17,"Alliance","((\xee\x81\xb1Snow Villiers)) Salut la compagnie\x02\x1d\x01\x03!",65535,65535,15,1,6,1
18,,,0,0,0,0,0,0
19,,,0,0,0,0,0,0
20,,,0,0,0,0,0,0
21,"Messages syst\xc3\xa8me","Vous invitez Cloud Strife dans l'\xc3\xa9quipe.",65535,65535,57,2,1,1
22,,,0,0,0,0,0,0
23,"Messages syst\xc3\xa8me de r\xc3\xa9colte","Il n'y a ni filon de minerai ni carri\xc3\xa8re de pierre dans la r\xc3\xa9gion.",65535,65535,59,2,4,1
24,"Messages d'erreur syst\xc3\xa8me","Votre murmure \xc3\xa0 Cloud Strife n'a pas pu \xc3\xaatre envoy\xc3\xa9.",65535,65535,60,2,5,1
25,"\xc3\x89cho","\xc3\x89cho",65535,65535,56,2,6,1
26,"Dialogues des PNJ","Miounne\x02\x1d\x01\x03: F\xc3\xa9licitations, et bienvenue.",65535,65535,61,2,10,4
27,"Butin","Vous obtenez Excalibur.",65535,65535,62,2,12,1
28,"Progression personnelle","Vous atteignez le niveau 50\x02\x1d\x01\x03!",258,65535,64,2,13,1
29,"Progression des autres","Cloud Strife atteint le niveau 2\x02\x1d\x01\x03!",2289,65535,64,2,15,1
30,"D\xc3\xa9s personnels","Vous jetez les d\xc3\xa9s (Besoin) pour Excalibur. 100\x02\x1d\x01\x03!",2,65535,65,2,16,1
31,"D\xc3\xa9s des autres","Cloud Strife jette les d\xc3\xa9s (Cupidit\xc3\xa9) pour Excalibur. 1\x02\x1d\x01\x03!",65532,65535,65,2,17,1
32,"Synth\xc3\xa8se personnelle","Vous fabriquez une armure en diamant.",2,65535,66,2,18,1
33,"Synth\xc3\xa8se des autres","Cloud Strife fabrique un \xc5\x93uf dur.",28,65535,66,2,19,1
34,,,0,0,0,0,0,0
35,"R\xc3\xa9colte personnelle","Vous commencez \xc3\xa0 extraire du minerai.",3,65535,67,2,20,1
36,"P\xc3\xaache des autres","Cloud Strife a p\xc3\xaach\xc3\xa9 un \x02\x13\x06\xfe\xff\xf3\xf3\xf3\x03anchois lims\xc3\xa9en\x02\x13\x02\xec\x03 de 3,3 ilms.",252,65535,67,2,21,0
37,"Messages syst\xc3\xa8me de combat personnels","Vous avez vaincu Ifrit.",1806,65535,58,2,2,2
38,"Messages syst\xc3\xa8me de combat des autres","Cloud Strife a vaincu une coccinelle.",2065,65535,58,2,3,0
39,"Annonces des PNJ","Miounne\x02\x1d\x01\x03: Bonjour\x02\x1d\x01\x03!",65535,65535,68,2,11,1
40,"Annonces de compagnie libre - Modification des rangs","La hi\xc3\xa9rarchie des rangs a \xc3\xa9t\xc3\xa9 modifi\xc3\xa9e.",65535,65535,69,2,7,1
41,"Annonces de compagnie libre - Connexion des membres","Cloud Strife s'est connect\xc3\xa9.",65535,65535,70,2,8,1
42,"Progression des \xc3\xa9quipiers","Agrias Oaks atteint le niveau 12\x02\x1d\x01\x03!",1548,65535,64,2,14,1
43,"Objets vendus aux march\xc3\xa9s","Un servant a vendu 2 potions pour 11 gils \xc3\xa0 Gridania.",65535,65535,71,2,9,1
44,"Notifications de recrutement des \xc3\xa9quipes","\xe2\x98\x85 12 \xc3\xa9quipes recrutent actuellement, dont 3 correspondant \xc3\xa0 vos crit\xc3\xa8res de recherche.",65535,65535,72,2,22,1
45,"D\xc3\xa9tails des signes plac\xc3\xa9s","Cloud Strife place le signe \xe2\x80\x9cCercle\xe2\x80\x9d sur Aerith.",65535,65535,73,2,23,1
46,"R\xc3\xa9sultats des lancers de d\xc3\xa9s","Cloud Strife jette les d\xc3\xa9s et obtient \x02\x12\x02J\x03777\x02\x1d\x01\x03!",65535,65535,74,2,24,1
47,,,0,0,0,0,0,0
48,,,0,0,0,0,0,0
49,,,0,0,0,0,0,0
50,,,0,0,0,0,0,0
51,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par vous","Vous infligez 1 337 points de d\xc3\xa9g\xc3\xa2ts \xc3\xa0 Ifrit.",2,65535,41,4,1,2
52,"Vos attaques manqu\xc3\xa9es","Vous manquez Ifrit.",2,65535,42,4,2,2
53,"Vos actions","Vous lancez Brasier.\x02\x10\x01\x03Vous annulez Brasier.",2,65535,43,4,3,2
54,"Objets utilis\xc3\xa9s par vous","Vous utilisez une m\xc3\xa9ga potion.\x02\x10\x01\x03Vous annulez l'utilisation d'une m\xc3\xa9ga potion.",2,65535,44,4,4,2
55,"Soins lanc\xc3\xa9s par vous","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 666 PV.",2,65535,45,4,5,2
56,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par vous","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",2,65535,46,4,6,2
57,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par vous","  \xee\x81\xaf Ifrit subit l'effet Poison.",2,65535,47,4,7,2
58,"D\xc3\xa9g\xc3\xa2ts subis par vous","Ifrit vous inflige 1 337 points de d\xc3\xa9g\xc3\xa2ts.",65535,2,41,4,8,2
59,"Attaques esquiv\xc3\xa9es par vous","Ifrit vous manque.",65535,2,42,4,9,2
60,"Actions utilis\xc3\xa9es sur vous","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",65535,2,43,4,10,2
61,"Objets utilis\xc3\xa9s sur vous","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",65535,2,44,4,11,2
62,"Soins re\xc3\xa7us par vous","  \xee\x81\xaf Vous r\xc3\xa9cup\xc3\xa9rez 5 PV.",65535,2,45,4,12,2
63,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par vous","  \xee\x81\xaf Vous b\xc3\xa9n\xc3\xa9ficiez de l'effet Bouclier.",65535,2,46,4,13,2
64,"Effets n\xc3\xa9fastes subis par vous","  \xee\x81\xaf Vous subissez l'effet Poison.",65535,2,47,4,14,2
65,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par vous","Vous perdez l'effet Bouclier.",65535,2,48,4,15,2
66,"Fin des effets n\xc3\xa9fastes subis par vous","Vous ne subissez plus l'effet Poison.",65535,2,49,4,16,2
67,,,0,0,0,0,0,0
68,,,0,0,0,0,0,0
69,,,0,0,0,0,0,0
70,,,0,0,0,0,0,0
71,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par vos \xc3\xa9quipiers","Cloud Strife inflige 2 points de d\xc3\xa9g\xc3\xa2ts \xc3\xa0 la coccinelle.",4,65535,41,5,1,2
72,"Attaques manqu\xc3\xa9es de vos \xc3\xa9quipiers","Cloud Strife manque la coccinelle.",4,65535,42,5,2,2
73,"Actions de vos \xc3\xa9quipiers","Cloud Strife lance Pierre.\x02\x10\x01\x03Cloud Strife annule Pierre.",4,65535,43,5,3,2
74,"Objets utilis\xc3\xa9s par vos \xc3\xa9quipiers","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",4,65535,44,5,4,2
75,"Soins lanc\xc3\xa9s par vos \xc3\xa9quipiers","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 5 PV.",4,65535,45,5,5,2
76,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par vos \xc3\xa9quipiers","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",4,65535,46,5,6,2
77,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par vos \xc3\xa9quipiers","  \xee\x81\xaf Ifrit subit l'effet Poison.",4,65535,47,5,7,2
78,"D\xc3\xa9g\xc3\xa2ts subis par vos \xc3\xa9quipiers","Ifrit inflige \xc3\xa0 Cloud Strife 9 999 points de d\xc3\xa9g\xc3\xa2ts.",65535,4,41,5,8,2
79,"Attaques esquiv\xc3\xa9es par vos \xc3\xa9quipiers","Ifrit manque Cloud Strife.",65535,4,42,5,9,2
80,"Actions utilis\xc3\xa9es sur vos \xc3\xa9quipiers","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",65535,4,43,5,10,2
81,"Objets utilis\xc3\xa9s sur vos \xc3\xa9quipiers","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",65535,4,44,5,11,2
82,"Soins re\xc3\xa7us par vos \xc3\xa9quipiers","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 5 PV.",65535,4,45,5,12,2
83,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par vos \xc3\xa9quipiers","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",65535,4,46,5,13,2
84,"Effets n\xc3\xa9fastes subis par vos \xc3\xa9quipiers","  \xee\x81\xaf Cloud Strife subit l'effet Poison.",65535,4,47,5,14,2
85,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par vos \xc3\xa9quipiers","Cloud Strife perd l'effet Bouclier.",65535,4,48,5,15,2
86,"Fin des effets n\xc3\xa9fastes subis par vos \xc3\xa9quipiers","Cloud Strife ne subit plus l'effet Pesanteur.",65535,4,49,5,16,2
87,,,0,0,0,0,0,0
88,,,0,0,0,0,0,0
89,,,0,0,0,0,0,0
90,,,0,0,0,0,0,0
91,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par les autres","Cloud Strife inflige 2 points de d\xc3\xa9g\xc3\xa2ts \xc3\xa0 la coccinelle.",16,65535,41,7,1,0
92,"Attaques manqu\xc3\xa9es des autres","Cloud Strife manque la coccinelle.",16,65535,42,7,2,0
93,"Actions des autres","Cloud Strife lance Pierre.\x02\x10\x01\x03Cloud Strife annule Pierre.",16,65535,43,7,3,0
94,"Objets utilis\xc3\xa9s par les autres","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",16,65535,44,7,4,0
95,"Soins lanc\xc3\xa9s par les autres","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 5 PV.",16,65535,45,7,5,0
96,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par les autres","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",16,65535,46,7,6,0
97,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par les autres","  \xee\x81\xaf Ifrit subit l'effet Poison.",16,65535,47,7,7,0
98,"D\xc3\xa9g\xc3\xa2ts subis par les autres","Ifrit inflige \xc3\xa0 Cloud Strife 9 999 points de d\xc3\xa9g\xc3\xa2ts.",65535,16,41,7,8,0
99,"Attaques esquiv\xc3\xa9es par les autres","Ifrit manque Cloud Strife.",65535,16,42,7,9,0
100,"Actions utilis\xc3\xa9es sur les autres","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",65535,16,43,7,10,0
101,"Objets utilis\xc3\xa9s sur les autres","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",65535,16,44,7,11,0
102,"Soins re\xc3\xa7us par les autres","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 5 PV.",65535,16,45,7,12,0
103,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les autres","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",65535,16,46,7,13,0
104,"Effets n\xc3\xa9fastes subis par les autres","  \xee\x81\xaf Cloud Strife subit l'effet Poison.",65535,16,47,7,14,0
105,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les autres","Cloud Strife perd l'effet Bouclier.",65535,16,48,7,15,0
106,"Fin des effets n\xc3\xa9fastes subis par les autres","Cloud Strife ne subit plus l'effet Poison.",65535,16,49,7,16,0
107,,,0,0,0,0,0,0
108,,,0,0,0,0,0,0
109,,,0,0,0,0,0,0
110,,,0,0,0,0,0,0
111,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par les ennemis combattus","Ifrit inflige \xc3\xa0 Cloud Strife 9 999 points de d\xc3\xa9g\xc3\xa2ts.",32,65535,41,8,1,2
112,"Attaques manqu\xc3\xa9es des ennemis combattus","Ifrit manque Cloud Strife.",32,65535,42,8,2,2
113,"Actions des ennemis combattus","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",32,65535,43,8,3,2
114,"Objets utilis\xc3\xa9s par les ennemis combattus","Ifrit utilise une m\xc3\xa9ga potion.\x02\x10\x01\x03Ifrit annule l'utilisation d'une m\xc3\xa9ga potion.",32,65535,44,8,4,2
115,"Soins lanc\xc3\xa9s par les ennemis combattus","  \xee\x81\xaf Ifrit r\xc3\xa9cup\xc3\xa8re 9 999 PV.",32,65535,45,8,5,2
116,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par les ennemis combattus","  \xee\x81\xaf Ifrit b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",32,65535,46,8,6,2
117,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par les ennemis combattus","  \xee\x81\xaf Cloud Strife subit l'effet Poison.",32,65535,47,8,7,2
118,"D\xc3\xa9g\xc3\xa2ts subis par les ennemis combattus","Cloud Strife inflige \xc3\xa0 Ifrit 2 points de d\xc3\xa9g\xc3\xa2ts.",65535,32,41,8,8,2
119,"Attaques esquiv\xc3\xa9es par les ennemis combattus","Cloud Strife manque Ifrit.",65535,32,42,8,9,2
120,"Actions utilis\xc3\xa9es sur les ennemis combattus","Cloud Strife lance Pierre.\x02\x10\x01\x03Cloud Strife annule Pierre.",65535,32,43,8,10,2
121,"Objets utilis\xc3\xa9s sur les ennemis combattus","Cloud Strife utilise une potion toxique.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion toxique.",65535,32,44,8,11,2
122,"Soins re\xc3\xa7us par les ennemis combattus","  \xee\x81\xaf Ifrit r\xc3\xa9cup\xc3\xa8re 9 999 PV.",65535,32,45,8,12,2
123,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les ennemis combattus","  \xee\x81\xaf Ifrit b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",65535,32,46,8,13,2
124,"Effets n\xc3\xa9fastes subis par les ennemis combattus","  \xee\x81\xaf Ifrit subit l'effet Poison.",65535,32,47,8,14,2
125,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les ennemis combattus","Ifrit perd l'effet Bouclier.",65535,32,48,8,15,2
126,"Fin des effets n\xc3\xa9fastes subis par les ennemis combattus","Ifrit ne subit plus l'effet Poison.",65535,32,49,8,16,2
127,,,0,0,0,0,0,0
128,,,0,0,0,0,0,0
129,,,0,0,0,0,0,0
130,,,0,0,0,0,0,0
131,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par les autres ennemis","Ifrit inflige \xc3\xa0 Sephiroth 1 337 points de d\xc3\xa9g\xc3\xa2ts.",64,65535,41,9,1,0
132,"Attaques manqu\xc3\xa9es des autres ennemis","Ifrit manque Cloud Strife.",64,65535,42,9,2,0
133,"Actions des autres ennemis","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",64,65535,43,9,3,0
134,"Objets utilis\xc3\xa9s par les autres ennemis","Ifrit utilise une m\xc3\xa9ga potion.\x02\x10\x01\x03Ifrit annule l'utilisation d'une m\xc3\xa9ga potion.",64,65535,44,9,4,0
135,"Soins lanc\xc3\xa9s par les autres ennemis","  \xee\x81\xaf Ifrit r\xc3\xa9cup\xc3\xa8re 9 999 PV.",64,65535,45,9,5,0
136,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par les autres ennemis","  \xee\x81\xaf Ifrit b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",64,65535,46,9,6,0
137,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par les autres ennemis","  \xee\x81\xaf Sephiroth subit l'effet Poison.",64,65535,47,9,7,0
138,"D\xc3\xa9g\xc3\xa2ts subis par les autres ennemis","Sephiroth inflige \xc3\xa0 Ifrit 1 337 points de d\xc3\xa9g\xc3\xa2ts.",65535,64,41,9,8,0
139,"Attaques esquiv\xc3\xa9es par les autres ennemis","Sephiroth manque Ifrit.",65535,64,42,9,9,0
140,"Actions utilis\xc3\xa9es sur les autres ennemis","Sephiroth lance Brasier.\x02\x10\x01\x03Sephiroth annule Brasier.",65535,64,43,9,10,0
141,"Objets utilis\xc3\xa9s sur les autres ennemis","Sephiroth utilise une potion toxique.\x02\x10\x01\x03Sephiroth annule l'utilisation d'une potion toxique.",65535,64,44,9,11,0
142,"Soins re\xc3\xa7us par les autres ennemis","  \xee\x81\xaf Ifrit r\xc3\xa9cup\xc3\xa8re 9 999 PV.",65535,64,45,9,12,0
143,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les autres ennemis","  \xee\x81\xaf Ifrit b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",65535,64,46,9,13,0
144,"Effets n\xc3\xa9fastes subis par les autres ennemis","  \xee\x81\xaf Ifrit subit l'effet Poison.",65535,64,47,9,14,0
145,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les autres ennemis","Ifrit perd l'effet Bouclier.",65535,64,48,9,15,0
146,"Fin des effets n\xc3\xa9fastes subis par les autres ennemis","Ifrit ne subit plus l'effet Poison.",65535,64,49,9,16,0
147,,,0,0,0,0,0,0
148,,,0,0,0,0,0,0
149,,,0,0,0,0,0,0
150,,,0,0,0,0,0,0
151,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par les membres de l'alliance.","Cloud Strife inflige 2 points de d\xc3\xa9g\xc3\xa2ts \xc3\xa0 la coccinelle.",8,65535,41,6,1,0
152,"Attaques manqu\xc3\xa9es des membres de l'alliance.","Cloud Strife manque la coccinelle.",8,65535,42,6,2,0
153,"Actions des membres de l'alliance.","Cloud Strife lance Pierre.\x02\x10\x01\x03Cloud Strife annule Pierre.",8,65535,43,6,3,0
154,"Objets utilis\xc3\xa9s par les membres de l'alliance.","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",8,65535,44,6,4,0
155,"Soins lanc\xc3\xa9s par les membres de l'alliance.","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 5 PV.",8,65535,45,6,5,0
156,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par les membres de l'alliance.","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",8,65535,46,6,6,0
157,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par les membres de l'alliance.","  \xee\x81\xaf Ifrit subit l'effet Poison.",8,65535,47,6,7,0
158,"D\xc3\xa9g\xc3\xa2ts subis par les membres de l'alliance.","Ifrit inflige \xc3\xa0 Cloud Strife 9 999 points de d\xc3\xa9g\xc3\xa2ts.",65535,8,41,6,8,0
159,"Attaques esquiv\xc3\xa9es par les membres de l'alliance.","Ifrit manque Cloud Strife.",65535,8,42,6,9,0
160,"Actions utilis\xc3\xa9es sur les membres de l'alliance.","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",65535,8,43,6,10,0
161,"Objets utilis\xc3\xa9s sur les membres de l'alliance.","Cloud Strife utilise une potion.\x02\x10\x01\x03Cloud Strife annule l'utilisation d'une potion.",65535,8,44,6,11,0
162,"Soins re\xc3\xa7us par les membres de l'alliance.","  \xee\x81\xaf Cloud Strife r\xc3\xa9cup\xc3\xa8re 5 PV.",65535,8,45,6,12,0
163,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les membres de l'alliance.","  \xee\x81\xaf Cloud Strife b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",65535,8,46,6,13,0
164,"Effets n\xc3\xa9fastes subis par les membres de l'alliance.","  \xee\x81\xaf Cloud Strife subit l'effet Poison.",65535,8,47,6,14,0
165,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les membres de l'alliance.","Cloud Strife perd l'effet Bouclier.",65535,8,48,6,15,0
166,"Fin des effets n\xc3\xa9fastes subis par les membres de l'alliance.","Cloud Strife ne subit plus l'effet Poison.",65535,8,49,6,16,0
167,,,0,0,0,0,0,0
168,,,0,0,0,0,0,0
169,,,0,0,0,0,0,0
170,,,0,0,0,0,0,0
171,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par les PNJ amicaux.","Mustadio Bunansa inflige 2 points de d\xc3\xa9g\xc3\xa2ts \xc3\xa0 la coccinelle.",128,65535,41,10,1,2
172,"Attaques manqu\xc3\xa9es des PNJ amicaux.","Mustadio Bunansa manque la coccinelle.",128,65535,42,10,2,2
173,"Actions des PNJ amicaux.","Mustadio Bunansa lance Pierre.\x02\x10\x01\x03Mustadio Bunansa annule Pierre.",128,65535,43,10,3,2
174,"Objets utilis\xc3\xa9s par les PNJ amicaux.","Mustadio Bunansa utilise une potion.\x02\x10\x01\x03Mustadio Bunansa annule l'utilisation d'une potion.",128,65535,44,10,4,2
175,"Soins lanc\xc3\xa9s par les PNJ amicaux.","  \xee\x81\xaf Mustadio Bunansa r\xc3\xa9cup\xc3\xa8re 51 PV.",128,65535,45,10,5,2
176,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par les PNJ amicaux.","  \xee\x81\xaf Mustadio Bunansa b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",128,65535,46,10,6,2
177,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par les PNJ amicaux.","  \xee\x81\xaf Ifrit subit l'effet Poison.",128,65535,47,10,7,2
178,"D\xc3\xa9g\xc3\xa2ts subis par les PNJ amicaux.","Ifrit inflige \xc3\xa0 Mustadio Bunansa 666 points de d\xc3\xa9g\xc3\xa2ts.",65535,128,41,10,8,2
179,"Attaques esquiv\xc3\xa9es par les PNJ amicaux.","Ifrit manque Mustadio Bunansa.",65535,128,42,10,9,2
180,"Actions utilis\xc3\xa9es sur les PNJ amicaux.","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",65535,128,43,10,10,2
181,"Objets utilis\xc3\xa9s sur les PNJ amicaux.","Mustadio Bunansa utilise une potion.\x02\x10\x01\x03Mustadio Bunansa annule l'utilisation d'une potion.",65535,128,44,10,11,2
182,"Soins re\xc3\xa7us par les PNJ amicaux.","  \xee\x81\xaf Mustadio Bunansa r\xc3\xa9cup\xc3\xa8re 15 PV.",65535,128,45,10,12,2
183,"Effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les PNJ amicaux.","  \xee\x81\xaf Mustadio Bunansa b\xc3\xa9n\xc3\xa9ficie de l'effet Bouclier.",65535,128,46,10,13,2
184,"Effets n\xc3\xa9fastes subis par les PNJ amicaux.","  \xee\x81\xaf Mustadio Bunansa subit l'effet Poison.",65535,128,47,10,14,2
185,"Fin des effets b\xc3\xa9n\xc3\xa9fiques re\xc3\xa7us par les PNJ amicaux.","Mustadio Bunansa perd l'effet Bouclier.",65535,128,48,10,15,2
186,"Fin des effets n\xc3\xa9fastes subis par les PNJ amicaux.","Mustadio Bunansa ne subit plus l'effet Poison.",65535,128,49,10,16,2
187,,,0,0,0,0,0,0
188,,,0,0,0,0,0,0
189,,,0,0,0,0,0,0
190,,,0,0,0,0,0,0
191,"D\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par votre compagnon / familier.","Carbuncle \xc3\xa9meraude inflige 28 points de d\xc3\xa9g\xc3\xa2ts \xc3\xa0 la coccinelle.",256,65535,41,11,1,2
192,"Attaques manqu\xc3\xa9es de votre compagnon / familier.","Carbuncle \xc3\xa9meraude manque la coccinelle.",256,65535,42,11,2,2
193,"Actions de votre compagnon / familier.","Carbuncle \xc3\xa9meraude lance Pierre.\x02\x10\x01\x03Carbuncle \xc3\xa9meraude annule Pierre.",256,65535,43,11,3,2
194,"Objets utilis\xc3\xa9s par votre compagnon / familier.","Carbuncle \xc3\xa9meraude utilise une potion.\x02\x10\x01\x03Carbuncle \xc3\xa9meraude annule l'utilisation d'une potion.",256,65535,44,11,4,2
195,"Soins lanc\xc3\xa9s par votre compagnon / familier.","  \xee\x81\xaf Vous r\xc3\xa9cup\xc3\xa9rez 30 PV.",256,65535,45,11,5,2
196,"Effets b\xc3\xa9n\xc3\xa9fiques lanc\xc3\xa9s par votre compagnon / familier.","  \xee\x81\xaf Vous b\xc3\xa9n\xc3\xa9ficiez de l'effet Bouclier.",256,65535,46,11,6,2
197,"Effets n\xc3\xa9fastes lanc\xc3\xa9s par votre compagnon / familier.","  \xee\x81\xaf Ifrit subit l'effet Poison.",256,65535,47,11,7,2
198,"D\xc3\xa9g\xc3\xa2ts subis par votre compagnon / familier.","Ifrit inflige \xc3\xa0 Carbuncle \xc3\xa9meraude 666 points de d\xc3\xa9g\xc3\xa2ts.",65535,256,41,11,8,2
199,"Attaques esquiv\xc3\xa9es par votre compagnon / familier.","Ifrit manque Carbuncle \xc3\xa9meraude.",65535,256,42,11,9,2
200,"Actions utilis\xc3\xa9es sur votre compagnon / familier.","Ifrit lance Explosion volcanique.\x02\x10\x01\x03Ifrit annule Explosion volcanique.",65535,256,43,11,10,2
201,"Objets utilis\xc3\xa9s sur votre compagnon / familier.","Carbuncle \xc3\xa9meraude utilise une potion.\x02\x10\x01\x03Carbuncle \xc3\xa9meraude annule l'utilisation d'une potion.",65535,256,44,11,11,2
