1000001,"Maelstrom 01",240,124,0,0,0,3,0,0,0
1000002,"Maelstrom 02",266,335,0,0,0,5,0,0,0
1000003,"Maelstrom 03",287,336,0,0,0,3,0,0,0
1000004,"Maelstrom 04",311,337,0,0,0,1,0,0,0
1000005,"Maelstrom 05",345,142,0,0,0,3,0,0,0
1000006,"Maelstrom 06",357,141,0,0,0,3,0,0,0
1000007,"Maelstrom 07",388,36,0,0,0,3,0,0,0
1000008,"Maelstrom 08",431,249,0,0,0,3,0,0,0
1000009,"Maelstrom 09",441,154,0,0,0,3,0,0,0
1000010,"Maelstrom 10",478,291,0,0,0,1,0,0,0
1000011,"Maelstrom 11",531,267,0,0,0,3,0,0,0
1000012,"Maelstrom 12",590,61,0,0,0,3,0,0,0
1000013,"Maelstrom 13",609,350,0,0,0,5,0,0,0
1000014,"Maelstrom 14",629,352,0,0,0,6,0,0,0
1000015,"Maelstrom 15",655,353,0,0,0,1,0,0,0
1000016,"Maelstrom 16",632,69,0,0,0,3,0,0,0
1000017,"Maelstrom 17",653,70,0,0,0,1,0,0,0
1000018,"Maelstrom 18",674,181,0,0,0,3,0,0,0
1000019,"Maelstrom 19",702,75,0,0,0,3,0,0,0
1000020,"Maelstrom 20",749,276,0,0,0,3,0,0,0
1000021,"Maelstrom 21",774,196,0,0,0,3,0,0,0
1000022,"Maelstrom 22",799,197,0,0,0,3,0,0,0
1000023,"Maelstrom 23",832,80,0,0,0,3,0,0,0
1000024,"Maelstrom 24",884,83,0,0,0,3,0,0,0
1000025,"Maelstrom 25",913,85,0,0,0,3,0,0,0
1000026,"Maelstrom 26",943,287,0,0,0,3,0,0,0
1000027,"Maelstrom 27",982,329,0,0,0,4,0,0,0
1000028,"Maelstrom 28",1506,331,0,0,0,5,0,0,0
1000029,"Maelstrom 29",1555,341,0,0,0,5,0,0,0
1000030,"Maelstrom 30",1619,344,0,0,0,1,0,0,0
1000031,"Maelstrom 31",0,0,0,0,0,0,0,0,0
1000032,"Maelstrom 32",0,0,0,0,0,0,0,0,0
60001,"Conjurer 01",75,1,0,0,0,3,0,0,0
60002,"Conjurer 02",180,95,0,0,0,3,0,0,0
1000035,"Maelstrom 35",0,0,0,0,0,0,0,0,0
1000036,"Maelstrom 36",0,0,0,0,0,0,0,0,0
1000037,"Maelstrom 37",0,0,0,0,0,0,0,0,0
1000038,"Maelstrom 38",0,0,0,0,0,0,0,0,0
60007,"Conjurer 07",1100,101,0,0,0,3,0,0,0
1000040,"Maelstrom 40",0,0,0,0,0,0,0,0,0
60009,"Conjurer 09",1600,106,0,0,0,3,0,0,0
60010,"Conjurer 10",1700,114,0,0,0,3,0,0,0
60011,"Conjurer 11",2300,109,0,0,0,3,0,0,0
1000044,"Maelstrom 44",0,0,0,0,0,0,0,0,0
60013,"Conjurer 13",4000,18,0,0,0,3,0,0,0
60014,"Conjurer 14",4500,118,0,0,0,3,0,0,0
60015,"Conjurer 15",5000,121,0,0,0,3,0,0,0
60016,"Conjurer 16",5300,122,0,0,0,3,0,0,0
60017,"Conjurer 17",5500,123,0,0,0,3,0,0,0
60018,"Conjurer 18",5700,127,0,0,0,3,0,0,0
60019,"Conjurer 19",5900,130,0,0,0,3,0,0,0
60020,"Conjurer 20",6100,131,0,0,0,3,0,0,0
60021,"Conjurer 21",6300,32,0,0,0,3,0,0,0
60022,"Conjurer 22",6500,135,245,247,0,3,2,2,0
60023,"Conjurer 23",6700,139,0,0,0,3,0,0,0
60024,"Conjurer 24",6900,143,0,0,0,3,0,0,0
60025,"Conjurer 25",7100,151,0,0,0,3,0,0,0
60026,"Conjurer 26",7600,252,0,0,0,3,0,0,0
60027,"Conjurer 27",8600,255,0,0,0,3,0,0,0
60028,"Conjurer 28",9400,158,0,0,0,3,0,0,0
60029,"Conjurer 29",9700,159,0,0,0,3,0,0,0
60030,"Conjurer 30",10000,37,0,0,0,3,0,0,0
60031,"Conjurer 31",11000,169,0,0,0,4,0,0,0
60032,"Conjurer 32",12000,167,43,50,265,4,2,2,1
60033,"Conjurer 33",12500,170,0,0,0,4,0,0,0
60034,"Conjurer 34",13000,52,0,0,0,4,0,0,0
60035,"Conjurer 35",13500,297,0,0,0,4,0,0,0
60036,"Conjurer 36",14000,174,0,0,0,4,0,0,0
60037,"Conjurer 37",14500,175,0,0,0,4,0,0,0
60038,"Conjurer 38",15000,302,0,0,0,4,0,0,0
60039,"Conjurer 39",16000,299,0,0,0,4,0,0,0
60040,"Conjurer 40",16500,308,0,0,0,4,0,0,0
60041,"Conjurer 41",17000,273,0,0,0,4,0,0,0
60042,"Conjurer 42",17500,66,306,72,73,4,2,2,1
60043,"Conjurer 43",18000,183,0,0,0,2,0,0,0
60044,"Conjurer 44",18500,191,0,0,0,4,0,0,0
60045,"Conjurer 45",19000,312,0,0,0,4,0,0,0
60046,"Conjurer 46",19500,323,0,0,0,4,0,0,0
60047,"Conjurer 47",20000,77,0,0,0,4,0,0,0
60048,"Conjurer 48",20500,203,0,0,0,4,0,0,0
60049,"Conjurer 49",21000,285,0,0,0,4,0,0,0
60050,"Conjurer 50",21500,94,0,0,0,4,0,0,0
1000033,"Maelstrom 33",0,0,0,0,0,0,0,0,0
50001,"Archer 01",75,1,0,0,0,4,0,0,0
50002,"Archer 02",180,95,0,0,0,4,0,0,0
50003,"Archer 03",360,96,0,0,0,4,0,0,0
50004,"Archer 04",410,97,0,0,0,4,0,0,0
50005,"Archer 05",530,101,0,0,0,4,0,0,0
50006,"Archer 06",980,98,0,0,0,4,0,0,0
50007,"Archer 07",1100,103,0,0,0,4,0,0,0
50008,"Archer 08",1300,108,0,0,0,4,0,0,0
50009,"Archer 09",1600,107,0,0,0,4,0,0,0
50010,"Archer 10",1700,110,0,0,0,4,0,0,0
50011,"Archer 11",2300,112,0,0,0,4,0,0,0
50012,"Archer 12",3200,115,0,0,0,4,0,0,0
50013,"Archer 13",4000,113,116,117,118,1,1,1,1
50014,"Archer 14",4500,119,0,0,0,4,0,0,0
50015,"Archer 15",5000,120,0,0,0,4,0,0,0
50016,"Archer 16",5300,122,0,0,0,4,0,0,0
50017,"Archer 17",5500,123,0,0,0,4,0,0,0
50018,"Archer 18",5700,128,0,0,0,3,0,0,0
50019,"Archer 19",5900,133,0,0,0,4,0,0,0
50020,"Archer 20",6100,129,0,0,0,4,0,0,0
50021,"Archer 21",6300,32,0,0,0,5,0,0,0
50022,"Archer 22",6500,135,0,0,0,5,0,0,0
50023,"Archer 23",6700,33,246,138,144,2,2,2,2
50024,"Archer 24",6900,146,0,0,0,5,0,0,0
50025,"Archer 25",7100,152,0,0,0,5,0,0,0
50026,"Archer 26",7600,253,0,0,0,5,0,0,0
50027,"Archer 27",8600,257,0,0,0,5,0,0,0
50028,"Archer 28",9400,157,0,0,0,5,0,0,0
50029,"Archer 29",9700,159,0,0,0,5,0,0,0
50030,"Archer 30",10000,37,0,0,0,5,0,0,0
50031,"Archer 31",11000,165,0,0,0,5,0,0,0
50032,"Archer 32",12000,265,0,0,0,5,0,0,0
50033,"Archer 33",12500,264,47,269,172,2,2,2,2
50034,"Archer 34",13000,52,0,0,0,5,0,0,0
50035,"Archer 35",13500,56,0,0,0,5,0,0,0
50036,"Archer 36",14000,63,65,62,272,2,2,2,2
50037,"Archer 37",14500,295,0,0,0,5,0,0,0
50038,"Archer 38",15000,298,0,0,0,5,0,0,0
50039,"Archer 39",16000,301,0,0,0,5,0,0,0
50040,"Archer 40",16500,307,0,0,0,5,0,0,0
50041,"Archer 41",17000,306,0,0,0,5,0,0,0
50042,"Archer 42",17500,308,0,0,0,5,0,0,0
50043,"Archer 43",18000,72,73,179,187,2,2,2,2
50044,"Archer 44",18500,319,0,0,0,5,0,0,0
50045,"Archer 45",19000,191,0,0,0,5,0,0,0
50046,"Archer 46",19500,314,318,320,279,2,2,2,2
50047,"Archer 47",20000,194,0,0,0,5,0,0,0
50048,"Archer 48",20500,205,0,0,0,5,0,0,0
50049,"Archer 49",21000,285,0,0,0,5,0,0,0
50050,"Archer 50",21500,89,0,0,0,5,0,0,0
1000034,"Maelstrom 34",0,0,0,0,0,0,0,0,0
40001,"Lancer 01",75,1,0,0,0,3,0,0,0
40002,"Lancer 02",180,95,0,0,0,3,0,0,0
40003,"Lancer 03",360,96,0,0,0,3,0,0,0
40004,"Lancer 04",410,97,0,0,0,3,0,0,0
40005,"Lancer 05",530,100,0,0,0,3,0,0,0
40006,"Lancer 06",980,102,0,0,0,3,0,0,0
40007,"Lancer 07",1100,103,104,0,0,3,3,0,0
40008,"Lancer 08",1300,105,0,0,0,3,0,0,0
40009,"Lancer 09",1600,108,111,0,0,3,3,0,0
40010,"Lancer 10",1700,109,0,0,0,3,0,0,0
40011,"Lancer 11",2300,115,0,0,0,3,0,0,0
40012,"Lancer 12",3200,116,0,0,0,3,0,0,0
40013,"Lancer 13",4000,118,0,0,0,3,0,0,0
40014,"Lancer 14",4500,119,0,0,0,3,0,0,0
40015,"Lancer 15",5000,120,121,0,0,3,3,0,0
40016,"Lancer 16",5300,122,0,0,0,3,0,0,0
40017,"Lancer 17",5500,123,126,0,0,3,3,0,0
40018,"Lancer 18",5700,132,0,0,0,3,0,0,0
40019,"Lancer 19",5900,130,131,0,0,3,3,0,0
40020,"Lancer 20",6100,133,0,0,0,3,0,0,0
40021,"Lancer 21",6300,32,0,0,0,4,0,0,0
40022,"Lancer 22",6500,136,0,0,0,4,0,0,0
40023,"Lancer 23",6700,246,0,0,0,4,0,0,0
40024,"Lancer 24",6900,147,0,0,0,4,0,0,0
40025,"Lancer 25",7100,248,151,0,0,3,4,0,0
40026,"Lancer 26",7600,252,0,0,0,4,0,0,0
40027,"Lancer 27",8600,257,158,0,0,4,3,0,0
40028,"Lancer 28",9400,261,0,0,0,4,0,0,0
40029,"Lancer 29",9700,162,37,0,0,4,3,0,0
40030,"Lancer 30",10000,164,0,0,0,4,0,0,0
40031,"Lancer 31",11000,165,0,0,0,4,0,0,0
40032,"Lancer 32",12000,40,0,0,0,4,0,0,0
40033,"Lancer 33",12500,268,269,0,0,4,3,0,0
40034,"Lancer 34",13000,172,0,0,0,4,0,0,0
40035,"Lancer 35",13500,63,58,0,0,4,3,0,0
40036,"Lancer 36",14000,297,0,0,0,4,0,0,0
40037,"Lancer 37",14500,294,173,0,0,4,3,0,0
40038,"Lancer 38",15000,175,0,0,0,4,0,0,0
40039,"Lancer 39",16000,302,305,0,0,4,3,0,0
40040,"Lancer 40",16500,274,0,0,0,4,0,0,0
40041,"Lancer 41",17000,308,307,0,0,5,4,0,0
40042,"Lancer 42",17500,73,0,0,0,5,0,0,0
40043,"Lancer 43",18000,187,189,0,0,5,2,0,0
40044,"Lancer 44",18500,190,0,0,0,5,0,0,0
40045,"Lancer 45",19000,333,311,0,0,4,5,0,0
40046,"Lancer 46",19500,312,0,0,0,5,0,0,0
40047,"Lancer 47",20000,77,325,0,0,5,4,0,0
40048,"Lancer 48",20500,327,0,0,0,5,0,0,0
40049,"Lancer 49",21000,204,290,0,0,5,4,0,0
40050,"Lancer 50",21500,92,0,0,0,5,0,0,0
2000001,"Order of the Twin Adder 01",240,125,0,0,0,3,0,0,0
2000002,"Order of the Twin Adder 02",266,335,0,0,0,5,0,0,0
2000003,"Order of the Twin Adder 03",287,338,0,0,0,5,0,0,0
2000004,"Order of the Twin Adder 04",311,339,0,0,0,5,0,0,0
2000005,"Order of the Twin Adder 05",345,140,0,0,0,3,0,0,0
2000006,"Order of the Twin Adder 06",357,36,0,0,0,3,0,0,0
2000007,"Order of the Twin Adder 07",388,249,0,0,0,3,0,0,0
2000008,"Order of the Twin Adder 08",431,153,0,0,0,3,0,0,0
2000009,"Order of the Twin Adder 09",441,259,0,0,0,3,0,0,0
2000010,"Order of the Twin Adder 10",478,292,0,0,0,1,0,0,0
2000011,"Order of the Twin Adder 11",531,266,0,0,0,3,0,0,0
2000012,"Order of the Twin Adder 12",590,60,0,0,0,3,0,0,0
2000013,"Order of the Twin Adder 13",609,59,0,0,0,3,0,0,0
2000014,"Order of the Twin Adder 14",629,351,0,0,0,4,0,0,0
2000015,"Order of the Twin Adder 15",655,354,0,0,0,1,0,0,0
2000016,"Order of the Twin Adder 16",632,68,0,0,0,3,0,0,0
2000017,"Order of the Twin Adder 17",653,182,0,0,0,3,0,0,0
2000018,"Order of the Twin Adder 18",674,74,0,0,0,3,0,0,0
2000019,"Order of the Twin Adder 19",702,277,0,0,0,3,0,0,0
2000020,"Order of the Twin Adder 20",749,79,0,0,0,3,0,0,0
2000021,"Order of the Twin Adder 21",774,195,0,0,0,3,0,0,0
2000022,"Order of the Twin Adder 22",799,199,0,0,0,3,0,0,0
2000023,"Order of the Twin Adder 23",832,82,0,0,0,3,0,0,0
2000024,"Order of the Twin Adder 24",884,86,0,0,0,3,0,0,0
2000025,"Order of the Twin Adder 25",913,286,0,0,0,3,0,0,0
2000026,"Order of the Twin Adder 26",943,330,0,0,0,4,0,0,0
2000027,"Order of the Twin Adder 27",982,331,0,0,0,5,0,0,0
2000028,"Order of the Twin Adder 28",1506,341,0,0,0,7,0,0,0
2000029,"Order of the Twin Adder 29",1555,342,0,0,0,6,0,0,0
2000030,"Order of the Twin Adder 30",1619,343,0,0,0,1,0,0,0
2000031,"Order of the Twin Adder 31",0,0,0,0,0,0,0,0,0
2000032,"Order of the Twin Adder 32",0,0,0,0,0,0,0,0,0
2000033,"Order of the Twin Adder 33",0,0,0,0,0,0,0,0,0
2000034,"Order of the Twin Adder 34",0,0,0,0,0,0,0,0,0
2000035,"Order of the Twin Adder 35",0,0,0,0,0,0,0,0,0
2000036,"Order of the Twin Adder 36",0,0,0,0,0,0,0,0,0
2000037,"Order of the Twin Adder 37",0,0,0,0,0,0,0,0,0
2000038,"Order of the Twin Adder 38",0,0,0,0,0,0,0,0,0
2000039,"Order of the Twin Adder 39",0,0,0,0,0,0,0,0,0
2000040,"Order of the Twin Adder 40",0,0,0,0,0,0,0,0,0
2000041,"Order of the Twin Adder 41",0,0,0,0,0,0,0,0,0
2000042,"Order of the Twin Adder 42",0,0,0,0,0,0,0,0,0
2000043,"Order of the Twin Adder 43",0,0,0,0,0,0,0,0,0
2000044,"Order of the Twin Adder 44",0,0,0,0,0,0,0,0,0
2000045,"Order of the Twin Adder 45",0,0,0,0,0,0,0,0,0
2000046,"Order of the Twin Adder 46",0,0,0,0,0,0,0,0,0
2000047,"Order of the Twin Adder 47",0,0,0,0,0,0,0,0,0
2000048,"Order of the Twin Adder 48",0,0,0,0,0,0,0,0,0
2000049,"Order of the Twin Adder 49",0,0,0,0,0,0,0,0,0
2000050,"Order of the Twin Adder 50",0,0,0,0,0,0,0,0,0
290001,"Rogue 01",75,2,0,0,0,3,0,0,0
290002,"Rogue 02",180,4,0,0,0,3,0,0,0
290003,"Rogue 03",360,3,0,0,0,3,0,0,0
290004,"Rogue 04",410,6,0,0,0,3,0,0,0
290005,"Rogue 05",530,733,734,0,0,2,1,0,0
290006,"Rogue 06",980,8,0,0,0,3,0,0,0
290007,"Rogue 07",1100,10,0,0,0,3,0,0,0
290008,"Rogue 08",1300,13,0,0,0,3,0,0,0
290009,"Rogue 09",1600,14,15,0,0,1,1,0,0
290010,"Rogue 10",1700,17,0,0,0,3,0,0,0
290011,"Rogue 11",2300,735,0,0,0,3,0,0,0
290012,"Rogue 12",3200,736,19,0,0,1,2,0,0
290013,"Rogue 13",4000,21,0,0,0,3,0,0,0
290014,"Rogue 14",4500,22,0,0,0,3,0,0,0
290015,"Rogue 15",5000,23,0,0,0,3,0,0,0
290016,"Rogue 16",5300,26,0,0,0,3,0,0,0
290017,"Rogue 17",5500,29,0,0,0,3,0,0,0
290018,"Rogue 18",5700,28,27,0,0,2,1,0,0
290019,"Rogue 19",5900,30,0,0,0,3,0,0,0
290020,"Rogue 20",6100,31,0,0,0,3,0,0,0
290021,"Rogue 21",6300,131,0,0,0,3,0,0,0
290022,"Rogue 22",6500,737,0,0,0,3,0,0,0
290023,"Rogue 23",6700,134,0,0,0,3,0,0,0
290024,"Rogue 24",6900,139,0,0,0,3,0,0,0
290025,"Rogue 25",7100,145,147,0,0,2,2,0,0
290026,"Rogue 26",7600,151,0,0,0,3,0,0,0
290027,"Rogue 27",8600,148,0,0,0,3,0,0,0
290028,"Rogue 28",9400,260,261,0,0,2,2,0,0
290029,"Rogue 29",9700,161,160,0,0,2,2,0,0
290030,"Rogue 30",10000,262,0,0,0,3,0,0,0
290031,"Rogue 31",11000,40,0,0,0,3,0,0,0
290032,"Rogue 32",12000,48,0,0,0,3,0,0,0
290033,"Rogue 33",12500,45,53,0,0,2,2,0,0
290034,"Rogue 34",13000,55,65,0,0,1,2,0,0
290035,"Rogue 35",13500,58,0,0,0,3,0,0,0
290036,"Rogue 36",14000,64,0,0,0,4,0,0,0
290037,"Rogue 37",14500,296,298,0,0,2,2,0,0
290038,"Rogue 38",15000,300,0,0,0,3,0,0,0
290039,"Rogue 39",16000,304,0,0,0,3,0,0,0
290040,"Rogue 40",16500,738,305,0,0,2,2,0,0
290041,"Rogue 41",17000,273,0,0,0,4,0,0,0
290042,"Rogue 42",17500,275,0,0,0,4,0,0,0
290043,"Rogue 43",18000,310,0,0,0,4,0,0,0
290044,"Rogue 44",18500,319,0,0,0,4,0,0,0
290045,"Rogue 45",19000,333,334,0,0,2,2,0,0
290046,"Rogue 46",19500,317,316,0,0,2,2,0,0
290047,"Rogue 47",20000,318,0,0,0,4,0,0,0
290048,"Rogue 48",20500,326,0,0,0,4,0,0,0
290049,"Rogue 49",21000,92,91,0,0,2,2,0,0
290050,"Rogue 50",21500,739,94,0,0,2,2,0,0
30001,"Marauder 01",75,1,0,0,0,3,0,0,0
30002,"Marauder 02",180,2,0,0,0,3,0,0,0
30003,"Marauder 03",360,3,0,0,0,3,0,0,0
30004,"Marauder 04",410,7,0,0,0,3,0,0,0
30005,"Marauder 05",530,6,0,0,0,3,0,0,0
30006,"Marauder 06",980,8,0,0,0,3,0,0,0
30007,"Marauder 07",1100,11,0,0,0,3,0,0,0
30008,"Marauder 08",1300,12,0,0,0,3,0,0,0
30009,"Marauder 09",1600,15,0,0,0,3,0,0,0
30010,"Marauder 10",1700,17,0,0,0,3,0,0,0
30011,"Marauder 11",2300,18,0,0,0,4,0,0,0
30012,"Marauder 12",3200,20,0,0,0,4,0,0,0
30013,"Marauder 13",4000,21,0,0,0,4,0,0,0
30014,"Marauder 14",4500,22,0,0,0,4,0,0,0
30015,"Marauder 15",5000,23,0,0,0,4,0,0,0
30016,"Marauder 16",5300,24,0,0,0,4,0,0,0
30017,"Marauder 17",5500,25,26,27,0,4,3,2,0
30018,"Marauder 18",5700,29,0,0,0,4,0,0,0
30019,"Marauder 19",5900,28,0,0,0,4,0,0,0
30020,"Marauder 20",6100,30,0,0,0,4,0,0,0
30021,"Marauder 21",6300,32,0,0,0,4,0,0,0
30022,"Marauder 22",6500,135,0,0,0,4,0,0,0
30023,"Marauder 23",6700,246,0,0,0,4,0,0,0
30024,"Marauder 24",6900,145,0,0,0,4,0,0,0
30025,"Marauder 25",7100,149,0,0,0,4,0,0,0
30026,"Marauder 26",7600,252,0,0,0,4,0,0,0
30027,"Marauder 27",8600,150,251,257,0,4,3,2,0
30028,"Marauder 28",9400,256,0,0,0,4,0,0,0
30029,"Marauder 29",9700,159,0,0,0,4,0,0,0
30030,"Marauder 30",10000,165,0,0,0,4,0,0,0
30031,"Marauder 31",11000,168,0,0,0,4,0,0,0
30032,"Marauder 32",12000,166,269,48,0,4,3,2,0
30033,"Marauder 33",12500,46,0,0,0,4,0,0,0
30034,"Marauder 34",13000,52,0,0,0,4,0,0,0
30035,"Marauder 35",13500,56,0,0,0,4,0,0,0
30036,"Marauder 36",14000,294,0,0,0,4,0,0,0
30037,"Marauder 37",14500,297,296,300,0,4,3,2,0
30038,"Marauder 38",15000,302,0,0,0,4,0,0,0
30039,"Marauder 39",16000,303,0,0,0,4,0,0,0
30040,"Marauder 40",16500,66,0,0,0,4,0,0,0
30041,"Marauder 41",17000,178,0,0,0,5,0,0,0
30042,"Marauder 42",17500,275,73,187,0,5,3,2,0
30043,"Marauder 43",18000,186,0,0,0,1,0,0,0
30044,"Marauder 44",18500,190,0,0,0,5,0,0,0
30045,"Marauder 45",19000,309,0,0,0,5,0,0,0
30046,"Marauder 46",19500,322,0,0,0,5,0,0,0
30047,"Marauder 47",20000,78,192,278,0,5,3,2,0
30048,"Marauder 48",20500,202,0,0,0,5,0,0,0
30049,"Marauder 49",21000,283,0,0,0,5,0,0,0
30050,"Marauder 50",21500,93,0,0,0,5,0,0,0
20001,"Pugilist 01",75,207,0,0,0,4,0,0,0
20002,"Pugilist 02",180,206,0,0,0,4,0,0,0
20003,"Pugilist 03",360,208,0,0,0,4,0,0,0
20004,"Pugilist 04",410,209,0,0,0,4,0,0,0
20005,"Pugilist 05",530,214,0,0,0,4,0,0,0
20006,"Pugilist 06",980,9,0,0,0,4,0,0,0
20007,"Pugilist 07",1100,217,0,0,0,4,0,0,0
20008,"Pugilist 08",1300,218,0,0,0,4,0,0,0
20009,"Pugilist 09",1600,219,0,0,0,4,0,0,0
20010,"Pugilist 10",1700,225,226,222,0,2,2,2,0
20011,"Pugilist 11",2300,228,0,0,0,4,0,0,0
20012,"Pugilist 12",3200,227,0,0,0,4,0,0,0
20013,"Pugilist 13",4000,233,0,0,0,4,0,0,0
20014,"Pugilist 14",4500,232,0,0,0,4,0,0,0
20015,"Pugilist 15",5000,115,234,235,0,2,2,2,0
20016,"Pugilist 16",5300,237,0,0,0,4,0,0,0
20017,"Pugilist 17",5500,241,0,0,0,4,0,0,0
20018,"Pugilist 18",5700,239,0,0,0,4,0,0,0
20019,"Pugilist 19",5900,238,0,0,0,4,0,0,0
20020,"Pugilist 20",6100,243,242,244,0,2,2,2,0
20021,"Pugilist 21",6300,134,0,0,0,5,0,0,0
20022,"Pugilist 22",6500,136,0,0,0,5,0,0,0
20023,"Pugilist 23",6700,33,0,0,0,5,0,0,0
20024,"Pugilist 24",6900,34,0,0,0,5,0,0,0
20025,"Pugilist 25",7100,139,149,258,0,3,3,3,0
20026,"Pugilist 26",7600,157,0,0,0,5,0,0,0
20027,"Pugilist 27",8600,260,0,0,0,5,0,0,0
20028,"Pugilist 28",9400,156,0,0,0,5,0,0,0
20029,"Pugilist 29",9700,160,0,0,0,5,0,0,0
20030,"Pugilist 30",10000,37,169,167,0,3,3,3,0
20031,"Pugilist 31",11000,41,0,0,0,5,0,0,0
20032,"Pugilist 32",12000,264,0,0,0,5,0,0,0
20033,"Pugilist 33",12500,269,0,0,0,5,0,0,0
20034,"Pugilist 34",13000,171,0,0,0,5,0,0,0
20035,"Pugilist 35",13500,51,56,58,0,3,3,3,0
20036,"Pugilist 36",14000,64,0,0,0,5,0,0,0
20037,"Pugilist 37",14500,296,0,0,0,5,0,0,0
20038,"Pugilist 38",15000,298,0,0,0,5,0,0,0
20039,"Pugilist 39",16000,300,0,0,0,5,0,0,0
20040,"Pugilist 40",16500,303,177,178,0,3,3,3,0
20041,"Pugilist 41",17000,275,0,0,0,6,0,0,0
20042,"Pugilist 42",17500,73,0,0,0,6,0,0,0
20043,"Pugilist 43",18000,189,0,0,0,2,0,0,0
20044,"Pugilist 44",18500,190,0,0,0,6,0,0,0
20045,"Pugilist 45",19000,334,309,317,0,3,3,3,0
20046,"Pugilist 46",19500,312,0,0,0,6,0,0,0
20047,"Pugilist 47",20000,321,0,0,0,6,0,0,0
20048,"Pugilist 48",20500,193,0,0,0,6,0,0,0
20049,"Pugilist 49",21000,326,0,0,0,6,0,0,0
20050,"Pugilist 50",21500,282,290,88,0,3,3,4,0
60003,"Conjurer 03",360,96,0,0,0,3,0,0,0
60004,"Conjurer 04",410,97,0,0,0,3,0,0,0
60005,"Conjurer 05",530,99,0,0,0,3,0,0,0
60006,"Conjurer 06",980,98,0,0,0,3,0,0,0
1000039,"Maelstrom 39",0,0,0,0,0,0,0,0,0
60008,"Conjurer 08",1300,102,0,0,0,3,0,0,0
1000041,"Maelstrom 41",0,0,0,0,0,0,0,0,0
1000042,"Maelstrom 42",0,0,0,0,0,0,0,0,0
1000043,"Maelstrom 43",0,0,0,0,0,0,0,0,0
60012,"Conjurer 12",3200,115,113,0,0,3,2,0,0
1000045,"Maelstrom 45",0,0,0,0,0,0,0,0,0
1000046,"Maelstrom 46",0,0,0,0,0,0,0,0,0
1000047,"Maelstrom 47",0,0,0,0,0,0,0,0,0
1000048,"Maelstrom 48",0,0,0,0,0,0,0,0,0
