80,"normal/event_action_start",1,0,0,0,1,0,2,1,2,True
81,"normal/event_action_loop",2,0,0,0,1,0,2,1,2,True
82,"normal/event_action_end",0,0,0,0,1,0,2,1,2,True
83,"normal/item_start",1,3,0,0,1,0,2,1,2,True
84,"normal/item_loop",2,0,0,0,1,0,2,1,2,True
85,"normal/item_end",0,3,0,0,1,0,2,1,2,True
86,"normal/item_set",0,3,0,0,1,0,2,0,2,True
87,"normal/item_eat",0,3,0,0,1,0,2,1,2,True
88,"normal/item_drink",0,3,0,0,1,0,2,1,2,True
89,"battle/item_start",1,3,0,0,1,0,1,0,1,True
90,"battle/item_loop",2,0,0,0,1,0,1,0,0,True
91,"battle/item_end",0,3,0,0,1,0,1,1,1,True
92,"normal/magic_cmn_start",1,2,0,0,1,0,2,0,2,True
93,"normal/magic_cmn_loop",2,0,0,0,1,0,2,0,2,True
94,"battle/magic_blk_start",1,2,0,0,1,0,1,0,1,True
95,"battle/magic_blk_loop",2,0,0,0,1,0,1,0,1,True
96,"battle/magic_sng_start",1,2,0,0,1,0,2,0,2,True
97,"battle/magic_sng_loop",2,0,0,0,1,0,2,0,2,True
98,"battle/magic_cnj_start",1,2,0,0,1,0,1,0,1,True
99,"battle/magic_cnj_loop",2,0,0,0,1,0,1,0,1,True
100,"battle/magic_swl_start",1,2,0,0,1,0,1,0,1,True
101,"battle/magic_swl_loop",2,0,0,0,1,0,1,0,1,True
102,"battle/magic_pld_start",1,2,0,0,1,0,1,0,1,True
103,"battle/magic_pld_loop",2,0,0,0,1,0,1,0,1,True
104,"battle/magic_sum_start",1,2,0,0,1,0,1,0,1,True
105,"battle/magic_sum_loop",2,0,0,0,1,0,1,0,1,True
106,"battle/magic_thm_start",1,2,0,0,1,0,1,0,1,True
107,"battle/magic_thm_loop",2,0,0,0,1,0,1,0,1,True
108,"battle/magic_wht_start",1,2,0,0,1,0,1,0,1,True
109,"battle/magic_wht_loop",2,0,0,0,1,0,1,0,1,True
110,"battle/magic_sch_start",1,2,0,0,1,0,1,0,1,True
111,"battle/magic_sch_loop",2,0,0,0,1,0,1,0,1,True
112,"battle/auto_attack1",0,2,0,0,1,0,1,2,1,True
113,"battle/auto_attack2",0,2,0,0,1,0,1,2,1,True
114,"battle/auto_attack3",0,2,0,0,1,0,1,2,1,True
115,"overlay/slot1_default",0,0,0,8,0,0,0,0,0,True
116,"overlay/slot1_sp1",0,0,0,8,0,0,0,0,0,True
117,,0,0,0,0,0,0,0,0,0,True
118,"battle/auto_attack_shot1",0,2,0,1,1,0,1,2,1,True
119,"battle/auto_attack_shot2",0,2,0,1,1,0,1,2,1,True
120,"battle/auto_attack_shot3",0,2,0,1,1,0,1,2,1,True
121,"battle/auto_attack1_mon_a",0,2,0,0,1,0,1,0,1,True
122,"battle/auto_attack2_mon_a",0,2,0,0,1,0,1,0,1,True
123,"battle/auto_attack3_mon_a",0,2,0,0,1,0,1,0,1,True
124,"battle/auto_attack1_mon_",0,2,0,0,1,0,1,0,1,True
125,"battle/auto_attack2_mon_",0,2,0,0,1,0,1,0,1,True
126,"battle/auto_attack3_mon_",0,2,0,0,1,0,1,0,1,True
127,"battle/auto_attack_shot1_mon",0,2,0,0,1,0,1,0,1,True
128,"battle/auto_attack_shot2_mon",0,2,0,0,1,0,1,0,1,True
129,"battle/auto_attack_shot3_mon",0,2,0,0,1,0,1,0,1,True
130,"battle/mon_sp_a_start",1,3,0,0,1,0,1,0,1,True
131,"battle/mon_sp_a_loop",2,0,0,0,1,0,1,0,1,True
132,"battle/mon_sp_b_start",1,3,0,0,1,0,1,0,1,True
133,"battle/mon_sp_b_loop",2,0,0,0,1,0,1,0,1,True
134,"battle/mon_sp_c_start",1,3,0,0,1,0,1,0,1,True
135,"battle/mon_sp_c_loop",2,0,0,0,1,0,1,0,1,True
136,"battle/mon_sp_d_start",1,3,0,0,1,0,1,0,1,True
137,"battle/mon_sp_d_loop",2,0,0,0,1,0,1,0,1,True
138,"battle/mon_sp_e_start",1,3,0,0,1,0,1,0,1,True
139,"battle/mon_sp_e_loop",2,0,0,0,1,0,1,0,1,True
140,"warp/warp_start",0,3,0,0,1,0,1,1,1,True
141,"warp/warp_end",4,3,0,0,1,0,1,1,1,True
142,"specialpop/specialpop",0,3,0,0,1,0,1,1,1,True
143,"specialpop/specialdepop",0,3,0,0,1,0,1,1,1,True
144,"overlay/default",0,0,0,7,0,0,0,0,0,True
145,"overlay/sp1",0,0,0,7,0,0,0,0,0,True
146,"overlay/sp2",0,0,0,7,0,0,0,0,0,True
147,"overlay/sp3",0,0,0,7,0,0,0,0,0,True
148,"battle/partsbreak",0,3,0,0,1,0,0,0,0,True
149,,0,0,0,0,0,0,0,0,0,True
150,,0,0,0,0,0,0,0,0,0,True
151,,0,0,0,0,0,0,0,0,0,True
152,,0,0,0,0,0,0,0,0,0,True
153,,0,0,0,0,0,0,0,0,0,True
154,,0,0,0,0,0,0,0,0,0,True
155,,0,0,0,0,0,0,0,0,0,True
156,,0,0,0,0,0,0,0,0,0,True
157,,0,0,0,0,0,0,0,0,0,True
158,"specialpop/specialpop2",0,3,0,0,1,0,1,1,1,True
159,"specialpop/specialdepop2",0,3,0,0,1,0,1,1,1,True
160,"buddy/glad",0,2,0,0,1,0,2,1,2,True
161,"normal/guildleave",0,0,0,0,1,0,2,0,2,True
162,"normal/matering",0,0,0,0,1,0,2,1,2,True
163,"normal/dejon",3,0,0,0,1,0,2,0,2,True
164,"normal/telepo",3,0,0,0,1,0,2,0,2,True
165,"mount/mount_start",0,0,0,0,1,0,2,1,2,True
166,"mount/mount_idle",0,0,0,0,2,0,2,0,2,True
167,"mount/mount_run",0,0,0,0,2,0,2,0,2,True
168,"mount/mount_add_idle",0,0,0,3,0,0,0,0,0,True
169,"normal/aettouch_start",1,0,0,0,1,0,2,1,2,True
170,"normal/aettouch_loop",2,0,0,0,1,0,2,1,2,True
171,"normal/aettouch_end",0,0,0,0,1,0,2,1,2,True
172,"normal/touchaction_start",1,0,0,0,1,0,2,1,2,True
173,"normal/touchaction_loop",2,0,0,0,1,0,2,1,2,True
174,"normal/touchaction_end",0,0,0,0,1,0,2,1,2,True
175,"normal/lookaction_start",1,0,0,0,1,0,2,1,2,True
176,"normal/lookaction_loop",2,0,0,0,1,0,2,1,2,True
177,"normal/lookaction_end",0,0,0,0,1,0,2,1,2,True
178,"normal/fueaction_start",1,0,0,0,1,0,2,1,2,True
179,"normal/fueaction_loop",2,0,0,0,1,0,2,1,2,True
180,"normal/fueaction_end",0,0,0,0,1,0,2,1,2,True
181,"normal/searchaction_start",1,0,0,0,1,0,2,1,2,True
182,"normal/searchaction_loop",2,0,0,0,1,0,2,1,2,True
183,"normal/searchaction_end",0,0,0,0,1,0,2,1,2,True
184,"normal/opeaction_start",1,0,0,0,1,0,2,1,2,True
185,"normal/opeaction_loop",2,0,0,0,1,0,2,1,2,True
186,"normal/opeaction_end",0,0,0,0,1,0,2,1,2,True
187,"normal/callpet_start",1,0,0,0,1,0,1,0,1,True
188,"normal/callpet_loop",2,0,0,0,1,0,1,0,1,True
189,"normal/callpet_end",0,0,0,0,1,0,1,0,1,True
190,"mount/battle_mount_idle",0,0,0,0,2,0,1,0,1,True
191,"mount/battle_mount_run",0,0,0,0,2,0,1,0,1,True
192,"normal/cannon_1",0,0,0,0,1,0,2,1,2,True
193,"ws/bt_2bw_emp/wsh001_bow",0,3,0,0,1,0,1,2,1,True
194,"ws/bt_2bw_emp/wsh002_bow",0,3,0,1,1,0,1,2,1,True
195,"ws/bt_2bw_emp/wsh003_bow",0,3,0,1,1,0,1,2,1,True
196,"specialdead/deadfall",0,4,0,0,1,0,0,1,0,True
197,"normal/throw_firecrackers",0,0,0,0,2,0,2,1,2,True
198,"minion/battle_loop",0,0,0,0,0,0,2,1,2,True
199,"status/facial/sleep",0,0,0,2,0,0,0,0,0,True
200,"battle/knockback_start_pc",0,3,0,0,1,0,0,0,0,True
201,"battle/knockback_end_pc",0,3,0,0,0,0,0,0,0,True
202,"ws/bt_2ax_emp/wsh001_bow",0,3,0,1,1,0,1,2,1,True
203,"ws/bt_2ax_emp/wsh002_bow",0,3,0,1,1,0,1,2,1,True
204,"ws/bt_2ax_emp/wsh003_bow",0,3,0,1,1,0,1,2,1,True
205,"ws/bt_2sp_emp/wsh002_bow",0,3,0,1,1,0,1,2,1,True
206,"ws/bt_swd_sld/wsh002_bow",0,3,0,1,1,0,1,2,1,True
207,"ws/bt_clw_clw/wsh001_bow",0,3,0,1,1,0,1,2,1,True
208,"normal/carry_upper_loop",0,0,0,1,2,0,2,1,2,True
209,"normal/treasure_search",0,0,0,0,1,0,2,1,2,True
210,"idle_sp/idle_sp_1",0,0,0,0,1,0,1,1,1,True
211,"idle_sp/idle_sp_2",0,0,0,0,1,0,1,1,1,True
212,"idle_sp/normal_idle_sp_1",0,0,0,0,1,0,2,1,2,True
213,"minion/loop",0,0,0,0,0,0,2,1,2,True
214,"normal/katagami_action",0,0,0,0,1,0,2,1,2,True
215,"normal_hit/slow_hit",0,0,0,0,0,0,0,0,0,True
216,"normal/materia_transcription",0,0,0,0,1,0,2,1,2,True
217,"blownaway/attach_m0206",0,3,0,0,1,0,0,1,0,True
218,"blownaway/falling",0,3,0,0,1,0,0,1,0,True
219,"blownaway/landing",0,3,0,0,1,0,0,1,0,True
220,"ws/bt_dgr_dgr/ws_s01",0,3,0,0,1,0,1,2,1,True
221,"ws/bt_dgr_dgr/ws_s02",0,3,0,0,1,0,1,2,1,True
222,"ws/bt_dgr_dgr/ws_s03",0,3,0,0,1,0,1,2,1,True
223,"ws/bt_dgr_dgr/ws_s04",0,3,0,0,1,0,1,2,1,True
224,"ws/bt_dgr_dgr/ws_s05",0,3,0,0,1,0,1,2,1,True
225,"ws/bt_dgr_dgr/ws_s07",0,3,0,0,1,0,1,2,1,True
226,"ws/bt_dgr_dgr/ws_s08",0,3,0,0,1,0,1,2,1,True
227,"ws/bt_dgr_dgr/ws_s06",0,3,0,0,1,0,1,2,1,True
228,"ws/bt_dgr_dgr/ws_s09",0,3,0,0,1,0,1,2,1,True
229,"ability/dgr_ninja/abl018",0,3,0,0,1,0,1,1,1,True
230,"ability/dgr_ninja/abl008",0,3,0,0,1,0,1,1,1,True
231,"ability/dgr_ninja/abl009",0,3,0,0,1,0,1,1,1,True
232,"ability/dgr_ninja/abl010",0,3,0,0,1,0,1,1,1,True
233,"ability/dgr_ninja/abl011",0,3,0,0,1,0,1,1,1,True
234,"ability/dgr_ninja/abl012",0,3,0,0,1,0,1,1,1,True
235,"ability/dgr_ninja/abl013",0,3,0,0,1,0,1,1,1,True
236,"craft/start",0,0,0,0,1,1,2,2,2,True
237,"craft/idle",0,0,0,0,1,1,1,0,3,True
238,"craft/end",0,0,0,0,1,1,1,2,3,True
239,"craft/action_normal",0,0,0,0,1,1,1,2,3,True
240,"craft/action_carefully",0,0,0,0,1,1,1,2,3,True
241,"craft/action_fearlessly",0,0,0,0,1,1,1,2,3,True
242,"craft/buff",0,0,0,0,1,1,1,2,3,True
243,"craft/start_su",0,0,0,0,1,1,2,2,2,True
244,"craft/idle_su",0,0,0,0,1,1,1,0,3,True
245,"craft/end_su",0,0,0,0,1,1,1,2,3,True
246,"craft/action_normal_su",0,0,0,0,1,1,1,2,3,True
247,"craft/action_carefully_su",0,0,0,0,1,1,1,2,3,True
248,"craft/action_fearlessly_su",0,0,0,0,1,1,1,2,3,True
249,"craft/buff_su",0,0,0,0,1,1,1,2,3,True
250,"craft/repair",0,3,0,0,1,0,0,2,0,True
251,"craft/hq_complete",0,0,0,0,1,1,1,2,3,True
252,"craft/hq_complete_su",0,0,0,0,1,1,1,2,3,True
253,"craft/materia_joy",0,0,0,0,1,1,1,1,3,True
254,"craft/materia_upset",0,0,0,0,1,1,1,1,3,True
255,"gather/start",0,0,0,0,1,0,2,2,2,True
256,"gather/idle",0,0,0,0,1,0,1,0,3,True
257,"gather/end",0,0,0,0,1,0,1,2,3,True
258,"gather/action_normal",0,0,0,0,1,0,1,2,3,True
259,"gather/buff",0,0,0,0,1,0,1,2,3,True
260,"gather/libura",0,0,0,0,1,0,1,2,3,True
261,"gather/ability",0,0,0,0,1,0,1,2,3,True
262,"gather/item",0,0,0,0,1,0,1,2,3,True
263,"gather/start_su",0,0,0,0,1,0,2,2,2,True
264,"gather/idle_su",0,0,0,0,1,0,0,0,4,True
265,"gather/end_su",0,0,0,0,1,0,0,2,4,True
266,"gather/action_normal_su",0,0,0,0,1,0,0,2,4,True
267,"gather/buff_su",0,0,0,0,1,0,0,2,4,True
268,"gather/libura_su",0,0,0,0,1,0,0,2,4,True
269,"gather/ability_su",0,0,0,0,1,0,0,2,4,True
270,"gather/item_su",0,0,0,0,1,0,0,2,4,True
271,"fishing/idle",0,0,0,0,1,0,0,0,3,True
272,"fishing/item",0,0,0,0,1,0,0,2,3,True
273,"fishing/end",0,0,0,0,1,0,0,2,3,True
274,"fishing/cast_normal",0,3,0,0,1,0,0,2,3,True
275,"fishing/cast_side",0,3,0,0,1,0,0,2,3,True
276,"fishing/cast_fly",0,3,0,0,1,0,0,2,3,True
277,"fishing/retrieve_idle",0,0,0,0,1,0,0,0,3,True
278,"fishing/reeling_idle",0,0,0,0,1,0,0,0,3,True
279,"fishing/reeling_fast",0,0,0,0,1,0,0,2,3,True
280,"fishing/reeling_slow",0,0,0,0,1,0,0,2,3,True
281,"fishing/wobble_action",0,0,0,0,1,0,0,2,3,True
282,"fishing/jerk_and_fall",0,0,0,0,1,0,0,2,3,True
283,"fishing/cancel",0,0,0,0,1,0,0,2,3,True
284,"fishing/hooking",0,3,0,0,1,0,0,2,3,True
285,"fishing/short_landing_nq",0,0,0,0,1,0,0,2,3,True
286,"fishing/short_landing_hq",0,0,0,0,1,0,0,2,3,True
287,"fishing/normal_landing_nq",0,0,0,0,1,0,0,2,3,True
288,"fishing/normal_landing_hq",0,0,0,0,1,0,0,2,3,True
289,"fishing/long_landing_nq",0,0,0,0,1,0,0,2,3,True
290,"fishing/long_landing_hq",0,0,0,0,1,0,0,2,3,True
291,"fishing/landing_failure",0,0,0,0,1,0,0,2,3,True
292,"fishing/hit_excite",0,3,0,7,1,0,0,0,3,True
293,"fishing/hit_strike",0,3,0,7,1,0,0,0,3,True
294,"fishing/hit_bite",0,3,0,7,1,0,0,0,3,True
295,"gather/attack",0,0,0,0,1,0,1,2,3,True
296,"normal/farm_seed",0,0,0,0,1,0,2,1,2,True
297,"normal/farm_watering",0,0,0,0,1,0,2,1,2,True
298,"normal/farm_care",0,0,0,0,1,0,2,1,2,True
299,"normal/farm_manure",0,0,0,0,1,0,2,1,2,True
300,"normal/farm_harvest",0,0,0,0,1,0,2,1,2,True
301,"ability/dgr_ninja/abl014",0,3,0,0,1,0,1,1,1,True
302,"ability/dgr_ninja/abl001",0,3,0,0,1,0,1,1,1,True
303,"ability/dgr_ninja/abl002",0,3,0,0,1,0,1,1,1,True
304,"ability/dgr_ninja/abl003",0,3,0,0,1,0,1,1,1,True
305,"ability/dgr_ninja/abl004",0,3,0,0,1,0,1,1,1,True
306,"ability/dgr_ninja/abl005",0,3,0,0,1,0,1,1,1,True
307,"ability/dgr_ninja/abl006",0,3,0,0,1,0,1,1,1,True
308,"ability/dgr_ninja/abl007",0,3,0,0,1,0,1,1,1,True
309,"ws/bt_2ax_emp/ws_s08",0,3,0,0,1,0,1,2,1,True
310,"ws/bt_swd_sld/wsh001",0,3,0,0,1,0,1,2,1,True
311,"ws/bt_swd_sld/wsh002",0,3,0,0,1,0,1,2,1,True
312,"ws/bt_swd_sld/ws_s02",0,3,0,0,1,0,1,2,1,True
313,"ws/bt_swd_sld/ws_s03",0,3,0,0,1,0,1,2,1,True
314,"ws/bt_swd_sld/ws_s04",0,3,0,0,1,0,1,2,1,True
315,"ws/bt_swd_sld/ws_s05",0,3,0,0,1,0,1,2,1,True
316,"ws/bt_swd_sld/ws_s06",0,3,0,0,1,0,1,2,1,True
317,"ws/bt_swd_sld/ws_s07",0,3,0,0,1,0,1,2,1,True
318,"ws/bt_swd_sld/ws_s08",0,3,0,0,1,0,1,2,1,True
319,"ws/bt_2ax_emp/wsh001",0,3,0,0,1,0,1,2,1,True
320,"ws/bt_2ax_emp/wsh002",0,3,0,0,1,0,1,2,1,True
321,"ws/bt_2ax_emp/wsh003",0,3,0,0,1,0,1,2,1,True
322,"ws/bt_2ax_emp/wsh004",0,3,0,0,1,0,1,2,1,True
323,"ws/bt_2ax_emp/wsh005",0,3,0,0,1,0,1,2,1,True
324,"ws/bt_2ax_emp/ws_s01",0,3,0,0,1,0,1,2,1,True
325,"ws/bt_2ax_emp/ws_s02",0,3,0,0,1,0,1,2,1,True
326,"ws/bt_2ax_emp/ws_s03",0,3,0,0,1,0,1,2,1,True
327,"ws/bt_2ax_emp/ws_s04",0,3,0,0,1,0,1,2,1,True
328,"ws/bt_2ax_emp/ws_s05",0,3,0,0,1,0,1,2,1,True
329,"ws/bt_2ax_emp/ws_s06",0,3,0,0,1,0,1,2,1,True
330,"ws/bt_2ax_emp/ws_s07",0,3,0,0,1,0,1,2,1,True
331,"ws/bt_clw_clw/wsh001",0,3,0,0,1,0,1,2,1,True
332,"ws/bt_clw_clw/ws_s01",0,3,0,0,1,0,1,2,1,True
333,"ws/bt_clw_clw/ws_s02",0,3,0,0,1,0,1,2,1,True
334,"ws/bt_clw_clw/ws_s03",0,3,0,0,1,0,1,2,1,True
335,"ws/bt_clw_clw/ws_s04",0,3,0,0,1,0,1,2,1,True
336,"ws/bt_clw_clw/ws_s05",0,3,0,0,1,0,1,2,1,True
337,"ws/bt_clw_clw/ws_s06",0,3,0,0,1,0,1,2,1,True
338,"ws/bt_clw_clw/ws_s07",0,3,0,0,1,0,1,2,1,True
339,"ws/bt_clw_clw/ws_s08",0,3,0,0,1,0,1,2,1,True
340,"ws/bt_clw_clw/ws_s09",0,3,0,0,1,0,1,2,1,True
341,"ws/bt_clw_clw/ws_s10",0,3,0,0,1,0,1,2,1,True
342,"ws/bt_clw_clw/ws_s11",0,3,0,0,1,0,1,2,1,True
343,"ws/bt_2sp_emp/wsh001",0,3,0,0,1,0,1,2,1,True
344,"ws/bt_2sp_emp/wsh002",0,3,0,0,1,0,1,2,1,True
345,"ws/bt_2sp_emp/wsh003",0,3,0,0,1,0,1,2,1,True
346,"ws/bt_2sp_emp/wsh004",0,3,0,0,1,0,1,2,1,True
347,"ws/bt_2sp_emp/wsh005",0,3,0,0,1,0,1,2,1,True
348,"ws/bt_2sp_emp/wsh006",0,3,0,0,1,0,1,2,1,True
349,"ws/bt_2sp_emp/ws_s01",0,3,0,0,1,0,1,2,1,True
350,"ws/bt_2sp_emp/ws_s02",0,3,0,0,1,0,1,2,1,True
351,"ws/bt_2sp_emp/ws_s03",0,3,0,0,1,0,1,2,1,True
352,"ws/bt_2sp_emp/ws_s06",0,3,0,0,1,0,1,2,1,True
353,"ws/bt_2sp_emp/ws_s07",0,3,0,0,1,0,1,2,1,True
354,"ws/bt_2sp_emp/ws_s08",0,3,0,0,1,0,1,2,1,True
355,"ws/bt_2sp_emp/ws_s09",0,3,0,0,1,0,1,2,1,True
356,"ws/bt_2bw_emp/wsh001",0,3,0,1,1,0,1,2,1,True
357,"ws/bt_2bw_emp/wsh002",0,3,0,0,1,0,1,2,1,True
358,"ws/bt_2bw_emp/wsh003",0,3,0,0,1,0,1,2,1,True
359,"ws/bt_2bw_emp/ws_s01",0,3,0,1,1,0,1,2,1,True
360,"ws/bt_2bw_emp/ws_s02",0,3,0,1,1,0,1,2,1,True
361,"ws/bt_2bw_emp/ws_s03",0,3,0,0,1,0,1,2,1,True
362,"ws/bt_2bw_emp/ws_s04",0,3,0,1,1,0,1,2,1,True
363,"ws/bt_2bw_emp/ws_s05",0,3,0,1,1,0,1,2,1,True
364,"ws/bt_2bw_emp/ws_s06",0,3,0,0,1,0,1,2,1,True
365,"ws/bt_2bw_emp/ws_s07",0,3,0,1,1,0,1,2,1,True
366,"ws/bt_2bw_emp/ws_s08",0,3,0,0,1,0,1,2,1,True
367,"ability/no_mot_ability",0,0,0,0,0,5,0,0,0,True
368,"ability/no_mot_sprint",0,0,0,0,0,0,0,0,0,True
369,"ability/swd_knight/abl001",0,3,0,0,1,0,1,1,1,True
370,"ability/swd_knight/abl002",0,3,0,0,1,0,1,1,1,True
371,"ability/swd_knight/abl003",0,3,0,0,1,0,1,1,1,True
372,"ability/swd_knight/abl004",0,3,0,0,1,0,1,1,1,True
373,"ability/swd_knight/abl005",0,3,0,0,1,0,1,1,1,True
374,"ability/swd_knight/abl006",0,3,0,0,1,0,1,1,1,True
375,"ability/swd_knight/abl007",0,3,0,0,1,0,1,1,1,True
376,"ability/swd_knight/abl008",0,3,0,0,1,0,1,1,1,True
377,"ability/swd_knight/abl009",0,3,0,0,1,0,1,1,1,True
378,"ability/swd_knight/abl010",0,3,0,0,1,0,1,1,1,True
379,"ability/2ax_warrior/abl001",0,3,0,0,1,0,1,1,1,True
380,"ability/2ax_warrior/abl002",0,3,0,0,1,0,1,1,1,True
381,"ability/2ax_warrior/abl003",0,3,0,0,1,0,1,1,1,True
382,"ability/2ax_warrior/abl004",0,3,0,0,1,0,1,1,1,True
383,"ability/2ax_warrior/abl005",0,3,0,0,1,0,1,1,1,True
384,"ability/2ax_warrior/abl006",0,3,0,0,1,0,1,1,1,True
385,"ability/2ax_warrior/abl007",0,3,0,0,1,0,1,1,1,True
386,"ability/2ax_warrior/abl008",0,3,0,0,1,0,1,1,1,True
387,"ability/2ax_warrior/abl009",0,3,0,0,1,0,1,1,1,True
388,"ability/2ax_warrior/abl010",0,3,0,0,1,0,1,1,1,True
389,"ability/clw_monk/abl001",0,3,0,0,1,0,1,1,1,True
390,"ability/clw_monk/abl002",0,3,0,0,1,0,1,1,1,True
391,"ability/clw_monk/abl003",0,3,0,0,1,0,1,1,1,True
392,"ability/clw_monk/abl004",0,3,0,0,1,0,1,1,1,True
393,"ability/clw_monk/abl005",0,3,0,0,1,0,1,1,1,True
394,"ability/clw_monk/abl006",0,3,0,0,1,0,1,1,1,True
395,"ability/clw_monk/abl007",0,3,0,0,1,0,1,1,1,True
396,"ability/clw_monk/abl008",0,3,0,0,1,0,1,1,1,True
397,"ability/clw_monk/abl009",0,3,0,0,1,0,1,1,1,True
398,"ability/clw_monk/abl010",0,3,0,0,1,0,1,1,1,True
399,"ability/clw_monk/abl011",0,3,0,0,1,0,1,1,1,True
400,"ability/2sp_dragoon/abl002",0,3,0,0,1,0,1,1,1,True
401,"ability/2sp_dragoon/abl003",0,3,0,0,1,0,1,1,1,True
402,"ability/2sp_dragoon/abl001",0,3,0,0,1,0,1,1,1,True
403,"ability/2sp_dragoon/abl005",0,3,0,0,1,0,1,1,1,True
