2162698,"Ranch de Brancharqu\xc3\xa9e","Il n'est pas donn\xc3\xa9 \xc3\xa0 tout le monde de voir les Mogs, mais il y en a un grand que chacun peut admirer tranquillement par un bel apr\xc3\xa8s-midi, en s'asseyant sur une souche.","Ce ranch est g\xc3\xa9r\xc3\xa9 par la compagnie des Montures Mog. Les chocobos y sont \xc3\xa9lev\xc3\xa9s sous les instructions d'un dresseur venu d'Ishgard, une nation dont les destriers \xc3\xa0 plumes font la fiert\xc3\xa9. Le ballon \xc3\xa0 t\xc3\xaates de Mog \xc3\xa0 l'entr\xc3\xa9e est un c\xc3\xa9l\xc3\xa8bre symbole de l'endroit.",4877070,54,81555,81055,81452,1200,1659,52,True
2162699,"Sanctuaire des Douze","Lorsque la lumi\xc3\xa8re matinale vient faire \xc3\xa9tinceler l'eau, alors l'air se remplit d'une atmosph\xc3\xa8re b\xc3\xa9nie qui force m\xc3\xaame les moins croyants \xc3\xa0 prier au seuil de la b\xc3\xa9atitude.","B\xc3\xa2ti pour obtenir la protection des Douze contre les famines et les \xc3\xa9pid\xc3\xa9mies qui ont suivi la grande glaciation, ce vieil \xc3\xa9difice longtemps d\xc3\xa9laiss\xc3\xa9 a \xc3\xa9t\xc3\xa9 restaur\xc3\xa9 apr\xc3\xa8s le septi\xc3\xa8me fl\xc3\xa9au avec l'aide des Gridaniens pour recevoir de nouveau la faveur des Dieux.",4877071,55,81560,81060,81452,800,1159,58,True
2162700,"Le Refuge","M\xc3\xaame sans savoir voler, les humains peuvent, avec un peu d'agilit\xc3\xa9, grimper sur les branches pour admirer le paysage depuis le toit naturel d'une demeure sylphe, par une belle nuit.","Ayant fui leurs semblables, les Sylphes qui vivent ici sont oppos\xc3\xa9s \xc3\xa0 l'invocation du Primordial Ramuh. Gr\xc3\xa2ce \xc3\xa0 leur magie, ces \xc3\xaatres volants savent modeler les v\xc3\xa9g\xc3\xa9taux pour cr\xc3\xa9er d'\xc3\xa9tranges habitations suspendues aux arbres, bien \xc3\xa0 l'abri des dangers.",4877072,55,81561,81061,81452,1800,459,22,True
2162701,"Promenade royale","Il n'est pas rare de voir des l\xc3\xa8ve-t\xc3\xb4t profiter d'un beau ciel d\xc3\xa9gag\xc3\xa9 pour visiter la ville. Certains s'amusent \xc3\xa0 se tenir sur une des trois plaques argent\xc3\xa9es au pied d'un certain escalier, et \xc3\xa0 imiter le salut des sentinelles qui font la rel\xc3\xa8ve. Ah, ces touristes...","L'all\xc3\xa9e du district politique d'Ul'dah qui permet d'acc\xc3\xa9der au palais de la famille royale. Les casques d'argent sont charg\xc3\xa9s de sa surveillance. \xc3\x80 l'\xc3\xa9poque o\xc3\xb9 le pouvoir des sultans \xc3\xa9tait encore important, l'endroit \xc3\xa9tait toujours anim\xc3\xa9 par la pr\xc3\xa9sence des suppliants attendant une audience. De nos jours, il sert surtout de lieu de promenade aux riches seigneurs de la Cit\xc3\xa9.",4877073,39,81601,81101,81453,500,759,31,True
2162702,"Cour dor\xc3\xa9e","Les jeunes d'aujourd'hui ne savent plus quoi inventer pour s'occuper les jours o\xc3\xb9 la pluie menace. La derni\xc3\xa8re fureur est d'aller se percher sur des endroits incongrus. Le lampadaire \xc3\xa0 l'est de la fontaine est tr\xc3\xa8s appr\xc3\xa9ci\xc3\xa9 des plus audacieux, qui aiment scruter les environs de haut.","La magnifique fontaine de cette place au centre d'Ul'dah attire les citadins en qu\xc3\xaate d'un peu de fra\xc3\xaecheur durant les journ\xc3\xa9es torrides. L'endroit \xc3\xa9tait autrefois une salle de bal de la famille royale, mais son entretien \xc3\xa9tant devenu trop co\xc3\xbbteux pour un tr\xc3\xa9sor s'amenuisant d'ann\xc3\xa9e en ann\xc3\xa9e, il a \xc3\xa9t\xc3\xa9 r\xc3\xa9cemment c\xc3\xa9d\xc3\xa9 \xc3\xa0 la ville.",4877074,39,81602,81102,81453,1200,1659,22,True
2162703,"Ul'dah","Le "joyau du d\xc3\xa9sert" est une vision magique la nuit. La lumi\xc3\xa8re des \xc3\xa9toiles p\xc3\xa2lit devant la sienne. Le meilleur point de vue pour l\'admirer serait en haut de l\'\xc3\xa9chafaudage des sources de Nophica.","La capitale marchande qui se dresse dans les terres d\xc3\xa9sol\xc3\xa9es du Thanalan. Prot\xc3\xa9g\xc3\xa9e par de hauts murs, seuls les plus grands b\xc3\xa2timents sont visibles de loin. Parce que leurs d\xc3\xb4mes brillent de mille feux sous la lumi\xc3\xa8re du soleil, et que la ville regorge de richesses, elle est surnomm\xc3\xa9e le joyau du d\xc3\xa9sert.",4877077,42,81603,81103,81453,1800,459,22,True
2162704,"Vestiges de Sil'dih","Un voyageur a racont\xc3\xa9 qu'il a failli perdre la vie en tombant d'une falaise \xc3\xa0 cause d'un brouillard matinal. Un rebord plus bas l'a heureusement sauv\xc3\xa9, et une fois sa frayeur pass\xc3\xa9e, il a pu admirer les ruines d'une Cit\xc3\xa9 disparue.","Les ruines de l'ancienne Cit\xc3\xa9 de Sil'dih. Elle a \xc3\xa9t\xc3\xa9 d\xc3\xa9truite par les Uldiens il y a quatre cents ans \xc3\xa0 l'issue d'une longue guerre, et en l'espace d'un si\xc3\xa8cle a \xc3\xa9t\xc3\xa9 presque enti\xc3\xa8rement ensevelie par le sable du Thanalan. L'emplacement actuel d'Ul'dah empi\xc3\xa8te partiellement sur celui de Sil'dih.",4877078,43,81606,81106,81453,800,1159,22,True
2162705,"Le g\xc3\xa9ant solitaire","Les voyageurs qui s'abritent de la pluie dans un petit bosquet sont souvent touch\xc3\xa9s par la vision du corps sans vie d'un g\xc3\xa9ant moussu. Il semble si seul lorsque la nuit approche. On aurait presque envie de le consoler...","Les Uldiens pensent que ce goobbue du Coerthas a d\xc3\xbb fuir paniqu\xc3\xa9 lors du septi\xc3\xa8me fl\xc3\xa9au, et a fini par mourir d'\xc3\xa9puisement peu apr\xc3\xa8s avoir atteint le Thanalan. Cela expliquerait l'abondance de v\xc3\xa9g\xc3\xa9tation originaire de Sombrelinceul ayant pouss\xc3\xa9 pr\xc3\xa8s du cadavre\x02\x1d\x01\x03: de nombreuses graines se sont probablement accroch\xc3\xa9es \xc3\xa0 lui durant son passage dans la for\xc3\xaat. ",4877079,44,81609,81109,81453,1700,1759,9,True
2162706,"La Cit\xc3\xa9 invisible","Certains aventuriers n'ayant pas peur des hauteurs recommandent d'admirer le matin les ruines d'une antique Cit\xc3\xa9, du haut d'un morceau de route bris\xc3\xa9. La vue en vaudrait la peine d'apr\xc3\xa8s eux, m\xc3\xaame par temps couvert.","La chute de morceaux de Dalamud au Mur incandescent a cr\xc3\xa9\xc3\xa9 une \xc3\xa9norme crevasse, r\xc3\xa9v\xc3\xa9lant des vestiges majestueux. Des recherches ont bien entendu \xc3\xa9t\xc3\xa9 men\xc3\xa9es et les historiens pensent qu'il s'agirait de la tombe de Lalafuto IV, dirigeant de l'ancienne Cit\xc3\xa9 de Belah'dia.",4877081,44,81610,81110,81453,800,1159,22,True
2162707,"Le Viaduc","Quand le temps est clair, rien de tel qu'une petite pri\xc3\xa8re au bout d'une passerelle surplombant une crevasse sans fond pour bien commencer la journ\xc3\xa9e !","Ce pont a \xc3\xa9t\xc3\xa9 construit afin de relier le Thanalan \xc3\xa0 la for\xc3\xaat de Sombrelinceul. Comme il s'agit d'une route commerciale essentielle entre Gridania et Ul'dah, le r\xc3\xa9giment de l'Orchid\xc3\xa9e des lames de cuivre y est stationn\xc3\xa9 en permanence. Les arch\xc3\xa9ologues \xc3\xa9tudiant les ruines de la Cit\xc3\xa9 invisible ont \xc3\xa9galement un camp \xc3\xa0 proximit\xc3\xa9. ",4877082,44,81611,81111,81453,500,759,58,True
2162708,"Canyon des chuchotements","Le soleil rayonne parfois fort sur la Noscea centrale, mais les paysans locaux connaissent un endroit \xc3\xa0 l'ombre o\xc3\xb9 se d\xc3\xa9salt\xc3\xa9rer en observant l'eau tomber.","Prenant sa source pr\xc3\xa8s du volcan d'O'Ghomoro, la rivi\xc3\xa8re de Nym a creus\xc3\xa9 cette gorge au cours du temps. Le doux murmure des nombreuses chutes d'eau et l'abri que prodigue cet endroit contre le soleil en font le lieu pr\xc3\xa9f\xc3\xa9r\xc3\xa9 des Lims\xc3\xa9ens pour boire au frais.",4877083,30,81506,81006,81451,1200,1659,22,False
2162709,"Vergers d'Estival",bxc3\x8atre mara\xc3\xaecher n'a rien de palpitant quand on a v\xc3\xa9cu le sabre au clair, m\xc3\xaame si on peut utiliser une lampe en guise de nid-de-corbeau pour faire la vigie dans une salle.","Cette plantation, o\xc3\xb9 collaborent anciens pirates et mara\xc3\xaechers de m\xc3\xa9tier, a \xc3\xa9t\xc3\xa9 cr\xc3\xa9\xc3\xa9e dans le cadre de la politique de d\xc3\xa9veloppement du territoire de l'amirale Bloefhiswyn. La rivi\xc3\xa8re des requins en fait une terre propice \xc3\xa0 la culture des oranges nosc\xc3\xa9ennes.",4877084,30,81507,81007,81451,500,759,22,False
2162710,"Flotte grise","Alors qu'il allait \xc3\xa0 la m\xc3\xa9tairie du Coq rouge, un marchand tomba nez \xc3\xa0 nez avec des Kobolds. Fuyant \xc3\xa0 toutes jambes, il r\xc3\xa9ussit \xc3\xa0 leur \xc3\xa9chapper en se r\xc3\xa9fugiant en haut d'une cabane. Seul sous la pluie, il resta un long moment \xc3\xa0 scruter l'horizon.","Les moulins de ce site ont \xc3\xa9t\xc3\xa9 construits pour moudre le bl\xc3\xa9 et carder la laine produits \xc3\xa0 la m\xc3\xa9tairie du Coq rouge. Vus de loin, ces b\xc3\xa2timents de pierre dont les ailes proviennent des voiles d'un navire s'apparentent \xc3\xa0 une imposante armada\x02\x1d\x01\x03; d'o\xc3\xb9 leur surnom de \xe2\x80\x9cFlotte grise\xe2\x80\x9d.",4877085,31,81510,81010,81451,1200,1659,22,False
2162711,"Chute cach\xc3\xa9e","F\xc3\xbbt-ce m\xc3\xaame pour une jolie danseuse, les regards insistants des hommes sont troublants, mais s'asseoir sous le soleil pour regarder la cascade redonne toujours du courage.","Situ\xc3\xa9e \xc3\xa0 l'estuaire de la rivi\xc3\xa8re d'Agelyss, cette chute donne naissance \xc3\xa0 un bassin o\xc3\xb9 le seigneur Gegeruju a fait b\xc3\xa2tir une cabane sur pilotis pour ses invit\xc3\xa9s de marque. Les danseuses qui travaillent l\xc3\xa0 leur prodigueraient toutes sortes de services sp\xc3\xa9ciaux.",4877087,32,81511,81011,81451,800,1159,50,False
2162712,"Tour de la Mouette","Les soldats du Maelstrom savent bien qu'il vaut mieux \xc3\xaatre haut perch\xc3\xa9 pour apercevoir la moindre menace, notamment par mauvais temps.","Cette tour b\xc3\xa2tie avec de la roche volcanique typique de la Noscea sert \xc3\xa0 la fois de phare, indiquant la pr\xc3\xa9sence de r\xc3\xa9cifs aux navires, et de poste de guet contre les pirates et les Sahuagins. Son nom vient des nombreuses colonies de mouettes dans les environs.",4877088,32,81512,81012,81451,1800,459,22,False
2162713,"Statue de Llymlaen","Lorsque les navires sont charg\xc3\xa9s et pr\xc3\xaats \xc3\xa0 appareiller, il n'est pas rare de voir les brasseurs locaux venir v\xc3\xa9n\xc3\xa9rer la D\xc3\xa9esse dans les derniers rayons de soleil.","Dress\xc3\xa9e au centre de Port-aux-Ales, point de ravitaillement obligatoire pour les navires au long cours, la statue de Llymlaen, finement ouvrag\xc3\xa9e par un sculpteur roegadyn de renom, est le lieu o\xc3\xb9 les marins viennent prier avant d'embarquer pour le large.",4877089,33,81514,81014,81451,1700,1759,58,False
2162714,"Cimeti\xc3\xa8re de bateaux","\xc3\x94 vous qui naviguez sur les flots, ne vous laissez pas envo\xc3\xbbter par ses mots. Si vous la laissez vous charmer, votre navire finira dans ce charnier. Peu enviable est le destin de ces d\xc3\xa9funts, qui errent dans le noir au milieu des embruns.","Dans cette crique reposent les \xc3\xa9paves des navires qui ont fait naufrage pr\xc3\xa8s des c\xc3\xb4tes nosc\xc3\xa9ennes. Bien qu'ils aient \xc3\xa9t\xc3\xa9 entra\xc3\xaen\xc3\xa9s par le courant, de nombreux locaux semblent penser qu'ils ont \xc3\xa9t\xc3\xa9 attir\xc3\xa9s dans ces lieux par une sir\xc3\xa8ne. La brume persistante et les morts vivants qui errent sur les plages font de ce cimeti\xc3\xa8re l'un des endroits les plus glauques d'\xc3\x89orz\xc3\xa9a.",4877090,33,81515,81015,81451,1800,459,22,False
2162715,"Camp de la Vall\xc3\xa9e du Cr\xc3\xa2ne","Une pointe de fiert\xc3\xa9 ne fait jamais de mal \xc3\xa0 un soldat, notamment quand il s'agit de prouver son agilit\xc3\xa9 en grimpant l\xc3\xa0 o\xc3\xb9 on peut bien surveiller l'ennemi.","Tirant son nom de la coutume qu'avaient les soldats d'exposer les cr\xc3\xa2nes d'intrus kobolds pour dissuader leurs camarades de venir plus bas dans la Noscea, cette base militaire du Maelstrom surveille d\xc3\xa9sormais les activit\xc3\xa9s des Sahuagins \xc3\xa0 Demipierre.",4877091,33,81516,81016,81451,800,1159,22,False
2162716,"Barrages du nord et du sud","Semblables en bien des points aux m\xc3\xa2ts et aux voiles des navires, les tentes des marchands lims\xc3\xa9ens peuvent r\xc3\xa9sister m\xc3\xaame au poids d'un Roegadyn.","La colonie de Demipierre ayant \xc3\xa9t\xc3\xa9 envahie par les Sahuagins, ces imposants remparts ont \xc3\xa9t\xc3\xa9 b\xc3\xa2tis afin de contenir les vagues d'assauts de ces hommes-poissons et de les emp\xc3\xaacher de d\xc3\xa9ferler dans la Vall\xc3\xa9e du Cr\xc3\xa2ne, ce qui leur vaut le nom de \xe2\x80\x9cbarrages\xe2\x80\x9d.",4877092,33,81517,81017,81451,1200,1659,22,False
2162717,"Camp du Lac d'airain","Les toits des b\xc3\xa2timents du sanatorium ne sont pas sans rappeler la forme des tonneaux de vin et donnent probablement une belle vue vers le couchant.","Situ\xc3\xa9 pr\xc3\xa8s de vestiges de l'ancienne cit\xc3\xa9 de Nym, que la baisse de niveau des eaux du Lac d'airain a r\xc3\xa9v\xc3\xa9l\xc3\xa9s, ce camp est c\xc3\xa9l\xc3\xa8bre pour son installation du Sanatorium du vin chaud, qui prodigue des soins aux soldats bless\xc3\xa9s gr\xc3\xa2ce \xc3\xa0 ces sources thermales.",4877099,34,81518,81018,81451,1700,1759,22,False
2162718,"Thalaos","Le relief de la Haute-Noscea est pour le moins accident\xc3\xa9, ce qui n'est certainement pas bon pour les vert\xc3\xa8bres, mais certains endroits offrent une vue fantastique.","Ce fossile d'un animal pr\xc3\xa9historique g\xc3\xa9ant s'est vu donner le nom de Thanalos, un serpent de mer l\xc3\xa9gendaire que la D\xc3\xa9esse Lllymlaen aurait lib\xc3\xa9r\xc3\xa9 autrefois. Ces imposants ossements tendraient \xc3\xa0 prouver que l'\xc3\xaele de Vylbrand \xc3\xa9tait autrefois sous la mer.",4877101,34,81519,81019,81451,1200,1659,22,False
2162719,"Comptoir de Jijiroon","Le Lac d'airain n'est pas sans dangers, surtout la nuit. Heureusement, on peut toujours se percher sur d'anciennes ruines pour \xc3\xa9chapper aux monstres, mais attention \xc3\xa0 ne pas glisser.","Ce lieu d'\xc3\xa9changes commerciaux est tenu par le Qiqirn Jijiroon, qui entretient une certaine rivalit\xc3\xa9 avec son fr\xc3\xa8re Memeroon, lui-m\xc3\xaame \xc3\xa0 la t\xc3\xaate d'un \xc3\xa9tablissement du m\xc3\xaame genre. Personne ne sait toutefois pourquoi il s'est install\xc3\xa9 dans un endroit aussi recul\xc3\xa9.",4877103,34,81520,81020,81451,1800,459,22,False
2162720,"Cit\xc3\xa9 flottante de Nym","Les ruines de l'ancienne Nym sont s\xc3\xbbrement l'un des panorama les plus impressionnants d'\xc3\x89orz\xc3\xa9a, constellant le ciel de la Noscea.","Ces ruines de l'ancienne cit\xc3\xa9 de Nym, civilisation qui a fleuri sur l'\xc3\xaele de Vylbrand \xc3\xa0 la 5e \xc3\xa8re astrale, forment d\xc3\xa9sormais un paysage fantastique du fait de cristaux corrompus, qui renfor\xc3\xa7ant l'\xc3\xa9l\xc3\xa9ment vent, font flotter une partie des vestiges.",4877105,350,81521,81021,81451,1800,459,22,False
2162721,"Camp du Guet","Les Hirondelles \xc3\xa9carlates savent que les buissons qui poussent sur les vieilles pierres nymiennes offrent une cachette id\xc3\xa9ale pour observer les ennemis.","Ce camp du Maelstrom, \xc3\xa9tabli sur une hauteur de Noscea ext\xc3\xa9rieure afin de mieux observer les mouvements des Kobolds, est la base de l'unit\xc3\xa9 sp\xc3\xa9ciale des Hirondelles \xc3\xa9carlates. Au sud, on aper\xc3\xa7oit le Palais du Vagabond, ancien \xc3\xa9difice nymien d\xc3\xa9di\xc3\xa9 au dieu Oschon.",4877106,350,81522,81022,81451,500,759,22,False
2162722,"Mines d'U'Ghamaro","Il faut admettre que les Kobolds ont du talent pour fabriquer des machines aussi hautes, malgr\xc3\xa9 leur corps ratatin\xc3\xa9. Leurs longs bras en font peut-\xc3\xaatre d'excellents escaladeurs.","Pr\xc3\xa8s de ce r\xc3\xa9seau complexe de galeries cr\xc3\xa9\xc3\xa9 par les Kobolds, le soufre s'est m\xc3\xa9lang\xc3\xa9 aux eaux souterraines et us\xc3\xa9es pour former un paysage unique. Ces hommes-taupes comptent une importante main-d'\xc5\x93uvre qui \xc3\xa9tend leur territoire inlassablement.",4877107,350,81523,81023,81451,1200,1659,22,False
2162723,"Masure de l'ermite","L'\xc3\xa9trange propri\xc3\xa9taire de ces lieux \xc3\xa9tant continuellement absent, il n'est pas rare d'y voir des personnes entrer dans sa demeure pour s'abriter de la pluie, lire des livres, ou encore regarder les \xc3\xa9toiles la nuit venue.","Cette masure isol\xc3\xa9e jouit d'une vue imprenable sur le volcan d'O'Ghomoro. Situ\xc3\xa9e \xc3\xa0 c\xc3\xb4t\xc3\xa9 d'une source d'eau chaude, elle s'offre le luxe d'avoir un bain \xc3\xa0 ciel ouvert sur son terrain. Vagabond dans l'\xc3\xa2me, le propri\xc3\xa9taire des lieux est une personne myst\xc3\xa9rieuse dont on ne sait presque rien.",4877108,350,81524,81024,81451,1800,459,52,False
2162724,"Don de Figaga","La grande roue \xc3\xa0 eau tourne inlassablement, accueillant et reconduisant tous ceux qui passent par la porte du blaireau bleu.","Situ\xc3\xa9e non loin du caf\xc3\xa9 Aux Feuilles de carline, cette imposante roue \xc3\xa0 aube fournit une \xc3\xa9nergie pr\xc3\xa9cieuse et propre \xc3\xa0 la guilde des menuisiers. Elle est tr\xc3\xa8s appr\xc3\xa9ci\xc3\xa9e des Gridaniens pour le bruit agr\xc3\xa9able et apaisant qu'elle produit au contact de l'eau.",4877111,51,81551,81051,81452,800,1159,22,False
2162725,"Guilde des ma\xc3\xaetres d'hast","Si la guilde est avant tout un lieu d'entra\xc3\xaenement, rien n'emp\xc3\xaache les badauds de venir regarder les ma\xc3\xaetres manier leurs lances, \xc3\xa0 condition de rester dans un coin sans les incommoder.","Fond\xc3\xa9e par le l\xc3\xa9gendaire lancier Mistalle, la guilde des ma\xc3\xaetres d'hast sert \xc3\xa9galement de quartier g\xc3\xa9n\xc3\xa9ral aux vigiles sombres, l'unit\xc3\xa9 de s\xc3\xa9curit\xc3\xa9 publique gridanienne. Ces derniers s'y entra\xc3\xaenent d'ailleurs r\xc3\xa9guli\xc3\xa8rement en compagnie des f\xc3\xa9rus de la lance.",4868037,51,81554,81054,81452,500,759,22,False
2162726,"Le Bannock","Les officiers gridaniens sont bien plac\xc3\xa9s pour observer les nouvelles recrues s'entra\xc3\xaener, et si jamais certaines se cachent, il suffit de monter un peu plus haut pour les d\xc3\xa9couvrir.","Utilisant ing\xc3\xa9nieusement la souche d'un arbre g\xc3\xa9ant, que les Gridaniens appellent \xe2\x80\x9cpilier c\xc3\xa9leste\xe2\x80\x9d, ce camp a \xc3\xa9t\xc3\xa9 cr\xc3\xa9\xc3\xa9 par l'Ordre des deux vip\xc3\xa8res pour former ses jeunes recrues. Son nom vient de la ressemblance de cette plateforme avec un pain plat local.",4877112,54,81556,81056,81452,500,759,22,False
2162727,"Manoir des Haukke","Les storopers ont beau \xc3\xaatre des cr\xc3\xa9atures v\xc3\xa9g\xc3\xa9tales, ils ne savent pas grimper sur les grosses racines... \xc3\x80 moins que ce soit la vue du manoir qui leur fasse peur.","Ancienne r\xc3\xa9sidence des Oracles, cette demeure luxueuse a \xc3\xa9t\xc3\xa9 c\xc3\xa9d\xc3\xa9e \xc3\xa0 la riche famille des Dartancours il y a maintenant deux g\xc3\xa9n\xc3\xa9rations. Le mot \xe2\x80\x9cHaukke\xe2\x80\x9d d\xc3\xa9signerait en langue ancienne des rituels de communication silencieuse avec les esprits de la for\xc3\xaat.",4877113,54,81557,81057,81452,1800,459,22,False
2162728,"Arbre gardien","Les jours de beau temps, on aper\xc3\xa7oit souvent des attroupements de promeneurs observer ce majestueux v\xc3\xa9g\xc3\xa9tal depuis les hauteurs.","Cet arbre est le plus ancien de la for\xc3\xaat de Sombrelinceul. \xc3\x82g\xc3\xa9 de plus de mille ans, ses fruits appel\xc3\xa9s \xe2\x80\x9cprunes mill\xc3\xa9naires\xe2\x80\x9d sont gard\xc3\xa9s pr\xc3\xa9cieusement par les botanistes du Courtil. D'apr\xc3\xa8s les druides gridaniens, il abriterait le doyen des esprits.",4877163,54,81558,81058,81452,1200,1659,22,False
