720906,"REWARD_RETAINER",3,"HOWTO_RETAINER",51,"HOWTO_RETAINER_TASK",53,"BASE_IDLE_2",785,"EMOTE_BOW",694,"MINER",16,"HARVESTER",17,"FISHERMAN",18,"HOWTO_RETAINER_VENTURE_1",168,"HOWTO_RETAINER_VENTURE_2",169,"HOWTO_RETAINER_CLASS",173,"REWARD_RETAINER_VENTURE",93,"TUTORIAL_FLAG_INTRO",1,"TUTORIAL_FLAG_ABOUT_RESET",2,"TUTORIAL_FLAG_CLASS_SET",4,"TUTORIAL_FLAG_WEAPON_SET",8,"TUTORIAL_FLAG_ABOUT_BATTLE",16,"TUTORIAL_FLAG_ABOUT_MINING",32,"TUTORIAL_FLAG_ABOUT_BOTANY",64,"TUTORIAL_FLAG_ABOUT_FISHING",128,"TUTORIAL_FLAG_ACCEPTED",256,"TUTORIAL_FLAG_FINISHED",512,"TUTORIAL_FLAG_ABOUT_FORTUNE",1024,"EMOTE_YES",739,,0,,0,,0,,0,,0,,0,"Summon Retainer","CmnDefRetainerCall_00010",60425,True
720907,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Release Retainer","CmnDefRetainerRemove_00011",0,False
720908,"POP_RANGE",2040811,"HOWTO_ABOUT_RENTAL_CHOCOBO",81,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Rent a Chocobo","CmnDefRentalChocobo_00012",0,False
720909,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnBhtEnterLv020St0003_00013",0,False
720910,"INSTANCE_CONTENT_ID",2,"TERRITORY_TYPE",164,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDunEnterTamtara_00014",0,False
720911,"QUEST0",65770,"QUEST1",65771,"QUEST2",67224,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","JobDefNin_00015",0,False
720912,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstEternalCeremonyGuideRoom_00016",0,False
720913,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstEternalCeremonyGuideHall_00017",0,False
720914,"LEVEL_UP_TO_15_QUEST",66047,"LEVEL_UP_TO_29_DUNGEON",1,"ENPC_WANDERING_MINSTREL",1002370,"ENPC_LVUP_LANCER",1000619,"ENPC_LVUP_ARCHER",1000437,"ENPC_LVUP_CONJURER",1000644,"ENPC_LVUP_GLADIATOR",1002064,"ENPC_LVUP_MARAUDER",1002229,"ENPC_LVUP_PUGILIST",1002049,"ENPC_LVUP_THAUMATURGE",1004325,"REWARD_BUDDY",18,"ITEM_GYSAHL_GREENS",4868,"HOWTO_BUDDY_SUMMON",96,"REWARD_MY_CHOCOBO",17,"GLADIATOR_LV30_REWARD_ACTION",25,"PUGILIST_LV30_REWARD_ACTION",66,"MARAUDER_LV30_REWARD_ACTION",47,"LANCER_LV30_REWARD_ACTION",91,"ARCHER_LV30_REWARD_ACTION",113,"CONJURER_LV30_REWARD_ACTION",135,"THAUMATURGE_LV30_REWARD_ACTION",157,"GLADIATOR_LV30_REWARD_ACTION_QUEST",65798,"PUGILIST_LV30_REWARD_ACTION_QUEST",66094,"MARAUDER_LV30_REWARD_ACTION_QUEST",65852,"LANCER_LV30_REWARD_ACTION_QUEST",65591,"ARCHER_LV30_REWARD_ACTION_QUEST",65604,"CONJURER_LV30_REWARD_ACTION_QUEST",65628,"THAUMATURGE_LV30_REWARD_ACTION_QUEST",65886,"LV30_ACTION_REWARD_VFX",114,,0,"Receive the Minstrel's Blessings","CmnFstAlphaLevelup_00018",0,True
720915,"QUEST_AMJ_OPEN",66754,"QUEST_KOB_OPEN",66857,"QUEST_SAH_OPEN",66911,"QUEST_IXA_OPEN",67023,"ENPC_AMJ_REPAIR",1008910,"ENPC_KOB_REPAIR",1008908,"ENPC_SAH_REPAIR",1008906,"ENPC_IXA_REPAIR",1009206,"MOT_EVENT_MENACE",946,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Repair Gear","CmnDefNpcRepair_00019",60434,False
720916,"POS_S1TI_BED_FRONT",3972987,"POS_W1TI_BED_FRONT",3972985,"POS_F1TI_BED_FRONT",3972441,"TERRITORY_TYPE_S1TI",177,"TERRITORY_TYPE_W1TI",178,"TERRITORY_TYPE_F1TI",179,"SLEEP_ACTION",986,"WAKEUP_DREAM_ACTION",988,"WAKEUP_ACTION",989,"POS_R2TI_BED_FRONT",5878294,"TERRITORY_TYPE_R2T1",429,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefInnBed_00020",0,True
720917,"POP_RANGE",2232680,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefInnDoor_00021",0,False
720918,"REWARD0",2,"POP_RANGE",1359058,,0,,0,,0,,0,,0,,0,,0,,0,"CONDITION_DEFAULT_TALK",23,"HOWTO_MARKET",47,"HOWTO_MARKET_GETITEM",48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstInnInfo_00022",0,False
720919,"QUEST0",65977,"QUEST1",66620,"QUEST2",66726,"CONTENT0",22,"QUEST3",65964,"QUEST4",66616,"QUEST5",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstCnjGuild_00023",0,False
720920,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstCnjPreach_00024",0,False
720921,"REWARD_BEHEST",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnBhtRewardLv020St0003_00025",0,False
720922,"ACTOR0",1001263,"ACTOR1",1000541,"POPRANGE0",1381039,"POPRANGE1",1381038,"QUEST01",65621,"QUEST02",65659,"QUEST03",65660,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefWarpNpc_00026",0,False
720923,"HOWTO_BATTLE",7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstHowToAutoAttack_00027",0,True
720924,"EVENT_ACTION_SYMPATHY",19,"VFX_SYMPATHY_SUCCESS",115,"LOGMSG_SYMPATHY_SUCCESS",1346,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefTownWarpNode_00028",0,True
720925,"QUEST0",66075,"QUEST1",65964,"QUEST2",67533,"QUEST3",67537,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstWdkGuild_00029",0,False
720926,"QUEST0",65602,"QUEST1",65964,"QUEST2",67611,"QUEST3",67615,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstTanGuild_00030",0,False
720927,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk",,0,False
720928,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstAetheryteGuid_00032",0,False
720929,"QUEST0",65549,"QUEST1",65964,"QUEST2",67584,"QUEST3",67588,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstHrvGuild_00033",0,False
720930,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk",,0,False
720931,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","TstPlnCmpFCCounter_00035",0,False
720932,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","TstPlnTest_00036",0,False
720933,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"FATE Test","CmnFatTest_00037",0,False
720934,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Ncut Test","TstPlnNcut_00038",0,False
720935,"CONDITION_DEFAULT_TALK",23,"HOWTO_MARKET",47,"HOWTO_MARKET_GETITEM",48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefMarketBoardGridania_00039",0,True
720936,"ITEM",3042,"QUEST",65565,"LOGMSG_EVENT_INVENTORY_FULL_ERROR",1767,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Real Item GET Test","TstPrgGetItemTest_00040",0,False
720937,"INSTANCE_CONTENT_ID",6,"TERRITORY_TYPE",166,"SCREENIMAGE0",80,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnRadEnterHaukkeManor_00041",0,False
720938,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilBlackBrash_00042",0,False
720939,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilArrzanethOssuary_00043",0,False
720940,"QUEST0",65950,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaMorabyDrydocks_00044",0,False
720941,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegFstMagicItemTips_00045",0,False
720942,"REWARD_GRAND_COMPANY",10,"GRAND_COMPANY_INVALID",0,"ORDER_OF_TWIN_ADDER",2,"HOW_TO_GRANDCOMPANY",87,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Grand Company","ComDefGrandCompany_00046",0,False
720943,"POP_RANGE",3884000,"QUEST",65983,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefF1e4Entrance_00047",0,False
720944,"POP_RANGE",3884182,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefF1e4Exit_00048",0,False
720945,"POP_RANGE",3878860,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefF1e5Exit_00049",0,False
720946,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaAdvGuild_00050",0,False
720947,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaAetheGuid_00051",0,False
720948,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaInn_00052",0,False
720949,"QUEST0",65855,"QUEST1",66590,"QUEST2",65964,"QUEST3",66586,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaExcGuild_00053",0,False
720950,"QUEST0",65806,"QUEST1",65964,"QUEST2",67579,"QUEST3",67583,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaCulGuild_00054",0,False
720951,"QUEST0",65838,"QUEST1",65964,"QUEST2",67543,"QUEST3",67547,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaBsnGuild_00055",0,False
720952,"QUEST0",65820,"QUEST1",65964,"QUEST2",67574,"QUEST3",67578,"QUEST4",67168,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaArmGuild_00056",0,False
720953,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilHorizon_00057",0,False
720954,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilDrybone_00058",0,False
720955,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWikAdvGuild_00059",0,False
720956,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilAetheGuid_00060",0,False
720957,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilInn_00061",0,False
720958,"QUEST0",65889,"QUEST1",66614,"QUEST2",65963,"QUEST3",66610,"QUEST4",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilThmGuild_00062",0,False
720959,"QUEST0",65801,"QUEST1",66596,"QUEST2",65963,"QUEST3",66592,"QUEST4",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilGlaGuild_00063",0,False
720960,"QUEST0",66103,"QUEST1",66602,"QUEST2",65963,"QUEST3",66598,"QUEST4",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilPglGuild_00064",0,False
720961,"QUEST0",66182,"QUEST1",65963,"QUEST2",67616,"QUEST3",67620,"QUEST4",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilMinGuild_00065",0,False
720962,"QUEST0",66190,"QUEST1",65963,"QUEST2",67538,"QUEST3",67542,"QUEST4",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilWvrGuild_00066",0,False
720963,"QUEST0",66186,"QUEST1",65963,"QUEST2",67601,"QUEST3",67605,"QUEST4",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilAlcGuild_00067",0,False
720964,"QUEST0",66194,"QUEST1",66843,"QUEST2",65963,"QUEST3",67606,"QUEST4",67610,"QUEST5",67167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegWilGldGuild_00068",0,False
720965,"QUEST0",66005,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaSummerFarm_00069",0,False
720966,"QUEST0",66015,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaRedFarm_00070",0,False
720967,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaSkylift_00071",0,False
720968,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaSwiftperch_00072",0,False
720969,"GRAND_COMPANY_INVALID",0,"MAELSTROM",1,"ORDER_OF_TWIN_ADDER",2,"IMMORTAL_FLAMES",3,"NPC_OF_LIMSA",1002388,"NPC_OF_GRIDANIA",1002394,"NPC_OF_ULDAH",1002391,"GC_RANK_MAX",9,"GC_RANK_REWARD_DELIVERLY",6,"GC_RANK_REWARD_LV30_LEVE",5,"PROCUREMENT_MISSION",720971,"SCREEN_IMAGE_BOOTY",70,"SCREEN_IMAGE_LEVE",71,"GC_LEVE_UNLOCK",1616,"HOWTO_SUPPLYDUTY",90,"GC_RANK_REWARD_GCCHANGE",9,"GC_RANK_REWARD_LV45_LEVE",8,"GC_TRANSFER_UNLOCK",1617,"HOWTO_GC_CHANGE",115,"GC_RANK_08",8,"LOGMSG_GC_TRANSFER_CF_ERROR",3151,"HOWTO_HOUSING",143,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","ComDefGrandCompanyOfficer_00073",0,False
720970,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","RegSeaPirate_00074",0,False
720971,"NPC_OF_LIMSA",1002388,"NPC_OF_GRIDANIA",1002394,"NPC_OF_ULDAH",1002391,"SCREEN_IMAGE",72,"LOG_MSG_SYS_ERR",1791,"TEXT_UI_GRAND_COMPANY_ASK_SEAL_OVER",4605,"TEXT_YES",3,"TEXT_NO",4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Supply Missions","ComDefGCSupplyDuty_00075",0,True
720972,"FC_HIERARCHY_MASTER",0,"NPC_OF_LIMSA",1003247,"NPC_OF_GRIDANIA",1002395,"NPC_OF_ULDAH",1002392,"GRAND_COMPANY_INVALID",0,"MAELSTROM",1,"ORDER_OF_TWIN_ADDER",2,"IMMORTAL_FLAMES",3,"HOWTO_FC",91,"INFO_ERROR_SAME_NAME",3051,"INFO_ERROR_GIL",3021,"INFO_ERROR_STRING_START",3022,"INFO_ERROR_STRING_END",3110,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","ComDefFreeCompany_00076",0,False
720973,"INSTANCE_CONTENT_ID",4,"TERRITORY_TYPE",157,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnRadEnterShposhae_00077",0,False
720974,"INSTANCE_CONTENT_ID",3,"TERRITORY_TYPE",161,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnRadEnterCopperbellMines_00078",0,False
720975,"INSTANCE_CONTENT_ID",7,"TERRITORY_TYPE",162,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnRadEnterHalatali_00079",0,False
720976,"INSTANCE_CONTENT_ID",8,"TERRITORY_TYPE",158,"SCREENIMAGE0",79,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnRadEnterJungle_00080",0,False
720977,"INSTANCE_CONTENT_ID",20001,"TERRITORY_TYPE",202,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnRadEnterBowlofEmbers_00081",0,False
720978,"HOW_TO_ID",21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Small Talk","CmnDefCabinet_00082",0,False
720979,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Item Reclaim","CmnDefTemporaryBag_00083",0,False
720980,"QUEST_ID",66175,"MOTION_ID",974,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"Materia Removal","RegWilMaterialize_00084",0,True
