20,"Attacke","Attacke: Je h\xc3\xb6her dieser Wert, desto mehr Schaden verursachen deine physischen oder magischen Attacken.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,13
21,"Verteidigung","Verteidigung: Je h\xc3\xb6her dieser Wert, desto weniger physischen Schaden erleidest du.",0,0,15,21,15,13,21,15,0,0,0,0,0,0,36,72,0,36,87,57,57,66,100,70,55,55,40,40,55,40,33,55,55,55,14
22,"Pr\xc3\xa4zision","Pr\xc3\xa4zision: Je h\xc3\xb6her dieser Wert, desto wahrscheinlicher ist es, dass deine physischen oder magischen Attacken treffen.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,15
23,"Ausweichen",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,16
24,"Magieabwehr","Magieabwehr: Je h\xc3\xb6her dieser Wert, desto weniger Magieschaden erleidest du.",0,0,15,21,15,13,21,15,0,0,0,0,0,0,36,72,0,36,87,57,57,33,100,55,55,55,70,70,55,70,66,55,55,55,17
25,"Kritischer Attackewert","not in use",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
26,"Abwehr kritischer Treffer",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
27,"Kritische Treffer","Kritische Treffer: Je h\xc3\xb6her dieser Wert, desto wahrscheinlicher ist es, dass du einen kritischen Treffer landest, und desto h\xc3\xb6her der damit erzielte Schaden bzw. Heileffekt.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,18
28,"Kritisches Ausweichen",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
29,"Hiebresistenz","Hiebresistenz: Vermindert den erlittenen Schaden durch Waffen mit dem Attribut \xe2\x80\x9eHieb\xe2\x80\x9c.",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,19
30,"Stichresistenz","Stichresistenz: Vermindert den erlittenen Schaden durch Waffen mit dem Attribut \xe2\x80\x9eStich\xe2\x80\x9c.",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,20
31,"Schlagresistenz","Schlagresistenz: Vermindert den erlittenen Schaden durch Waffen mit dem Attribut \xe2\x80\x9eSchlag\xe2\x80\x9c.",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,21
32,"Projektilresistenz",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
33,"Offensivmagie","Offensivmagie: Je h\xc3\xb6her dieser Wert, desto mehr Schaden verursachen deine magischen Attacken.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,22
34,"Heilmagie","Heilmagie: Je h\xc3\xb6her dieser Wert, desto h\xc3\xb6her die Menge der durch Heilmagie regenerierten LP.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,23
35,"St\xc3\xa4rkungsmagie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
36,"Schw\xc3\xa4chungsmagie",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
37,"Feuerresistenz","Feuerresistenz: Vermindert durch Feuer erlittenen Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,24
38,"Eisresistenz","Eisresistenz: Vermindert durch Eis erlittenen Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,25
39,"Windresistenz","Windresistenz: Vermindert durch Wind erlittenen Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,26
40,"Erdresistenz","Erdresistenz: Vermindert durch Erde erlittenen Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,27
41,"Blitzresistenz","Blitzresistenz: Vermindert durch Blitz erlittenen Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,28
42,"Wasserresistenz","Wasserresistenz: Vermindert durch Wasser erlittenen Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,29
43,"Magieresistenz","Magieresistenz: Vermindert durch Magie erlittenen Schaden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
44,"Entschlossenheit","Entschlossenheit: Je h\xc3\xb6her dieser Wert, desto h\xc3\xb6her der ausgeteilte magische und physische Schaden und die H\xc3\xb6he der durch Magie geheilten LP.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,30
45,"Schnelligkeit","Schnelligkeit: Je h\xc3\xb6her dieser Wert, desto k\xc3\xbcrzer die Reaktivierungszeit von Waffenfertigkeiten und desto h\xc3\xb6her der ausgeteilte physische Schaden \xc3\xbcber Zeit.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,31
46,"Zaubertempo","Zaubertempo: Je h\xc3\xb6her dieser Wert, desto k\xc3\xbcrzer ist die Aktivierungs- und Reaktivierungszeit von Magie, desto schneller ist also ein Zauber (wieder) einsatzbereit.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,32
47,"\xe9\x80\x9f\xe5\xba\xa6",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,33
48,"Moral","Moral: Ersetzt bei PvP-K\xc3\xa4mpfen die physische und magische Verteidigung zur Berechnung des erlittenen Schadens und beeinflusst den ausgeteilten Schaden.",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,34
49,"Feindseligkeit",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
50,"Feindseligkeitsreduktion",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
51,"Verwertungsgeschick",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
52,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
53,"Regena",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
54,"Erfrischen",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
55,"Bewegungsgeschwindigkeit",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
56,"Stachel",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
57,"Gemach-Resistenz","Resistenz gegen Gemach: Beschleunigt die Erholung vom Status Gemach.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,39
58,"Stein-Resistenz",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
59,"Paralyse-Resistenz",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
60,"Schweigen-Resistenz","Resistenz gegen Schweigen: Beschleunigt die Erholung vom Status Schweigen.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,40
61,"Blind-Resistenz","Resistenz gegen Blind: Beschleunigt die Erholung vom Status Blind.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,41
62,"Gift-Resistenz","Resistenz gegen Gift: Beschleunigt die Erholung vom Status Gift.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,42
63,"Bet\xc3\xa4ubungs-Resistenz","Resistenz gegen Bet\xc3\xa4ubung: Beschleunigt die Erholung vom Status Bet\xc3\xa4ubung.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,43
64,"Schlaf-Resistenz","Resistenz gegen Schlaf: Beschleunigt die Erholung vom Status Schlaf.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,44
65,"Fessel-Resistenz","Resistenz gegen Fessel: Beschleunigt die Erholung vom Status Fessel.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,45
66,"Gewicht-Resistenz","Resistenz gegen Gewicht: Beschleunigt die Erholung vom Status Gewicht.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,46
67,"Verh\xc3\xa4ngnis-Resistenz",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
68,"Verschlei\xc3\x9fminderung",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
69,"Erh\xc3\xb6hte Bindung",,10,2,8,8,8,8,8,8,8,8,8,8,12,6,16,32,0,16,40,24,24,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
70,"Kunstfertigkeit","Kunstfertigkeit: Beeinflusst den Fortschritt der Synthese. Je h\xc3\xb6her dieser Wert, desto schneller geht die Synthese voran.",35,35,1,30,1,1,1,1,1,1,1,1,35,35,31,33,0,2,34,32,32,100,100,100,100,100,100,100,100,100,100,100,100,100,35
71,"Kontrolle","Kontrolle: Beeinflusst die Qualit\xc3\xa4t bei der Synthese. Je h\xc3\xb6her dieser Wert, desto schneller steigt die Qualit\xc3\xa4t an.",20,20,10,10,10,10,10,10,1,1,1,1,20,20,20,40,0,20,50,30,30,100,100,100,100,100,100,100,100,100,100,100,100,100,36
72,"Sammelgeschick","Sammelgeschick: Beeinflusst die Sammelrate beim Sammeln. Je h\xc3\xb6her dieser Wert, desto wahrscheinlicher ist es, dass du einen Gegenstand erh\xc3\xa4ltst.",35,20,1,20,15,1,10,1,1,1,1,1,35,35,21,46,0,11,47,45,31,100,100,100,100,100,100,100,100,100,100,100,100,100,37
73,"Wahrnehmung","Wahrnehmung: Beeinflusst die HQ-Wahrscheinlichkeit beim Sammeln. Je h\xc3\xb6her dieser Wert, desto wahrscheinlicher ist es, dass du einen HQ-Gegenstand erh\xc3\xa4ltst.",20,35,20,10,1,5,1,10,1,1,1,1,20,20,30,22,0,11,42,12,21,100,100,100,100,100,100,100,100,100,100,100,100,100,38
