#,Name,NameNoArticle,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,MapCondition
159,フルフラワー養蜂場,,,0,0,0,1,0,0,0,0,0
160,精霊の幼木,,,0,0,0,1,0,0,0,0,0
161,ゼファードリフト,,,0,0,0,1,0,0,10,0,0
162,サマーフォード,,,0,0,0,1,0,0,20,0,0
163,スリーマルム・ベンド,,,0,0,0,1,0,0,30,0,0
164,モラビー湾,,,0,0,0,1,0,0,10,0,0
165,シダーウッド,,,0,0,0,1,0,0,20,0,0
166,ゴッズグリップ,,,0,0,0,1,0,0,30,0,0
167,ブラッドショア,,,0,0,0,1,0,0,10,0,0
168,レインキャッチャー樹林,,,0,0,0,1,0,0,20,0,0
169,アジェレス旧街道,,,0,0,0,1,0,0,30,0,0
170,クォーターストーン,,,0,0,0,1,0,0,10,0,0
171,スカルバレー,,,0,0,0,1,0,0,20,0,0
172,ハーフストーン,,,0,0,0,1,0,0,40,0,0
173,幻影諸島,,,0,0,0,1,0,0,30,0,0
174,オークウッド,,,0,0,0,1,0,0,10,0,0
175,ロングクライム,,,0,0,0,1,0,0,10,0,0
176,アイアンレイク,,,0,0,0,1,0,0,20,0,0
177,ブロンズレイク,,,0,0,0,1,0,0,20,0,0
178,ゼルマ渓谷,,,0,0,0,1,0,0,30,0,0
179,ゼファー陸門,,,0,0,0,1,0,0,0,0,0
180,ガラディオン湾,,,0,0,0,1,0,0,0,0,0
181,デネベール街道,,,0,0,0,1,0,0,0,0,0
182,ローグ川,,,0,0,0,1,0,0,0,0,0
183,ラザグラン関門,,,0,0,0,1,0,0,0,0,0
184,サマーフォード庄,,,0,0,0,1,0,0,0,0,0
185,シーソング石窟,,,0,0,0,1,0,0,0,0,0
186,アジェレス川,,,0,0,0,1,0,0,0,0,0
187,クックポット,,,0,0,0,1,0,0,0,0,0
188,開拓者の納屋,,,0,0,0,1,0,0,0,0,0
189,デセント断崖,,,0,0,0,1,0,0,0,0,0
190,スカイリフト,,,0,0,0,1,0,0,0,0,0
191,デネベール関門,,,0,0,0,1,0,0,0,0,0
192,ささやきの谷,,,0,0,0,1,0,0,0,0,0
193,ニーム川,,,0,0,0,1,0,0,0,0,0
194,フォアマスト,,,0,0,0,1,0,0,0,0,0
195,迷子橋,,,0,0,0,1,0,0,0,0,0
196,眼鏡岩,,,0,0,0,1,0,0,0,0,0
197,モーニングウィドー,,,0,0,0,1,0,0,0,0,0
198,テンペスト陸門,,,0,0,0,1,0,0,0,0,0
199,オシュオン大橋,,,0,0,0,1,0,0,0,0,0
200,レッドルースター農場,,,0,0,0,1,0,0,0,0,0
201,グレイフリート風車群,,,0,0,0,1,0,0,0,0,0
202,ブラインドアイアン坑道,,,0,0,0,1,0,0,0,0,0
203,ラザグラン街道,,,0,0,0,1,0,0,0,0,0
204,見捨てられた廃屋,,,0,0,0,1,0,0,0,0,0
205,白鴎塔,,,0,0,0,1,0,0,0,0,0
206,コスタ・デル・ソル,,,0,0,0,1,0,0,0,0,0
207,アジェレス川,,,0,0,0,1,0,0,0,0,0
208,船着場,,,0,0,0,1,0,0,0,0,0
209,ガーロックの棲処,,,0,0,0,1,0,0,0,0,0
210,船着場：隠れ滝,,,0,0,0,1,0,0,0,0,0
211,隠れ滝,,,0,0,0,1,0,0,0,0,0
212,ブレイフロクスの野営地,,,0,0,0,1,0,0,0,0,0
213,切られた革紐亭,,,0,0,0,1,0,0,0,0,0
214,レッドマンティス滝,,,0,0,0,1,0,0,0,0,0
215,船着場：レインキャッチャー,,,0,0,0,1,0,0,0,0,0
216,ワインポート,,,0,0,0,1,0,0,0,0,0
217,カストルム・オクシデンス,,,0,0,0,1,0,0,0,0,0
218,スウィフトパーチ入植地,,,0,0,0,1,0,0,0,0,0
219,ドードー営巣地,,,0,0,0,1,0,0,0,0,0
220,ブルワーズ灯台,,,0,0,0,1,0,0,0,0,0
221,デネベール街道,,,0,0,0,1,0,0,0,0,0
222,サスタシャ浸食洞,,,0,0,0,1,0,0,0,0,0
223,エールポート,,,0,0,0,1,0,0,0,0,0
224,キャンプ・スカルバレー,,,0,0,0,1,0,0,0,0,0
225,エールグヘームルの墓,,,0,0,0,1,0,0,0,0,0
226,北防波壁,,,0,0,0,1,0,0,0,0,0
227,南防波壁,,,0,0,0,1,0,0,0,0,0
228,船の墓場,,,0,0,0,1,0,0,0,0,0
229,常夏の島,,,0,0,0,1,0,0,0,0,0
230,シリウス大灯台,,,0,0,0,1,0,0,0,0,0
231,メメルン交易商店,,,0,0,0,1,0,0,0,0,0
232,プアメイドミル,,,0,0,0,1,0,0,0,0,0
233,サラオスの亡骸,,,0,0,0,1,0,0,0,0,0
234,愚か者の滝,,,0,0,0,1,0,0,10,0,0
235,隠者の庵,,,0,0,0,1,0,0,0,0,0
236,ニーム浮遊遺跡,,,0,0,0,1,0,0,0,0,0
237,キャンプ・オーバールック,,,0,0,0,1,0,0,0,0,0
238,ウ・ガマロ武装鉱山,,,0,0,0,1,0,0,30,0,0
239,キャンプ・ブロンズレイク,,,0,0,0,1,0,0,0,0,0
240,ワンダラーパレス,,,0,0,0,1,0,0,0,0,0
241,ジジルン交易商店,,,0,0,0,1,0,0,0,0,0
242,コボルド軍試掘地,,,0,0,0,1,0,0,0,0,0
243,金槌台地,,,0,0,0,1,0,0,20,0,0
244,ホライズン・エッジ,,,0,0,0,1,0,0,40,0,0
245,足跡の谷,,,0,0,0,1,0,0,50,0,0
246,ウエストウインド岬,,,0,0,0,1,0,0,60,0,0
247,刺抜盆地,,,0,0,0,1,0,0,10,0,0
248,ブラックブラッシュ,,,0,0,0,1,0,0,20,0,0
249,クラッチ狭間,,,0,0,0,1,0,0,30,0,0
250,ドライボーン,,,0,0,0,1,0,0,10,0,0
251,サンドゲート,,,0,0,0,1,0,0,20,0,0
252,ウェルウィック新林,,,0,0,0,1,0,0,30,0,0
253,バーニングウォール,,,0,0,0,1,0,0,40,0,0
254,ブロークンウォーター,,,0,0,0,1,0,0,10,0,0
255,ザンラク,,,0,0,0,1,0,0,40,0,0
256,レッドラビリンス,,,0,0,0,1,0,0,20,0,0
257,サゴリー砂漠,,,0,0,0,1,0,0,30,0,0
258,ブルーフォグ,,,0,0,0,1,0,0,10,0,0
259,ラウバーン緩衝地,,,0,0,0,1,0,0,20,0,0
260,カストルム・メリディアヌム,,,0,0,0,1,0,0,0,0,0
261,ササモの八十階段,,,0,0,0,1,0,0,10,0,0
262,ビーコンヒル灯台,,,0,0,0,1,0,0,0,0,0
263,スコーピオン交易所,,,0,0,0,1,0,0,0,0,0
264,ノフィカの井戸,,,0,0,0,1,0,0,30,0,0
265,一号杭打塔,,,0,0,0,1,0,0,0,0,0
266,シルバーバザー,,,0,0,0,1,0,0,1,0,0
267,カッパーベル銅山,,,0,0,0,1,0,0,0,0,0
268,サンライズ門,,,0,0,0,1,0,0,0,0,0
269,サンセット門,,,0,0,0,1,0,0,0,0,0
270,アラグ陽道,,,0,0,0,1,0,0,0,0,0
271,ホライズン,,,0,0,0,1,0,0,0,0,0
272,クレセントコーヴ,,,0,0,0,1,0,0,0,0,0
273,物言わぬ王,,,0,0,0,1,0,0,0,0,0
274,ベスパーベイ,,,0,0,0,1,0,0,0,0,0
275,ムーンドリップ洞窟,,,0,0,0,1,0,0,0,0,0
276,パラタの墓所,,,0,0,0,1,0,0,0,0,0
277,帝国軍前哨基地,,,0,0,0,1,0,0,0,0,0
278,ストーンズスロー貧民窟,,,0,0,0,1,0,0,0,0,0
279,フェスカ冒険者キャンプ,,,0,0,0,1,0,0,0,0,0
280,姉妹丘,,,0,0,0,1,0,0,0,0,0
281,スートクリーク,,,0,0,0,1,0,0,0,0,0
282,王立ナナモ菜園,,,0,0,0,1,0,0,0,0,0
283,ウルダハ操車庫,,,0,0,0,1,0,0,0,0,0
284,アラグ星道,,,0,0,0,1,0,0,0,0,0
285,フェスカ展望台,,,0,0,0,1,0,0,0,0,0
286,ササガン大王樹,,,0,0,0,1,0,0,0,0,0
287,サゴリー関所,,,0,0,0,1,0,0,0,0,0
288,アラグ陽道,,,0,0,0,1,0,0,0,0,0
289,酒房「コッファー＆コフィン」,,,0,0,0,1,0,0,0,0,0
290,ブラックブラッシュ停留所,,,0,0,0,1,0,0,0,0,0
291,シラディハ遺跡,,,0,0,0,1,0,0,0,0,0
292,ネズミの巣,,,0,0,0,1,0,0,0,0,0
293,ヘルズブルード洞穴,,,0,0,0,1,0,0,0,0,0
294,ロストホープ流民街,,,0,0,0,1,0,0,0,0,0
295,狼煙の丘,,,0,0,0,1,0,0,0,0,0
296,ナナワ銀山,,,0,0,0,1,0,0,0,0,0
297,アンホーリーエアー,,,0,0,0,1,0,0,0,0,0
298,キヴロン別宅跡,,,0,0,0,1,0,0,0,0,0
299,アラグ陽道,,,0,0,0,1,0,0,0,0,0
300,キャンプ・ドライボーン,,,0,0,0,1,0,0,0,0,0
301,見えざる都,,,0,0,0,1,0,0,0,0,0
302,聖アダマ・ランダマ教会,,,0,0,0,1,0,0,0,0,0
303,錐峰ヶ原,,,0,0,0,1,0,0,0,0,0
304,ゴールドバザー,,,0,0,0,1,0,0,0,0,0
305,ハラタリ修練所,,,0,0,0,1,0,0,0,0,0
306,アマルジャ軍陣屋,,,0,0,0,1,0,0,0,0,0
307,ハイブリッジ,,,0,0,0,1,0,0,0,0,0
308,ユグラム川,,,0,0,0,1,0,0,0,0,0
309,ザルの祠,,,0,0,0,1,0,0,0,0,0
310,バーガンディ滝,,,0,0,0,1,0,0,0,0,0
311,最後の祈祷,,,0,0,0,1,0,0,0,0,0
312,カルン埋没寺院,,,0,0,0,1,0,0,0,0,0
313,リトルアラミゴ,,,0,0,0,1,0,0,0,0,0
314,リザードクリーク,,,0,0,0,1,0,0,0,0,0
315,放浪者の埋葬地,,,0,0,0,1,0,0,0,0,0
316,焼かれし者の里,,,0,0,0,1,0,0,0,0,0
317,ゴーストレイク,,,0,0,0,1,0,0,0,0,0
318,ザンラク脇本陣,,,0,0,0,1,0,0,0,0,0
319,ザンラク祭場,,,0,0,0,1,0,0,0,0,0
320,ザハラク戦陣,,,0,0,0,1,0,0,50,0,0
321,ナルの祠,,,0,0,0,1,0,0,0,0,0
322,ミノタウロスマルム,,,0,0,0,1,0,0,0,0,0
323,忘れられたオアシス,,,0,0,0,1,0,0,0,0,0
324,ビエルゴズ・ストライク,,,0,0,0,1,0,0,0,0,0
325,キャンプ・ブルーフォグ,,,0,0,0,1,0,0,0,0,0
326,東方監視塔,,,0,0,0,1,0,0,0,0,0
327,西方監視塔,,,0,0,0,1,0,0,0,0,0
328,アマジナ霊銀山跡,,,0,0,0,1,0,0,0,0,0
329,ダラガブの爪,,,0,0,0,1,0,0,0,0,0
330,青燐泉,,,0,0,0,1,0,0,0,0,0
331,青燐精製所,,,0,0,0,1,0,0,0,0,0
332,前門,,,0,0,0,1,0,0,0,0,0
333,カストルム・メリディアヌム,,,0,0,0,1,0,0,0,0,0
334,錐峰ヶ原,,,0,0,0,1,0,0,0,0,0
335,魔列車停車場,,,0,0,0,1,0,0,0,0,0
336,飛空戦艦発着場,,,0,0,0,1,0,0,0,0,0
337,モラビー造船廠,,,0,0,0,1,0,0,0,0,0
338,ソルトストランド,,,0,0,0,1,0,0,0,0,0
339,キャンドルキープ埠頭,,,0,0,0,1,0,0,0,0,0
340,エンプティハート,,,0,0,0,1,0,0,0,0,0
341,オシュオン灯台,,,0,0,0,1,0,0,0,0,0
342,青燐採水場,,,0,0,0,1,0,0,0,0,0
343,ハウケタ御用邸：1F,,,0,0,0,1,0,0,0,0,0
344,ハウケタ御用邸：2F,,,0,0,0,1,0,0,0,0,0
345,ハウケタ御用邸：B1F,,,0,0,0,1,0,0,0,0,0
346,神勇隊司令室,,,0,0,0,1,0,0,0,0,0
347,不語仙の座卓,,,0,0,0,1,0,0,0,0,0
348,再生の根株,,,0,0,0,1,0,0,0,0,0
349,カステッルム・マリヌム,,,0,0,0,1,0,0,0,0,0
350,外地ラノシア,,,0,0,0,1,0,0,0,0,0
351,アドミラルブリッジ：提督室,,,0,0,0,1,0,0,0,0,0
352,リムサ・ロミンサ会議部屋,,,0,0,0,1,0,0,0,0,0
353,リムサ・ロミンサ演説部屋,,,0,0,0,1,0,0,0,0,0
354,銀冑団総長室,,,0,0,0,1,0,0,0,0,0
355,香煙の間,,,0,0,0,1,0,0,0,0,0
356,砂の家,,,0,0,0,1,0,0,0,0,0
357,炎帝祭跡,,,0,0,0,1,0,0,0,0,0
358,ウルヴズジェイル係船場,,,0,0,0,1,0,0,0,0,0
359,オ・ゴモロ火口神殿,,,0,0,0,1,0,0,0,0,0
360,茨の園,,,0,0,0,1,0,0,0,0,0
361,ハウリングアイ石塔群,,,0,0,0,1,0,0,0,0,0
362,海蛇の巣穴,,,0,0,0,1,0,0,0,0,0
363,サプサ産卵地,,,0,0,0,1,0,0,50,0,0
364,サハギン軍陣営,,,0,0,0,1,0,0,0,0,0
365,船隠しの港,,,0,0,0,1,0,0,0,0,0
366,ウォームワイン・サナトリウム,,,0,0,0,1,0,0,0,0,0
367,,,,0,0,0,0,0,0,0,0,0
368,船着場：エールポート,,,0,0,0,1,0,0,0,0,0
369,,,,0,0,0,0,0,0,0,0,0
370,波止場：クレセントコーヴ,,,0,0,0,1,0,0,0,0,0
371,波止場：シルバーバザー,,,0,0,0,1,0,0,0,0,0
372,B2F,,,0,0,0,1,0,0,0,0,0
373,ザル回廊,,,0,0,0,1,0,0,0,0,0
374,暁の間,,,0,0,0,1,0,0,0,0,0
375,二号杭打塔,,,0,0,0,1,0,0,0,0,0
376,三号杭打塔,,,0,0,0,1,0,0,0,0,0
377,カッターズクライ,,,0,0,0,1,0,0,0,0,0
378,エーテライト・プラザ,,,0,0,0,1,0,0,0,0,0
379,次元の狭間：迎賓室,,,0,0,0,1,0,0,0,0,0
380,ドラゴンヘッド,,,0,0,0,1,0,0,10,0,0
381,神意の地,,,0,0,0,1,0,0,20,0,0
382,巨石の丘,,,0,0,0,1,0,0,40,0,0
383,ホワイトブリム,,,0,0,0,1,0,0,30,0,0
384,ハルドラス騎道,,,0,0,0,1,0,0,0,0,0
385,アドネール占星台,,,0,0,0,1,0,0,0,0,0
386,グリフィン大橋,,,0,0,0,1,0,0,0,0,0
387,アートボルグ砦群,,,0,0,0,1,0,0,0,0,0
388,キャンプ・ドラゴンヘッド,,,0,0,0,1,0,0,0,0,0
389,ウィッチドロップ,,,0,0,0,1,0,0,0,0,0
390,スチールヴィジル,,,0,0,0,1,0,0,0,0,0
391,悪鬼の胃袋,,,0,0,0,1,0,0,0,0,0
392,聖ダナフェンの落涙,,,0,0,0,1,0,0,0,0,0
393,ナタラン入植地,,,0,0,0,1,0,0,50,0,0
394,オーラムヴェイル,,,0,0,0,1,0,0,0,0,0
395,七谺,,,0,0,0,1,0,0,0,0,0
396,秘石の塔,,,0,0,0,1,0,0,0,0,0
397,ハルオーネの射目,,,0,0,0,1,0,0,0,0,0
398,聖ダナフェンの旅程,,,0,0,0,1,0,0,0,0,0
399,ゼーメル要塞,,,0,0,0,1,0,0,0,0,0
400,大審門,,,0,0,0,1,0,0,0,0,0
401,ストーンヴィジル,,,0,0,0,1,0,0,0,0,0
402,ホワイトブリム前哨地,,,0,0,0,1,0,0,0,0,0
403,ベヒーモスの縄張り,,,0,0,0,1,0,0,0,0,0
404,スノークローク大氷壁,,,0,0,0,1,0,0,0,0,0
405,剣ヶ峰,,,0,0,0,1,0,0,0,0,0
406,雲廊,,,0,0,0,1,0,0,0,0,0
407,雲海,,,0,0,0,1,0,0,0,0,0
408,白狼門（中央森林西方面）,,,0,0,0,1,0,0,0,0,0
409,迷霧湿原,,,0,0,0,1,0,0,10,0,0
410,銀泪湖北岸,,,0,0,0,1,0,0,20,0,0
411,レヴナンツトール,,,0,0,0,1,0,0,0,0,0
412,崩壊したキャンプ,,,0,0,0,1,0,0,0,0,0
413,タングル湿林,,,0,0,0,1,0,0,1,0,0
414,早霜峠,,,0,0,0,1,0,0,0,0,0
415,カストルム・セントリ,,,0,0,0,1,0,0,0,0,0
416,聖コイナク財団の調査地,,,0,0,0,1,0,0,0,0,0
417,唄う裂谷,,,0,0,0,1,0,0,0,0,0
418,黙約の塔,,,0,0,0,1,0,0,0,0,0
419,"エバーシェイド
[長老の木]",,,0,0,0,1,0,0,0,0,0
420,クリスタルタワー,,,0,0,0,1,0,0,0,0,0
421,銀泪湖,,,0,0,0,1,0,0,0,0,0
422,ブレイブハート号,,,0,0,0,1,0,0,0,0,0
423,対戦受付,,,0,0,0,1,0,0,0,0,0
424,船着場：ウルヴズジェイル,,,0,0,0,1,0,0,0,0,0
425,ミスト・ヴィレッジ,,,0,0,0,1,0,0,0,0,0
426,ラベンダーベッド,,,0,0,0,1,0,0,0,0,0
427,ゴブレットビュート,,,0,0,0,1,0,0,0,0,0
428,閲兵場,,,0,0,0,1,0,0,0,0,0
429,ヴィア・プラエトリア,,,0,0,0,1,0,0,0,0,0
430,魔導城プラエトリウム,,,0,0,0,1,0,0,0,0,0
431,廃棄物処分場,,,0,0,0,1,0,0,0,0,0
432,ヴィア・プリンシパリス,,,0,0,0,1,0,0,0,0,0
433,第V閉鎖区,,,0,0,0,1,0,0,0,0,0
434,中央交差路,,,0,0,0,1,0,0,0,0,0
435,魔列車停留場,,,0,0,0,1,0,0,0,0,0
436,アーマメンタリウム,,,0,0,0,1,0,0,0,0,0
437,飛空艇発着場,,,0,0,0,1,0,0,0,0,0
438,青燐水汲上場,,,0,0,0,1,0,0,0,0,0
439,ダンスタン監視哨,,,0,0,0,1,0,0,0,0,0
440,魔導城プラエトリウム,,,0,0,0,1,0,0,0,0,0
441,最上層,,,0,0,0,1,0,0,0,0,0
442,管理層,,,0,0,0,1,0,0,0,0,0
443,防御層,,,0,0,0,1,0,0,0,0,0
444,主要層,,,0,0,0,1,0,0,0,0,0
445,基部層,,,0,0,0,1,0,0,0,0,0
446,工房層,,,0,0,0,1,0,0,0,0,0
447,飛空艇プラットフォーム,,,0,0,0,1,0,0,0,0,0
448,対空防御区,,,0,0,0,1,0,0,0,0,0
449,魔導アーマー駐機庫,,,0,0,0,1,0,0,0,0,0
