#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Talk[0],Talk[1],Talk[2],Talk[3],Talk[4],Talk[5],Talk[6],Talk[7]
10,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"周辺の住人から寄せられた、
冒険者ギルドへの依頼をギルドリーヴとして発行しています。","実力ある冒険者の方に向けて、
「ギルドリーヴ」の仕事を発行しています。
ひと稼ぎしたいという方には、うってつけですよ。
まずはチャ・モクリさんから、
リーヴを受けられるくらいの信用を得てください。
そうすれば、あなたに仕事を回して差し上げますよ。","いってらっしゃい。
土産話を楽しみにしていますね。","実力ある冒険者の方に向けて、
「ギルドリーヴ」の仕事を発行しています。
ひと稼ぎしたいという方には、うってつけですよ。
まずは、この周辺にいる魔物を
簡単に倒せる程度の実力を身につけてきてください。
そうすれば、あなたに仕事を回して差し上げますよ。","お戻りですか、ご苦労さまです。
依頼人も、さぞ喜んでいることでしょう。
さあ、報酬を受け取ってください。",0,0,"なんですって、賞金首を討伐したのですか！
ふふふ、報酬をたっぷり差し上げなくてはなりませんね。"
11,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"エールポートの住人をはじめ、
近隣地域から寄せられる依頼を、
ギルドリーヴとして発行しています。","実力ある冒険者の方に向けて、
「ギルドリーヴ」の仕事を発行しております。
ですが、この仕事を受けるには条件があるのです。
まずはギルドの顔役、
バデロンさんから紹介を受けてください。
それが最低限の条件なのですから。",任務の成功を、心よりお祈りしていますよ。,"実力ある冒険者の方に向けて、
「ギルドリーヴ」の仕事を発行しております。
ですが、この仕事を受けるには条件があるのです。
まずは、この近辺にいる恐ろしい魔物に
負けることのない実力を身につけてください。
それが最低限の条件なのですから。","どうやら、無事に任務を果たせたようですね。
お疲れ様でした、報酬をお支払いしましょう。
依頼人もきっと満足していますよ。",0,0,"どうやら、手配中の賞金首を討伐したようですね。
実に見事な働きぶり……報酬を増額せねばなりませんね。
本当に、お疲れ様でした。"
12,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"アンタも、いっちょまえの冒険者ヅラになってきたね。
ギルドリーヴで、ひと稼ぎするってのはどうだい？
アンタ向きの仕事が来てるんだ。","アタシは冒険者ギルドの「ギルドリーヴ」担当官さ。
見たところ、アンタは冒険者としちゃ新米のようだね。

世話役のバデロンに実力を認めさせ、
「ギルドリーヴ」の紹介を受けてから出直してきな。
そしたら、アンタにも仕事を斡旋してやるからさ。","それじゃ、しっかり働いとくれ。
頼りにしてるんだから、しくじるんじゃないよ。","アタシは冒険者ギルドの「ギルドリーヴ」担当官さ。
見たところ、アンタは冒険者としちゃ新米のようだね。

世話役のバデロンに実力を認めさせ、
「ギルドリーヴ」の紹介を受けてから出直してきな。
そしたら、アンタにも仕事を斡旋してやるからさ。","その面構えからすると、首尾は上々のようだね。
アンタもなかなかやるじゃないか。
ほら、報酬だよ、受け取りな！",0,0,"賞金首を始末するだなんて、
アンタもなかなか、やるようだね。
さあ、報奨金を上乗せした報酬を受け取りな！"
13,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"この辺りの連中からの依頼を、
ギルドリーヴとして発行しているぜ。","ふむ、仕事を探しているようだが、
その実力ではムリというものだ。

まずは、冒険者ギルドの顔役でもある
バデロンに認められるくらいの
腕をつけるんだな。",武運を祈ってるぜ。,"ふむ、仕事を探しているようだが、
その実力ではムリというものだ。

お前さんが、この辺りをうろつく魔物に
後れを取らないくらいに、実力をつけたら、
いくらでも仕事を斡旋してやるさ。","おう、お疲れさん。
よくやってくれたな……
ほら、こいつが報酬だ。取っておきな。",0,0,"なに、手配中の賞金首を倒しただと！？
まったく大した奴だ！　報酬を上乗せするぜ！"
14,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"ワインポート近辺での依頼を、
ギルドリーヴとして発行しているよ。","私の役目は、この近辺での依頼を、
「ギルドリーヴ」として発行することさ。

だけど、まずは冒険者ギルドの顔役、
バデロンさんから紹介を受けてきてくれるかい？
実力者にこそ、任せたい仕事ばかりだからね。","さあ、一働き頼むよ。
期待して待っているからさ。","私の役目は、この近辺での依頼を、
「ギルドリーヴ」として発行することさ。

だけど、まだ実力が足りないようだね。
もっと各地で経験を積んでから、来ておくれよ。
そうしたら仕事を回すからさ。","お帰り、仕事は無事に完了したようだね。
さあ、お待ちかねの報酬だよ。
依頼人からの感謝の印ってやつさ。",0,0,"なに、手配中の賞金首まで倒したって？
それなら、報酬を割り増ししなくちゃね。"
15,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"私は、ここアドネール占星台近辺での依頼を
「ギルドリーヴ」として発行しております。","何やらお仕事を探しておられる様子……
確かに私は、「ギルドリーヴ」の発行を
その務めとしております。
ですが、まずは冒険者ギルドの顔役、
バデロンさんから紹介を受けてください。
相応の実力が必要な仕事ですから……。","任務の成功と、貴方の無事を祈っております。
どうかご武運を……。","何やらお仕事を探しておられる様子……
確かに私は、「ギルドリーヴ」の発行を
その務めとしております。
ですが、まずは経験を積んできてください。
相応の実力が必要な仕事ですから……。","貴方を信じてお待ちしておりました。
それでは働きに相応しい報酬を……。
依頼人の方も、さぞお喜びになるでしょう。",0,0,"ですが、賞金首まで仕留めるなど、予想以上！
これは報酬を増やさねばなりませんね。"
16,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"私は、冒険者ギルドに属する者。
ホワイトブリム前哨地近辺における
「ギルドリーヴ」の発行業務を担当しておる。","私は、冒険者ギルドに属する者。
ホワイトブリム前哨地近辺における
「ギルドリーヴ」の発行業務を担当しておる。
だが、まずはギルドの顔役たる
バデロン氏からの紹介を受けて頂きたい。
任務は信頼のおける者に、任せたいのでな。","任務の成功を祈っておる。
お主に、戦神ハルオーネの加護あらんことを……。","私は、冒険者ギルドに属する者。
ホワイトブリム前哨地近辺における
「ギルドリーヴ」の発行業務を担当しておる。
だが、残念ながらお主には、
「ギルドリーヴ」を発行することはできん。
もう少し経験を積んでからまいられよ。","さすがは熟練の冒険者。
その見事な働きに対し、報酬を支払おう。
依頼人たちも、満足することであろうな。",0,0,"そして、任務の達成に加え、
賞金首まで仕留めるという功績を挙げるとは。
報酬を上乗せし、その働きに応えるとしよう。"
17,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"あなたも冒険者として、実力を付けてきた様子ですね。
その腕っ節に見合う「ギルドリーヴ」がありますよ。
ぜひ見ていってください。","わたくしはメルトゥラン。
冒険者ギルドの一員として、
「ギルドリーヴ」の発行を担当しております。
しかし、あなたは未だ経験不足の様子……。
世話役のバデロンさんに、一目置かれるくらい
経験を積んでから、またお越しください。","準備が整いましたら、ギルドリーヴを開始してください。
依頼の遂行、よろしくお願いいたします。","わたくしはメルトゥラン。
冒険者ギルドの一員として、
「ギルドリーヴ」の発行を担当しております。
しかし、あなたは未だ経験不足の様子……。
この辺りの魔物を倒すことができるほど
経験を積んでから、またお越しください。","あなたの働きぶり、素晴らしいものでした。
さあ、報酬をお受け取りください。
今後も、その腕っ節を頼りにしておりますよ。",0,0,"まさか任務だけでなく、賞金首も討伐されるとは。
あなたの手並みには、感服いたしました。
それでは報酬も増やしておきますね。"
18,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"キャンプ・ブルーフォグ周辺に関連した依頼を、
「ギルドリーヴ」として発行するのが僕の役目さ。","キャンプ・ブルーフォグ周辺に関連した依頼を、
「ギルドリーヴ」として発行するのが僕の役目さ。

だけど、まずは冒険者ギルドの顔役、
バデロンさんから紹介を受けてほしいな。
信頼できる人に仕事を任せたいからね。","それじゃあ、任務を頑張ってくれよな。
報酬の準備をしておくからさ。","キャンプ・ブルーフォグ周辺に関連した依頼を、
「ギルドリーヴ」として発行するのが僕の役目さ。

だけど、君には少しばかり経験が足りないようだ。
この辺りの魔物を、楽々と倒せるくらいの
実力者に仕事を任せたいからね。","今回の任務は成功……っと。
冒険者ギルドに提出する記録もつけたことだし、
お待ちかねの報酬といこうか。",0,0,"今回の任務は大成功……っと。
任務の達成に加えて、賞金首も倒したんだ。
ギルドの規定通り、ボーナスを支給しておくよ。"
19,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"スコーピオン交易所周辺に関連した依頼を
ギルドリーヴとして発行しているよ。","仕事を探してるってのかい？
確かに、アタシらはこの辺から寄せられた依頼を
「ギルドリーヴ」として発行しているさ。
だけど、まずは冒険者ギルドの顔役、
バデロンさんから紹介を受けてほしいもんだね。
誰でもいいって仕事なわけじゃないのさ。","任務の成功を信じてるよ。
さあ、行っといで！","仕事を探してるってのかい？
確かに、アタシらはこの辺から寄せられた依頼を
「ギルドリーヴ」として発行しているさ。
だけど、実力不足の奴には任せられないね。
相応の腕ってやつを、身に着けたら
仕事を回させてもらうよ。","やってくれたね。見事なもんじゃないか。
さあ、遠慮なく報酬を受け取っておくれ。
きっと依頼人も感謝してるだろうさ。",0,0,"やってくれたね。任務をこなしたうえに、
手配していた賞金首まで倒しちまうなんてさ！
報酬を増やしておくから、確かめてくれよ。"
20,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"ここらの住人から冒険者ギルドに寄せられた依頼を、
ギルドリーヴとして発行している……。","ん……仕事を探しているのか……。
だが、「ギルドリーヴ」の仕事を受けるには、
ギルドの顔役、バデロンからの紹介が必要だ。
要は相応の実力と信頼が必要だということだ。
地道に努力をするんだな……。","そうか、任務に出るのか……
成功を祈っているぞ……。","ん……仕事を探しているのか……。
だが、「ギルドリーヴ」の仕事を受けるには、
この辺りの魔物に負けぬ「強さ」が必要だ。
要は相応の実力と信頼が必要だということだ。
地道に努力をするんだな……。","そうか、任務を達成したか……
であれば、報酬を渡さなければならぬな。
これが依頼主の感謝の印というわけだ……",0,0,"ほう、任務を達成したうえ、賞金首も倒したのか……
となれば報酬を上乗せせざるを得まい。
よくやってくれたな……。"
21,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"コスタ・デル・ソル近辺の案件を、
ギルドリーヴとして発行しているぜ。
やる気と腕がある冒険者なら、大歓迎だ。","「ギルドリーヴ」の仕事をしたいってのかい？
参ったな、この仕事は相応の実力者にしか
任せられないんだよ。
まずは冒険者ギルドの顔役、
バデロンの旦那からの紹介を
受けてきてくれるかな？","よし、それじゃあ、一働きしてきてくれ。
しっかり頼んだぜ！","「ギルドリーヴ」の仕事をしたいってのかい？
参ったな、この仕事は相応の実力者にしか
任せられないんだよ。
この辺りにいる魔物を、
ちょちょいと片付けられるくらいの
実力をつけてから、また来てくれ。","おっと、もう一仕事終えたってのかい？
ありがとよ、大助かりってもんだぜ。
さ、報酬を受け取ってくれ！",0,0,"一仕事終えたうえに、賞金首も倒しただって？
こいつは、たまげた……大助かりってもんだぜ。
さ、割り増しした報酬を受け取ってくれ！"
22,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"「モラビー造船廠」近辺の任務を、
ギルドリーヴとして発行しておる。","「ギルドリーヴ」の仕事を探しているのか？
だとすれば、お前には先に成すべきことがある。

冒険者ギルドの顔役、バデロンから、
紹介を受ける、という大切な手順がな……。
実力者にしか、任務は任せられんのだ。","いいか、無闇に突っ込むんじゃないぞ。
冷静に、確実に任務を達成するんだ。","「ギルドリーヴ」の仕事を探しているのか？
だとすれば、お前には先に成すべきことがある。

この辺りの凶暴な魔物を、一ひねりにできるだけの
腕を身に着ける、という大切な手順がな……。
実力者にしか、任務は任せられんのだ。","その様子だと、任務は達成できたようだな。
ご苦労……きっと依頼主も感謝しているだろう。
さあ、報酬を受け取るのだ。",0,0,"なるほど、任務中に賞金首も討伐したのか。
よし、それでは報酬も上乗せしておこう。"
23,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"アタシは、ク・レータイ。
冒険者ギルドから、この近辺を任地とする
「ギルドリーヴ」発行を任されている者だよ。","おや、働き口でも探してるのかい？
それなら、いい相手に話しかけたもんだね。
なにせアタシは「ギルドリーヴ」の発行人なのさ。
だけど、今のアンタには発行できないよ。
バデロンさんからの紹介がない人には
「ギルドリーヴ」は任せられないのさ。","がんばってね。
アンタの無事を祈っているからさ。","おや、働き口でも探してるのかい？
それなら、いい相手に話しかけたもんだね。
なにせアタシは「ギルドリーヴ」の発行人なのさ。
だけど、今のアンタには発行できないよ。
この辺りの魔物に負けない実力をつけたら、
また声をかけてちょうだい。","おかえりなさい。
アンタの働きには、きっと依頼人も満足するはずさ。
それじゃ、お待ちかねの報酬を渡そうじゃないか。",0,0,"それから、任務に加えて、賞金首も倒したんだって？
報酬を上乗せしない訳にはいかないね。"
24,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"自分は、黒渦団に所属するユージーン甲曹長。
「グランドカンパニーリーヴ」の発行を担当している。","「ギルドリーヴ」の経験がある者がいれば、
この任務を任せることができるのだが……。
軍令部に、兵を回すように上申せねば！",Player Player、ご武運を！,"「ギルドリーヴ」の経験がある者がいれば、
この任務を任せることができるのだが……。
軍令部に、兵を回すように上申せねば！","任務達成を確認！
Player Playerには、
規定に従い、軍票を支給する！","自分は「グランドカンパニーリーヴ」の発行担当だ。
いずれかのグランドカンパニーに所属してから、
出直すがいい。",0,0
25,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"自分は、黒渦団に所属するカ・ラフミン甲曹長。
「グランドカンパニーリーヴ」の発行を担当しています。","「ギルドリーヴ」の経験がある者がいれば、
この任務を任せることができるんだけど……。
軍令部に、兵を回すように上申しなくては。",Player Player、ご武運を！,"「ギルドリーヴ」の経験がある者がいれば、
この任務を任せることができるんだけど……。
軍令部に、兵を回すように上申しなくては。","任務達成を確認！
Player Playerには、
規定に従い、軍票を支給します！","自分は「グランドカンパニーリーヴ」の発行担当です。
いずれかのグランドカンパニーに所属してから、
訪ねてください。","相応の実力者がいれば、
この任務を任せることができるんだけど……。
少なくとも「伍長」以上の者でなければ……。",0
26,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"小官は、双蛇党黄蛇隊に属す者。
「グランドカンパニーリーヴ」を管轄しています。","「ギルドリーヴ」の経験者がいれば、
この任務を任せることができるのですが……。
統合司令部に、増員を求めなくては。","Player Playerに
ノフィカ様の祝福あらんことを……。","「ギルドリーヴ」の経験者がいれば、
この任務を任せることができるのですが……。
統合司令部に、増員を求めなくては。","任務達成、ご苦労様です！
Player Playerには、
規定に従いまして、軍票を支給します。","小官は「グランドカンパニーリーヴ」を管轄しています。
いずれかのグランドカンパニーに所属する方に、
特殊任務を発令しているのです。",0,0
27,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"小官は、双蛇党黄蛇隊に属す者。
「グランドカンパニーリーヴ」を管轄しています。","「ギルドリーヴ」の経験者がいれば、
この任務を任せることができるのですが……。
統合司令部に、増員を求めなくては。","Player Playerに
ノフィカ様の祝福あらんことを……。","「ギルドリーヴ」の経験者がいれば、
この任務を任せることができるのですが……。
統合司令部に、増員を求めなくては。","任務達成、ご苦労様です！
Player Playerには、
規定に従いまして、軍票を支給します。","小官は「グランドカンパニーリーヴ」を管轄しています。
いずれかのグランドカンパニーに所属する方に、
特殊任務を発令しているのです。","相応しい実力者がいれば、
この任務を任せることができるのですが……。
「伍長」以上の者がいてさえくれれば……。",0
28,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"不滅隊のキキリ闘曹長であります！
「グランドカンパニーリーヴ」の任務を
発行しているのであります！","「ギルドリーヴ」の経験がある者がいれば、
良いのでありますが……。
作戦本部に掛け合わねばなりません。","Player Playerに
クリスタルの導きあれ！","「ギルドリーヴ」の経験がある者がいれば、
良いのでありますが……。
作戦本部に掛け合わねばなりません。","任務達成を確認！
規定に従い、軍票を支給するのであります！","不滅隊の「グランドカンパニーリーヴ」を、
発行しているのであります！　いずれかの組織に
所属してから、訪れてほしいのであります！",0,0
29,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"不滅隊のブルー・ヘリング闘曹長であります！
「グランドカンパニーリーヴ」の任務を
発行しているのであります！","「ギルドリーヴ」の経験がある者がいれば、
良いのでありますが……。
作戦本部に掛け合わねばなりません。","Player Playerに
クリスタルの導きあれ！","「ギルドリーヴ」の経験がある者がいれば、
良いのでありますが……。
作戦本部に掛け合わねばなりません。","任務達成を確認！
規定に従い、軍票を支給するのであります！","不滅隊の「グランドカンパニーリーヴ」を、
発行しているのであります！　いずれかの組織に
所属してから、訪れてほしいのであります！","この任務を任せられる者がいれば、
良いのでありますが……。
「伍長」以上の者さえいれば、と思うのであります！",0
30,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"小官は、双蛇党黄蛇隊に属す者。
イシュガルドとの協定に基づき、ここ占星台にて、
「グランドカンパニーリーヴ」を発行しております。","小官が管轄している任務は、
いずれも厳しいものばかり……。
せめて「ギルドリーヴ」の経験者がいれば……。","Player Playerに
ノフィカ様の祝福あらんことを！","小官が管轄している任務は、
いずれも厳しいものばかり……。
相応の実力を持った将兵が必要なのです。","任務達成を確認、現時刻を以て、
Player Playerの任務を解きます。
お疲れ様でした、軍票の支給をお受けください。","小官は、双蛇党黄蛇隊に属す者。
いずれかのグランドカンパニーに所属する者に、
特殊任務を発行しております。","小官が管轄している任務は、
いずれも厳しいものばかり……。
せめて「伍長」以上の実力者がいれば……。",0
31,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"私は、双蛇党黄蛇隊のロディユ准牙士。
イシュガルドとの協定に基づき、クルザスの地で、
「グランドカンパニーリーヴ」を発行しております。","ホワイトブリム一帯における任務は、
想像以上に厳しいものばかりです。
せめて「ギルドリーヴ」の経験者がいれば……。","Player Playerに
ノフィカ様の祝福あらんことを！","ホワイトブリム一帯における任務は、
想像以上に厳しいものばかりです。
相応の実力を持った将兵が必要なのです。","任務達成を確認しました。
Player Player、お疲れ様です。
規定に従い、軍票を支給いたしましょう。","冒険者の方ですね？
我々の任務を請け負いたいのでしたら、
いずれかのグランドカンパニーに所属することです。","ホワイトブリム一帯における任務は、
想像以上に厳しいものばかりです。
せめて「伍長」以上の実力者がいれば……。",0
