#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
35,おらおらおらー！！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
36,どけやコラァ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
37,ブッ潰してやる！！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
38,遊んであげようか,0,5,0,0,0,2,0,1,25,False,False,False,False,False
39,相手をしてほしいのかい？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
40,ひざまずけ,0,3,0,0,0,2,0,1,25,False,False,False,False,False
41,もっといい声を聞かせておくれ,0,3,0,0,0,2,0,1,25,False,False,False,False,False
42,遠慮するなよ,0,3,0,0,0,2,0,1,25,False,False,False,False,False
43,調子に乗るな……！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
44,刺激的じゃないか！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
45,踊れ！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
46,これが欲しいのかい？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
47,ほらほら！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
48,仕返しでもしようってのか！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
49,クソッ、お、覚えてやがれ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
50,ヒヒッ！　いい気味だぜぇ,0,5,0,0,0,2,0,1,25,False,False,False,False,False
51,うぅ……か、勘弁してくれぇ,0,5,0,0,0,2,0,1,25,False,False,False,False,False
52,文句あんのかぁ？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
53,ンだぁ、この野郎！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
54,やるでふっち,0,5,0,0,0,2,0,1,25,False,False,False,False,False
55,いくでふっち,0,5,0,0,0,2,0,1,25,False,False,False,False,False
56,こらしめてやるでふっち,0,5,0,0,0,2,0,1,25,False,False,False,False,False
57,まけないでふっち,0,5,0,0,0,2,0,1,25,False,False,False,False,False
58,腕に自信のある者はいないか！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
59,貴様ら……生きては帰さんぞ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
60,さあ、全力で来い！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
61,うむ、よくやった……！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
62,くそっ、数が多すぎる！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
63,密猟者め！　許さんッ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
64,冒険者風情がいきがるなよ？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
65,く、くそ、こんなはずじゃ……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
66,なんだ　おまいら　近づくな～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
67,爆弾　ほいほい　えっちらほい,0,3,0,0,0,3,0,1,25,False,False,False,False,False
68,バクハツ　バクハツ　大爆発～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
69,ぼっかん　ぼっかん　大爆発～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
70,うちらの　お城が　壊された～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
71,ちかづく　奴は　ぶっとばす～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
72,爆弾　ぽいぽい　おっちらぽい,0,3,0,0,0,3,0,1,25,False,False,False,False,False
73,爆弾　爆弾　大爆発～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
74,バクハツ　バクハツ　大爆発～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
75,なんと　お城が　壊された～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
76,またまた　お城が　壊された～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
77,ここは　わしらの　お城だど～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
78,おまいら　全員　ぶっとばす～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
79,イタタ　痛いよ　ちょっとまて,0,5,0,0,0,3,0,1,25,False,False,False,False,False
80,爆弾　ぼんぼん　ぼっかんかん,0,3,0,0,0,3,0,1,25,False,False,False,False,False
81,バクハツ　バクハツ　超爆発～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
82,どっかん　ずっかん　超爆発～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
83,みんなボクに従うのでふっち！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
84,そろそろ本気を出すでふっち！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
85,ここからが本気なのでふっち！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
86,ほ、本気の本気なのでふっち！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
87,クァールクロウ様ぁっ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
88,すっこんでろ！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
89,ウッヒヒ、喰らえェ！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
90,おおっ！　ありがとう！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
91,ありがとうございました！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
92,ううぅ……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
93,未熟者め、出直してこい！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
94,ありがとう！　ほら、来たぞ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
95,そろそろ見回りの時間か……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
96,うわぁ、レディバグだらけだ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
97,誰かレディバグを追っ払ってー！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
98,よかった、これでひと安心だ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
99,なんてこった……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
100,スラッグがいっぱいきたー（仮）,0,5,0,0,0,3,0,1,25,False,False,False,False,False
101,よし！　みんなで乾杯だ！（仮）,0,5,0,0,0,3,0,1,25,False,False,False,False,False
102,はぁ、今日の俺の酒が…（仮）,0,5,0,0,0,3,0,1,25,False,False,False,False,False
103,だれかー（仮）,0,3,0,0,0,2,0,1,25,False,False,False,False,False
104,俺の酒を守ってくれー（仮）,0,3,0,0,0,2,0,1,25,False,False,False,False,False
105,せっかくつまみを買ってきたのに…（仮）,0,3,0,0,0,2,0,1,25,False,False,False,False,False
106,やめてー（仮）,0,3,0,0,0,2,0,1,25,False,False,False,False,False
107,イヤふっち！　助けてふっちー！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
108,ありがとでふっちー！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
109,むむ……妙な気配がするぞ……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
110,この、意地汚いヴァルチャーめ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
111,なんだてめぇ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
112,邪魔すんじゃねぇ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
113,引っ込んでろ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
114,なめんじゃねーぞ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
115,なんだ貴様！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
116,追手かっ！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
117,体が重いよー,0,3,0,0,0,2,0,1,25,False,False,False,False,False
118,"本気だすと
いつもこうだよ！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
119,やはり冒険者に依頼すべきか,0,5,0,0,0,3,0,1,25,False,False,False,False,False
120,追っ手は来ないな、よし,0,5,0,0,0,3,0,1,25,False,False,False,False,False
121,協力に感謝する,0,5,0,0,0,3,0,1,25,False,False,False,False,False
122,グゴゴゴゴゴゴ…,0,3,0,0,0,2,0,1,25,False,False,False,False,False
123,グゴゴゴ…,0,3,0,0,0,2,0,1,25,False,False,False,False,False
124,シ、シープの大群だぁっ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
125,シープの群れを迎撃するんだ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
126,今のところ異常はないな,0,5,0,0,0,3,0,1,25,False,False,False,False,False
127,一本道か…要撃に備えろ,0,5,0,0,0,3,0,1,25,False,False,False,False,False
128,間もなくだが、気を抜くな,0,5,0,0,0,3,0,1,25,False,False,False,False,False
129,くっ、やはり来たか！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
130,"なんだ、オマエら！
侵入者かッ！？",0,5,0,0,0,2,0,1,25,False,False,False,False,False
131,オレの番犬をよくもッ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
132,"遂にこのオレを
怒らせちまったようだな！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
133,"オ、オレの本気は
こんなモンじゃねぇぞッ！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
134,"おっと、大事な用を
思い出しちまったぜッ！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
135,チッ、しつこい奴らだぜ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
136,犬共、出てこいやッ！,0,2,0,0,0,2,0,1,25,False,False,False,False,False
137,"イタ、イタタタ……
ちょっと洒落にならんぞ！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
138,"あ～、マズい……
ボスに何て報告しよ……",0,6,0,0,0,2,0,1,25,False,False,False,False,False
139,これでも喰らいやがれぇ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
140,殺っちまえ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
141,おんどりゃぁ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
142,ナメんじゃねぇぞ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
143,"シュコォ、シュコォ……
みんな タスケル タスケル",0,5,0,0,0,2,0,1,25,False,False,False,False,False
144,"……シュコォ、シュコォ、
もうダメ もうダメ……",0,4,0,0,0,2,0,1,25,False,False,False,False,False
145,オタスケ オタスケ！,0,4,0,0,0,2,0,1,25,False,False,False,False,False
146,もうダメ もうダメ……,0,4,0,0,0,2,0,1,25,False,False,False,False,False
147,"シュコォ、シュコォ……
たすかた～　たすかた～！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
148,"シュコォ、シュコォ……
ありがと～　ありがと～！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
149,"もってけ～ もってけ～！
お礼～ もってけ～！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
150,"シュコォ、シュコォ……
オマエら 突撃ゴブ！",0,6,0,0,0,3,0,1,25,False,False,False,False,False
151,"シュコォ、シュコォ……
ここは 任せろゴブ！",0,3,0,0,0,3,0,1,25,False,False,False,False,False
152,"シュコォ、シュコォ……
オマエら 攻撃ゴブ！",0,4,0,0,0,3,0,1,25,False,False,False,False,False
153,"シュコォ、シュコォ……
窮地を 脱したゴブ！",0,4,0,0,0,2,0,1,25,False,False,False,False,False
154,"シュコォ、シュコォ……
当然の 勝負ゴブ！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
155,"シュコォ、シュコォ……
喰らえ 超爆弾ゴブ！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
156,ゴブッ！？,0,2,0,0,0,3,0,1,25,False,False,False,False,False
157,"シュコォ、シュコォ……
ここは 任せたゴブ！",0,5,0,0,0,2,0,1,25,False,False,False,False,False
158,"シュコォ、シュコォ……
余裕の……勝利ゴブ……",0,8,0,0,0,2,0,1,25,False,False,False,False,False
159,"シュコォ、シュコォ……
タスケに 来たゴブ！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
160,"ゴブの姿に
畏れをなしたゴブ？",0,6,0,0,0,2,0,1,25,False,False,False,False,False
161,"シュコォ、シュコォ……
また伝説が 増えたゴブ！",0,6,0,0,0,2,0,1,25,False,False,False,False,False
162,ブレイフロクス さす～が！,0,10,0,0,0,2,0,1,25,False,False,False,False,False
163,ブレイフロクス つよ～い！,0,10,0,0,0,2,0,1,25,False,False,False,False,False
164,"シュコォ、シュコォ……
それほど でもないゴブ！",0,30,0,0,0,2,0,1,25,False,False,False,False,False
165,ジャッカルが出たぞ～！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
166,来るな、来ないで～！！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
167,ひぃぃ俺は美味くないぞ～,0,5,0,0,0,3,0,1,25,False,False,False,False,False
168,助けてくれ～！！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
169,ふぅ、助かった……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
170,んん、なんだ、なんだ……？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
171,うぎゃ～プギルだらけだ～！！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
172,むむ、叫び声がするぞっ！？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
173,くっ、いったん退くぞ,0,5,0,0,0,3,0,1,25,False,False,False,False,False
174,黒渦団の意地にかけてっ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
175,これぐらい貴様らで対処せよ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
176,ええぃ情けない！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
177,我こそはという者は加勢せよ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
178,どうした押されているぞ！？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
179,黒渦団の力を見せてみろ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
180,むむっ異様な殺気を感じる！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
181,黒渦団の力を見たか！？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
182,無念、鍛えなおさねば……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
183,さぁて、見回り、見回りっと,0,5,0,0,0,3,0,1,25,False,False,False,False,False
184,ん……なんだ、この羽音は？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
185,ケ、ケーブバットだぁっ！？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
186,……疲れた、早く帰ろう……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
187,ああっ、農場に行くなぁっ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
188,う、うちのドードーが……！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
189,こいつら、やっつけないと！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
190,ま、待ち合わせに遅れるっ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
191,……遅いわね,0,3,0,0,0,3,0,1,25,False,False,False,False,False
192,ハァッ、ハァッ……！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
193,今日こそプロポーズするんだ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
194,お、遅くなってごめん！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
195,おっそーい！　遅刻よ？,0,1,0,0,0,3,0,1,25,False,False,False,False,False
196,もう、こんなトコで何の話よ？,0,2,0,0,0,3,0,1,25,False,False,False,False,False
197,じ、実は……,0,2,0,0,0,3,0,1,25,False,False,False,False,False
198,はい？,0,1,0,0,0,3,0,1,25,False,False,False,False,False
199,ぼ、ぼぼぼ僕とけけけ……！,0,2,0,0,0,3,0,1,25,False,False,False,False,False
200,きゃあっ、風がっ！？,0,1,0,0,0,3,0,1,25,False,False,False,False,False
201,な、なによあのでっかいの！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
202,おわ～っ！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
203,ああもう、頼りにならない！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
204,アレ、なんとかしてよっ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
205,……私、帰る,0,2,0,0,0,3,0,1,25,False,False,False,False,False
206,ま、待ってよっ！,0,2,0,0,0,3,0,1,25,False,False,False,False,False
207,意気地なしなんだからっ！,0,2,0,0,0,3,0,1,25,False,False,False,False,False
208,そ、そう言われても……,0,2,0,0,0,3,0,1,25,False,False,False,False,False
209,もう、知らないっ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
210,な、なんでこんなことに……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
211,ん、なんだ？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
212,ヒャッハー！　獲物がいたぜ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
213,ひいいっ、お助けぇ～！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
214,くそっ、言わんこっちゃない！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
215,お前ら、やっちまいなー！！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
216,あーあ、まだ暴れてるよ……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
217,こいつ、大人しくしろっ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
218,暴れるなって言ってるだろ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
219,いい加減にしろ、この野郎！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
220,うるせぇよ、そこをどけ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
221,証拠でもあんのかよっ！？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
222,知らねぇって言ってんだろ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
223,いい加減にしろ、バカ野郎が！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
224,先輩、お願いします！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
225,なんだぁ、やる気かぁ！？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
226,やっと大人しくなったか……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
227,こ、この野郎っ……！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
228,さ、ゆっくり話をしようや？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
229,くそったれがっ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
230,うるせえ、黙ってろッ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
231,ちきしょう、ちきしょうっ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
232,なんてこった……！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
233,へへ、捕まってたまるかよ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
234,逃げられたか……！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
235,あ～ばよ～うっ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
236,"テメェ、オレの酒を
飲みやがったな！",0,3,0,0,0,2,0,1,25,False,False,False,False,False
237,なんだ、やんのか！？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
238,ざけんなよ、コラ！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
239,吠え面かくなよ？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
240,ナメんじゃねぇぞ、コラァ！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
241,ペイストの群れだ、食い止めろ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
242,ぎゃー！　オロボンがー！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
243,前方にコブラン発見、排除せよ,0,3,0,0,0,3,0,1,25,False,False,False,False,False
244,人食いアリを進ませるなぁッ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
245,総員、輸送ルートを確保せよ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
246,また大山羊か！　追っ払うぞ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
247,アマルジャの進軍！？　迎撃！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
248,アマルジャだ、総員戦闘配備！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
249,インプめ、また悪戯か！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
250,怪しい動きだ、先手必勝っ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
251,なっ、あれは黒衣森の……！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
252,くっ、辺境警備はこれだから！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
253,この浜、夜に出るらしいぜ……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
254,なっ、なら、帰ろうぜ……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
255,なに、お前、びびってんの？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
256,び、びびってねぇよ……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
257,だっらしねぇ～,0,3,0,0,0,3,0,1,25,False,False,False,False,False
258,いるわけねーじゃん,0,3,0,0,0,3,0,1,25,False,False,False,False,False
259,……なっ、なんだ、あれ！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
260,おどかそうとしてもムダだぞ,0,3,0,0,0,3,0,1,25,False,False,False,False,False
261,なんか、ぼんやり光ってる……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
262,船かなんかの灯だろ……？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
263,うわっ、出たー！！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
264,ぎゃーーー！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
265,ま、待て、おいてかないでっ！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
266,あわわ、腰が……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
267,こっち、来ないでくれ……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
268,ん……すっかりいなくなった？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
269,まっ、まだ、いたー！！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
270,またラットが襲ってきそうだ,0,3,0,0,0,3,0,1,25,False,False,False,False,False
271,訓練の参加希望者よ、集え！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
272,誰か、手伝ってほしいなぁ,0,3,0,0,0,3,0,1,25,False,False,False,False,False
273,ちっ、またヤーゾンか！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
274,まずいぞ、きっとゴブリンが来る,0,3,0,0,0,3,0,1,25,False,False,False,False,False
275,資材の調達といくか……,0,3,0,0,0,3,0,1,25,False,False,False,False,False
276,オロボンめ、許さないぞ……！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
277,あっしの荷物があの中に……！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
278,これは責任重大ですね…,0,3,0,0,0,3,0,1,25,False,False,False,False,False
279,誰か、新兵の相手をしてくれ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
280,はぁ、ララフェル族いいなぁ,0,3,0,0,0,3,0,1,25,False,False,False,False,False
281,ふぅ、やっぱミコッテ族だな,0,3,0,0,0,3,0,1,25,False,False,False,False,False
282,んっ！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
283,ミコッテ族好きだと！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
284,ララフェル族派だな！？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
285,ララフェル族こそ最高っ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
286,ミコッテ族こそ正義！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
287,おい、喧嘩はやめないか！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
288,ああん、邪魔をするなっ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
289,てめぇは引っ込んでろっ！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
290,はぁはぁ……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
291,見事！　この関門も安泰だ,0,3,0,0,0,3,0,1,25,False,False,False,False,False
292,ばかもーん鍛練が足りん！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
293,よしっ守りぬいたぞ！！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
294,ふがいない奴らよ……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
295,これで新兵も焦るだろう,0,3,0,0,0,3,0,1,25,False,False,False,False,False
296,冒険者では力不足だったか,0,3,0,0,0,3,0,1,25,False,False,False,False,False
297,ひぃぃ、強すぎるぜ！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
298,助かったよ、ありがとう！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
299,オレンジが食い尽くされた……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
300,食い物の恨み、思い知ったか,0,3,0,0,0,2,0,1,25,False,False,False,False,False
301,賊などに橋は渡さんぞ！！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
302,くぅ守りきれぬとは無念……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
303,やった、これで出荷できる！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
304,た～すけ～て　親分～！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
305,オトシマエ　つける～！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
306,ありがたい、作業に戻れるよ,0,3,0,0,0,2,0,1,25,False,False,False,False,False
307,ふぅ、損害は小さそうだ,0,3,0,0,0,2,0,1,25,False,False,False,False,False
