#,Name,Image,Icon,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown0,SortKey,Category
48,クリスタルコンフリクト：王者S2,191412,82092,323,0,0,0,3209,5
49,クリスタルコンフリクト：勇者S2,191413,82092,324,0,0,0,3210,5
50,クリスタルコンフリクト：入賞者S2,191414,82092,325,0,0,0,3211,5
51,クリスタルコンフリクト：ブロンズS2,191415,82092,326,0,0,0,3217,5
52,クリスタルコンフリクト：シルバーS2,191416,82092,327,0,0,0,3216,5
53,クリスタルコンフリクト：ゴールドS2,191417,82092,328,0,0,0,3215,5
54,クリスタルコンフリクト：プラチナS2,191418,82092,329,0,0,0,3214,5
55,クリスタルコンフリクト：ダイヤモンドS2,191419,82092,330,0,0,0,3213,5
56,クリスタルコンフリクト：クリスタルS2,191420,82092,331,0,0,0,3212,5
57,クリスタルコンフリクト：王者S3,191421,82092,332,0,0,0,3218,5
58,クリスタルコンフリクト：勇者S3,191422,82092,333,0,0,0,3219,5
59,クリスタルコンフリクト：入賞者S3,191423,82092,334,0,0,0,3220,5
60,クリスタルコンフリクト：ブロンズS3,191424,82092,335,0,0,0,3226,5
61,クリスタルコンフリクト：シルバーS3,191425,82092,336,0,0,0,3225,5
62,クリスタルコンフリクト：ゴールドS3,191426,82092,337,0,0,0,3224,5
63,クリスタルコンフリクト：プラチナS3,191427,82092,338,0,0,0,3223,5
64,クリスタルコンフリクト：ダイヤモンドS3,191428,82092,339,0,0,0,3222,5
65,クリスタルコンフリクト：クリスタルS3,191429,82092,340,0,0,0,3221,5
66,クリスタルコンフリクト：ブルー,191430,82092,341,0,0,0,3002,10
67,クリスタルコンフリクト：レッド,191431,82092,342,0,0,0,3003,10
68,ヴァリアントダンジョン：シラディハ水道,191705,82092,343,0,0,0,2400,4
69,コミックパネル,191016,82092,1,0,0,0,32,1
70,メタルフレーム：アーチ,191019,82092,1,0,0,0,6,1
71,フィルム,191020,82092,1,0,0,0,33,1
72,集中線,191012,82092,1,0,0,0,31,1
73,フォグ,191013,82092,1,0,0,0,30,1
74,レース：ブラック,191017,82092,1,0,0,0,22,1
75,レース：ホワイト,191018,82092,1,0,0,0,23,1
76,アイテム：NQ,191014,82092,1,0,0,0,11,1
77,アイテム：HQ,191015,82092,1,0,0,0,12,1
78,クリスタルコンフリクト：王者S4,191432,82092,409,0,0,0,3227,5
79,クリスタルコンフリクト：勇者S4,191433,82092,410,0,0,0,3228,5
80,クリスタルコンフリクト：入賞者S4,191434,82092,411,0,0,0,3229,5
81,クリスタルコンフリクト：クリスタルS4,191440,82092,412,0,0,0,3230,5
82,クリスタルコンフリクト：ダイヤモンドS4,191439,82092,413,0,0,0,3231,5
83,クリスタルコンフリクト：プラチナS4,191438,82092,414,0,0,0,3232,5
84,クリスタルコンフリクト：ゴールドS4,191437,82092,415,0,0,0,3233,5
85,クリスタルコンフリクト：シルバーS4,191436,82092,416,0,0,0,3234,5
86,クリスタルコンフリクト：ブロンズS4,191435,82092,417,0,0,0,3235,5
87,クリスタルコンフリクト：王者S5,191441,82092,418,0,0,0,3236,5
88,クリスタルコンフリクト：勇者S5,191442,82092,419,0,0,0,3237,5
89,クリスタルコンフリクト：入賞者S5,191443,82092,420,0,0,0,3238,5
90,クリスタルコンフリクト：クリスタルS5,191449,82092,421,0,0,0,3239,5
91,クリスタルコンフリクト：ダイヤモンドS5,191448,82092,422,0,0,0,3240,5
92,クリスタルコンフリクト：プラチナS5,191447,82092,423,0,0,0,3241,5
93,クリスタルコンフリクト：ゴールドS5,191446,82092,424,0,0,0,3242,5
94,クリスタルコンフリクト：シルバーS5,191445,82092,425,0,0,0,3243,5
95,クリスタルコンフリクト：ブロンズS5,191444,82092,426,0,0,0,3244,5
96,チーム・ファルコン,191450,82092,427,0,0,0,3004,10
97,チーム・レイヴン,191451,82092,428,0,0,0,3005,10
98,絶オメガ検証戦,191706,82092,434,0,0,0,2504,4
99,クロニクルクエスト：四聖獣奇譚,191707,82092,467,0,0,0,2251,3
100,無人島開拓1,191708,82092,468,0,0,0,2340,8
101,無人島開拓2,191709,82092,469,0,0,0,2341,8
102,クリスタルコンフリクト：王者S6,191452,82092,502,0,0,0,3245,5
103,クリスタルコンフリクト：勇者S6,191453,82092,503,0,0,0,3246,5
104,クリスタルコンフリクト：入賞者S6,191454,82092,504,0,0,0,3247,5
105,クリスタルコンフリクト：クリスタルS6,191460,82092,505,0,0,0,3248,5
106,クリスタルコンフリクト：ダイヤモンドS6,191459,82092,506,0,0,0,3249,5
107,クリスタルコンフリクト：プラチナS6,191458,82092,507,0,0,0,3250,5
108,クリスタルコンフリクト：ゴールドS6,191457,82092,508,0,0,0,3251,5
109,クリスタルコンフリクト：シルバーS6,191456,82092,509,0,0,0,3252,5
110,クリスタルコンフリクト：ブロンズS6,191455,82092,510,0,0,0,3253,5
111,クリスタルコンフリクト：王者S7,191461,82092,511,0,0,0,3254,5
112,クリスタルコンフリクト：勇者S7,191462,82092,512,0,0,0,3255,5
113,クリスタルコンフリクト：入賞者S7,191463,82092,513,0,0,0,3256,5
114,クリスタルコンフリクト：クリスタルS7,191469,82092,514,0,0,0,3257,5
115,クリスタルコンフリクト：ダイヤモンドS7,191468,82092,515,0,0,0,3258,5
116,クリスタルコンフリクト：プラチナS7,191467,82092,516,0,0,0,3259,5
117,クリスタルコンフリクト：ゴールドS7,191466,82092,517,0,0,0,3260,5
118,クリスタルコンフリクト：シルバーS7,191465,82092,518,0,0,0,3261,5
119,クリスタルコンフリクト：ブロンズS7,191464,82092,519,0,0,0,3262,5
120,東方風額縁1,191470,82092,520,0,0,0,3006,10
121,東方風額縁2,191471,82092,521,0,0,0,3007,10
122,青魔道士,191320,82092,522,0,0,0,2171,2
123,10周年記念,191710,82092,523,0,0,0,3950,7
124,ヴァリアントダンジョン：六根山,191711,82092,528,0,0,0,2401,4
125,世界を釣る者,191712,82092,529,0,0,0,2346,8
126,太公望への道,191713,82092,530,0,0,0,2347,8
127,月下の雀士,191714,82092,531,0,0,0,2350,8
128,時代の終焉,191715,82092,527,0,0,0,2250,3
129,パライストラ,191490,82092,578,0,0,0,3008,10
130,クラウドナイン,191491,82092,579,0,0,0,3009,10
131,クリスタルコンフリクト：王者S8,191472,82092,580,0,0,0,3263,5
132,クリスタルコンフリクト：勇者S8,191473,82092,581,0,0,0,3264,5
133,クリスタルコンフリクト：入賞者S8,191474,82092,582,0,0,0,3265,5
134,クリスタルコンフリクト：クリスタルS8,191480,82092,583,0,0,0,3266,5
135,クリスタルコンフリクト：ダイヤモンドS8,191479,82092,584,0,0,0,3267,5
136,クリスタルコンフリクト：プラチナS8,191478,82092,585,0,0,0,3268,5
137,クリスタルコンフリクト：ゴールドS8,191477,82092,586,0,0,0,3269,5
138,クリスタルコンフリクト：シルバーS8,191476,82092,587,0,0,0,3270,5
139,クリスタルコンフリクト：ブロンズS8,191475,82092,588,0,0,0,3271,5
140,クリスタルコンフリクト：王者S9,191481,82092,589,0,0,0,3272,5
141,クリスタルコンフリクト：勇者S9,191482,82092,590,0,0,0,3273,5
142,クリスタルコンフリクト：入賞者S9,191483,82092,591,0,0,0,3274,5
143,クリスタルコンフリクト：クリスタルS9,191489,82092,592,0,0,0,3275,5
144,クリスタルコンフリクト：ダイヤモンドS9,191488,82092,593,0,0,0,3276,5
145,クリスタルコンフリクト：プラチナS9,191487,82092,594,0,0,0,3277,5
146,クリスタルコンフリクト：ゴールドS9,191486,82092,595,0,0,0,3278,5
147,クリスタルコンフリクト：シルバーS9,191485,82092,596,0,0,0,3279,5
148,クリスタルコンフリクト：ブロンズS9,191484,82092,597,0,0,0,3280,5
149,クリスタルコンフリクト：王者S10,191492,82092,598,0,0,0,3281,5
150,クリスタルコンフリクト：勇者S10,191493,82092,599,0,0,0,3282,5
151,クリスタルコンフリクト：入賞者S10,191494,82092,600,0,0,0,3283,5
152,クリスタルコンフリクト：クリスタルS10,191500,82092,601,0,0,0,3284,5
153,クリスタルコンフリクト：ダイヤモンドS10,191499,82092,602,0,0,0,3285,5
154,クリスタルコンフリクト：プラチナS10,191498,82092,603,0,0,0,3286,5
155,クリスタルコンフリクト：ゴールドS10,191497,82092,604,0,0,0,3287,5
156,クリスタルコンフリクト：シルバーS10,191496,82092,605,0,0,0,3288,5
157,クリスタルコンフリクト：ブロンズS10,191495,82092,606,0,0,0,3289,5
158,ミソロジー・オブ・エオルゼア,191718,82092,572,0,0,0,2252,3
159,ヴァリアントダンジョン：アロアロ島,191719,82092,574,0,0,0,2402,4
160,クロの空想帳,191716,82092,570,0,0,0,2351,8
161,ソーチョーの幻想盤,191717,82092,571,0,0,0,2352,8
162,ブランダーヴィル1,191720,82092,575,0,0,0,3951,7
163,ブランダーヴィル2,191721,82092,576,0,0,0,3952,7
164,ブランダーヴィル3,191722,82092,577,0,0,0,3953,7
165,妖怪ウォッチ ぷにぷに,191723,82092,607,0,0,0,3954,7
166,ヴァイパー,191321,82092,681,0,0,0,2163,2
167,ピクトマンサー,191322,82092,682,0,0,0,2170,2
168,ヴォルカニックハート,191501,82092,683,0,0,0,3010,10
169,東方絡繰御殿,191502,82092,684,0,0,0,3011,10
170,クリスタルコンフリクト：王者S11,191503,82092,685,0,0,0,3290,5
171,クリスタルコンフリクト：勇者S11,191504,82092,686,0,0,0,3291,5
172,クリスタルコンフリクト：入賞者S11,191505,82092,687,0,0,0,3292,5
173,クリスタルコンフリクト：クリスタルS11,191511,82092,688,0,0,0,3293,5
174,クリスタルコンフリクト：ダイヤモンドS11,191510,82092,689,0,0,0,3294,5
175,クリスタルコンフリクト：プラチナS11,191509,82092,690,0,0,0,3295,5
176,クリスタルコンフリクト：ゴールドS11,191508,82092,691,0,0,0,3296,5
177,クリスタルコンフリクト：シルバーS11,191507,82092,692,0,0,0,3297,5
178,クリスタルコンフリクト：ブロンズS11,191506,82092,693,0,0,0,3298,5
179,トライヨラ1,191662,82092,701,0,0,0,1036,9
180,トライヨラ2,191663,82092,702,0,0,0,1037,9
181,ソリューション・ナイン1,191664,82092,699,0,0,0,1038,9
182,ソリューション・ナイン2,191665,82092,700,0,0,0,1039,9
183,シールロック,191512,82092,756,0,0,0,3013,10
184,レッド・サンズ,191513,82092,757,0,0,0,3012,10
185,クリスタルコンフリクト：王者S12,191514,82092,758,0,0,0,3299,5
186,クリスタルコンフリクト：勇者S12,191515,82092,759,0,0,0,3300,5
187,クリスタルコンフリクト：入賞者S12,191516,82092,760,0,0,0,3301,5
188,クリスタルコンフリクト：クリスタルS12,191522,82092,761,0,0,0,3302,5
189,クリスタルコンフリクト：ダイヤモンドS12,191521,82092,762,0,0,0,3303,5
190,クリスタルコンフリクト：プラチナS12,191520,82092,763,0,0,0,3304,5
191,クリスタルコンフリクト：ゴールドS12,191519,82092,764,0,0,0,3305,5
192,クリスタルコンフリクト：シルバーS12,191518,82092,765,0,0,0,3306,5
193,クリスタルコンフリクト：ブロンズS12,191517,82092,766,0,0,0,3307,5
194,イシュガルド1,191654,82092,768,0,0,0,1020,9
195,イシュガルド2,191672,82092,769,0,0,0,1021,9
196,イディルシャイア1,191655,82092,770,0,0,0,1022,9
197,イディルシャイア2,191673,82092,771,0,0,0,1023,9
198,クガネ1,191656,82092,772,0,0,0,1024,9
199,クガネ2,191668,82092,773,0,0,0,1025,9
200,ラールガーズリーチ1,191657,82092,774,0,0,0,1026,9
201,ラールガーズリーチ2,191669,82092,775,0,0,0,1027,9
202,クリスタリウム1,191658,82092,776,0,0,0,1028,9
203,クリスタリウム2,191670,82092,777,0,0,0,1029,9
204,ユールモア1,191659,82092,778,0,0,0,1030,9
205,ユールモア2,191671,82092,779,0,0,0,1031,9
206,オールド・シャーレアン1,191660,82092,780,0,0,0,1032,9
207,オールド・シャーレアン2,191666,82092,781,0,0,0,1033,9
208,ラザハン1,191661,82092,782,0,0,0,1034,9
209,ラザハン2,191667,82092,783,0,0,0,1035,9
210,フィールド・オブ・グローリー,191523,82092,852,0,0,0,3014,10
211,オンサル・ハカイル,191524,82092,853,0,0,0,3015,10
212,クリスタルコンフリクト：王者S13,191525,82092,854,0,0,0,3308,5
213,クリスタルコンフリクト：勇者S13,191526,82092,855,0,0,0,3309,5
214,クリスタルコンフリクト：入賞者S13,191527,82092,856,0,0,0,3310,5
215,クリスタルコンフリクト：クリスタルS13,191533,82092,857,0,0,0,3311,5
216,クリスタルコンフリクト：ダイヤモンドS13,191532,82092,858,0,0,0,3312,5
217,クリスタルコンフリクト：プラチナS13,191531,82092,859,0,0,0,3313,5
218,クリスタルコンフリクト：ゴールドS13,191530,82092,860,0,0,0,3314,5
219,クリスタルコンフリクト：シルバーS13,191529,82092,861,0,0,0,3315,5
220,クリスタルコンフリクト：ブロンズS13,191528,82092,862,0,0,0,3316,5
221,クリスタルコンフリクト：王者S14,191534,82092,863,0,0,0,3317,5
222,クリスタルコンフリクト：勇者S14,191535,82092,864,0,0,0,3318,5
223,クリスタルコンフリクト：入賞者S14,191536,82092,865,0,0,0,3319,5
224,クリスタルコンフリクト：クリスタルS14,191542,82092,866,0,0,0,3320,5
225,クリスタルコンフリクト：ダイヤモンドS14,191541,82092,867,0,0,0,3321,5
226,クリスタルコンフリクト：プラチナS14,191540,82092,868,0,0,0,3322,5
227,クリスタルコンフリクト：ゴールドS14,191539,82092,869,0,0,0,3323,5
228,クリスタルコンフリクト：シルバーS14,191538,82092,870,0,0,0,3324,5
229,クリスタルコンフリクト：ブロンズS14,191537,82092,871,0,0,0,3325,5
230,絶もうひとつの未来,191724,82092,872,0,0,0,2505,4
231,蜃気楼の島 クレセントアイル ,191725,82092,879,0,0,0,2404,4
232,コスモエクスプローラー1,191726,82092,878,0,0,0,2343,8
233,Monster Hunter Wilds1,191727,82092,943,0,0,0,3955,7
234,Monster Hunter Wilds2,191728,82092,944,0,0,0,3956,7
235,ヒドゥンゴージ,191543,82092,916,0,0,0,3016,10
236,外縁遺跡群（制圧戦）,191544,82092,917,0,0,0,3017,10
237,クリスタルコンフリクト：王者S15,191545,82092,918,0,0,0,3326,5
238,クリスタルコンフリクト：勇者S15,191546,82092,919,0,0,0,3327,5
239,クリスタルコンフリクト：入賞者S15,191547,82092,920,0,0,0,3328,5
240,クリスタルコンフリクト：クリスタルS15,191553,82092,921,0,0,0,3329,5
241,クリスタルコンフリクト：ダイヤモンドS15,191552,82092,922,0,0,0,3330,5
242,クリスタルコンフリクト：プラチナS15,191551,82092,923,0,0,0,3331,5
243,クリスタルコンフリクト：ゴールドS15,191550,82092,924,0,0,0,3332,5
244,クリスタルコンフリクト：シルバーS15,191549,82092,925,0,0,0,3333,5
245,クリスタルコンフリクト：ブロンズS15,191548,82092,926,0,0,0,3334,5
246,クリスタルコンフリクト：王者S16,191554,82092,927,0,0,0,3335,5
247,クリスタルコンフリクト：勇者S16,191555,82092,928,0,0,0,3336,5
248,クリスタルコンフリクト：入賞者S16,191556,82092,929,0,0,0,3337,5
249,クリスタルコンフリクト：アルテマS16,191564,82092,930,0,0,0,3338,5
250,クリスタルコンフリクト：オメガS16,191563,82092,931,0,0,0,3339,5
251,クリスタルコンフリクト：クリスタルS16,191562,82092,932,0,0,0,3340,5
252,クリスタルコンフリクト：ダイヤモンドS16,191561,82092,933,0,0,0,3341,5
253,クリスタルコンフリクト：プラチナS16,191560,82092,934,0,0,0,3342,5
254,クリスタルコンフリクト：ゴールドS16,191559,82092,935,0,0,0,3343,5
255,クリスタルコンフリクト：シルバーS16,191558,82092,936,0,0,0,3344,5
256,クリスタルコンフリクト：ブロンズS16,191557,82092,937,0,0,0,3345,5
257,コスモエクスプローラー2,191729,82092,940,0,0,0,2344,8
258,無人島開拓3,191730,82092,939,0,0,0,2342,8
259,ベイサイド・バトルグラウンド,191565,82092,995,0,0,0,3018,10
260,ウォーコー・チーテ,191566,82092,996,0,0,0,3019,10
261,クリスタルコンフリクト：王者S17,191567,82092,997,0,0,0,3346,5
262,クリスタルコンフリクト：勇者S17,191568,82092,998,0,0,0,3347,5
263,クリスタルコンフリクト：入賞者S17,191569,82092,999,0,0,0,3348,5
264,クリスタルコンフリクト：アルテマS17,191577,82092,1000,0,0,0,3349,5
265,クリスタルコンフリクト：オメガS17,191576,82092,1001,0,0,0,3350,5
266,クリスタルコンフリクト：クリスタルS17,191575,82092,1002,0,0,0,3351,5
267,クリスタルコンフリクト：ダイヤモンドS17,191574,82092,1003,0,0,0,3352,5
268,クリスタルコンフリクト：プラチナS17,191573,82092,1004,0,0,0,3353,5
269,クリスタルコンフリクト：ゴールドS17,191572,82092,1005,0,0,0,3354,5
270,クリスタルコンフリクト：シルバーS17,191571,82092,1006,0,0,0,3355,5
271,クリスタルコンフリクト：ブロンズS17,191570,82092,1007,0,0,0,3356,5
272,クリスタルコンフリクト：王者S18,191578,82092,1008,0,0,0,3357,5
273,クリスタルコンフリクト：勇者S18,191579,82092,1009,0,0,0,3358,5
274,クリスタルコンフリクト：入賞者S18,191580,82092,1010,0,0,0,3359,5
275,クリスタルコンフリクト：アルテマS18,191588,82092,1011,0,0,0,3360,5
276,クリスタルコンフリクト：オメガS18,191587,82092,1012,0,0,0,3361,5
277,クリスタルコンフリクト：クリスタルS18,191586,82092,1013,0,0,0,3362,5
278,クリスタルコンフリクト：ダイヤモンドS18,191585,82092,1014,0,0,0,3363,5
279,クリスタルコンフリクト：プラチナS18,191584,82092,1015,0,0,0,3364,5
280,クリスタルコンフリクト：ゴールドS18,191583,82092,1016,0,0,0,3365,5
281,クリスタルコンフリクト：シルバーS18,191582,82092,1017,0,0,0,3366,5
282,クリスタルコンフリクト：ブロンズS18,191581,82092,1018,0,0,0,3367,5
283,スペシャルリワード,191903,82092,1021,0,0,0,4002,7
284,コスモエクスプローラー3,191731,82092,1020,0,0,0,2345,8
285,,0,0,0,0,0,0,0,0
286,シンプルスタイル1,191021,82092,1044,0,0,0,34,7
287,シンプルスタイル2,191022,82092,1045,0,0,0,35,7
288,シンプルスタイル3,191023,82092,1046,0,0,0,36,7
289,シンプルスタイル4,191024,82092,1047,0,0,0,37,7
290,シンプルスタイル5,191025,82092,1048,0,0,0,38,7
291,シンプルスタイル6,191026,82092,1049,0,0,0,39,7
292,シンプルスタイル7,191027,82092,1050,0,0,0,40,7
293,シンプルスタイル8,191028,82092,1051,0,0,0,41,7
294,,0,0,0,0,0,0,0,0
295,,0,0,0,0,0,0,0,0
296,,0,0,0,0,0,0,0,0
297,,0,0,0,0,0,0,0,0
298,,0,0,0,0,0,0,0,0
299,,0,0,0,0,0,0,0,0
300,,0,0,0,0,0,0,0,0
