#,Unknown0,Unknown1,Unknown5,Unknown2,Unknown3,Unknown4,Unknown6
366,11654892,39804,1000,2,2,False,False
367,11654893,39805,1000,2,2,False,False
368,11654894,39806,1000,2,2,False,False
369,11654895,39807,1000,2,2,False,False
370,11654896,39808,1000,2,2,False,False
371,11654897,39809,1000,2,2,False,False
372,11654898,39810,1000,2,2,False,False
373,11654899,39811,1000,2,2,False,False
374,11654900,39812,1000,2,2,False,False
375,11654901,39813,1000,2,2,False,False
376,11654901,39919,1000,2,2,False,False
377,11654902,39814,1000,2,2,False,False
378,11654903,39815,1000,2,2,False,False
379,11654903,39920,1000,2,2,False,False
380,11654904,39816,1000,2,2,False,False
381,11654905,39817,1000,2,2,False,False
382,11654906,39818,1000,2,2,False,False
383,11654907,39819,1000,2,2,False,False
384,11654908,39820,1000,2,2,False,False
385,11654909,39836,1000,2,2,False,False
386,11654910,39837,1000,2,2,False,False
387,11654911,39838,1000,2,2,False,False
388,11654913,39592,1000,2,4,False,False
389,11654913,39592,1000,2,6,False,False
390,11654885,40325,1000,1,255,False,False
391,11654884,40326,1000,1,255,False,False
392,11654886,40327,1000,1,255,False,False
393,11654883,40328,1000,1,255,False,False
394,11758077,40104,1000,1,255,True,False
395,11758069,40041,1000,1,255,True,False
396,11758070,40045,1000,1,255,True,False
397,11758071,40045,1000,1,255,True,False
398,11758072,40104,1000,1,255,True,False
399,11758073,40038,1000,1,255,True,False
400,11758076,40038,1000,1,255,True,False
401,11758074,40072,1000,1,255,True,False
402,11758075,40072,1000,1,255,True,False
403,11745766,40041,1000,1,255,True,False
404,11745767,40045,1000,1,255,True,False
405,11745768,40072,1000,1,255,True,False
406,11745769,40072,1000,1,255,True,False
407,11745772,40072,1000,1,255,True,False
408,11745770,40037,1000,1,255,True,False
409,11745771,40037,1000,1,255,True,False
410,11745773,40037,1000,1,255,True,False
411,11745774,40037,1000,1,255,True,False
412,11758125,39975,1000,1,255,True,False
413,11758126,39975,1000,1,255,True,False
414,11758127,39975,1000,1,255,True,False
415,11758128,39975,1000,1,255,True,False
416,11758129,39975,1000,1,255,True,False
417,11758130,39975,1000,1,255,True,False
418,11758131,39975,1000,1,255,True,False
419,11758132,39975,1000,1,255,True,False
420,11758133,39975,1000,1,255,True,False
421,11758134,39975,1000,1,255,True,False
422,11758135,39975,1000,1,255,True,False
423,11758136,39975,1000,1,255,True,False
424,11758137,40041,1000,1,255,True,False
425,11758138,40045,1000,1,255,True,False
426,11758140,40104,1000,1,255,True,False
427,11758139,40036,1000,1,255,True,False
428,11758141,40036,1000,1,255,True,False
429,11758142,40038,1000,1,255,True,False
430,11758143,40038,1000,1,255,True,False
431,11759277,40038,1000,1,255,True,False
432,11759278,40038,1000,1,255,True,False
433,11758144,40072,1000,1,255,True,False
434,11759275,40072,1000,1,255,True,False
435,11759276,40072,1000,1,255,True,False
436,11759284,40094,1000,1,255,True,False
437,11759285,40094,1000,1,255,True,False
438,11759286,40094,1000,1,255,True,False
439,11759287,40094,1000,1,255,True,False
440,11759288,40094,1000,1,255,True,False
441,11759289,40094,1000,1,255,True,False
442,11759283,40093,1000,1,255,True,False
443,11759290,40093,1000,1,255,True,False
444,11759291,40093,1000,1,255,True,False
445,11759292,40093,1000,1,255,True,False
446,11759293,40093,1000,1,255,True,False
447,11759294,40093,1000,1,255,True,False
448,11759295,40093,1000,1,255,True,False
449,11759298,40093,1000,1,255,True,False
450,11759299,40093,1000,1,255,True,False
451,11759300,40093,1000,1,255,True,False
452,11759296,40041,1000,1,255,True,False
453,11759297,40045,1000,1,255,True,False
454,11759301,40037,1000,1,255,True,False
455,11759304,40037,1000,1,255,True,False
456,11759306,40037,1000,1,255,True,False
457,11759302,40038,1000,1,255,True,False
458,11759303,40038,1000,1,255,True,False
459,11759305,40038,1000,1,255,True,False
460,11759307,40072,1000,1,255,True,False
461,11759308,40072,1000,1,255,True,False
462,11759309,40072,1000,1,255,True,False
463,11759310,40036,1000,1,255,True,False
464,11759311,40036,1000,1,255,True,False
465,11759312,40036,1000,1,255,True,False
466,11759313,40102,1000,1,255,True,False
467,11759314,40042,1000,1,255,True,False
468,11759315,40044,1000,1,255,True,False
469,11759317,40037,1000,1,255,True,False
470,11759318,40037,1000,1,255,True,False
471,11759323,40037,1000,1,255,True,False
472,11759319,40038,1000,1,255,True,False
473,11759320,40038,1000,1,255,True,False
474,11759324,40038,1000,1,255,True,False
475,11759321,40072,1000,1,255,True,False
476,11759322,40072,1000,1,255,True,False
477,11759325,40041,1000,1,255,True,False
478,11759326,40045,1000,1,255,True,False
479,11759327,40092,1000,1,255,True,False
480,11759328,40092,1000,1,255,True,False
481,11759329,40092,1000,1,255,True,False
482,11759316,40092,1000,1,255,True,False
483,11759331,39976,1000,1,255,True,False
484,11759332,39976,1000,1,255,True,False
485,11759333,39976,1000,1,255,True,False
486,11759334,39976,1000,1,255,True,False
487,11759335,39976,1000,1,255,True,False
488,11759336,39976,1000,1,255,True,False
489,11759337,39976,1000,1,255,True,False
490,11759338,39976,1000,1,255,True,False
491,11759339,39976,1000,1,255,True,False
492,11759340,39976,1000,1,255,True,False
493,11759344,39976,1000,1,255,True,False
494,11759345,39976,1000,1,255,True,False
495,11759341,40104,1000,1,255,True,False
496,11759342,40038,1000,1,255,True,False
497,11759343,40038,1000,1,255,True,False
498,11759330,40445,1000,1,255,True,False
499,11759357,39943,1000,1,255,True,False
500,11759358,39943,1000,1,255,True,False
501,11759359,39943,1000,1,255,True,False
502,11759360,39943,1000,1,255,True,False
503,11759361,39943,1000,1,255,True,False
504,11759362,39943,1000,1,255,True,False
505,11759363,39943,1000,1,255,True,False
506,11759364,39943,1000,1,255,True,False
507,11759365,39943,1000,1,255,True,False
508,11759367,39943,1000,1,255,True,False
509,11759368,39943,1000,1,255,True,False
510,11759369,39943,1000,1,255,True,False
511,11759370,39943,1000,1,255,True,False
512,11759371,39943,1000,1,255,True,False
513,11759372,40445,1000,1,255,True,False
514,11759373,40038,1000,1,255,True,False
515,11759374,40038,1000,1,255,True,False
516,11759375,40040,1000,1,255,True,False
517,11759376,40040,1000,1,255,True,False
518,11759377,40040,1000,1,255,True,False
519,11759378,40040,1000,1,255,True,False
520,11759379,40040,1000,1,255,True,False
521,11759380,40040,1000,1,255,True,False
522,11759346,40041,1000,1,255,True,False
523,11759347,40045,1000,1,255,True,False
524,11759348,40045,1000,1,255,True,False
525,11759349,40036,1000,1,255,True,False
526,11759350,40036,1000,1,255,True,False
527,11759353,40036,1000,1,255,True,False
528,11759354,40036,1000,1,255,True,False
529,11759351,40072,1000,1,255,True,False
530,11759352,40072,1000,1,255,True,False
531,11759355,40038,1000,1,255,True,False
532,11759356,40038,1000,1,255,True,False
533,11759387,39942,1000,1,255,True,False
534,11759388,39942,1000,1,255,True,False
535,11759389,39942,1000,1,255,True,False
536,11759390,39942,1000,1,255,True,False
537,11759391,39942,1000,1,255,True,False
538,11759392,39942,1000,1,255,True,False
539,11759393,39942,1000,1,255,True,False
540,11759394,39942,1000,1,255,True,False
541,11759395,39942,1000,1,255,True,False
542,11759396,40445,1000,1,255,True,False
543,11759397,40072,1000,1,255,True,False
544,11759398,40072,1000,1,255,True,False
545,11759399,40072,1000,1,255,True,False
546,11759400,40072,1000,1,255,True,False
547,11759401,40038,1000,1,255,True,False
548,11759402,40038,1000,1,255,True,False
549,11759403,40036,1000,1,255,True,False
550,11759404,40036,1000,1,255,True,False
551,11759405,40036,1000,1,255,True,False
552,11759410,40036,1000,1,255,True,False
553,11759406,40038,1000,1,255,True,False
554,11759407,40038,1000,1,255,True,False
555,11759408,40041,1000,1,255,True,False
556,11759409,40045,1000,1,255,True,False
557,11759381,40039,1000,1,255,True,False
558,11759382,40039,1000,1,255,True,False
559,11759383,40039,1000,1,255,True,False
560,11759384,40039,1000,1,255,True,False
561,11759385,40039,1000,1,255,True,False
562,11759386,40039,1000,1,255,True,False
563,11654882,40435,1000,1,2,False,False
564,11654882,40436,1000,1,2,False,False
565,11654882,40438,1000,1,2,False,False
566,11792147,40036,1000,1,255,True,False
567,11792148,40036,1000,1,255,True,False
568,11792149,40036,1000,1,255,True,False
569,11792150,40036,1000,1,255,True,False
570,11793283,40413,1000,1,255,False,False
571,11793284,40413,1000,1,255,False,False
572,11793285,40413,1000,1,255,False,False
573,0,0,0,0,0,False,False
574,0,0,0,0,0,False,False
575,0,0,0,0,0,False,False
576,0,0,0,0,0,False,False
577,0,0,0,0,0,False,False
578,0,0,0,0,0,False,False
579,0,0,0,0,0,False,False
580,0,0,0,0,0,False,False
581,0,0,0,0,0,False,False
582,0,0,0,0,0,False,False
583,0,0,0,0,0,False,False
584,0,0,0,0,0,False,False
585,0,0,0,0,0,False,False
586,0,0,0,0,0,False,False
587,0,0,0,0,0,False,False
588,0,0,0,0,0,False,False
589,0,0,0,0,0,False,False
590,0,0,0,0,0,False,False
591,0,0,0,0,0,False,False
592,0,0,0,0,0,False,False
593,0,0,0,0,0,False,False
594,0,0,0,0,0,False,False
595,0,0,0,0,0,False,False
596,0,0,0,0,0,False,False
597,0,0,0,0,0,False,False
598,0,0,0,0,0,False,False
599,0,0,1000,0,255,False,False
600,0,0,1000,0,255,False,False
601,11826282,40905,600,1,255,False,False
602,11826282,40906,600,1,255,False,False
603,11826282,40907,600,1,255,False,False
604,11826282,40908,600,1,255,False,False
605,11826282,40909,600,1,255,False,False
606,11830224,40912,600,1,255,False,False
607,11830224,40913,600,1,255,False,False
608,11830224,40914,600,1,255,False,False
609,11830224,40915,600,1,255,False,False
610,11830360,40918,600,1,255,False,False
611,11830360,40919,600,1,255,False,False
612,11830360,40920,600,1,255,False,False
613,11830474,40922,600,1,255,False,False
614,11830474,40923,600,1,255,False,False
615,11830474,40924,600,1,255,False,False
616,11830477,40925,600,1,255,False,False
617,11830477,40926,600,1,255,False,False
618,11830477,40927,600,1,255,False,False
619,11830593,40928,600,1,255,False,False
620,11830593,40929,600,1,255,False,False
621,11830593,40930,600,1,255,False,False
622,11830593,41295,600,1,255,False,False
623,11830933,40931,1000,1,255,False,False
624,11830933,40932,1000,1,255,False,False
625,11830933,40933,1000,1,255,False,False
626,11830972,41299,1000,1,255,False,False
627,11830972,41263,1000,1,255,False,False
628,11830972,41264,1000,1,255,False,False
629,11830974,40935,1000,1,255,False,False
630,11830974,40936,1000,1,255,False,False
631,11830974,40937,1000,1,255,False,False
632,11874957,41296,1000,1,255,False,False
633,11874957,41297,1000,1,255,False,False
634,11874957,41298,1000,1,255,False,False
635,11825986,40941,600,1,255,False,False
636,11825986,40942,600,1,255,False,False
637,11851630,40945,1000,1,255,False,False
638,11851630,40946,1000,1,255,False,False
639,11851630,41302,1000,1,255,False,False
640,11851629,41303,1000,1,255,False,False
641,11851629,41304,1000,1,255,False,False
642,11851629,41305,1000,1,255,False,False
643,11826283,40948,500,1,255,False,False
644,11826283,40981,500,1,255,False,False
645,11826283,41207,500,1,255,False,False
646,11826307,40949,500,1,255,False,False
647,11826307,40982,500,1,255,False,False
648,11826309,40950,500,1,255,False,False
649,11826309,40983,500,1,255,False,False
650,11826313,40951,500,1,255,False,False
651,11826313,40984,500,1,255,False,False
652,11826326,40952,1000,1,255,False,False
653,11826326,40985,1000,1,255,False,False
654,11826336,40953,1000,1,255,False,False
655,11826336,40986,1000,1,255,False,False
656,11826340,40954,1000,1,255,False,False
657,11826340,40987,1000,1,255,False,False
658,11826340,41116,1000,1,255,False,False
659,11826340,41117,1000,1,255,False,False
660,11826350,40955,1000,1,255,False,False
661,11826350,40988,1000,1,255,False,False
662,11826350,41118,1000,1,255,False,False
663,11827693,40956,1000,1,255,False,False
664,11827693,40989,1000,1,255,False,False
665,11827693,41119,1000,1,255,False,False
666,11827694,40958,1000,1,255,False,False
667,11827694,40990,1000,1,255,False,False
668,11827694,41120,1000,1,255,False,False
669,11827711,40959,1000,1,255,False,False
670,11827711,40991,1000,1,255,False,False
671,11827714,40960,1000,1,255,False,False
672,11827714,40992,1000,1,255,False,False
673,11827715,40961,1000,1,255,False,False
674,11827715,40993,1000,1,255,False,False
675,11827716,40962,1000,1,255,False,False
676,11827716,40994,1000,1,255,False,False
677,11827716,41121,1000,1,255,False,False
678,11827716,41219,1000,1,255,False,False
679,11827716,41220,1000,1,255,False,False
680,11827719,40963,1000,1,255,False,False
681,11827719,40995,1000,1,255,False,False
682,11827721,40964,1000,1,255,False,False
683,11827721,40996,1000,1,255,False,False
684,11827723,40965,1000,1,255,False,False
685,11827723,40997,1000,1,255,False,False
686,11829522,40966,1000,1,255,False,False
687,11829522,40998,1000,1,255,False,False
688,11829527,40967,1000,1,255,False,False
689,11829527,40999,1000,1,255,False,False
690,11829537,40969,1000,1,255,False,False
691,11829537,41000,1000,1,255,False,False
692,11833971,40970,1000,1,255,False,False
693,11833971,41001,1000,1,255,False,False
694,11833974,40972,1000,1,255,False,False
695,11833974,41002,1000,1,255,False,False
696,11833975,40973,1000,1,255,False,False
697,11833975,41003,1000,1,255,False,False
698,11833976,40974,1000,1,255,False,False
699,11833976,41004,1000,1,255,False,False
700,11943001,40942,600,1,2,False,False
701,11943001,40942,1000,2,0,False,False
702,11943001,40942,1000,2,1,False,False
703,11943001,40942,1000,2,2,False,False
704,11943001,40942,1000,2,3,False,False
705,11943003,40942,600,1,2,False,False
706,11943003,40942,1000,2,0,False,False
707,11943003,40942,1000,2,1,False,False
708,11943003,40942,1000,2,2,False,False
709,11943003,40942,1000,2,3,False,False
710,11943004,40942,600,1,2,False,False
711,11943004,40942,1000,2,0,False,False
712,11943004,40942,1000,2,1,False,False
713,11943004,40942,1000,2,2,False,False
714,11943004,40942,1000,2,3,False,False
715,11943005,40942,600,1,2,False,False
716,11943005,40942,1000,2,0,False,False
717,11943005,40942,1000,2,1,False,False
718,11943005,40942,1000,2,2,False,False
