#,Name,Description,ExpFactor,ExpReward,GilReward,LeveRewardItem,JournalGenre,LevelLevemete,LevelStart,LeveClient,LeveAssignmentType,Town,PlaceNameStart,PlaceNameIssued,PlaceNameStartZone,IconCityState,DataId,IconIssuer,ClassJobLevel,FishingSpot,BGM,Unknown1,TimeLimit,AllowanceCost,Unknown2,ClassJobCategory,MaxDifficulty,LeveVfx,LeveVfxFrame,CanCancel,LockedLeve
37,製作依頼：牧場用の裁縫道具,チョコボの飼育・繁殖に携わる仕事では、服や装具がほつれることなど日常茶飯事。その度に職人の方に修復を依頼していては、経費がかさむ一方です。自前で修復や調整ができるように、裁縫道具を求めています。,1,13090,230,7,270,2119045,0,5,5,2,94,94,54,80012,917506,110002,10,0,14,6,0,1,0,9,0,18,5,True,True
38,調達依頼：安価な木盾,幻術を学ぶためにグリダニアを訪れた新米冒険者たちに対して、安価な木盾の売れ行きが好調である。このままでは在庫が切れ、商機を失いかねない。「アッシュエキュ」を、早急に製作できる職人を求む。,1,9990,170,7,270,2257767,0,9,5,2,39,39,39,80012,917507,110007,10,0,14,6,0,1,0,9,0,19,5,True,True
39,製作依頼：鉄製の槍,鬼哭隊の新兵が、ウルダハ商人に物資を横流しするという前代未聞の事件が起きた。犯人は除隊処分のうえ、黒衣森を追放されたが、売り払われた物資は戻ってこない。物資の補填依頼が来たため、対応できる職人を求む。,1,18910,236,8,270,2257767,0,9,5,2,39,39,39,80012,917526,110007,15,0,14,6,0,1,0,9,0,18,5,True,True
40,製作依頼：エルム製の幻具,回復魔法「ケアル」が、悪夢を見て怯える子供を寝付かせるのに効果的だとの噂がグリダニア市民の間で広まり、幻具の売れ行きが好調だ。このままでは在庫が切れ、商機を失いかねない。早急に製作できる職人を求む。,1,13040,235,8,270,2257767,0,9,5,2,39,39,39,80012,917527,110007,15,0,14,6,0,1,0,9,0,18,5,True,True
41,調達依頼：監視哨の建材,新設されたばかりのジョスラン監視哨では、イクサル族の装甲気球による上空からの攻撃を想定して、防護板を増設する計画があるようだ。建材の調達依頼が届いたので、使いやすく加工した「エルム材」を届けてほしい。,1,7170,350,8,270,2255476,0,7,5,2,107,107,55,80012,917528,110004,15,0,14,6,0,1,0,9,0,19,5,True,True
42,製作依頼：鬼哭隊向けマスク,ナインアイビー周辺を警護する鬼哭隊四番槍より、新兵向けマスクの調達依頼が届いた。訓練中に破損したマスクの代替品を希望しているそうだ。腕に覚えのある職人は、「アッシュマスク（ラピスラズリ）」を製作し届けてほしい。,1,24790,240,9,270,2255476,0,7,5,2,107,107,55,80012,917511,110004,15,0,14,6,0,1,0,9,0,18,5,True,True
43,製作依頼：冒険者向けの木盾,先日、ウルダハ出身の冒険者から、木盾の在庫があるかと尋ねられた。ところがあいにく在庫がなく、取引は不調に終わってしまった。今後、そのようなことがないよう、手頃な値段で売り出せる木盾を求めている。,1,18910,170,9,270,2255476,0,7,5,2,107,107,55,80012,917512,110004,15,0,14,6,0,1,0,9,0,18,5,True,True
44,調達依頼：アッシュ製の弓,監視哨の新設に伴い、神勇隊では弓兵を増員する計画のようだ。しかし、その為に用意していた短弓が、シルフ族の不良集団に盗まれてしまったとのこと。アッシュショートボウの発注が届いたので、対応可能な職人を求む。,1,14920,174,9,270,2257767,0,9,5,2,39,39,39,80012,917513,110007,15,0,14,6,0,1,0,9,0,19,5,True,True
45,製作依頼：ユー製の幻具,碩老樹瞑想窟から、イチイの木で作った幻具の調達依頼が舞い込んだ。基礎的な修行を終え、道士見習いとなる若き幻術士に贈られる品とのこと。贈答品に相応しい品を製作できる、腕のいい誠実な職人を求む。,1,9540,287,10,270,2257767,0,9,5,2,39,39,39,80012,917529,110007,20,0,14,6,0,1,0,9,0,18,5,True,True
46,大口依頼：鬼哭隊向けマスク,鬼哭隊では5年前の「カルテノーの戦い」に従軍し、そして戦死した隊士の魂を弔うため、毎月、マスクを焼く鎮魂の儀式を執り行っている。儀式用マスクの大口発注に対応するため、大量生産に自信のある職人を求む。,1,16800,192,10,270,2257767,0,9,5,2,39,39,39,80012,917530,110007,20,0,14,6,0,1,0,9,0,26,5,True,True
47,調達依頼：義勇兵向けの長槍,私ども鬼哭隊伍番槍は、イクサル族の襲来に備えるべく、ハムレットの若者たちに槍術の手ほどきをしております。彼ら義勇兵に相応しい武器を用意していただける匠の先生の訪問を、心よりお待ちしております。,1,28010,245,10,270,2257677,0,13,5,2,129,129,56,80012,917531,110006,20,0,14,6,0,1,0,9,0,19,5,True,True
48,製作依頼：武具手入れ用の砥石車,私どもは、槍の穂先や矢尻を研ぐための砥石車を求めております。イクサル族の脅威からクォーリーミルを守るため、武具の手入れは欠かせません。ご協力いただける匠の先生の訪問を、心よりお待ちしております。,1,17120,293,11,270,2257677,0,13,5,2,129,129,56,80012,917517,110006,20,0,14,6,0,1,0,9,0,18,5,True,True
49,大口依頼：新防衛策の研究,私ども鬼哭隊伍番槍は、クォーリーミルを守るため、新たな防衛策を模索しております。弩弓で鉄製の槍を打ち出し、敵装甲気球を打ち落とす画期的な案を試すため、槍を用意していただける匠の先生を、お待ちしております。,1,12960,91,11,270,2257677,0,13,5,2,129,129,56,80012,917518,110006,20,0,14,6,0,1,0,9,0,26,5,True,True
50,製作依頼：ウォルナット材,私ども鬼哭隊伍番槍は、イクサル族の襲来に備えるべく、防壁の修繕を進めております。ですが、そのための建材が不足している次第。ご協力いただける匠の先生の訪問を、心よりお待ちしております。,1,8570,295,11,270,2257677,0,13,5,2,129,129,56,80012,917519,110006,20,0,14,6,0,1,0,9,0,18,5,True,True
51,製作依頼：白蛇柄の円盾,上得意の顧客から、双蛇党に志願した親類の安全を願い、盾を贈りたいとの相談を受けた。顧客の希望は、グリダニアで神聖視されている白蛇を描いた円盾である。木工細工はもちろん、絵心にも自信のある職人を求む。,1,47200,316,12,270,2257767,0,9,5,2,39,39,39,80012,917673,110007,25,0,14,6,0,1,0,9,0,18,5,True,True
52,調達依頼：銀に輝くフォーク,私ども鬼哭隊伍番槍は誠実が信条。先日、訓練中にクォーリーミル住民の熊手（フォーク）を壊してしまいましたので、お詫びの品を用意したいと考えております。銀に輝くフォークなら、喜ばれるのではないでしょうか。,1,36390,379,12,270,2257677,0,13,5,2,129,129,56,80012,917674,110019,25,0,14,6,0,1,0,9,0,19,5,True,True
53,大口依頼：高級家具用の木材,ウルダハの富裕層の間で、高級木製家具が流行しているとのことで、東アルデナード商会から大量の「ウォルナット材」の発注が舞い込んだ。木工師ギルドの在庫量では対応できないため、大量生産に自信のある職人を求む。,1,8660,202,12,270,2257767,0,9,5,2,39,39,39,80012,917675,110007,25,0,14,6,0,1,0,9,0,26,5,True,True
54,製作依頼：義勇兵訓練用の木剣,私ども鬼哭隊伍番槍では、義勇兵に志願した若者に訓練を施しております。その演習において、敵方のイクサル兵役を演じる教官たちのために、木剣を用意していただける匠の先生の訪問を、心よりお待ちしております。,1,39990,294,13,270,2257677,0,13,5,2,129,129,56,80012,917676,110019,25,0,14,6,0,1,0,9,0,18,5,True,True
55,製作依頼：鬼哭隊向けの長槍,私ども鬼哭隊伍番槍は、ハムレットの防衛を使命としております。ですが、度重なる戦いで壊れる武具も増えており、新たな長槍が必要なのです。長槍を用意していただける匠の先生の訪問を、心よりお待ちしております。,1,36390,388,13,270,2257677,0,13,5,2,129,129,56,80012,917677,110019,25,0,14,6,0,1,0,9,0,18,5,True,True
56,大口依頼：義勇兵向けの幻具,この度、道士様のご協力により、ハムレットを守る義勇兵たちに対し、基礎的な魔法の手ほどきをしていただけることになりました。訓練に必要な幻具を用意していただける匠の先生の訪問を、心よりお待ちしております。,1,12000,107,13,270,2257677,0,13,5,2,129,129,56,80012,917678,110019,25,0,14,6,0,1,0,9,0,26,5,True,True
57,調達依頼：お礼の品の木剣,我が主、ゲゲルジュ様は、古今東西の珍品を商って財を成したお方。それゆえ、珍しい武具に目がありません。古式ゆかしい木剣を製作していただける、腕利きの職人様、ぜひご協力ください。,1,31070,377,14,270,3999030,0,113,5,2,206,206,32,80012,917679,110031,30,0,14,6,0,1,0,9,0,19,5,True,True
58,製作依頼：競技会入賞者用の弓,神勇隊から特別な弓の調達を依頼された。隊士の技能向上を目的として行われる、弓術競技会の上位入賞者に贈られる品とのこと。名誉ある品だけに、手を抜かずしっかりと創り上げることができる腕利きの職人を求む。,1,64910,391,14,270,2257767,0,9,5,2,39,39,39,80012,917680,110007,30,0,14,6,0,1,0,9,0,18,5,True,True
59,大口依頼：儀礼式典用の長槍,隣国「イシュガルド」の名門、フォルタン家より儀礼式典用の長槍の発注が舞い込んだ。四大名家と呼ばれるほど高貴な取引先だけに失敗は許されない。大口の発注だけに、大量生産に自信のある職人を求む。,1,31330,160,233,270,2257767,0,9,5,2,39,39,39,80012,917681,110007,30,0,14,6,0,1,0,9,0,26,5,True,True
60,製作依頼：狩猟用の長弓,我が主、ゲゲルジュ様は、最近「狩猟」に関心をもたれているご様子。バッファロー狩りに挑戦なさりたいとの事ですので、狩猟用の長弓の製作をお願い致します。腕利きの職人様、ぜひご協力ください。,1,62560,428,15,270,3999030,0,113,5,1,206,206,32,80011,917682,110031,30,0,14,6,0,1,0,9,0,18,5,True,True
61,製作依頼：熟練傭兵用の長槍,我が主、ゲゲルジュ様は、コスタ・デル・ソルの防衛体制を強化するおつもりです。新たに雇用した傭兵は、優れた槍の使い手とのこと。熟練の傭兵にふさわしい長槍を製作していただける職人様、ぜひご協力ください。,1,67730,593,15,270,3999030,0,113,5,1,206,206,32,80011,917683,110031,30,0,14,6,0,1,0,9,0,18,5,True,True
62,大口依頼：黒渦団に寄付する長槍,我が主、ゲゲルジュ様は、リムサ・ロミンサ政庁への協力姿勢を示すため、黒渦団に武具の寄付を行うおつもりです。そのため、まとまった数の長槍が必要となります。腕利きの職人様、ぜひご協力ください。,1,40640,184,234,270,3999030,0,113,5,1,206,206,32,80011,917684,110031,30,0,14,6,0,1,0,9,0,26,5,True,True
63,調達依頼：グリダニア風の長槍,デュランデル家から、グリダニア風の長槍を調達してほしいとの依頼が舞い込んだ。同家の騎兵は、金属製の長槍を使用しているが、骨や牙を使った槍の有用性を検証したいとのことなので、ハープーンを製作してほしい。,1,68670,442,16,270,3643002,0,122,5,2,385,385,63,80012,917685,110062,35,0,14,6,0,1,0,9,0,19,5,True,True
64,製作依頼：オーク製の幻具,碩老樹瞑想窟から、オークの木で作った幻具の調達依頼が舞い込んだ。道士見習いとして、厳しい修行に明け暮れる若き幻術士に贈られる品とのこと。未来を担う若者に相応しい杖を製作できる、腕のいい職人を求む。,1,105270,593,16,270,2257767,0,9,5,2,39,39,39,80012,917686,110007,35,0,14,6,0,1,0,9,0,18,5,True,True
65,大口依頼：古式ゆかしい木剣,近々、コロセウムにて古式ゆかしい衣装をまとわせた剣闘士による、古代の戦いをモチーフにした再現戦を行うとのこと。これに用いる木剣の発注を受けたので、マクアフティルを大量に製作できる職人を求む。,1,25910,211,235,270,2257767,0,9,5,2,39,39,39,80012,917687,110007,35,0,14,6,0,1,0,9,0,26,5,True,True
66,製作依頼：チョコボ弓騎兵用の弓,イシュガルド四大名家のひとつデュランデル家から、騎兵用の弓を調達してほしいとの依頼が舞い込んだ。斥候役の軽騎兵用に支給する弓とのことなので、軽く取り回しの容易なミスリル製の弓を納入してほしい。,1,90240,566,17,270,3643002,0,122,5,2,385,385,63,80012,917688,110062,35,0,14,6,0,1,0,9,0,18,5,True,True
67,製作依頼：寒冷地向けの木靴,第七霊災以降、急速に寒冷化が進むクルザス地方では、年々、降雪量が増しつつある。これに伴い、雪上を歩く機会も増え、水のしみこみにくい丈夫な木靴の需要が高まっている。簡単には壊れない木靴を求む。,1,72600,476,17,270,3643002,0,122,5,2,385,385,63,80012,917689,110062,35,0,14,6,0,1,0,9,0,18,5,True,True
68,大口依頼：デュランデル家向けの弓,イシュガルド四大名家のひとつデュランデル家から、同家の騎兵団に配備するための弓を調達してほしいとの依頼が舞い込んだ。まとまった数が必要となるため、大量生産を苦にしない冒険者の協力を求めている。,1,54140,182,236,270,3643002,0,122,5,2,385,385,63,80012,917690,110062,35,0,14,6,0,1,0,9,0,26,5,True,True
69,調達依頼：騎兵団向けの槍斧,イシュガルドを防衛する対ドラゴン砦「ストーンヴィジル」の陥落に伴い、各騎兵団は戦力の再編に力を注いでいる。したがって、武器や防具の類も需要が高い状況だ。金属製の穂先を持つ槍斧を納入してほしい。,1,102600,625,18,270,3643494,0,123,5,2,402,402,63,80012,917691,110063,40,0,14,6,0,1,0,9,0,19,5,True,True
70,製作依頼：翡翠をあしらった幻具,碩老樹瞑想窟から、特別な幻具の調達依頼が舞い込んだ。長き修行を終えて、晴れて道士として独り立ちする若き幻術士のために、グリダニアで最も人気のある石材「翡翠」をあしらった杖をしつらえてもらいたい。,1,90590,736,18,270,2257767,0,9,5,2,39,39,39,80012,917692,110007,40,0,14,6,0,1,0,9,0,18,5,True,True
71,大口依頼：輸出用の糸車,クルザス地方に対して、糸車を輸出する計画を立てている。同地は羊毛の産地として知られ、風雪吹きすさぶ日には屋内で女たちが毛糸を紡ぐという。丈夫で壊れにくい高品質な糸車を製作できる、腕のいい職人を求む。,1,61560,294,237,270,2257767,0,9,5,2,39,39,39,80012,917693,110007,40,0,14,6,0,1,0,9,0,26,5,True,True
72,製作依頼：熟練騎兵向けの合成弓,デュランデル家配下の騎兵団より、ドラゴンの硬い鱗を貫くため、より強力な弓を求めているとの相談を受けた。貫通力を重視するなら、複数の素材を組み合わせた合成弓が最適だろう。ぜひとも納入してほしい。,1,102600,607,19,270,3643494,0,123,5,2,402,402,63,80012,917694,110063,40,0,14,6,0,1,0,9,0,18,5,True,True
73,製作依頼：騎兵団向けの回転砥石,デュランデル家配下の騎兵団では、対ドラゴン用バリスタの配備を進めているらしく、その部品を製作、調整するための道具を欲しているそうだ。細かな金属部品を研磨できる、回転砥石を納入してほしい。,1,63810,658,19,270,3643494,0,123,5,2,402,402,63,80012,917695,110063,40,0,14,6,0,1,0,9,0,18,5,True,True
74,大口依頼：騎兵団向けの騎槍,ストーンヴィジルの奪還に向けて、デュランデル家配下の騎兵団では武具の調達を進めている。同騎兵団に所属するチョコボ騎兵たちのために、大量の騎槍が必要だ。まとまった数の騎槍を製作し、納入してほしい。,1,61560,315,238,270,3643494,0,123,5,2,402,402,63,80012,917696,110063,40,0,14,6,0,1,0,9,0,26,5,True,True
75,調達依頼：クリスタルの除去道具,我々、聖コイナク財団では、古代アラグ文明の遺跡の発掘調査を行っています。しかし、遺跡が結晶化地帯にあるため、調査にはクリスタルをそぎ落とす作業が不可欠。これに用いる鋭い「トライデント」を求めています。,1,168310,845,20,270,4258823,0,124,5,2,416,416,67,80012,917697,110064,45,0,14,6,0,1,0,9,0,19,5,True,True
76,製作依頼：美女が残した木靴,グリダニア歌劇団から小道具用の木靴の注文が舞い込んだ。「木靴だけを残して舞踏会の会場から姿を消した謎の美女を巡る凄惨な殺戮劇」という触れ込みの新作らしい。美しい木靴を製作できる、腕のいい職人を求む。,1,106480,560,20,270,2257767,0,9,5,2,39,39,39,80012,917698,110007,45,0,14,6,0,1,0,9,0,18,5,True,True
77,大口依頼：高級家具用の木材,木工師ギルドより、高級木材である「マホガニー材」の調達依頼が舞い込んだ。どうやら富裕層向けの高級家具を製作するつもりらしい。我が「黒兎堂」の在庫量では対応できないため、大量生産に自信のある職人を求む。,1,26790,203,239,270,2257767,0,9,5,2,39,39,39,80012,917699,110007,45,0,14,6,0,1,0,9,0,26,5,True,True
78,製作依頼：報酬用の合成弓,モードゥナにおける発掘調査では、危険を顧みない冒険者の協力が欠かせません。そこで、報酬として手渡すに相応しい、熟練冒険者好みの武器を求めています。高級な合成弓を製作していただけないでしょうか。,1,85460,1145,21,270,4258823,0,124,5,3,416,416,67,80013,917700,110064,45,0,14,6,0,1,0,9,0,18,5,True,True
79,製作依頼：傭兵向けの弓,現在、発掘調査中の遺跡は、銀泪湖沿岸の結晶化地帯にあるため、濃いエーテルにあてられた凶暴な魔物が出没します。護衛の傭兵たちのために、威力と射程に優れた弓を製作していただけないでしょうか。,1,111430,511,21,270,4258823,0,124,5,3,416,416,67,80013,917701,110064,45,0,14,6,0,1,0,9,0,18,5,True,True
80,大口依頼：古代魔法実験用の杖,古代アラグ文明の遺跡より、魔器に付与する魔法の呪文らしきものを記した石版が発見されました。この古代魔法の効果を検証するため、サンプルとなる杖を複数必要としています。ぜひ多数の杖を製作してください。,1,72790,348,240,270,4258823,0,124,5,3,416,416,67,80013,917702,110064,45,0,14,6,0,1,0,9,0,26,5,True,True
81,製作依頼：職人向け革頭巾,なめし革で作られた革頭巾は、職人に安定した人気を誇る品であり、常に在庫を確保しておきたい。在庫不足で商機を逸しないためにも、確実に仕事をやり遂げる堅実な職人を求む。,1,630,112,102,274,2257767,0,9,9,2,39,39,39,80012,917661,110007,1,0,14,6,0,1,0,13,0,18,5,True,True
82,製作依頼：革製の腕輪,ミィ・ケット音楽堂での次回講演を控えるグリダニア歌劇団から、舞台衣装の発注が届いた。線の細い役者を、腕利き冒険者に見せるため、シックな革製の腕輪を必要としているとのこと。腕のいい誠実な職人を求む。,1,900,112,102,274,2257767,0,9,9,2,39,39,39,80012,917662,110007,1,0,14,6,0,1,0,13,0,18,5,True,True
83,調達依頼：新兵訓練用の革靴,バノック練兵所で訓練を行っている新兵向けの革靴を用意してもらいたい。ヤワな革靴では、厳しい行軍演習や渡河訓練には耐えられない。森での訓練に耐えうるだけの、頑丈な革靴を頼む。,1,1160,113,102,274,2648092,0,19,9,2,90,90,54,80012,917663,110010,1,0,14,6,0,1,0,13,0,19,5,True,True
84,製作依頼：新米輜重兵用の革靴,基礎教練を終えた新兵から、輜重兵を選抜した。訓練を終え実戦部隊へと配属されていく彼らに、戦友たちを陰で支える柱となるよう願いを込めて革靴を贈りたい。彼らの門出を祝う記念品に相応しい逸品を頼む。,1,1160,113,103,274,2648092,0,19,9,2,90,90,54,80012,917667,110010,1,0,14,6,0,1,0,13,0,18,5,True,True
85,製作依頼：訓練用の首輪,新兵同士が行う槍術の模擬戦では、訓練用の穂先を付けた特別な槍を用いることにしている。それでも、喉などの急所を突けば、重傷を負いかねない。安全に模擬戦を行うため、喉を守るための革製の首輪を頼む。,1,900,112,103,274,2648092,0,19,9,2,90,90,54,80012,917668,110010,1,0,14,6,0,1,0,13,0,18,5,True,True
86,調達依頼：練習用のなめし革,革細工師ギルドから、見習い職人の修行に用いるなめし皮の発注を受けた。見本として用いるため、正確な仕事を頼みたい。早急に「レザー」を製作できる、腕のいい誠実な職人を求む。,1,370,112,103,274,2257767,0,9,9,2,39,39,39,80012,917669,110007,1,0,14,6,0,1,0,13,0,19,5,True,True
