#,Name,Unknown0,Description,Unknown1,Unknown2,StartsWithVowel,Unknown3,Unknown4,Unknown5
45,ゴッドベルト・マンダヴィル,0,"「このエオルゼア最強の彫金師……
ゴッドベルトとしたことが、お恥ずかしいかぎり！」
マンダヴィル＆マンダヴィル社代表：ゴッドベルト・マンダヴィル",0,0,0,1,0,0
46,サンクレッド,0,"「散々迷惑をかけてきたんだ。たまには、
かっこいいところをみせないとな！」
暁の血盟：サンクレッド",0,0,0,1,0,0
47,ネロ・トル・スカエウァ,0,"「オレの魔導技術が上だってこと……。
思い知らせてやンよ、ガーロンド」
第XIV軍団幕僚長：ネロ・トル・スカエウァ",0,0,0,1,0,0
48,パパリモ＆イダ,0,"「遅いぞ、イダ！」
「えへへ、よかった無事で」
暁の血盟：パパリモ／イダ",0,0,0,1,0,0
49,ヤ・シュトラ,0,"「さあ、やっつけるわよ。
あなたと私の2人で……ね」
暁の血盟：ヤ・シュトラ",0,0,0,1,0,0
50,ウリエンジェ・オギュレ,0,"「月明輝けども　必ずや暁迎えん……。
わが友の言葉……。この出会いに感謝を」
暁の血盟：ウリエンジェ・オギュレ",0,0,0,1,0,0
51,アルテマウェポン,0,ガレマール帝国軍第XIV軍団が使用した対蛮神兵器。元は第三星暦時代に、古代アラグ帝国が建造したもので、長らくアラミゴ辺境の山中に埋まっていた。後に帝国軍の手で発掘、修復されることとなる。,0,0,0,1,0,0
52,オーディン,0,「黒衣森」を彷徨い歩く、古の蛮神。いつ誰がこの世に呼び降ろしたのか、その真実を知る者はいない。屈強な愛馬「スレイプニル」に跨がり森を闊歩するのは、倒すべき仇敵を求めてのことだと噂されるが……。,0,0,0,1,0,0
53,ラムウ,0,シルフ族が崇める雷の神。伝承では、古の知識をもつ理知的な「森の古老」として語られている。しかし、厳正なる審判者としての一面も併せ持ち、森の聖域を侵す者には、容赦なく「裁きの雷」を下すという。,0,0,0,1,0,0
54,リヴァイアサン,0,サハギン族が呼び降ろした水の神。暗き深海に潜み、全てを呑み込む恐るべき存在。かつて海に生きる者は、大津波「タイダルウェイブ」をリヴァイアサンの怨念と考え、その怒りを鎮めるため生贄を捧げていたという。,0,0,0,1,0,0
55,シヴァ,0,クルザスの地で呼び降ろされた氷の神。イシュガルド正教の聖典には、ドラゴンと交わった史上初の異端者として、その名が記されている。一方で異端者たちからは、竜との融和を象徴する聖女と崇められているという。,0,0,0,1,0,0
56,ミンフィリア,0,"「わたしたちの目的は1つ。神々に愛されし地、
このエオルゼアを救済すること」
暁の血盟盟主：ミンフィリア",0,0,0,1,0,0
57,アシエン・ラハブレア,0,"「だから消えてもらうよ……。
そのクリスタルとともに」
闇の使徒：アシエン・ラハブレア",0,0,0,1,0,0
58,シド・ガーロンド,0,"「このエンタープライズは、お前たちのような
英雄を、戦場に送るための船だ！」
ガーロンド・アイアンワークス代表：シド・ガーロンド",0,0,0,1,0,0
59,アルフィノ＆アリゼー,0,"「お互い目指すところは同じはずだ。
いつの日か、わかり合える日もくるよ」
「そうだといいわね」
アルフィノ・ルヴェユール／アリゼー・ルヴェユール",0,0,0,1,0,0
60,ルイゾワ・ルヴェユール,0,"「お前さんは、己が手で道を拓く者。道には
人が集い……人が集えば、その場所が都となる」
賢人：ルイゾワ・ルヴェユール",0,0,0,1,0,0
61,バハムート,0,月の衛星「ダラガブ」に封じられていた古の蛮神。封印を解かれたことで、数千年の長きに渡る眠りから目覚めたバハムートは、「メガフレア」の炎でエオルゼアを焼き尽くし、「第七霊災」を引き起こしたとされている。,0,0,0,1,0,0
62,ヒルディブランド＆ナシュ・マカラッカ,0,"「天知る地知る、事件知る、旅の事件屋……。
ヒルディィィィィィィィィブランドゥッ！！」
事件屋：ヒルディブランド／助手：ナシュ・マカラッカ",0,0,0,1,0,0
63,ナナモ・ウル・ナモ,0,"「民の知恵、民の勇気、民の笑顔。何より、
民の命こそ、ウルダハの誇る最大の宝なのじゃ」
ウルダハ第十七代国王：ナナモ・ウル・ナモ",0,0,0,1,0,0
64,ガイウス・ヴァン・バエサル,0,"「愚かな民が偽りの神にすがるのは何故か？
長が、王が、為政者が弱いからに他ならん！」
第XIV軍団軍団長：ガイウス・ヴァン・バエサル",0,0,0,1,0,0
65,メルウィブ・ブルーフィスウィン,0,"「勝利は海に似ている……。天候を知り、
配下を制し、潮流を読んだ者だけが愛される」
黒渦団都督：メルウィブ・ブルーフィスウィン",0,0,0,1,0,0
66,カヌ・エ・センナ,0,"「みなさん、時に柳のように、時に樫のように、
耐えるのです。いずれ、きっと、風は私たちに
吹くでしょう」
三重の幻術皇：カヌ・エ・センナ",0,0,0,1,0,0
67,ラウバーン・アルディン,0,"「ふははは！　戦場はいい……。
師となる敵が現れる。敵となる味方が見える」
不滅隊局長：ラウバーン・アルディン",0,0,0,1,0,0
68,ウォーリア・オブ・ライト,0,"「光が消えることはない！」
伝説の英雄：ウォーリア・オブ・ライト",0,0,0,1,0,0
69,フリオニール,0,"「信じる道を突き進む！　それだけだ！」
伝説の英雄：フリオニール",0,0,0,1,0,0
70,オニオンナイト,0,"「見かけで判断しないでほしいな?」
伝説の英雄：オニオンナイト",0,0,0,1,0,0
71,セシル・ハーヴィ,0,"「言ったはずだ。 僕たちの戦いでもあると！」
伝説の英雄：セシル・ハーヴィ",0,0,0,1,0,0
72,バッツ・クラウザー,0,"「親父の遺言なんだ。世界を旅して見てまわれ……
それに……風がよんでる」
伝説の英雄：バッツ・クラウザー",0,0,0,1,0,0
73,ティナ・ブランフォード,0,"「大丈夫よ。きっと平和な未来はすぐそこに……」
伝説の英雄：ティナ・ブランフォード",0,0,0,1,0,0
74,クラウド・ストライフ,0,"「もう幻想はいらない……。
俺は俺の現実を生きる」
伝説の英雄：クラウド・ストライフ",0,0,0,1,0,0
75,スコール・レオンハート,0,"「俺は過去形にされるのはごめんだからな！」
伝説の英雄：スコール・レオンハート",0,0,0,1,0,0
76,ジタン・トライバル,0,"「誰かを助けるのに理由がいるかい？」
伝説の英雄：ジタン・トライバル",0,0,0,1,0,0
77,ティーダ,0,"「だったら助けに行く！　そんだけッスよ！」
伝説の英雄：ティーダ",0,0,0,1,0,0
78,シャントット,0,"「あら！　わたくし、ブチ切れますわよ！」
伝説の英雄：シャントット",0,0,0,1,0,0
79,ヴァン,0,"「別に強くなくたってさ。
一緒に来たし、一緒に行くんだ」
伝説の英雄：ヴァン",0,0,0,1,0,0
80,ライトニング,0,"「できるできないの問題じゃない。
やるしかなければ、やるだけだ」
伝説の英雄：ライトニング",0,0,0,1,0,0
81,ゲイラキャット,0,コウモリのような翼と、猫のような四肢を有する謎めいた存在。百獣綱に属する魔物と考える博物学者がいる一方、一部の妖異学者は第十一位に位置する下級妖異とする説を採っている。どうやら、それなりに知性があるらしい。,0,0,0,1,0,0
82,バヌバヌ,0,アバラシア雲海の浮島に棲まう先住民。長らく隔絶された土地で暮らしてきたためか、他種族との交流を持ったことがほとんどない。近年、飛空艇を得た地上の民が雲海へと進出してきたことを受けて、警戒心を強めているようだ。,0,0,0,1,0,0
83,グナース,0,高地ドラヴァニアの南部地域を根拠地とする、昆虫にも似た狩猟民。ドラゴン避けの香煙を焚くことで、自領を護り暮らしてきた。王のような個体を中心に、すべての個体が精神を連結させているため、非常に統率がとれている。,0,0,0,1,0,0
84,霧隠のユウギリ,0,"「ドマの忍衆、これより義によって
助太刀いたす！」
ドマの忍び：霧隠のユウギリ",0,0,0,1,0,0
85,でぶチョコボ,0,幼鳥の頃から、ひたすらに暴飲暴食を繰り返した結果、信じがたい巨躯を手にしたチョコボ。ゴブリン族に伝わる民話によれば、地底世界では「神の鳥」として崇められているとか、いないとか……。真相は定かではない。,0,0,0,1,0,0
86,グリフィン,0,アバラシア山脈の奥地に棲息する有翼の魔獣。優れた視力で高空から獲物を見つけ、急降下して襲いかかる姿は圧巻。その猛々しい様から、古来より勇猛の象徴とされ、城塞都市「アラミゴ」の紋章の意匠にも選ばれている。,0,0,0,1,0,0
87,ティオマン,0,霊峰「ソーム・アル」の山頂に棲まうとされる大型のドラゴン族。漆黒の鱗を持つことから、イシュガルドの民には「黒竜」の異名で知られ、恐れられる存在である。七大天竜の一翼、邪竜「ニーズヘッグ」の番いと呼ばれることも。,0,0,0,1,0,0
88,エスティニアン,0,"「待っていろ、ニーズヘッグ。
必ず貴様の息の根を止めてやる……」
蒼の竜騎士：エスティニアン",0,0,0,1,0,0
89,ルキア,0,"「……過去の争いにこだわっていては、未来は
見えないからな」
神殿騎士団コマンド：ルキア",0,0,0,1,0,0
90,イゼル,0,"「我らを救い祈るべき神がいないなら、
聖女にこそ、この祈りを捧げよう」
氷の巫女：イゼル",0,0,0,1,0,0
91,ヒルダ,0,"「噂の英雄サマってのが、アタシたちに何の用
なのか、話くらい聞いてやろうじゃないか」
抵抗組織のリーダー：ヒルダ",0,0,0,1,0,0
92,マトーヤ,0,"「こんな辺ぴな場所まで、世捨て人を
訪ねて来たんだ。どうせ、ろくでもない問題を
持ち込む気だろう？」
隠者：マトーヤ",0,0,0,1,0,0
93,エドモン・ド・フォルタン,0,"「歴史ある「フォルタン家」の家名を継ぐ者として、
一同、皆さまの来訪を、心より歓迎しますぞ」
フォルタン家当主：エドモン・ド・フォルタン",0,0,0,1,0,0
94,ビブロス,0,グブラ幻想図書館にて、禁書庫に至る扉を守っていた存在。おそらくシャーレアンの魔道士たちが、異界ヴォイドから召喚した大型妖異であると思われる。盟約によって縛られていたらしく、忠実に守護の役目に就いていた。,0,0,0,1,0,0
95,オルシュファン,0,"「…………イイ……すごくイイぞ……！
はぁ、なんてそそる……
鍛え上げられた肉体だ……！」
フォルタン家の騎士：オルシュファン",0,0,0,1,0,0
96,アイメリク,0,"「君が、噂の冒険者か。
なるほど、英傑の目をしている」
神殿騎士団総長：アイメリク",0,0,0,1,0,0
97,ラーヴァナ,0,グナース族が呼び降ろした武の神。武を誇り、勇を好む、猛々しくも誇り高き神であり、その気質は豪放。戦いを神聖なものと捉え、変幻自在の月光剣「チャンドラハース」を手に悠然と決闘に臨む。,0,0,0,1,0,0
98,ビスマルク,0,バヌバヌ族が呼び降ろした雲の神。雲海を遊弋する伝説の白鯨として、人々の間にも伝承が伝わる存在である。一方、バヌバヌ族の神話では祖先を浮島に導いた神とされ、「バブルブロウ」で悪を押し流すと語り継がれてきたようだ。,0,0,0,1,0,0
99,ニーズヘッグ,0,幻龍ミドガルズオルムの七つの卵から孵った、七大天竜の一翼。千年以上に渡り続いてきた「竜詩戦争」において、ドラゴン族を率いてきた。これと対するイシュガルドの民にとっては、憎悪と恐怖の対象となっている。,0,0,0,1,0,0
100,ミドガルズオルム,0,"「無知なる者よ、わきまえるがよい。
我こそはミドガルズオルム…… 原初の龍なるぞ！」
幻龍ミドガルズオルム",0,0,0,1,0,0
101,ディープアイ,0,巨大な眼球を有する小型妖異。一般に、目を見開いたまま死した生物の眼球を依り代として、発生するとされている。妖異学者の分類によれば、第十二位に位置する下級の存在だが、その眼力と魔力は決して侮れない。,0,0,0,1,0,0
102,アルケオーニス,0,アルデナード小大陸北部に棲息する有翼獣。長らく鳥類と同様に有翼綱に分類されてきたが、近年では古代種の血を引く甲鱗綱とする学説が有力視されている。しばしば、ドラゴン族により操られ、眷属化することがあるようだ。,0,0,0,1,0,0
103,パイッサ,0,アバラシア雲海にて発見された、樽型の身体と大きな目を持つ謎めいた生物。博物学者の間では、オポオポなどの猿に近い存在だとする説が有力視されている。なお、バヌバヌ族は、パイッサを愚か者の象徴と考えているようだ。,0,0,0,1,0,0
104,ダルメル,0,アバラシア雲海の浮島に棲息する百獣綱の草食獣。特徴的な長い首は、隣接する浮島の樹木を食すために発達したものではないかと考えられている。なお、樹木が少ない浮島で生きるためか、縄張りを侵す者には過敏に反応する。,0,0,0,1,0,0
105,バンダースナッチ,0,森林地帯に棲息する百獣綱の肉食獣。チョコボなどの獣を狩る優秀な狩人で、曲刀のような牙で、やすやすと獲物の肉を切り裂く。非常に獰猛な存在で、怒り狂うと見境がなくなり、ドラゴン族に襲いかかることさえある。,0,0,0,1,0,0
106,クロウラー,0,低地ドラヴァニアなどに棲息する大型の百蟲綱。黄色と黒の目立つ体表は、一種の警戒色であり有毒生物であることを示す。その肉を食べることもできるが、適切な処理を行わないと、激しい腹痛を起こすことになる。,0,0,0,1,0,0
107,ポロッゴ,0,シャーレアンの魔道士たちが、トードに魔法をかけて創り出した使い魔。人と会話できるほどの知性を持ち、魔法すら使いこなすことが可能だ。しかし、人との接触がなくなると徐々に理性を失い、野生化してしまうという。,0,0,0,1,0,0
108,ヴェズルフェルニル,0,聖竜フレースヴェルグの血を引く高位のドラゴン族。静寂を好む者が多い聖竜の眷属としては珍しく、力と力のぶつかり合いを好む、猛々しい性格の持ち主。白亜の宮殿を狙う、闇竜ダークスケールとは好敵手の間柄のようだ。,0,0,0,1,0,0
109,クァールレギナ,0,齢を重ねることで、驚くべき魔力を得るに至った雷獣クァールの女王。巨大な角を通じて魔力を大気中に拡散させることで、周囲の天候にすら影響を与えるという。地元猟師たちの間で、伝説の存在として語り継がれてきた。,0,0,0,1,0,0
110,マザーボム,0,コボルド族の錬金術師が創り出した新型ボム。このサイズのボムを造るためには、高圧に耐えられる超硬コバルト製の培養炉を、爆発させる覚悟で圧縮培養しなければならない。そのぶん、通常の十倍以上の火力を持つらしい。,0,0,0,1,0,0
111,ベラドンナ,0,オーン原生林に自生する恐るべき食獣植物。花弁を獣に擬態させることで獲物を誘引し、側に寄ってきたところを捉えて捕食する。聖モシャーヌ植物園における研究結果によると、しばしば人を獲物と認識することがあるという。,0,0,0,1,0,0
112,エキドナ,0,魔航船「ヴォイドアーク」内に封印されていた大型妖異。第五星暦時代に栄えた魔法都市「マハ」において、戦略兵器として使役されていたものらしい。妖異学者たちの見解によれば、高位貴族級の第二位に相当するようだ。,0,0,0,1,0,0
113,ピピン・タルピン,0,"「我が義父、ラウバーンは、あなた方を
信頼していた。ゆえに、私も全面的に
あなた方を信頼し、力を貸そう」
不滅隊少闘将：ピピン・タルピン",0,0,0,1,0,0
114,ジュリアン・マンダヴィル,0,"「いつも息子と仲良くしてくれて、ありがとうね！
アタシは、ヒルディちゃんの母親のジュリアンよ！」
ジュリアン・マンダヴィル",0,0,0,1,0,0
115,モグリン,0,"「だからその間、みんながやりたがらない
面倒なお仕事を、ぜーんぶ、お任せしてみたくぽ！」
雲海のモーグリ族長老：モグリン",0,0,0,1,0,0
116,シャリベル,0,"「ンモゥ……これだから、バカは嫌いなのよネェ……。
頭が悪すぎて、すぐキレちゃうんだかラァ……」
蒼天騎士：シャリベル",0,0,0,1,0,0
117,ラウンドロクス,0,"「キョジンのなか　キカイがいっぱいあったゴブ！
あんなところに　いっかい　住んでみたいゴブ……」
ゴブリン族の娘：ラウンドロクス",0,0,0,1,0,0
118,セニョール・サボテンダー,0,"「陽気で人を楽しませることが好きな
ララフェル族募集。給与厚遇。
勤務地ゴールドソーサー。守秘義務アリ」
マンダヴィル＆マンダヴィル社の求人広告より",0,0,0,1,0,0
119,レグラ・ヴァン・ヒュドルス,0,"「エオルゼアの英雄の実力……
見極めさせてもらうぞ！」
第VI軍団軍団長：レグラ・ヴァン・ヒュドルス",0,0,0,1,0,0
120,トールダン7世,0,"「我らは、千年の禍根を断とうとしておるのだ。
真の変革のため、この身を犠牲にする覚悟も
できておる」
イシュガルド教皇：トールダン7世",0,0,0,1,0,0
121,オノロワ,0,"「ああ、僕はどうしたら……。
この流れ、物凄く悪い予感がするんです、はい」
エマネランの侍従：オノロワ",0,0,0,1,0,0
122,ホーリー・ボルダー＆クルトゥネ,0,"「立て、ホーリー・ボルダーッ！」
「……そうだ……私はまだ、
倒れるわけにはいかないッ！」
暁の血盟：ホーリー・ボルダー／クルトゥネ",0,0,0,1,0,0
123,ブラキオレイドス,0,ディアデム諸島にて発見された幻の古代獣。雲海という隔絶された環境にて生き延びていたらしく、既に絶滅したと考えていた博物学者たちを大いに驚かせた。強大な魔力の持ち主で、巨大な岩塊を操って隕石のように降らせる。,0,0,0,1,0,0
124,ダークスケール,0,邪竜ニーズヘッグの血を引くドラゴン。邪竜の眷属の中では高位の存在であり、多数の配下を従える。竜詩戦争に加わろうとしない聖竜の眷属を苦々しく思っており、白竜ヴェズルフェルニルとは事あるごとに衝突してきた。,0,0,0,1,0,0
125,フェンリル,0,異端者たちの頭目、「氷の巫女」ことイゼルが従えていた古狼。ホアハウンドという古代種であり、その冷たい月光を思わせる独特の毛並みと雄々しさから、伝説の幻獣「フェンリル」の名で呼ばれていた。,0,0,0,1,0,0
126,クラーケン,0,数々の船を沈めてきた海の怪物。数十年前、海賊王「霧髭」に敗れて以来、アジトの門番役に従事してきた。その後、島にやってきた冒険者と戦い敗北……海を彷徨っていたところ、マディソン元船長と出会い意気投合したらしい。,0,0,0,1,0,0
127,アーゼマヴァイスジェレント,0,「カルン埋没寺院」の発掘過程で、誤って起動してしまった古代の守護者。同寺院に祀られていた太陽と審理の女神「アーゼマ」の代理人として、盗掘者に死の裁きを降すため、恐ろしい断首刀を両手に持っている。,0,0,0,1,0,0
128,光鱗のモラージャジャ,0,マムージャ族の傭兵団「光鱗戦闘団」の団長兼副団長。西方の新大陸に棲まう獣人種族、マムージャ族の間では、稀に双頭の個体が生まれる。彼らは総じて才覚と肉体に優れるため、指導者や武将として大成することが多い。,0,0,0,1,0,0
