#,Name,Icon,Quest,AcceptTalk,FailTalk,FestivalId,FestivalPhase,Unknown2
262245,道具の購入,0,0,0,0,0,0,True
262246,武器の購入,0,0,0,0,0,0,True
262247,バトル向け防具の購入,0,0,0,0,0,0,True
262248,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262249,道具の購入,0,0,0,0,0,0,True
262250,武器の購入,0,0,0,0,0,0,True
262251,バトル向け防具の購入,0,0,0,0,0,0,True
262252,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262253,道具の購入,0,0,0,0,0,0,True
262254,武器の購入,0,0,0,0,0,0,True
262255,バトル向け防具の購入,0,0,0,0,0,0,True
262256,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262257,,0,0,0,0,0,0,True
262258,道具の購入,0,0,0,0,0,0,True
262259,武器の購入,0,0,0,0,0,0,True
262260,バトル向け防具の購入,0,0,0,0,0,0,True
262261,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262262,道具の購入,0,0,0,0,0,0,True
262263,武器の購入,0,0,0,0,0,0,True
262264,バトル向け防具の購入,0,0,0,0,0,0,True
262265,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262266,道具の購入,0,0,0,0,0,0,True
262267,武器の購入,0,0,0,0,0,0,True
262268,バトル向け防具の購入,0,0,0,0,0,0,True
262269,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262270,武器の購入,0,0,0,0,0,0,True
262271,道具の購入,0,0,0,0,0,0,True
262272,バトル向け防具の購入,0,0,0,0,0,0,True
262273,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262274,道具の購入,0,0,0,0,0,0,True
262275,武器の購入,0,0,0,0,0,0,True
262276,バトル向け防具の購入,0,0,0,0,0,0,True
262277,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262278,武器の購入,0,0,0,0,0,0,True
262279,道具の購入,0,0,0,0,0,0,True
262280,バトル向け防具の購入,0,0,0,0,0,0,True
262281,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262282,道具の購入,0,0,0,0,0,0,True
262283,武器の購入,0,0,0,0,0,0,True
262284,バトル向け防具の購入,0,0,0,0,0,0,True
262285,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262286,武器の購入,0,0,0,0,0,0,True
262287,道具の購入,0,0,0,0,0,0,True
262288,バトル向け防具の購入,0,0,0,0,0,0,True
262289,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262290,道具の購入,0,0,0,0,0,0,True
262291,武器の購入,0,0,0,0,0,0,True
262292,バトル向け防具の購入,0,0,0,0,0,0,True
262293,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262294,道具の購入,0,0,0,0,0,0,True
262295,武器の購入,0,0,0,0,0,0,True
262296,バトル向け防具の購入,0,0,0,0,0,0,True
262297,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262298,道具の購入,0,0,0,0,0,0,True
262299,武器の購入,0,0,0,0,0,0,True
262300,バトル向け防具の購入,0,0,0,0,0,0,True
262301,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262302,道具の購入,0,0,0,0,0,0,True
262303,武器の購入,0,0,0,0,0,0,True
262304,バトル向け防具の購入,0,0,0,0,0,0,True
262305,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262306,道具の購入,0,0,0,0,0,0,True
262307,武器の購入,0,0,0,0,0,0,True
262308,バトル向け防具の購入,0,0,0,0,0,0,True
262309,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262310,道具の購入,0,0,0,0,0,0,True
262311,武器の購入,0,0,0,0,0,0,True
262312,バトル向け防具の購入,0,0,0,0,0,0,True
262313,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262314,道具の購入,0,0,0,0,0,0,True
262315,武器の購入,0,0,0,0,0,0,True
262316,バトル向け防具の購入,0,0,0,0,0,0,True
262317,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262318,道具の購入,0,0,0,0,0,0,True
262319,武器の購入,0,0,0,0,0,0,True
262320,バトル向け防具の購入,0,0,0,0,0,0,True
262321,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262322,道具の購入,0,0,0,0,0,0,True
262323,武器の購入,0,0,0,0,0,0,True
262324,バトル向け防具の購入,0,0,0,0,0,0,True
262325,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262326,道具の購入,0,0,0,0,0,0,True
262327,武器の購入,0,0,0,0,0,0,True
262328,バトル向け防具の購入,0,0,0,0,0,0,True
262329,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262330,道具の購入,0,0,0,0,0,0,True
262331,武器の購入,0,0,0,0,0,0,True
262332,バトル向け防具の購入,0,0,0,0,0,0,True
262333,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262334,道具の購入,0,0,0,0,0,0,True
262335,武器の購入,0,0,0,0,0,0,True
262336,バトル向け防具の購入,0,0,0,0,0,0,True
262337,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262338,道具の購入,0,0,0,0,0,0,True
262339,武器の購入,0,0,0,0,0,0,True
262340,バトル向け防具の購入,0,0,0,0,0,0,True
262341,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262342,道具の購入,0,0,0,0,0,0,True
262343,武器の購入,0,0,0,0,0,0,True
262344,バトル向け防具の購入,0,0,0,0,0,0,True
262345,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262346,武器の購入,0,0,0,0,0,0,True
262347,道具の購入,0,0,0,0,0,0,True
262348,バトル向け防具の購入,0,0,0,0,0,0,True
262349,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262350,,0,0,0,0,0,0,True
262351,道具の購入,0,0,0,0,0,0,True
262352,武器の購入,0,0,0,0,0,0,True
262353,バトル向け防具の購入,0,0,0,0,0,0,True
262354,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262355,道具の購入,0,0,0,0,0,0,True
262356,武器の購入,0,0,0,0,0,0,True
262357,バトル向け防具の購入,0,0,0,0,0,0,True
262358,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262359,道具の購入,0,0,0,0,0,0,True
262360,武器の購入,0,0,0,0,0,0,True
262361,バトル向け防具の購入,0,0,0,0,0,0,True
262362,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262363,道具の購入,0,0,0,0,0,0,True
262364,武器の購入,0,0,0,0,0,0,True
262365,バトル向け防具の購入,0,0,0,0,0,0,True
262366,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262367,道具の購入,0,0,0,0,0,0,True
262368,武器の購入,0,0,0,0,0,0,True
262369,バトル向け防具の購入,0,0,0,0,0,0,True
262370,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262371,道具の購入,0,0,0,0,0,0,True
262372,道具の購入,0,0,0,0,0,0,True
262373,武器の購入,0,0,0,0,0,0,True
262374,バトル向け防具の購入,0,0,0,0,0,0,True
262375,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262376,,0,0,0,0,0,0,True
262377,,0,0,0,0,0,0,True
262378,道具の購入,0,0,0,0,0,0,True
262379,武器の購入,0,0,0,0,0,0,True
262380,バトル向け防具の購入,0,0,0,0,0,0,True
262381,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262382,道具の購入,0,0,0,0,0,0,True
262383,武器の購入,0,0,0,0,0,0,True
262384,バトル向け防具の購入,0,0,0,0,0,0,True
262385,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262386,道具の購入,0,0,0,0,0,0,True
262387,武器の購入,0,0,0,0,0,0,True
262388,バトル向け防具の購入,0,0,0,0,0,0,True
262389,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262390,道具の購入,0,0,0,0,0,0,True
262391,道具の購入,0,0,0,0,0,0,True
262392,道具の購入,0,0,0,0,0,0,True
262393,武器の購入,0,0,0,0,0,0,True
262394,バトル向け防具の購入,0,0,0,0,0,0,True
262395,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262396,道具の購入,0,0,0,0,0,0,True
262397,武器の購入,0,0,0,0,0,0,True
262398,バトル向け防具の購入,0,0,0,0,0,0,True
262399,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262400,道具の購入,0,0,0,0,0,0,True
262401,武器の購入,0,0,0,0,0,0,True
262402,バトル向け防具の購入,0,0,0,0,0,0,True
262403,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262404,,0,0,0,0,0,0,True
262405,,0,0,0,0,0,0,True
262406,,0,0,0,0,0,0,True
262407,,0,0,0,0,0,0,True
262408,武器の購入,0,0,0,0,0,0,True
262409,バトル向け防具の購入,0,0,0,0,0,0,True
262410,武器の購入,0,0,0,0,0,0,True
262411,バトル向け防具の購入,0,0,0,0,0,0,True
262412,武器の購入,0,0,0,0,0,0,True
262413,バトル向け防具の購入,0,0,0,0,0,0,True
262414,,0,0,0,0,13,0,True
262415,,0,0,0,0,2,0,True
262419,アイテムの購入（外装建材・庭具・譜面）,0,0,0,0,0,0,True
262420,アイテムの購入（外装建材・庭具・譜面）,0,0,0,0,0,0,True
262421,アイテムの購入（外装建材・庭具・譜面）,0,0,0,0,0,0,True
262422,アイテムの購入,0,0,0,0,0,0,True
262423,,0,0,0,0,5,0,True
262424,,0,0,0,0,8,0,True
262425,,0,0,0,0,9,0,True
262426,,0,0,0,0,0,0,False
262427,,0,0,0,0,0,0,False
262428,,0,0,0,0,0,0,False
262429,,0,0,0,0,0,0,False
262430,,0,0,0,0,0,0,False
262431,,0,0,0,0,0,0,False
262432,,0,0,0,0,0,0,False
262433,,0,0,0,0,0,0,False
262434,,0,0,0,0,0,0,True
262435,,0,0,0,0,0,0,True
262436,,0,0,0,0,0,0,True
262437,,0,0,0,0,0,0,True
262438,,0,0,0,0,0,0,True
262439,,0,0,0,0,0,0,True
262440,,0,0,0,0,0,0,True
262441,,0,0,0,0,0,0,True
262442,,0,0,0,0,0,0,True
262443,Lv50向け防具の再購入（ファイター）,0,0,0,0,0,0,True
262444,Lv50向け防具の再購入（ソーサラー）,0,0,0,0,0,0,True
262445,Lv50向け武器・道具の再購入,0,0,0,0,0,0,True
262446,クエスト報酬の再購入（その1）,0,0,0,0,0,0,True
262449,アチーブメント報酬の再購入（その1）,0,0,0,0,0,0,True
262450,アチーブメント報酬の再購入（その2）,0,0,0,0,0,0,True
262451,,0,0,0,0,0,0,False
262452,,0,0,0,0,0,0,False
262453,,0,0,0,0,0,0,False
262454,,0,0,0,0,0,0,False
262455,,0,0,0,0,0,0,False
262456,,0,0,0,0,0,0,False
262457,,0,0,0,0,0,0,False
262458,,0,0,0,0,0,0,False
262459,アイテムの購入（武具投影関連）,0,66958,0,0,0,0,True
262460,アイテムの購入,0,0,0,0,10,0,True
262461,アイテムの購入(木材・金属材・石材・骨材・皮革材),60412,0,0,0,0,0,True
262462,アイテムの購入(布材・錬金術材),60412,0,0,0,0,0,True
262463,アイテムの購入(畑・染料),60412,0,0,0,0,0,True
262464,,0,0,0,0,0,0,True
262466,,0,0,0,0,0,0,False
262468,アイテムの購入(男性),0,0,0,0,11,0,True
262469,アイテムの購入(女性),0,0,0,0,11,0,True
262470,アイテムの購入,0,0,0,0,11,0,True
262471,アイテムの購入(触媒),60412,0,0,0,0,0,True
262472,アイテムの購入(食材),60412,0,0,0,0,0,True
262473,,0,0,0,0,0,0,False
262474,,0,0,0,0,0,0,False
262475,,0,0,0,0,0,0,False
262476,,0,0,0,0,0,0,False
262477,,0,0,0,0,0,0,False
262478,,0,0,0,0,0,0,False
262479,,0,0,0,0,0,0,False
262480,,0,0,0,0,0,0,False
262481,,0,0,0,0,0,0,False
262482,,0,0,0,0,0,0,False
262483,,0,0,0,0,0,0,False
262484,,0,0,0,0,0,0,False
262485,,0,0,0,0,7,0,True
262486,,0,0,0,0,0,0,True
262488,防具（その他）の購入,0,0,0,0,0,0,True
262489,アイテムの購入,0,0,0,0,16,0,True
262491,レースチョコボの購入,0,0,0,592240,0,0,True
262492,アイテムの購入,0,0,0,0,0,0,True
262493,アイテムの購入,0,0,0,0,19,0,True
262494,アイテムの購入,0,0,0,0,0,0,True
262495,アイテムの購入,0,0,0,592222,20,0,True
262496,アイテムの購入,0,0,0,0,0,0,True
262497,エクスカリバー・ゼータの複製,0,291,0,0,0,0,True
262498,ラグナロク・ゼータの複製,0,294,0,0,0,0,True
262499,カイザーナックル・ゼータの複製,0,293,0,0,0,0,True
262500,ロンギヌス・ゼータの複製,0,295,0,0,0,0,True
262501,佐助の刀【絶】の複製,0,297,0,0,0,0,True
262502,与一の弓【絶】の複製,0,296,0,0,0,0,True
262503,リリスロッド・ゼータの複製,0,299,0,0,0,0,True
262504,アポカリプス・ゼータの複製,0,300,0,0,0,0,True
262505,ニルヴァーナ・ゼータの複製,0,298,0,0,0,0,True
262506,ラストリゾート・ゼータの複製,0,301,0,0,0,0,True
262507,イージスシールド・ゼータの複製,0,292,0,0,0,0,True
262508,,0,0,0,0,0,0,False
262509,アイテムの購入,0,0,0,0,0,0,True
262510,,0,0,0,0,0,0,False
262511,,0,0,0,0,0,0,False
262512,,0,0,0,0,0,0,False
262513,アイテムの購入,0,0,0,0,0,0,True
262514,,0,0,0,0,0,0,False
262515,アイテムの購入,0,0,0,0,0,0,True
262516,アイテムの購入,0,0,0,0,0,0,True
262517,武器の購入,0,0,0,0,0,0,True
262518,武器の購入,0,0,0,0,0,0,True
262519,道具の購入,0,0,0,0,0,0,True
262520,武器の購入,0,0,0,0,0,0,True
262521,ファイター向け防具の購入,0,0,0,0,0,0,True
262522,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262523,道具の購入,0,0,0,0,0,0,True
262524,武器の購入,0,0,0,0,0,0,True
262525,ファイター向け防具の購入,0,0,0,0,0,0,True
262526,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262527,道具の購入,0,0,0,0,0,0,True
262528,武器の購入,0,0,0,0,0,0,True
262529,ファイター向け防具の購入,0,0,0,0,0,0,True
262530,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262531,道具の購入,0,0,0,0,0,0,True
262532,武器の購入,0,0,0,0,0,0,True
262533,ファイター向け防具の購入,0,0,0,0,0,0,True
262534,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262536,道具の購入,0,0,0,0,0,0,True
262537,武器の購入,0,0,0,0,0,0,True
262538,ファイター向け防具の購入,0,0,0,0,0,0,True
262539,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262540,道具の購入,0,0,0,0,0,0,True
262541,武器の購入,0,0,0,0,0,0,True
262542,ファイター向け防具の購入,0,0,0,0,0,0,True
262543,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262544,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262545,道具の購入,0,0,0,0,0,0,True
262546,武器の購入,0,0,0,0,0,0,True
262547,ファイター向け防具の購入,0,0,0,0,0,0,True
262548,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262549,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262550,道具の購入,0,0,0,0,0,0,True
262551,武器の購入,0,0,0,0,0,0,True
262552,ファイター向け防具の購入,0,0,0,0,0,0,True
262553,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262554,道具の購入,0,0,0,0,0,0,True
262555,武器の購入,0,0,0,0,0,0,True
262556,ファイター向け防具の購入,0,0,0,0,0,0,True
262557,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262558,アイテムの購入,0,0,0,0,23,0,True
262559,アイテムの購入,0,0,0,0,22,0,True
262560,,0,0,0,0,0,0,False
262561,,0,0,0,0,0,0,False
262562,,0,0,0,0,0,0,False
262564,道具の購入,0,0,0,0,0,0,True
262565,武器の購入,0,0,0,0,0,0,True
262566,ファイター向け防具の購入,0,0,0,0,0,0,True
262567,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262569,武器の購入,0,0,0,0,0,0,True
262570,道具の購入,0,0,0,0,0,0,True
262571,武器の購入,0,0,0,0,0,0,True
262572,ファイター向け防具の購入,0,0,0,0,0,0,True
262573,ソーサラー向け防具の購入,0,0,0,0,0,0,True
262574,ミニオンの購入（ギル消費）,0,0,0,0,0,0,True
262575,,0,0,0,0,28,0,True
262576,,0,0,0,0,0,0,False
262577,,0,0,0,0,0,0,False
262578,,0,0,0,0,0,0,False
262579,,0,0,0,0,0,0,False
262580,,0,0,0,0,0,0,False
262581,,0,0,0,0,0,0,False
262582,,0,0,0,0,0,0,False
262584,,0,0,0,0,0,0,False
262585,アイテムの購入,0,0,0,0,31,0,True
262586,アイテムの購入,0,0,0,0,32,0,True
262587,アイテムの購入,0,0,0,0,33,0,True
262588,アイテムの購入,60412,0,0,0,0,0,True
262603,,0,0,0,0,0,0,False
262604,,0,0,0,0,0,0,False
262605,,0,0,0,0,0,0,False
262606,,0,0,0,0,0,0,False
262607,,0,0,0,0,0,0,False
262608,,0,0,0,0,0,0,False
262609,ヤカンの取引,0,0,593139,592260,0,0,True
262610,「アニマウェポン・アウォーク」の複製,0,0,0,0,0,0,True
262611,「新たなアニマウェポン」の複製,0,0,0,0,0,0,True
262612,アイテムの購入（ギル消費）,0,0,0,593234,0,0,True
262613,,0,0,0,0,0,0,False
262614,,0,0,0,0,0,0,False
262615,,0,0,0,0,0,0,False
262616,,0,0,0,0,0,0,False
262617,,0,0,0,0,0,0,False
262618,,0,0,0,0,0,0,False
262619,,0,0,0,0,0,0,False
262620,,0,0,0,0,0,0,False
262621,道具の購入,0,0,0,0,0,0,True
262622,クラフター・ギャザラー向け防具の購入,0,0,0,0,0,0,True
262623,,0,0,0,0,0,0,False
262624,,0,0,0,0,0,0,False
262625,「アニマウェポン・コンダクト」の複製,0,0,0,593415,0,0,True
262626,シーズナルイベント報酬の再購入（紅蓮祭その1）,0,0,0,0,0,0,True
262627,シーズナルイベント報酬の再購入（紅蓮祭その2）,0,0,0,0,0,0,True
262628,シーズナルイベント報酬の再購入（守護天節）,0,0,0,0,0,0,True
262629,シーズナルイベント報酬の再購入（星芒祭）,0,0,0,0,0,0,True
262630,シーズナルイベント報酬の再購入（降神祭）,0,0,0,0,0,0,True
262631,シーズナルイベント報酬の再購入（ヴァレンティオンデー）,0,0,0,0,0,0,True
262632,シーズナルイベント報酬の再購入（プリンセスデー）,0,0,0,0,0,0,True
262633,シーズナルイベント報酬の再購入（エッグハント）,0,0,0,0,0,0,True
262634,シーズナルイベント報酬の再購入（その他）,0,0,0,0,0,0,True
262635,アイテムの購入,0,0,0,0,0,0,True
262636,アイテムの購入,0,0,0,0,38,0,True
262637,アイテムの購入,0,0,0,0,0,0,True
262638,アイテムの購入（その1）,0,0,0,0,0,0,True
262639,アイテムの購入,0,0,0,0,0,0,True
262640,バトル向けアクセサリの購入,0,0,0,0,0,0,True
262641,アイテムの購入,0,0,0,0,37,0,True
262642,アイテムの購入,0,0,0,0,0,0,True
262643,アイテムの購入,0,0,0,0,0,0,True
262644,アイテムの購入,0,0,0,0,0,0,True
262645,「磨かれしアニマウェポン」の複製,0,0,0,593415,0,0,True
262646,シーズナルイベント報酬の購入,0,0,0,0,43,0,True
262647,シーズナルイベント報酬の購入,0,0,0,0,44,0,True
262648,アイテムの購入（ギル消費）,0,0,0,0,46,0,True
262649,,0,0,0,0,0,0,False
262650,,0,0,0,0,0,0,False
262651,,0,0,0,0,0,0,False
262652,「アニマウェポン・シャープ」の複製,0,67932,0,0,0,0,True
262653,「真なるアニマウェポン」の複製,0,67940,0,0,0,0,True
262654,アイテムの購入（内装建材）,0,0,0,0,0,0,True
262655,アイテムの購入（椅子・寝台）,0,0,0,0,0,0,True
262656,アイテムの購入（台座・料理）,0,0,0,0,0,0,True
262657,アイテムの購入（棚・敷物・照明）,0,0,0,0,0,0,True
262658,アイテムの購入（その他）,0,0,0,0,0,0,True
262659,絵画の購入（ラノシア）,0,0,0,0,0,0,True
262660,絵画の購入（黒衣森）,0,0,0,0,0,0,True
262661,絵画の購入（ザナラーン）,0,0,0,0,0,0,True
262662,絵画の購入（クルザス／モードゥナ）,0,0,0,0,0,0,True
262663,,0,0,0,0,45,0,True
262664,,0,0,0,0,47,0,True
262665,シーズナルイベント報酬の購入,0,0,0,0,50,0,True
262666,シーズナルイベント報酬の購入,0,0,0,0,51,0,True
262667,シーズナルイベント報酬の購入,0,0,0,0,52,0,True
262668,,0,0,0,0,0,0,True
262669,,0,0,0,0,0,0,True
262670,,0,0,0,0,0,0,True
262671,服（ララフェル用）の購入,0,0,0,0,0,0,True
262672,服（ルガディン用）の購入,0,0,0,0,0,0,True
262673,服（エレゼン用）の購入,0,0,0,0,0,0,True
262674,服（ヒューラン用）の購入,0,0,0,0,0,0,True
262675,服（ミコッテ用）の購入,0,0,0,0,0,0,True
262676,服（アウラ用）の購入,0,0,0,0,0,0,True
262677,ナイト用装備の再購入,0,0,0,0,0,0,True
262678,戦士用装備の再購入,0,0,0,0,0,0,True
262679,暗黒騎士用装備の再購入,0,0,0,0,0,0,True
262680,モンク用装備の再購入,0,0,0,0,0,0,True
262681,竜騎士用装備の再購入,0,0,0,0,0,0,True
262682,忍者用装備の再購入,0,0,0,0,0,0,True
262683,吟遊詩人用装備の再購入,0,0,0,0,0,0,True
262684,機工士用装備の再購入,0,0,0,0,0,0,True
262685,黒魔道士用装備の再購入,0,0,0,0,0,0,True
262686,召喚士用装備の再購入,0,0,0,0,0,0,True
262687,白魔道士用装備の再購入,0,0,0,0,0,0,True
262688,学者用装備の再購入,0,0,0,0,0,0,True
262689,占星術師用装備の再購入,0,0,0,0,0,0,True
262690,アイテムの購入（庭具・譜面）,0,0,0,0,0,0,True
262691,アイテムの購入,0,0,0,0,0,0,True
262692,アイテムの購入,0,66754,0,0,0,0,True
262693,アイテムの購入,0,66789,0,0,0,0,True
262694,アイテムの購入,0,66857,0,0,0,0,True
262695,アイテムの購入,0,66911,0,0,0,0,True
262696,アイテムの購入,0,67023,0,0,0,0,True
262697,アイテムの購入,0,67701,0,0,0,0,True
262698,アイテムの購入,0,67791,0,0,0,0,True
262699,アイテムの購入,0,67856,0,0,0,0,True
262700,防具の購入（Lv1～9）,0,0,0,0,0,0,True
262701,防具の購入（Lv10～19）,0,0,0,0,0,0,True
262702,防具の購入（Lv20～29）,0,0,0,0,0,0,True
262703,防具の購入（Lv30～39）,0,0,0,0,0,0,True
262704,防具の購入（Lv40～49）,0,0,0,0,0,0,True
262705,防具の購入（Lv1～9）,0,0,0,0,0,0,True
262706,防具の購入（Lv10～19）,0,0,0,0,0,0,True
262707,防具の購入（Lv20～29）,0,0,0,0,0,0,True
262708,防具の購入（Lv30～39）,0,0,0,0,0,0,True
262709,防具の購入（Lv40～49）,0,0,0,0,0,0,True
262710,防具の購入（Lv1～9）,0,0,0,0,0,0,True
262711,防具の購入（Lv10～19）,0,0,0,0,0,0,True
262712,防具の購入（Lv20～29）,0,0,0,0,0,0,True
262713,防具の購入（Lv30～39）,0,0,0,0,0,0,True
262714,防具の購入（Lv40～49）,0,0,0,0,0,0,True
262715,武器の購入（Lv1～9）,0,0,0,0,0,0,True
262716,武器の購入（Lv10～19）,0,0,0,0,0,0,True
262717,武器の購入（Lv20～29）,0,0,0,0,0,0,True
262718,武器の購入（Lv30～39）,0,0,0,0,0,0,True
262719,武器の購入（Lv40～49）,0,0,0,0,0,0,True
