#,DefaultTalkParams[0].ActionTimelinePose,DefaultTalkParams[0].Unknown0,DefaultTalkParams[0].Unknown1,DefaultTalkParams[0].Unknown2,DefaultTalkParams[0].Unknown3,DefaultTalkParams[0].Unknown4,DefaultTalkParams[1].ActionTimelinePose,DefaultTalkParams[1].Unknown0,DefaultTalkParams[1].Unknown1,DefaultTalkParams[1].Unknown2,DefaultTalkParams[1].Unknown3,DefaultTalkParams[1].Unknown4,DefaultTalkParams[2].ActionTimelinePose,DefaultTalkParams[2].Unknown0,DefaultTalkParams[2].Unknown1,DefaultTalkParams[2].Unknown2,DefaultTalkParams[2].Unknown3,DefaultTalkParams[2].Unknown4,Text[0],Text[1],Text[2],Unknown0,Unknown1
589841,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,デフォルトトークテストですよ。,0,0,0,1
589842,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,デフォルトトークテストですわ！,0,0,0,1
589843,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,デフォルトトークでおじゃる。,0,0,0,1
589844,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"悪いけど、取り込み中でね。
しばらくそっちで大人しく待っててくれる？","……ん、あんた、見ない顔だね。
都市に来たばかりだったら、今のうちに
カーラインカフェで登録を済ませてしまいなさい。",0,0,1
589845,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"貴様のすべきことは、
冒険者ギルド「カーラインカフェ」に向かい
マスターの「ミューヌ」に声をかけることだ。","冒険者として森都グリダニアの門をくぐった以上、
我ら鬼哭隊の指示に背くことは許さん。
さあ、さっさと行け。",0,0,1
589846,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"また、「冒険者」かい。
グリダニアにも随分とよそ者が増えてきたもんだな……。","「冒険者」の手助けはありがたいが、
見なれん顔がウロウロするのは、落ち着かんもんだよ。",0,0,1
589847,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここは、森と精霊に認められし神聖なる都市グリダニア。
大いなる自然に感謝し、慎ましく振る舞え。",0,0,0,1
589848,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,ここは、森と精霊に認められし神聖なる都市グリダニア。,"森の外からの訪問者よ。
不要な騒ぎを起こし、民を脅かすことのないように。",0,0,1
589849,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"グリダニアの奴らは、
目の前にいる俺たち「冒険者」より、
姿の見えない「精霊」とやらを信頼してるみたいだな。",0,0,0,1
589850,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"「精霊」は、怒らせれば姿を現すらしいぜ？
是非とも、お目にかかってみたいもんだ。",0,0,0,1
589851,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ようこそ、「カーラインカフェ」へ。
ここは森都グリダニアに集う冒険者の憩いの場。","第七霊災で傷ついた森を元の姿に戻すため、
グリダニアは君たち冒険者を必要としている。
どうか僕らの助けになってほしい。","余所者を良く思わない者もいるが、
彼らも、少しずつ変わろうとしている……。
君たちが良い風をもたらしてくれること、期待しているよ。",0,1
589852,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589853,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589854,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589855,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここは、「双蛇党」統合司令部。
「双蛇党」とは、グリダニアの軍事、経済、
産業を束ねる組織「グランドカンパニー」の総称だ。",0,0,0,1
589856,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589857,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589858,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"よいですか……今はまだ、耐え忍ぶとき。
辛く苦しいときこそ、心を強くもたねばなりません。","精霊は、いつも私たちに寄り添っています。
カヌ・エ・センナ様を信じ、己の務めを果たすのです。",0,0,1
589859,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589860,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"子供の相手をすることが、
木工師の勉強になると言われたが、
ふぅむ、サッパリわからん……。",0,0,0,1
589861,0,0,2,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,未使用,0,0,0,1
589862,0,0,0,0,0,False,757,0,0,1,0,False,0,0,0,0,0,False,…………。,"……おかあさんが、
あまり、知らないひとと、お話したらダメだって……。",0,0,1
589863,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,0,0,False,"どんぐり遊園のコドモたちは、
いろんな「ジジョウ」があってここにいるのさ。","オトナがいないときは、
俺がこいつらの面倒をみてやるんだ。
なんてったって、俺は一番年長の「兄貴分」だからな。",0,0,1
589864,0,0,2,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,未使用,0,0,0,1
589865,0,0,2,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,未使用,0,0,0,1
589866,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589867,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,グリダニアは、黒衣森の一部なり。,"都市を離れるときも、都市へ帰るときも、
森と精霊への感謝を、忘れるべからず。",0,0,1
589868,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"この中には採集された穀物が保管されてる。
俺の目の黒いうちは、スクウィレル1匹入れさせんぞ。",0,0,0,1
589869,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589870,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここ「カーラインカフェ」のマスター、
ミューヌさんの話はちゃーんと聞いておけよ？","とっつきにくいなんて言う奴がいるが、
彼女がいなけりゃ、冒険者はここじゃやっていけん。",0,0,1
589871,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"こんにちは。
こちらはリテイナーの雇用窓口です。","大変申し訳ありませんが、
現在、雇用受付を休止しております。",0,0,1
589872,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここは「バノック練兵所」。
双蛇党の新兵が、鬼哭隊や神勇隊から指導を受けている。",見学は自由だが、兵士たちの鍛錬を妨げぬように。,0,0,1
589873,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589874,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここは、弓術士たちが集うギルドよ。
エレゼン族の弓兵や、ミコッテ族の猟師によって、
連綿と受け継がれてきた技を、今に伝えているわ。","私はギルドへの所属手続きを案内しているわ。
用件があるのなら、声をかけて。",0,0,1
589875,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589876,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"グリダニアの誇る弓術は、
我らエレゼン族の弓使いが、
長き歴史の中で磨き上げてきたものだ。","一介の冒険者が、
この誇り高い技術を学べるのだ、光栄だろう？",0,0,1
589877,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"こうやって、鍛錬を見学するのも勉強になる。
ま、アタシは外で体を動かすほうが好きだけどな。",0,0,0,1
589878,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589879,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589880,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ミィ・ケット野外音楽堂は、
一般都市民だけでなく冒険者にも開放されてるよ。","偉大な音楽家「ミィ・ケット」と、
移築に貢献した者たちへの感謝を忘れずに、
くれぐれも大切に使っとくれよ。",0,0,1
589881,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"5年前、ここにはひとりの術士が佇んでいたそうよ。
ガレマール帝国の目論見に対抗するため、
エオルゼア中の冒険者に協力を呼びかけていたというわ。","彼は今、どこで何をしているのかしら？
会って話を聞いてみたいものね。",0,0,1
589882,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"……放っておいてくれ。
共に舞台に立った友も、支えてくれた妻も、
私を愛してくれた者は、もう、どこにもいないのだ。",0,0,0,1
589883,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"この先はグリダニアの名士たちの居住区。
一般の者へは開放していない。
貴様のような冒険者なら、尚の事だ。","己の立場を自覚しているのなら、
即刻立ち去ることだ。",0,0,1
589884,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589885,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589886,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"槍術士ギルドへようこそ。
槍を扱う技術はもちろん、いかなる時も揺るがぬ
勇気を磨き鍛える場所です。","私は槍術士ギルドへの入門を案内しています。
ご用がありましたら声をお掛けください。",0,0,1
589887,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"この先は鬼哭隊の屯所である。
冒険者の立ち入りは認めていない。
用向きなくば、速やかに立ち去るがよい。",0,0,0,1
589888,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589889,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"どうもグリダニアの商人は、
「売り込む」ということを毛嫌いしているようじゃな。","よい品を世に出し、多くの人に手にとってもらうこと。
それこそが、品にとっての最大の敬意であるし、
商人たる者の務めであろうに。",0,0,1
589890,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589891,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"この坂の下にある桟橋から
黒衣森の東部方面への舟が出ている。","ハニーヤードやナインアイビーに用事があるなら
船頭に頼むといいだろう。",0,0,1
589892,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589893,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"あの、ウルダハから来たっていう商人、
いつまでいるつもりなんだ。","まったく、口を開けば損だ得だと、
奴らは頭がソロバンでできてるんじゃないか？",0,0,1
589894,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここはグリダニア随一の商店街だ。
北側の「黒檀 (こくたん)商店街」は雑貨や薬品を、
南側の「紫檀 (したん)商店街」は武器や防具を扱っている。",0,0,0,1
589895,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"グリダニアが誇る革細工師たちの
技と魂を、よく目に焼き付けていくといい。",0,0,0,1
589896,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589897,755,0,1,1,0,True,0,0,0,1,0,True,0,0,0,1,0,False,"森が変われば、そこに住む生き物も変わる。
命の流れが、大きく動く。","そういう時こそ、森を恐れてはいけない。
変わりゆく命を見つめ続けることこそ、
グリダニアに暮らす私たちの使命なのさ。",0,0,1
589898,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここは、革細工師ギルドです。
獣や魔物の皮革から、さまざまな物品を作り出す、
革細工師たちが集うギルドです。",0,0,0,1
589899,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"君もグリダニアの革細工を求めて来たのかい？
ここの革鞄の品質は、遠くウルダハにまで聞こえているからね。","ギルドの中でも特に腕のよい職人の作ったものは
革細工ブランド「フェン・イル」の作品として
高値で取引されているのだよ。","この工房から出たところにブランドショップがあるから
行ってみるといい。",0,1
589900,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ん？　悪いが今は休業中だ。
あーあ、毎日が祝祭だったらいいのになぁ……。",0,0,0,1
589901,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589902,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ちょっと、なんだい君？
そこらの鉢にむやみに触るんじゃないぞ。
落として壊されでもしたら大変だ。",0,0,0,1
589903,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,"でも、そうやって地道に積み重ねたことが、
美しい花を咲かせるんだって、
園芸師になってよく分かったわ。",0,0,1
589904,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589905,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここはグレートローム農場。
園芸師ギルドに所属する園芸師たちが運営している。",0,0,0,1
589906,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"よそ者って、花のひとつも育てられないクセに、
口ばっか偉そうで呆れちゃうわ。",0,0,0,1
589907,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"お静かに。
……いいえ、物音の話ではございません。","ここは、精霊の声を聞く、神聖なる場所。
精霊たちを刺激なさらぬよう、
気を鎮め、心を穏やかになさいませ。",0,0,1
589908,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589909,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589910,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589911,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,0,0,False,"心を研ぎ澄まし、
己を取り巻くものの、息吹を感じるのです……。","あなたの心の奥底に宿る、
幻術士としての感覚を磨くのです。",0,0,1
589912,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"もう、ファールアールのおじさんたら、
いつも私のこと子供扱いするんだから。",0,0,0,1
589913,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"メママのやつ、また勝手に家を出てきたのか。
ちゃんと親御さんに連絡をしろって言ってるのに、
ちっとも聞きやしねぇ。",0,0,0,1
589914,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589915,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"こんにちは。
ここは循環飛空便乗り場です。",0,0,0,1
589916,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"……申し訳ありません。
お客様は現在、搭乗許可証をお持ちでないため、
飛空便のご利用ができないようです。",0,0,0,1
589917,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ようこそグリダニア・ランディングへ。
循環飛空便について、聞きたいことはありますか？",0,0,0,1
589918,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589919,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589920,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589921,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589922,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589923,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589924,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"自然と精霊の教えを伝え導く場所、
幻術士ギルドへ、ようこそお越しくださいました。","私は幻術士ギルドへの入門手続きを案内しています。
ご用がありましたらお申し付けください。",0,0,1
589925,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589926,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,うぅ……イテテテ……,0,0,1
589927,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"私たち碩老樹瞑想窟に仕える幻術士は、
怪我や病気の治療、託宣の儀式を行う道士様の
お手伝いをしています。","グリダニアのために尽くせることが、
私たちにとっては何よりの喜びなのです。",0,0,1
589928,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"この先は神勇隊の詰所だ。
関係のない者は立ち入りを認めていない。",0,0,0,1
589929,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589930,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"何で弓術士ギルドを訪れたかって？
だって、弓術士なら、安全な場所から戦えるじゃない。",0,0,0,1
589931,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589932,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589933,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"こちらは木工師ギルドの窓口です。
家具や食器などの日用品から、武器防具まで、
あらゆる木工製品を手がけております。",0,0,0,1
589934,755,0,1,1,0,True,0,0,0,1,0,True,0,0,0,1,0,True,"武器には武器にあった木を、
家具には家具にあった木をつかうのさ。","同じ木でも、
どの部分をどう加工すればしっくりくるか、
それがわかるようになって、ようやく並の木工師だ。",0,0,1
589935,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"時には……戦いの手を休め……
木の温もりに身を預けるのも……良いですよ……。",0,0,0,1
589936,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589937,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ぐ、ぬぬぬぬ……
いったいどうしたら、先生のあの曲線を
再現できるんだ……ッ！？",0,0,0,1
589938,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589939,0,0,0,1,0,False,0,0,0,1,0,False,755,0,1,1,0,False,未使用,0,0,0,1
589940,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"鬼哭隊や神勇隊の隊士が付けている仮面……
あれは精霊から正体を隠すためのものだそうだ。
任務によっては、精霊の怒りを買いかねないからな。","とは言っても、どれほど効果があるのやら……。
まぁ、一種のまじないみたいなものだな。",0,0,1
589941,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589942,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"屯所の稽古場を、槍術士ギルドに貸し出したのは、
正解だったようだな……。","優秀な槍の使い手が集まり、
互いに技を磨き合う研鑽の場となれば、
我らが鬼哭隊の力を高めることにも繋がるだろう。",0,0,1
589943,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"今年の新人は、一段と筋がいい。
このギルドで腕を磨けば、どれだけ伸びるか。
先が楽しみだな。",0,0,0,1
589944,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589945,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589946,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここは都市の治安維持を担う兵団「鬼哭隊」の屯所。
槍術士ギルドも併設されている。","鬼哭隊の空気を身近に感じ、
槍術士たちも身の引き締まる思いであろう。",0,0,1
589947,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"5年前の霊災の影響で、店を畳んだ商人が多く、
空いてしまった商店街の半分を
ウルダハの商人に貸し出しているんですよ。","お陰でだいぶ賑やかになりましたが、
商人どうしの衝突が絶えず……
喜んでばかりもいられない状況です。",0,0,1
589948,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"紫檀商店街をまとめているのが、俺と弟のアドルフォル、
黒檀商店街を束ねているのが交易商人のリシュシュ……
商店街全体の顔役が、パルセモントレの爺さんだ。","弟いわく、リシュシュは話のわかる奴だっていうが……
俺はどうも、いけすかねえヤツだと思う。
……理由なんてねぇ、直感だ、直感。",0,0,1
589949,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここはエーテライト・プラザ、
グリダニア都市転送網の要だ。","5年前の霊災以降、転送網の再整備が行われ
ここに移されることになったのだ。
古い冒険者なら、とまどうかもしれんな。",0,0,1
589950,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,ここがなんで「アプカル滝」って呼ばれてるか知ってる？,"その昔、この水辺でアプカルっていう魔物を
飼おうとしたんですって。
結局、上手くいかなかったらしいけど。",0,0,1
589951,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"グランドカンパニー「双蛇党」の発足式典も、
この野外音楽堂で執り行われたそうよ。
もっとも、ここに移築される前の話だけれど。",0,0,0,1
589952,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"「双蛇党」の発足式典の時、
俺は生まれて初めてカヌ・エ・センナ様を見たんだ。","凛としたお姿も、よく通るお声も、
目を閉じれば鮮明に思い出せるよ。",0,0,1
589953,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"園芸師は草花を育てるけれど、
世話をするうちに、いろいろなことを学んで……
園芸師もまた、草花に育てられている気がするわ。",0,0,0,1
589954,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここから都市の外へ出られる。
ハーストミルを目指すなら北へ、
フォールゴウドを目指すなら西へ進むといい。",0,0,0,1
589955,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589956,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"ブリスルテイル・マーモットの革を使った
鞄の予約なら、もう、今季の受付は終わりですよ。","密猟が絶えないので、来年の狩りが解禁されるまでは、
鞄の製作も制限してるんです。",0,0,1
589957,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"このブリスルテイル・マーモットの粗皮、
やっと見つけて買い付けたんだぜ？
鞄ひとつくらい作ってくれたっていいじゃねえか。",0,0,0,1
589958,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ここグリダニアの革細工師ギルドは
質の良い皮革製品を生み出すことで知られている。","なかでも腕利きの職人が出品している店、
工芸「フェン・イル」の品などは、予約だけで2年待ちだ。
我々、鬼哭隊が警備につく理由も想像がつくだろう？","そこにいる男も、一体いつになったら
諦めてくれることやら……。",0,1
589959,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589960,0,0,0,0,0,False,755,0,1,1,0,False,0,0,0,1,0,False,…………,…………近づくな、暑い。,0,0,1
589961,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"今は小さくか弱い芽が、
やがて偉大なる森の一部となり、
巡り巡って恵みをもたらす……","そんな大きな循環の中では、
人も魔物も等しく同じ、ひとつの生命にすぎないんだと
思い知らされるね。",0,0,1
589962,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589963,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589964,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,ようこそ、工芸「フェン・イル」へ！,"あ、お客さん、予約の方じゃない？
悪いね、ウチは受注生産しかしてないんだ。",0,0,1
589965,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ひっひっひ。
リムサ・ロミンサで捌けば、この3倍……
いや、4倍の値段で……","……おっと、口に出てました？
いえいえ、私は何もやましいことなど
考えていませんよ。",0,0,1
589966,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"ようこそ。
こちらはリテイナー受付窓口です。",申し訳ありませんが、現在ご案内を休止しています。,0,0,1
589967,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,わたしはリテイナーボードの案内をしています。,0,0,0,1
589968,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589969,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589970,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
589971,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,未使用,0,0,0,1
