#,Singular,Plural,Title,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Map,Unknown1
1000203,,,,0,0,0,1,0,0,5,False
1000204,シルヴェル,,,0,0,0,1,0,0,3,False
1000205,ピアス,,,0,0,0,1,0,0,3,False
1000206,フ・ミバス,,,0,0,0,1,0,0,3,False
1000207,,,,0,0,0,1,0,0,5,False
1000208,,,,0,0,0,1,0,0,5,False
1000209,,,,0,0,0,1,0,0,5,False
1000210,,,,0,0,0,1,0,0,5,False
1000211,クロエ,,,0,0,0,1,0,0,3,False
1000212,,,,0,0,0,1,0,0,5,False
1000213,,,,0,0,0,1,0,0,5,False
1000214,ガースシド,,,0,0,0,1,0,0,3,False
1000215,防具屋 ドミシアン,,SHOP,0,0,0,1,0,0,3,True
1000216,アクセサリ屋 イロリ,,SHOP,0,0,0,1,0,0,3,True
1000217,武具屋 ゲレイント,,SHOP,0,0,0,1,0,0,3,True
1000218,道具屋 アドミランダ,,SHOP,0,0,0,1,0,0,3,True
1000219,,,,0,0,0,1,0,0,5,False
1000220,よろず屋,,SHOP & REPAIRS,0,0,0,1,0,0,3,True
1000221,,,,0,0,0,1,0,0,5,False
1000222,よろず屋,,SHOP & REPAIRS,0,0,0,1,0,0,3,True
1000223,,,,0,0,0,1,0,0,5,False
1000224,,,,0,0,0,1,0,0,5,False
1000225,,,,0,0,0,1,0,0,5,False
1000226,,,,0,0,0,1,0,0,5,False
1000227,アドルフォル,,,0,0,0,1,0,0,3,False
1000228,マルクロル,,,0,0,0,1,0,0,3,False
1000229,ウェニルド,,,0,0,0,1,0,0,3,False
1000230,よろず屋,,SHOP & REPAIRS,0,0,0,1,0,0,3,True
1000231,パスカリヌ,,,0,0,0,1,0,0,3,False
1000232,料理屋 ササメロ,,SHOP,0,0,0,1,0,0,3,True
1000233,パーネル,,RETAINER,0,0,0,1,0,0,3,True
1000234,武具屋,,SHOP,0,0,0,1,0,0,3,True
1000235,ポネット,,,0,0,0,1,0,0,3,False
1000236,素材屋 オ・ロヨド,,SHOP,0,0,0,1,0,0,3,True
1000237,エルフレード,,,0,0,0,1,0,0,3,False
1000238,雑貨屋 アラリック,,SHOP,0,0,0,1,0,0,3,True
1000239,薬屋 アルバガスト,,SHOP,0,0,0,1,0,0,3,True
1000240,,,,0,0,0,1,0,0,5,False
1000241,,,,0,0,0,1,0,0,5,False
1000242,,,,0,0,0,1,0,0,5,False
1000243,交易商人 リシュシュ,,,0,0,0,1,0,0,3,False
1000244,防具屋,,SHOP,0,0,0,1,0,0,3,True
1000245,,,,0,0,0,1,0,0,5,False
1000246,,,,0,0,0,1,0,0,5,False
1000247,,,,0,0,0,1,0,0,5,False
1000248,セイングレド,,,0,0,0,1,0,0,3,False
1000249,,,,0,0,0,1,0,0,5,False
1000250,,,,0,0,0,1,0,0,5,False
1000251,槍術士ギルド受付 ジリアン,,,0,0,0,1,0,0,3,False
1000252,,,,0,0,0,1,0,0,5,False
1000253,,,,0,0,0,1,0,0,5,False
1000254,イウェイン,,GUILDMASTER,0,0,0,1,0,0,3,True
1000255,,,,0,0,0,1,0,0,5,False
1000256,,,,0,0,0,1,0,0,5,False
1000257,ミテニー,,,0,0,0,1,0,0,3,False
1000258,,,,0,0,0,1,0,0,5,False
1000259,,,,0,0,0,1,0,0,5,False
1000260,オルトゥフェル牙兵長,,,0,0,0,1,0,0,3,False
1000261,フランシス,,,0,0,0,1,0,0,3,False
1000262,ジョリーヌ,,,0,0,0,1,0,0,3,False
1000263,ボアズロン,,,0,0,0,1,0,0,3,False
1000264,,,,0,0,0,1,0,0,5,False
1000265,ガエタン,,,0,0,0,1,0,0,3,False
1000266,,,,0,0,0,1,0,0,5,False
1000267,武具屋 レオポルド,,SHOP,0,0,0,1,0,0,3,True
1000268,,,,0,0,0,1,0,0,5,False
1000269,,,,0,0,0,1,0,0,5,False
1000270,,,,0,0,0,1,0,0,5,False
1000271,,,,0,0,0,1,0,0,5,False
1000272,ネモ・マイモーヴ,,,0,0,0,1,0,0,3,False
1000273,,,,0,0,0,1,0,0,5,False
1000274,,,,0,0,0,1,0,0,5,False
1000275,,,,0,0,0,1,0,0,5,False
1000276,ジュニ,,,0,0,0,1,0,0,3,False
1000277,ナトハシオ,,,0,0,0,1,0,0,3,False
1000278,,,,0,0,0,1,0,0,5,False
1000279,,,,0,0,0,1,0,0,5,False
1000280,,,,0,0,0,1,0,0,5,False
1000281,セヴラン,,,0,0,0,1,0,0,3,False
1000282,ノエス,,,0,0,0,1,0,0,3,False
1000283,ヤ・シュワエ,,,0,0,0,1,0,0,3,False
1000284,セースリダ,,,0,0,0,1,0,0,3,False
1000285,,,,0,0,0,1,0,0,5,False
1000286,エステヌ,,,0,0,0,1,0,0,3,False
1000287,エイリュア,,,0,0,0,1,0,0,3,False
1000288,フランケ,,,0,0,0,1,0,0,3,False
1000289,,,,0,0,0,1,0,0,5,False
1000290,,,,0,0,0,1,0,0,5,False
1000291,,,,0,0,0,1,0,0,5,False
1000292,サンドレ,,,0,0,0,1,0,0,3,False
1000293,,,,0,0,0,1,0,0,5,False
1000294,園芸師ギルド受付 レオンソ,,,0,0,0,1,0,0,3,False
1000295,シセリー,,,0,0,0,1,0,0,3,False
1000296,,,,0,0,0,1,0,0,5,False
1000297,エテルレッド,,,0,0,0,1,0,0,3,False
1000298,,,,0,0,0,1,0,0,5,False
1000299,アルシュボリエル,,,0,0,0,1,0,0,3,False
1000300,サミアヌ,,,0,0,0,1,0,0,3,False
1000301,粉屋 リトルジョン,,SHOP,0,0,0,1,0,0,3,True
1000302,,,,0,0,0,1,0,0,5,False
1000303,,,,0,0,0,1,0,0,5,False
1000304,,,,0,0,0,1,0,0,5,False
1000305,,,,0,0,0,1,0,0,5,False
1000306,ケンナード,,,0,0,0,1,0,0,3,False
1000307,バティスト,,,0,0,0,1,0,0,3,False
1000308,,,,0,0,0,1,0,0,5,False
1000309,ガーボドゥー,,,0,0,0,1,0,0,3,False
1000310,,,,0,0,0,1,0,0,5,False
1000311,バルナボンタン,,,0,0,0,1,0,0,3,False
1000312,リズレー,,,0,0,0,1,0,0,3,False
1000313,,,,0,0,0,1,0,0,5,False
1000314,,,,0,0,0,1,0,0,5,False
1000315,ウォルデュー,,,0,0,0,1,0,0,3,False
1000316,,,,0,0,0,1,0,0,5,False
1000317,,,,0,0,0,1,0,0,5,False
1000318,,,,0,0,0,1,0,0,5,False
1000319,,,,0,0,0,1,0,0,5,False
1000320,ビディー,,,0,0,0,1,0,0,3,False
1000321,,,,0,0,0,1,0,0,5,False
1000322,,,,0,0,0,1,0,0,5,False
1000323,幻術士ギルド受付 マデル,,,0,0,0,1,0,0,3,False
1000324,エメリア,,,0,0,0,1,0,0,3,False
1000325,,,,0,0,0,1,0,0,5,False
1000326,,,,0,0,0,1,0,0,5,False
1000327,シャルリヌ,,,0,0,0,1,0,0,3,True
1000328,カスベルト,,,0,0,0,1,0,0,3,False
1000329,,,,0,0,0,1,0,0,5,False
1000330,,,,0,0,0,1,0,0,5,False
1000331,ウルフリック,,,0,0,0,1,0,0,3,False
1000332,メッフリッド,,,0,0,0,1,0,0,3,False
1000333,,,,0,0,0,1,0,0,5,False
1000334,バラン,,,0,0,0,1,0,0,3,False
1000335,,,,0,0,0,1,0,0,5,False
1000336,,,,0,0,0,1,0,0,5,False
1000337,,,,0,0,0,1,0,0,5,False
1000338,イマニー,,,0,0,0,1,0,0,3,False
1000339,,,,0,0,0,1,0,0,5,False
1000340,エリモン,,,0,0,0,1,0,0,3,False
1000341,ジョフリー,,,0,0,0,1,0,0,3,False
1000342,,,,0,0,0,1,0,0,5,False
1000343,,,,0,0,0,1,0,0,5,False
1000344,,,,0,0,0,1,0,0,5,False
1000345,,,,0,0,0,1,0,0,5,False
1000346,,,,0,0,0,1,0,0,5,False
1000347,,,,0,0,0,1,0,0,5,False
1000348,,,,0,0,0,1,0,0,5,False
1000349,,,,0,0,0,1,0,0,5,False
1000350,,,,0,0,0,1,0,0,5,False
1000351,,,,0,0,0,1,0,0,5,False
1000352,革細工師ギルド受付 ランダル,,,0,0,0,1,0,0,3,False
1000353,,,,0,0,0,1,0,0,5,False
1000354,,,,0,0,0,1,0,0,5,False
1000355,クマ・モシュロカ,,,0,0,0,1,0,0,3,False
1000356,,,,0,0,0,1,0,0,5,False
1000357,ベリ,,,0,0,0,1,0,0,3,False
1000358,,,,0,0,0,1,0,0,3,False
1000359,,,,0,0,0,1,0,0,5,False
1000360,グラトカント,,,0,0,0,1,0,0,3,False
1000361,,,,0,0,0,1,0,0,5,False
1000362,,,,0,0,0,1,0,0,5,False
1000363,革細工商人 ワービルグ,,,0,0,0,1,0,0,3,False
1000364,,,,0,0,0,1,0,0,5,False
1000365,,,,0,0,0,1,0,0,5,False
1000366,,,,0,0,0,1,0,0,3,False
1000367,ホディン,,,0,0,0,1,0,0,3,False
1000368,,,,0,0,0,1,0,0,5,False
1000369,,,,0,0,0,1,0,0,5,False
1000370,セレスティーヌ,,,0,0,0,1,0,0,3,False
1000371,リューリック,,,0,0,0,1,0,0,3,False
1000372,タタソサ,,,0,0,0,1,0,0,3,False
1000373,スピニング・ブレイド,,,0,0,0,1,0,0,3,False
1000374,,,,0,0,0,1,0,0,5,False
1000375,エラル,,,0,0,0,1,0,0,3,False
1000376,,,,0,0,0,1,0,0,5,False
1000377,,,,0,0,0,1,0,0,5,False
1000378,,,,0,0,0,1,0,0,5,False
1000379,,,,0,0,0,1,0,0,5,False
1000380,,,,0,0,0,1,0,0,5,False
1000381,,,,0,0,0,1,0,0,5,False
1000382,,,,0,0,0,1,0,0,5,False
1000383,,,,0,0,0,1,0,0,5,False
1000384,ナオ・ガムドゥラ,,,0,0,0,1,0,0,3,True
1000385,,,,0,0,0,1,0,0,5,False
1000386,,,,0,0,0,1,0,0,5,False
1000387,,,,0,0,0,1,0,0,5,False
1000388,,,,0,0,0,1,0,0,5,False
1000389,ノジロ・マルジロ,,,0,0,0,1,0,0,3,False
1000390,,,,0,0,0,1,0,0,5,False
1000391,革細工師 オスギス,,SHOP,0,0,0,1,0,0,3,True
1000392,木工師 フェレオル,,SHOP,0,0,0,1,0,0,3,True
1000393,ブロアジラン,,,0,0,0,1,0,0,3,False
1000394,修理屋 アーケンボード,,REPAIRS,0,0,0,1,0,0,3,True
1000395,修理屋 クレマンタン,,REPAIRS,0,0,0,1,0,0,3,True
1000396,よろず屋,,SHOP & REPAIRS,0,0,0,1,0,0,3,True
1000397,修理屋,,REPAIRS,0,0,0,1,0,0,3,True
1000398,,,,0,0,0,1,0,0,3,False
1000399,,,,0,0,0,1,0,0,3,False
1000400,,,,0,0,0,1,0,0,3,False
1000401,,,,0,0,0,1,0,0,5,False
1000402,,,,0,0,0,1,0,0,5,False
1000403,,,,0,0,0,1,0,0,5,False
1000404,,,,0,0,0,1,0,0,5,False
1000405,,,,0,0,0,1,0,0,5,False
1000406,,,,0,0,0,1,0,0,3,False
1000407,オンベル,,,0,0,0,1,0,0,3,False
1000408,ツブ・カマゾン,,,0,0,0,1,0,0,3,False
1000409,アリクシ,,,0,0,0,1,0,0,3,False
1000410,,,,0,0,0,1,0,0,5,False
1000411,マリウステル,,,0,0,0,1,0,0,3,False
1000412,,,,0,0,0,1,0,0,5,False
1000413,ヴァルラン,,,0,0,0,1,0,0,3,False
1000414,,,,0,0,0,1,0,0,5,False
1000415,,,,0,0,0,1,0,0,5,False
1000416,,,,0,0,0,1,0,0,5,False
1000417,,,,0,0,0,1,0,0,5,False
1000418,,,,0,0,0,1,0,0,5,False
1000419,,,,0,0,0,1,0,0,5,False
1000420,フォセルトー,,,0,0,0,1,0,0,3,False
1000421,ガルフリッド,,,0,0,0,1,0,0,3,False
1000422,,,,0,0,0,1,0,0,5,False
1000423,神勇隊の隊士,,,0,0,0,1,0,0,3,False
1000424,,,,0,0,0,1,0,0,5,False
1000425,,,,0,0,0,1,0,0,5,False
1000426,,,,0,0,0,1,0,0,5,False
1000427,,,,0,0,0,1,0,0,5,False
1000428,サインウィン,,,0,0,0,1,0,0,3,False
1000429,ミリセント,,,0,0,0,1,0,0,3,False
1000430,アロルド,,,0,0,0,1,0,0,3,False
1000431,,,,0,0,0,1,0,0,5,False
1000432,モルラン,,,0,0,0,1,0,0,3,False
1000433,,,,0,0,0,1,0,0,5,False
1000434,,,,0,0,0,1,0,0,5,False
1000435,オシャ・ジャーブ,,,0,0,0,1,0,0,3,False
1000436,テオドール,,,0,0,0,1,0,0,3,False
1000437,ザケウス,,,0,0,0,1,0,0,3,False
1000438,イリエル,,,0,0,0,1,0,0,3,False
1000439,ロランデ,,,0,0,0,1,0,0,3,False
1000440,,,,0,0,0,1,0,0,3,False
1000441,,,,0,0,0,1,0,0,3,False
1000442,,,,0,0,0,1,0,0,3,False
1000443,,,,0,0,0,1,0,0,3,False
1000444,,,,0,0,0,1,0,0,3,False
1000445,,,,0,0,0,1,0,0,5,False
1000446,,,,0,0,0,1,0,0,5,False
1000447,,,,0,0,0,1,0,0,5,False
1000448,フールク,,,0,0,0,1,0,0,3,False
1000449,モンランガン,,,0,0,0,1,0,0,3,False
1000450,,,,0,0,0,1,0,0,5,False
1000451,,,,0,0,0,1,0,0,5,False
1000452,,,,0,0,0,1,0,0,5,False
1000453,,,,0,0,0,1,0,0,5,False
1000454,,,,0,0,0,1,0,0,5,False
1000455,エルドフリス,,,0,0,0,1,0,0,3,False
1000456,神勇隊の師団長,,,0,0,0,1,0,0,3,False
1000457,,,,0,0,0,1,0,0,5,False
1000458,,,,0,0,0,1,0,0,5,False
1000459,アルドレド,,,0,0,0,1,0,0,3,False
1000460,物静かな道士,,,0,0,0,1,0,0,3,True
1000461,ガビノー,,,0,0,0,1,0,0,3,True
1000462,,,,0,0,0,1,0,0,5,False
1000463,,,,0,0,0,1,0,0,5,False
1000464,,,,0,0,0,1,0,0,5,False
1000465,エールスタン,,,0,0,0,1,0,0,3,False
1000466,,,,0,0,0,1,0,0,5,False
1000467,,,,0,0,0,1,0,0,5,False
1000468,,,,0,0,0,1,0,0,5,False
1000469,,,,0,0,0,1,0,0,5,False
1000470,ケーシャ,,,0,0,0,1,0,0,3,True
1000471,ルクロ,,,0,0,0,1,0,0,3,False
1000472,,,,0,0,0,1,0,0,5,False
1000473,マルゴ,,,0,0,0,1,0,0,3,False
1000474,エーセルスリス,,,0,0,0,1,0,0,3,False
1000475,,,,0,0,0,1,0,0,5,False
1000476,レオデール,,,0,0,0,1,0,0,3,False
1000477,,,,0,0,0,1,0,0,5,False
1000478,マージェリア,,,0,0,0,1,0,0,3,False
1000479,,,,0,0,0,1,0,0,5,False
1000480,,,,0,0,0,1,0,0,5,False
1000481,,,,0,0,0,1,0,0,5,False
1000482,,,,0,0,0,1,0,0,5,False
1000483,バナード,,,0,0,0,1,0,0,3,False
1000484,ユモンド,,,0,0,0,1,0,0,3,False
1000485,,,,0,0,0,1,0,0,5,False
1000486,,,,0,0,0,1,0,0,5,False
1000487,,,,0,0,0,1,0,0,5,False
1000488,,,,0,0,0,1,0,0,5,False
1000489,,,,0,0,0,1,0,0,5,False
1000490,,,,0,0,0,1,0,0,5,False
1000491,ロテール,,,0,0,0,1,0,0,3,False
1000492,,,,0,0,0,1,0,0,5,False
1000493,,,,0,0,0,1,0,0,5,False
1000494,フィンネア,,,0,0,0,1,0,0,3,False
1000495,,,,0,0,0,1,0,0,5,False
1000496,,,,0,0,0,1,0,0,5,False
1000497,,,,0,0,0,1,0,0,5,False
1000498,,,,0,0,0,1,0,0,5,False
1000499,,,,0,0,0,1,0,0,5,False
1000500,,,,0,0,0,1,0,0,5,False
1000501,ウォルセオフ,,,0,0,0,1,0,0,3,False
1000502,ベルト,,,0,0,0,1,0,0,3,False
1000503,アルメル,,,0,0,0,1,0,0,3,False
1000504,,,,0,0,0,1,0,0,5,False
1000505,ダランメル,,,0,0,0,1,0,0,3,False
1000506,,,,0,0,0,1,0,0,5,False
1000507,カイレー,,,0,0,0,1,0,0,3,False
1000508,,,,0,0,0,1,0,0,5,False
1000509,,,,0,0,0,1,0,0,5,False
1000510,アンゲラン,,,0,0,0,1,0,0,3,False
1000511,,,,0,0,0,1,0,0,5,False
1000512,怯えた鬼哭隊士,,,0,0,0,1,0,0,3,False
1000513,動揺した鬼哭隊士,,,0,0,0,1,0,0,3,False
1000514,慌てた鬼哭隊士,,,0,0,0,1,0,0,3,False
1000515,気丈な幻術士,,,0,0,0,1,0,0,3,False
1000516,戸惑う幻術士,,,0,0,0,1,0,0,3,False
1000517,,,,0,0,0,1,0,0,5,False
1000518,,,,0,0,0,1,0,0,5,False
1000519,,,,0,0,0,1,0,0,5,False
1000520,,,,0,0,0,1,0,0,5,False
1000521,,,,0,0,0,1,0,0,3,False
1000522,,,,0,0,0,1,0,0,3,False
1000523,,,,0,0,0,1,0,0,5,False
1000524,,,,0,0,0,1,0,0,3,False
1000525,,,,0,0,0,1,0,0,5,False
1000526,,,,0,0,0,1,0,0,3,False
1000527,,,,0,0,0,1,0,0,3,False
1000528,アーシュバルド,,,0,0,0,1,0,0,3,False
1000529,,,,0,0,0,1,0,0,5,False
1000530,,,,0,0,0,1,0,0,5,False
1000531,,,,0,0,0,1,0,0,5,False
1000532,,,,0,0,0,1,0,0,5,False
1000533,異邦の詩人,,SHOP & LEVELUP,0,0,0,1,0,0,3,True
1000534,レイ・アリアポー,,,0,0,0,1,0,0,3,False
1000535,よろず屋,,SHOP & REPAIRS,0,0,0,1,0,0,3,True
1000536,フロリモン,,,0,0,0,1,0,0,3,False
1000537,,,,0,0,0,1,0,0,5,False
1000538,,,,0,0,0,1,0,0,5,False
