#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Talk[0],Talk[1],Talk[2],Talk[3],Talk[4],Talk[5]
10,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"俺のギルドリーヴを受けたのか。
なら、ちゃんとできているんだろうな？","いいね、いいね。
これでまた、ひと商売ができそうだ。
俺の依頼を見かけたら、また頼むぜ、相棒。","おいおい、まだできてないのか？
こんなしみったれた入植地で油を売ってる
ヒマがあったら、とっとと働いてくれよ。",0,0,0
11,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"おや、ひょっとしてPlayer Playerかい？
あたしは「アイスプリンセス号」のハ・ランボロ船長だ。
あんたを待ってたんだよ！","ばっちりじゃないか、Player Player！
ねぇ、しみったれた冒険者なんか辞めて、
あたしの船に乗らないかい？　可愛がってやるけどねぇ。","依頼内容は復唱したかい？
それじゃあ、しっかり頼んだよ。
賃金なら心配無用。海の女は約束を守るからね。","やるじゃないか、Player Player！
ねぇ、追加で仕事を依頼したいんだけどどうだい？
賃金なら心配無用。海の女は約束を守るからね。","なんだい、何か用でもあるってのかい？
まぁ、こっちの都合で頼んだ仕事ではあるんだけどさ。","ばっちりじゃないか、Player Player！
本気で、あたしの船の一員に迎えたいくらいだよ。
冒険に飽きたら、声をかけてくんな！"
12,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"ギルドリーヴの仕事を受けていただいた方ですね？
よろしい、それでは早速、仕事の話を致しましょう。","確かに頂戴いたしました。
これだけの品でしたら、問題はないでしょう。
今後ともよろしくお願い致します。","……ところで、依頼品はどちらに？
まさか、まだ手を付けていないなどということは、
ありません……よね？","確かな腕をお持ちとお見受けしました。
追加したい注文があるのですが、いかがでしょう？
もちろん相応の対価は用意してありますよ。","なるほど、冒険者は冒険者なりに
都合というものがあるのでしょうね。","確かに頂戴いたしました。
これだけの量があれば、我が主ゲゲルジュ様も
満足なさることでしょう。"
13,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Player Player君だね？
待っていたよ。早速だが、
ビジネスの話を始めるとしよう。","すばらしい、Player Player君！
期待以上の成果だよ。我がアシュガナ貿易の
ビジネスパートナーとして、これからもよろしく頼むよ。","わざわざ冒険者ギルドに手数料を支払って、
君を呼んだのだ。期待に応えてもらいたいものだね。","君には、ぜひ注文を追加したい。
どうだろう、難しい話ではないだろう？","そうか……ならば仕方はあるまい。
今日のところは、これにて商談を終えるとしよう。
次の機会に、よろしく頼むよ。","まさに期待以上の成果と言わざるを得ない！
報酬は、弾ませてもらうよ！"
14,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"どうもどうも、依頼品は仕上がりましたか？
当然、持ってきているんですよね。","どうもどうも、確かに依頼した品のようですね。
それでは、報酬を支払いましょう。","おやおや、一体どうしたというんです？
もしかして何を依頼されたのか、
忘れちゃったんですか？",0,0,0
15,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"あら、どうしたの？
何か届け物でもあるのかしら？","確かに受け取ったわ。
はいこれ、報酬。ごくろうさん！","あのさ……まさか、道中荷物を捨てて、
ここに逃げ込んだんじゃないでしょうね？
とにもかくにも、さっさと用意して頂戴！",0,0,0
16,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"……あんた、本当に職人？
アマルジャのスパイじゃないでしょうね？","これは！　助かったわ。
商人に鞍替えしてから、何人もの男に欺されてきたの……。
疑ったりしてごめんなさい。ありがとう。","ふぅん、なかなか完成に漕ぎ着けなくて、せめて
誠意だけでも見せようと、このキャンプまで来ました、と……
どこまで信じていいのかしら？","あの……もしよかったら、追加注文を……
お願い、信じられるのは、あなただけなの！","追加注文くらい、応えられないの？
あんた、職人なんでしょ、一応？","本当に助かったわ！
やっぱり、あなたを信じて良かった……
世の中には、信頼できる人もいるのね！"
17,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,未使用,未使用,未使用,未使用,未使用,未使用
18,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"ギルドから派遣された冒険者だね？
私の仕事を請け負ってくれたんだろう？
寒いところに、よく来てくれたよ。","うん、確かに必要な品がそろってる。
これでどうにか、商売が続けられそうだ。
しっかし、寒いねぇ……。","依頼した品を、そろえてきておくれ。
こうやって寒い場所で待っているのも、
かなり堪えるんだよ……。うぅ、寒い……。","うん、確かに必要な品がそろってる。
とはいえ、もっと数があれば嬉しいんだけど……
もう一働きしていく気はないかい？","それなら仕方ないね。
規定の数は既に受け取っているわけだし、
何より、これだけ寒いとね……無理強いできないよ。","これは助かったよ。
寒いところで、待ってた甲斐があったってものさ。
あぁ、これで分厚い毛皮の外套が買えるかも……。"
19,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"私の依頼を引き受けた冒険者だな？
……それでは、よろしく頼む。 ","……ふむ、見事なもんだ。
この商品があれば、一稼ぎできるだろう。
冒険者ギルドに頼んで正解だったようだな。 ","冒険者ギルドには手数料を支払い済みだ。
しっかり、依頼した品をそろえてほしい。
……それでは、よろしく頼む。 ","いい仕事してくれるじゃないか。
もしよければ、追加で仕事を回したいんだが……
むろん、報酬はしっかり払うぞ？ ","どうやらヒマではないらしいな。
……こちらの都合で頼んだのだ、
不足分は何とかしよう。では、ごくろうだったな。 ","よくやってくれた、感謝する！
これだけの数があれば、こちらの懐も
少しは温かくなるというものだ。 "
20,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"我々が依頼した仕事を
引き受けてくださった冒険者さんですね？
お待ちしておりました。","必要な品、すべてそろっていますね。
聖コイナク財団を代表して、お礼を申し上げます。
ご協力、ありがとうございました。","依頼した品は、覚えていらっしゃいますか？
どれも、調査活動に必要な品ですから、
よろしく頼みますよ。","依頼した品、すべてそろっていますね。
ところで、時間がまだあるようでしたら、
追加の発注をかけたいのですが……いかがですか？","これは失礼致しました。
冒険者さんにも、事情というものがおありでしょう。
また機会があれば、お願い致します。","素晴らしい働きぶりです。
聖コイナク財団を代表して、お礼を申し上げます。
ご協力、ありがとうございました。"
21,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"おう、お前さんが、俺の依頼を受けた漁師だな？
頼んでおいた品は捕れたかい？","おおう、コレコレ！
コイツで創作料理を作ってみようと思ってな。
ありがとよ、助かったぜ。","おいおい、依頼した品はまだなのかい？
魚介類は鮮度が命、依頼だって同じだぜ！？","ついでと言っちゃ何だが、
お前さん、ちょいと追加注文を受けてくれんか？","そうかい、そうかい。
お前さんにも、事情ってもんがあるだろうよ。
ま、気にすんな。","やってくれるじゃねぇか。
こんだけ食材があれば、新レシピの創作にも
力が入るってもんだぜ。あんがとよ！"
22,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"あなたが冒険者ギルドから派遣された漁師さん？
お願いしておいた魚介類は、用意できたかしら？","うんうん、摘み食いなさらずに、
ちゃんと頼んでおいた品を持ってきてくださったのね？
さあ、約束していた報酬をお渡ししますよ。","これから漁に出るのですか？
捕れた魚介類がおいしそうだからって、
摘み食いなさらないでくださいね？","素晴らしいですわ！
この調子で、追加注文をお願いしたいくらい……
もちろん報酬は増額しますから、いかがかしら？","それは残念ですね。
とはいえ漁師さんにも都合があるのでしょう。
またの機会にお願いしますね。","本当に助かりましたわ！
お約束していた増額した報酬、
さっそくお渡ししますわね？"
23,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"あなたが、依頼を受けてくれた漁師さんね？
うふふ、頼んだ品を届けてくれるのを、
楽しみに待っているわ！","わぁ！　本当に捕ってきてくれたのね！
ありがとう～～！！","うふふ、あなたが漁から帰ってくるのを
わくわくしながら、楽しみに待っているわ！","うふふ、あなたって本当に頼りになるのね！
それでね、もしよかったら追加注文を
受けてほしいのだけれど……どうかしら？","そっかあ。
残念だけど、頂いた分でがまんするわ。","わぁ！　本当に採ってきてくれたのね！
ありがとう～～！！
報酬もオマケしちゃうんだから！"
24,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"冒険者ギルドから派遣された漁師さんだよね？
ねぇねぇ、お願いした品は用意できたのかしら？","ありがとうございます～。
ほんと、助かっちゃいました。
これでダメ漁師って言われないで済みます～。","ねぇねぇ、お願いした品は用意できたのかしら？
なるべく早くお願いします～。","ねぇねぇ、追加でお願いしたいんですが、
大丈夫ですか？","まあ、そう甘くはないですよね……
解ってました……。
冷たくされるのって、初めてじゃないんです～。","わぁ、ありがとうございます～。
ほんと、助かっちゃいました！
報酬も弾んじゃいますよ～。"
25,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"貴方が依頼を受注した漁師ですね？
注文していた品は、用意できていますか？","確かに、受け取りました。
これでゲゲルジュ氏も満足するでしょう。
さあ、報酬を受け取ってください。","注文していた品は、まだ用意できていないようですね。
今からでも、漁に出てはいかがですか？","貴方の確かな腕を見込んで、
さらに追加で注文したいのですが……
ご検討いただけますか？","なるほど。
確かに注文していた数は受け取っていますから、
問題はありません。ありがとうございました。","柔軟な対応に感謝いたします。
それでは追加注文分を含めて、
報酬を支払いましょう。"
26,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"依頼を受けてくれてありがとう。
さっそくだけど、頼んでおいた品はあるかい？","助かったよ、ありがとう。
冒険者ギルドに頼んで正解だったよ。
約束の報酬を受け取ってくれ。","ところで、頼んでおいた品はあるかい？
もしよかったら、早めに用意してもらえると
助かるんだが……。","助かったよ、ありがとう。
ところで、追加注文をしたいんだが、
受けてはもらえるだろうか？","そうか、残念だが仕方がない。
いや、気にしないでくれ、こちらで何とかするさ。","追加注文にまで応えてもらえるなんて、
なんてお礼を言っていいものやら。
ひとまず報酬という形で、応えさせてくれ。"
27,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"依頼を受けてくれた冒険者だね？
極寒のホワイトブリムまで、よく来てくれた。
ところで、依頼した品は用意できたかい？","これを待っていたんだ。
君たちのような漁師がいるからこそ、
私たちの商売も成り立つというものだよ。","どうやら、依頼した品は、
まだ用意できていないようだね。
寒いとは思うが、一働きお願いするよ。","君の実直な働きぶりに敬意を示そう。
だが、もう少し甘えさせてもらえないだろうか？
追加の注文を受けてもらいたいのだよ。","ふむ、それでは致し方あるまい。
別の手で仕入れることにしよう。","君の真摯な働きぶりに敬意を示そう。
むろん気持ちだけではなく、報酬も上乗せしてね。"
28,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"冒険者ギルドの漁師さんだね？
依頼した品の納品だと嬉しいんだが……。","うん、確かに受け取ったよ。
君みたいな漁師さんが、この仕事を引き受けてくれて、
本当に助かったよ。ありがとう！","あれ、依頼した品はどこだい？
てっきり、納品に来たのかと思ったんだが……。","君って、漁師としてはかなりの腕前だよね？
その腕を見込んで、追加注文したいんだが……。","……君がそう言うのであれば、
別ルートでの仕入れを考えるとしよう。","君を頼ったのは正しかったようだ。
これだけの数があれば十分。
報酬も色を付けておこう。"
29,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"あなたが依頼を受けてくれた職人か。
製作の方を、急いでくれたまえよ。","実に見事な品だ……。
まさに依頼にあった通りの物といえよう！","どうやら依頼した品を持ってはいないようだな……。
製作の方を、急いでくれたまえよ。","実に見事な品だ……。
その腕を見込んで、追加の仕事を頼んでもいいだろうか？
当然、報酬も上乗せさせてもらおう。","ふむ、忙しいというのなら仕方がない。
またの機会に協力を頼むとしよう。","これで十分な数がそろった！
助かった、わたしからも礼をさせてもらおう！"
30,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"依頼を受けてくださった、漁師の方ですね？
それでは、さっそく品物をいただけますでしょうか。","確かに依頼していた品ですね。
実直な働きには、報酬をもってお応えしましょう。",おや、依頼した品物をお持ちでないようですが？,"なかなかの腕利きのようですね。
もしよろしければ、追加の依頼をしたいのですが……。","残念ですが、仕方がありません。
別の漁師を探してみることにしますね。","ありがとうございます。
素晴らしい仕事ぶりでした。
約束通り、報酬も上乗せさせていただきますね。"
31,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"依頼した品が完成したら、持って来ておくれ。
お客さんも、きっとお待ちかねだからね。","さすがは自信があるだけあるね。
この品なら、お客さんも満足してくれるだろうさ。","おや、依頼した品がないみたいだが……
さては作ったはいいが、持ってくるのを忘れたね？","この品なら、お客さんも満足してくれるだろうさ。
ところで、追加の仕事があるんだが……やってくかい？
もちろん報酬の方も、ドンと追加させてもらうよ。","無理を言って悪かったね。
また時間があるときにでも、手伝っておくれ。","ありがとう、これだけあればバッチリさ。
約束通り、報酬にも色をつけておくからね。"
32,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"リーヴを引き受けてくれた、漁師さんですよね？
依頼品を獲ってきたなら、受け取りますよ！","うんうん、依頼品は全部そろっているようです。
お疲れ様でした、報酬をお渡ししますね！","うんうん、依頼品は全部そろって……ないじゃないですか！
もう、頼みますよ、本当に……。","うんうん、依頼品は全部そろっているようです。
ところで追加の依頼とかって、興味あったりしますか？","あらら、残念です……。
仕方ないので、あとでこっそり、私が釣ってきましょう。","ご協力に感謝します！
おかげで無事に、必要な数がそろいました。
追加ぶんを含めて、多めに報酬をお渡ししますね！"
33,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"指定された品は完成したかい？
製作が終わったら、ここに持ってきておくれ！","うん、依頼どおりの仕事ぶりだね。
これなら、何の問題もないよ。","ええっと、依頼した品はどこだい？
もしかして、どこかに忘れてきたとか……？","うん、依頼どおりの仕事ぶりだね。
ところで、追加を頼みたいって言ったら……どうする？
もちろん報酬も、割増させてもらうよ。","そうかい、それならいいんだ。
最初に頼んだ仕事は、こなしてくれたんだからね！","いい仕事っぷりだね！
さあ、約束通りに割りました報酬を受け取っておくれ！"
34,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"リーヴを引き受けてくださった漁師さんですね？
もう漁が済んだようでしたら、納品を受け付けますよ？","確かに、受け取りました。
それでは報酬をお支払いいたしましょう。","おや、足りないようですが……
漁場に置き去り、なんてことはないですよね？","確かに、受け取りました。
ちなみに追加の依頼には、対応できたりしますか？
報酬を追加しますので、ご検討ください。","おや、忙しいのですか……？
とはいえ、無理にお願いすることもできませんね。","ありがとうございます。
追加依頼も含めて、ばっちりです。
報酬にも色を付けさせていただきますよ！"
35,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"依頼した品は出来上がったのか？
完成したら、この窓口に持ってきてくれ。","見事なもんだ。
依頼通りの品だと確認したぜ！","おいおい、作った品を忘れてきたのか？
依頼した品が見当たらないようだが……。",0,0,0
36,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"仕事を引き受けてくれて、ありがとね！
漁が終わったら、忘れずに納品しておくれよ！","バッチリだね！
頼れる漁師には、相応の支払いをしなくっちゃ！
さあ、受け取っておくれ！","ええっと、頼んでおいたものはどこだい？
もう一度、確認してみておくれよ。",0,0,0
37,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"お願いしていた品は完成しましたか？
作り終わったら、こちらへお持ちくださいね。","まあ、見事な出来栄えですね。
依頼の品、たしかに受領いたしました。","依頼の品が見当たらないようですが……。
お荷物を検めてみてください。",0,0,0
38,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"やあ、漁師さん！
リーヴの納品だったら、ここで承るよ！","頼んでいたもので間違いないようだね！
お仕事おつかれさま、報酬をどうぞ！","あれ、頼んでいたものがないようだけど……。
うっかり忘れてきちゃったのかな？",0,0,0
