#,Name,Icon,UnlockLink,TextCommand,ActionTimeline[0],ActionTimeline[1],ActionTimeline[2],ActionTimeline[3],ActionTimeline[4],ActionTimeline[5],ActionTimeline[6],Order,LogMessageTargeted,LogMessageUntargeted,Patch,EmoteCategory,EmoteMode,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,HasCancelEmote,DrawsWeapon,Unknown6
45,ポーズをとる,246245,0,446,722,0,0,0,0,0,0,5050,144,244,1,1,0,False,False,False,False,True,False,False,False
46,投げキッス,246249,0,447,692,0,0,0,0,0,0,1020,148,248,1,1,0,False,False,False,False,True,False,False,False
47,土下座,246251,0,448,701,0,0,0,0,0,0,5019,150,250,1,1,0,False,False,False,False,True,False,False,False
48,すごく喜ぶ,246252,0,449,709,0,684,684,684,0,0,1003,151,251,1,1,0,True,True,True,False,True,False,False,False
49,すごくがっかりする,246253,0,450,718,0,668,747,747,0,0,5008,152,252,1,1,0,True,True,True,False,True,False,False,False
50,座る,246256,0,451,643,642,0,643,0,0,0,13001,0,0,1,2,2,False,False,False,False,False,True,False,False
51,立ち上がる,246254,0,0,644,0,0,644,0,0,0,0,0,0,1,2,2,False,False,False,True,False,False,False,False
52,地面に座る,246254,0,453,654,653,654,0,0,0,0,13002,0,0,1,2,1,False,False,False,False,False,True,False,False
53,立ち上がる,246254,0,0,655,0,655,0,0,0,0,0,0,0,1,2,1,False,False,False,True,False,False,False,False
54,引用,246263,0,455,688,0,673,673,673,0,0,5112,0,0,1,1,0,True,True,True,False,True,False,False,False
55,黒渦団・敬礼,246246,0,456,726,0,0,0,0,0,0,10,145,245,1,1,0,False,False,False,False,True,False,False,False
56,双蛇党・敬礼,246247,0,457,727,0,0,0,0,0,0,10,146,246,1,1,0,False,False,False,False,True,False,False,False
57,不滅隊・敬礼,246248,0,458,728,0,0,0,0,0,0,10,147,247,1,1,0,False,False,False,False,True,False,False,False
58,祈る,246264,0,459,742,0,4814,4813,4813,0,0,1009,178,278,1,1,0,True,True,True,False,True,False,False,False
59,帝国式敬礼,246266,23,460,587,0,0,0,0,0,0,11,179,279,1,1,0,False,False,False,False,True,False,False,False
60,頭装備の操作,246265,0,461,0,0,0,0,0,0,0,19999,0,0,1,2,0,True,True,True,False,False,False,False,False
61,頭装備の操作,246265,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,True,True,True,False,False,False,False,False
62,メガフレア,246327,379,463,6240,0,0,0,0,0,0,12003,8078,8079,1,2,0,False,False,False,False,True,False,False,False
63,演舞,246328,378,464,6249,0,0,0,0,0,0,6009,8080,8081,1,1,0,False,False,False,False,True,False,False,False
64,魅惑の抱擁,246329,384,465,6242,6241,0,0,0,0,0,10021,8082,8083,1,2,33,False,False,False,False,True,False,False,False
65,声援フロント：青,246330,381,466,6244,6243,0,0,0,0,0,10022,8084,8085,1,2,34,False,False,False,False,True,False,False,False
66,声援ウェーブ：黄,246331,382,467,6246,6245,0,0,0,0,0,10025,8086,8087,1,2,35,False,False,False,False,True,False,False,False
67,声援ジャンプ：赤,246332,383,468,6248,6247,0,0,0,0,0,10028,8088,8089,1,2,36,False,False,False,False,True,False,False,False
68,表情：素顔,246101,0,469,604,0,604,604,604,604,0,20001,161,261,1,3,0,True,True,True,False,False,False,False,False
69,表情：微笑,246102,0,470,605,0,605,605,605,605,0,20002,162,262,1,3,0,True,True,True,False,False,False,False,False
70,表情：笑顔,246103,0,471,606,0,606,606,606,606,0,20003,163,263,1,3,0,True,True,True,False,False,False,False,False
71,表情：自信,246104,0,472,607,0,607,607,607,607,0,20007,164,264,1,3,0,True,True,True,False,False,False,False,False
72,表情：不敵,246105,0,473,608,0,608,608,608,608,0,20008,165,265,1,3,0,True,True,True,False,False,False,False,False
73,表情：瞑目,246106,0,474,611,0,611,611,611,611,0,20009,166,266,1,3,0,True,True,True,False,False,False,False,False
74,表情：泣き顔,246107,0,475,612,0,612,612,612,612,0,20010,167,267,1,3,0,True,True,True,False,False,False,False,False
75,表情：恐怖,246108,0,476,614,0,614,614,614,614,0,20011,168,268,1,3,0,True,True,True,False,False,False,False,False
76,表情：呆然,246109,0,477,615,0,615,615,615,615,0,20012,169,269,1,3,0,True,True,True,False,False,False,False,False
77,表情：激痛,246110,0,478,616,0,616,616,616,616,0,20013,170,270,1,3,0,True,True,True,False,False,False,False,False
78,表情：不機嫌,246111,0,479,617,0,617,617,617,617,0,20014,171,271,1,3,0,True,True,True,False,False,False,False,False
79,表情：感知,246112,0,480,619,0,619,619,619,619,0,20015,172,272,1,3,0,True,True,True,False,False,False,False,False
80,表情：心配,246113,0,481,620,0,620,620,620,620,0,20016,173,273,1,3,0,True,True,True,False,False,False,False,False
81,表情：破顔,246125,388,482,6226,0,6226,6226,6226,6226,0,20023,8090,8091,1,3,0,True,True,True,False,False,False,False,False
82,表情：熟考,246126,389,483,6227,0,6227,6227,6227,6227,0,20024,8092,8093,1,3,0,True,True,True,False,False,False,False,False
83,表情：眉をひそめる,246127,0,484,6228,0,6228,6228,6228,6228,0,20025,8094,8095,1,3,0,True,True,True,False,False,False,False,False
84,表情：苦笑い,246128,0,485,6229,0,6229,6229,6229,6229,0,20026,8096,8097,1,3,0,True,True,True,False,False,False,False,False
85,投げる,246250,24,486,641,0,0,0,0,0,0,5102,180,280,1,1,0,False,False,False,False,True,False,False,False
86,雪玉を投げる,246250,24,0,743,0,0,0,0,0,0,0,149,249,1,1,0,False,False,False,False,True,False,False,False
87,雪玉を投げる,246250,24,0,640,0,0,0,0,0,0,0,149,249,1,1,0,False,False,False,False,False,False,False,False
88,寝る,246325,0,0,585,584,0,0,0,585,0,0,0,0,1,2,3,False,False,False,False,False,False,False,False
89,,246254,0,0,586,0,0,0,0,586,0,0,0,0,1,2,3,False,False,False,True,False,False,False,False
90,ポーズを変える,246268,0,491,0,0,0,0,0,0,0,19998,0,0,1,2,0,False,False,False,False,False,False,False,False
91,,0,0,0,3124,3123,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
92,,0,0,0,3126,3125,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
93,,0,0,0,3128,3127,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
95,,0,0,0,3132,3131,0,3132,0,0,0,0,0,0,1,4,2,False,False,False,False,False,False,False,False
96,,0,0,0,3134,3133,0,3134,0,0,0,0,0,0,1,4,2,False,False,False,False,False,False,False,False
97,,0,0,0,3136,3135,3136,0,0,0,0,0,0,0,1,4,1,False,False,False,False,False,False,False,False
98,,0,0,0,3138,3137,3138,0,0,0,0,0,0,0,1,4,1,False,False,False,False,False,False,False,False
99,,0,0,0,3140,3139,0,0,0,3140,0,0,0,0,1,4,3,False,False,False,False,False,False,False,False
100,,0,0,0,3142,3141,0,0,0,3142,0,0,0,0,1,4,3,False,False,False,False,False,False,False,False
101,ステップダンス,246269,27,502,570,569,0,0,0,0,0,10001,182,282,1,2,4,False,False,False,False,True,False,False,False
102,豊穣の舞,246270,28,503,572,571,0,0,0,0,0,10002,183,283,1,2,5,False,False,False,False,True,False,False,False
103,宮廷の舞,246271,29,504,574,573,0,0,0,0,0,10003,184,284,1,2,6,False,False,False,False,True,False,False,False
104,紳士の舞,246272,30,505,576,575,0,0,0,0,0,10004,185,285,1,2,7,False,False,False,False,True,False,False,False
105,なでる,246267,0,506,3177,0,3179,3179,3179,0,3174,2009,186,286,1,1,0,True,True,True,False,True,False,False,False
106,わたす,246273,0,507,3178,0,3180,3180,3180,0,3176,5104,187,287,1,1,0,True,True,True,False,True,False,False,False
107,,0,0,0,3182,3181,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
108,,0,0,0,3184,3183,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
109,ボム踊り,246274,98,510,3188,3187,0,0,0,0,0,10005,189,288,1,2,8,False,False,False,False,True,False,False,False
110,勝ちどき,246275,225,511,741,0,0,0,0,0,0,2006,190,289,1,1,0,False,False,False,False,True,False,True,False
111,平手打ち,246276,0,512,3752,0,3755,3755,3755,0,3758,5020,191,290,1,1,0,True,True,True,False,True,False,False,False
112,ハグ,246277,0,513,3753,0,3756,3756,3756,0,3759,2007,192,291,1,1,0,True,True,True,False,True,False,False,False
113,抱き合う,246278,229,514,3754,0,3757,3757,3757,0,3760,2008,193,292,1,1,0,True,True,True,False,True,False,False,False
114,事件屋の決めポーズ,246279,244,515,3764,3763,0,0,0,0,0,10006,194,293,1,2,9,False,False,False,False,True,False,False,False
115,拳を突き出す,246280,259,516,3766,0,3767,3767,3767,0,3768,3000,195,294,1,1,0,True,True,True,False,True,False,False,False
116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
117,,0,0,0,3771,3770,3771,0,0,0,0,0,0,0,1,4,1,False,False,False,False,False,False,False,False
118,サベネアンダンス,246282,288,519,3775,3774,0,0,0,0,0,10007,197,296,1,2,10,False,False,False,False,True,False,False,False
119,ゴールデンダンス,246283,289,520,3777,3776,0,0,0,0,0,10008,198,297,1,2,11,False,False,False,False,True,False,False,False
120,太陽の舞,246284,283,521,3773,3772,0,0,0,0,0,10009,199,298,1,2,12,False,False,False,False,True,False,False,False
121,戦いに備える,246285,305,522,3778,0,0,0,0,0,0,3001,153,253,1,1,0,False,False,False,False,True,False,True,False
122,勝利を喜ぶ,246286,306,523,3779,0,0,0,0,0,0,3002,154,254,1,1,0,False,False,False,False,True,False,True,False
123,宙返り,246287,308,524,4680,0,0,0,0,0,0,6000,155,255,1,1,0,False,False,False,False,True,False,False,False
124,抱拳礼,246288,309,525,4678,0,4679,4679,4679,0,0,12,156,256,1,1,0,True,True,True,False,True,False,False,False
125,閃く,246289,304,526,4681,0,4683,4682,4682,0,0,3003,157,257,1,1,0,True,True,True,False,True,False,False,False
126,モグモグダンス,246290,67862,527,4673,4672,0,0,0,0,0,10011,8000,8001,1,2,13,False,False,False,False,True,False,False,False
127,「イイ！」,246291,318,528,4790,0,4791,4791,4791,0,0,3004,8002,8003,1,1,0,True,True,True,False,True,False,False,False
128,ウォームアップ,246292,323,529,4781,0,0,0,0,0,0,6001,8004,8005,1,1,0,False,False,False,False,True,False,False,False
129,東方の伝統舞踊,246293,324,530,4783,4782,0,0,0,0,0,10018,8006,8007,1,2,14,False,False,False,False,True,False,False,False
130,戦士の演武：壱,246294,315,531,4785,4784,0,0,0,0,0,10012,8008,8009,1,2,15,False,False,False,False,True,False,False,False
131,戦士の演武：弐,246295,316,532,4789,4788,0,0,0,0,0,10014,8010,8011,1,2,16,False,False,False,False,True,False,False,False
132,戦士の演武：参,246296,317,533,4787,4786,0,0,0,0,0,10016,8012,8013,1,2,17,False,False,False,False,True,False,False,False
133,表情：ウィンク右,246118,0,534,621,0,621,621,621,621,0,20004,8014,8015,1,3,0,True,True,True,False,False,False,False,False
134,戦士の演武：壱ノ裏,246297,315,535,4793,4792,0,0,0,0,0,10013,8016,8017,1,2,18,False,False,False,False,True,False,False,False
135,戦士の演武：弐ノ裏,246298,316,536,4797,4796,0,0,0,0,0,10015,8018,8019,1,2,19,False,False,False,False,True,False,False,False
136,戦士の演武：参ノ裏,246299,317,537,4795,4794,0,0,0,0,0,10017,8020,8021,1,2,20,False,False,False,False,True,False,False,False
137,顔を覆う,246301,0,538,4674,0,4675,4675,4675,0,0,5021,8022,8023,1,1,0,True,True,True,False,True,False,False,False
138,斬鉄剣,246302,328,539,4803,0,0,0,0,0,0,12001,8024,8025,1,2,0,False,False,False,False,True,False,True,False
139,肉体美,246303,0,540,4811,0,0,0,0,0,0,5051,8026,8027,1,1,0,False,False,False,False,True,False,False,False
140,黙祷,246304,0,541,4804,0,4812,4805,4805,0,0,1010,8028,8029,1,1,0,True,True,True,False,True,False,False,False
141,表情：悪だくみ,246119,0,542,622,0,622,622,622,622,0,20017,8030,8031,1,3,0,True,True,True,False,False,False,False,False
142,おねだり,246305,331,543,4800,0,4801,4801,4801,0,0,6002,8032,8033,1,1,0,True,True,True,False,True,False,False,False
143,死んだふり,246306,330,544,4799,4798,0,0,4799,0,0,11501,8034,8035,1,2,21,False,True,True,False,True,False,False,False
144,氷結の幻想,246307,329,545,4802,0,0,0,0,0,0,12002,8036,8037,1,2,0,False,False,False,False,True,False,False,False
145,太陽と月の舞,246308,332,546,4810,4809,0,0,0,0,0,10010,8038,8039,1,2,22,False,False,False,False,True,False,False,False
146,愛を表現する,246309,333,547,4815,0,0,0,0,0,0,1030,8040,8041,1,1,0,False,False,False,False,True,False,False,False
147,愛を表現する,0,333,0,4816,0,0,0,0,0,0,0,8040,8041,1,1,0,False,False,False,False,True,False,False,False
148,眼鏡を正す,246310,334,549,4676,0,4677,4677,4677,0,0,6003,8042,8043,1,1,0,True,True,True,False,True,False,False,False
149,歌姫を真似る,246311,335,550,4818,4817,0,0,0,0,0,10019,8044,8045,1,2,23,False,False,False,False,True,False,False,False
150,水面に浮く,246312,0,551,0,4806,0,0,4807,0,0,11001,0,0,1,2,24,False,True,False,False,True,False,False,False
151,水中宙返り,246313,340,552,0,0,0,0,4808,0,0,6004,0,0,1,1,0,False,False,True,False,True,False,False,False
152,表情：口をすぼめる,246120,0,553,623,0,623,623,623,623,0,20018,8046,8047,1,3,0,True,True,True,False,False,False,False,False
153,力を高める,246314,343,554,4825,0,0,0,0,0,0,6005,8048,8049,1,1,0,False,False,False,False,True,False,False,False
154,東方風お辞儀,246315,68016,555,4829,0,0,0,0,0,0,2,8050,8051,1,1,0,False,False,False,False,True,False,False,False
155,スクワット,246316,373,556,5803,5812,0,0,0,0,0,11002,8052,8053,1,2,25,False,False,False,False,True,False,False,False
156,腕立て伏せ,246317,373,557,5800,5799,0,0,0,0,0,11003,8054,8055,1,2,26,False,False,False,False,True,False,False,False
157,腹筋運動,246318,373,558,5802,5801,0,0,0,0,0,11004,8056,8057,1,2,27,False,False,False,False,True,False,False,False
158,深呼吸,246319,373,559,5804,5813,0,0,0,0,0,11005,8058,8059,1,2,28,False,False,False,False,True,False,False,False
159,話す,246320,0,560,5810,0,5811,5811,5811,0,0,6006,8060,8061,1,1,0,True,True,True,False,True,False,False,False
160,表情：真剣,246121,0,561,624,0,624,624,624,624,0,20019,8062,8063,1,3,0,True,True,True,False,False,False,False,False
161,表情：困惑,246122,0,562,625,0,625,625,625,625,0,20020,8064,8065,1,3,0,True,True,True,False,False,False,False,False
162,表情：柔和,246123,0,563,6215,0,6215,6215,6215,6215,0,20021,8066,8067,1,3,0,True,True,True,False,False,False,False,False
163,表情：満足,246124,0,564,6216,0,6216,6216,6216,6216,0,20022,8068,8069,1,3,0,True,True,True,False,False,False,False,False
164,気をつけ,246321,375,565,5806,5805,0,0,0,0,0,11006,8070,8071,1,2,29,False,False,False,False,True,False,False,False
165,休め,246322,376,566,5808,5807,0,0,0,0,0,11007,8072,8073,1,2,30,False,False,False,False,True,False,False,False
166,格闘訓練,246323,68498,567,5809,5814,0,0,0,0,0,11008,8074,8075,1,2,31,False,False,False,False,True,False,False,False
167,おまじない,246324,374,568,6219,6218,0,0,0,0,0,10020,8076,8077,1,2,32,False,False,False,False,True,False,False,False
168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
169,怯える,246333,386,570,6233,6232,0,0,0,0,0,11011,8098,8099,1,2,37,False,False,False,False,True,False,False,False
170,膝を突く,246334,385,571,6235,6234,0,0,0,0,0,11012,8100,8101,1,2,38,False,False,False,False,True,False,False,False
171,仰天,246335,387,572,6220,0,6221,6221,6221,0,0,5023,8102,8103,1,1,0,True,True,True,False,True,False,False,False
172,挨拶する,246336,68558,573,6222,0,6223,6223,6223,0,0,5,8104,8105,1,1,0,True,True,True,False,True,False,False,False
173,ボックスステップ,246337,260,574,6258,6257,0,0,0,0,0,10101,8106,8107,1,2,39,False,False,False,False,True,False,False,False
174,サイドステップ,246338,261,575,6260,6259,0,0,0,0,0,10102,8108,8109,1,2,40,False,False,False,False,True,False,False,False
175,アルテマ,246339,262,576,6251,0,0,0,0,0,0,12004,8110,8111,1,2,0,False,False,False,False,True,False,False,False
176,ヨルダンス,246340,269,577,6231,6230,0,0,0,0,0,10100,8112,8113,1,2,41,False,False,False,False,True,False,False,False
177,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
178,水をかける,246341,270,579,6252,0,0,0,6255,0,0,5103,8114,8115,1,1,0,False,True,False,False,True,False,False,False
179,,246341,270,0,6254,0,0,0,6256,0,0,0,8114,8115,1,1,0,False,True,False,False,True,False,False,False
180,暑がる,246342,263,581,6237,6236,0,0,0,0,0,11009,8116,8117,1,2,42,False,False,False,False,True,False,False,False
181,寒がる,246343,264,582,6239,6238,0,0,0,0,0,11010,8118,8119,1,2,43,False,False,False,False,True,False,False,False
182,説明,246344,265,583,6224,0,6225,6225,6225,0,0,6007,8120,8121,1,1,0,True,True,True,False,True,False,False,False
183,表情：空想,246129,68612,584,6261,0,6261,6261,6261,6261,0,20027,8122,8123,1,3,0,True,True,True,False,False,False,False,False
184,表情：ウィンク左,246130,0,585,6262,0,6262,6262,6262,6262,0,20005,8124,8125,1,3,0,True,True,True,False,False,False,False,False
185,ゲットファンタジー,246345,393,586,6294,6293,0,0,0,0,0,10103,8126,8127,1,2,44,False,False,False,False,True,False,False,False
186,ポポトステップ,246346,394,587,6296,6295,0,0,0,0,0,10104,8128,8129,1,2,45,False,False,False,False,True,False,False,False
187,鼻歌,246347,68688,588,6271,6270,0,0,0,0,0,10107,8130,8131,1,2,46,False,False,False,False,True,False,False,False
188,確認,246348,395,589,6273,6272,0,0,0,0,0,11013,8132,8133,1,2,47,False,False,False,False,True,False,False,False
189,企みを話す,246349,396,590,6275,6274,0,0,0,0,0,11014,8134,8135,1,2,48,False,False,False,False,True,False,False,False
190,表情：忍耐,246131,68684,591,6253,0,6253,6253,6253,6253,0,20028,8136,8137,1,3,0,True,True,True,False,False,False,False,False
191,トームストーン,246350,406,592,6302,0,6303,6303,6303,0,0,6020,8138,8139,1,1,0,True,True,True,False,True,False,False,False
192,ヒールトー,246351,232,593,6299,6298,0,0,0,0,0,10105,8140,8141,1,2,49,False,False,False,False,True,False,False,False
193,グゥーブー・ドゥ,246352,233,594,6301,6300,0,0,0,0,0,10106,8142,8143,1,2,50,False,False,False,False,True,False,False,False
194,心づけ,246353,68700,595,6297,0,0,0,0,0,0,3100,8144,8145,1,1,0,False,False,False,False,True,False,False,False
195,ガッツポーズ,246354,234,596,6278,0,0,0,0,0,0,3101,8146,8147,1,1,0,False,False,False,False,True,False,False,False
196,注意する,246355,235,597,6277,6276,0,0,0,0,0,11015,8148,8149,1,2,51,False,False,False,False,True,False,False,False
197,サボテンダーポーズ,246356,236,598,6250,0,0,0,0,0,0,3102,8150,8151,1,1,0,False,False,False,False,True,False,False,False
198,事件屋のマンボ,246357,68704,599,6305,6304,0,0,0,0,0,10108,8152,8153,1,2,52,False,False,False,False,True,False,False,False
199,ラリホー,246358,69095,600,7333,0,7334,7334,7334,0,0,13,8154,8155,1,1,0,True,True,True,False,True,False,False,False
200,オメガMの構え,246359,75,601,6307,6306,0,0,0,0,0,12005,8156,8157,1,2,53,False,False,False,False,True,False,False,False
201,オメガFの構え,246360,75,602,6309,6308,0,0,0,0,0,12006,8158,8159,1,2,54,False,False,False,False,True,False,False,False
202,乾杯する,246361,76,603,6310,0,6311,6311,6311,0,0,3103,8160,8161,1,1,0,False,True,True,False,True,False,False,False
203,斜め立ち,246363,77,604,6280,6279,0,0,0,0,0,11502,0,0,1,2,55,False,False,False,False,True,False,False,False
204,頭痛,246362,78,605,6312,0,6313,6313,6313,0,0,5024,8162,8163,1,1,0,True,True,True,False,True,False,False,False
205,フィンガースナップ,246364,68,606,7348,0,7349,7349,7349,0,0,3104,8164,8165,1,1,0,True,True,True,False,True,False,False,False
206,パンを食べる,246365,69,607,7355,0,7356,7356,7356,0,0,6040,8166,8167,1,1,0,True,True,True,False,True,False,False,False
207,本を読む,246366,70,608,7357,0,7359,7358,7359,0,0,6070,8168,8169,1,1,0,True,True,True,False,True,False,False,False
208,主張する,246368,71,609,7353,0,7354,7354,7354,0,0,6021,8170,8171,1,1,0,True,True,True,False,True,False,False,False
209,疑問を抱く,246367,279,610,7350,0,7352,7351,7351,0,0,6072,8172,8173,1,1,0,True,True,True,False,True,False,False,False
210,わっしょい,246369,271,611,7389,7388,0,0,0,0,0,10109,8174,8175,1,2,56,False,False,False,False,True,False,False,False
211,フラワーシャワー,246370,272,612,7390,0,0,0,0,0,0,3105,8176,8177,1,1,0,False,False,False,False,True,False,False,False
212,フレイムダンス,246371,273,613,7409,7408,0,0,0,0,0,10110,8178,8179,1,2,57,False,False,False,False,True,False,False,False
213,ハイタッチ,246372,275,614,7393,0,0,0,0,0,0,6101,8180,8181,1,1,0,False,False,False,False,True,False,False,False
214,警備する,246373,276,615,7401,7400,0,0,0,0,0,11503,8182,8183,1,2,58,False,False,False,False,True,False,False,False
215,呪う,246374,277,616,7403,7402,0,0,0,0,0,11504,8184,8185,1,2,59,False,False,False,False,True,False,False,False
216,ビーステップ,246375,278,617,7392,7391,0,0,0,0,0,10111,8186,8187,1,2,60,False,False,False,False,True,False,False,False
217,ラリホップ,246376,274,618,7419,7418,0,0,0,0,0,10112,8188,8189,1,2,61,False,False,False,False,True,False,False,False
218,ポーズを変える,0,0,0,7405,7404,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
219,ポーズを変える,0,0,0,7407,7406,0,0,0,0,0,0,0,0,1,4,0,False,False,False,False,False,False,False,False
220,おにぎりを食べる,246377,414,621,8005,0,8006,8006,8006,0,0,6041,8190,8191,1,1,0,True,True,True,False,True,False,False,False
221,リンゴを食べる,246378,415,622,8007,0,8008,8008,8008,0,0,6042,8192,8193,1,1,0,True,True,True,False,True,False,False,False
222,もみ手をする,246379,416,623,7396,7395,0,0,0,0,0,11505,8194,8195,550,2,62,False,False,False,False,True,False,False,False
223,ホウキで掃く,246380,417,624,8016,8015,0,0,0,0,0,11506,8196,8197,1,2,63,False,False,False,False,True,False,False,False
