#,Text,GroupTitle,LookupTable,Group,Key
387,,,,0,0
388,,,,0,0
389,,,,0,0
390,,,,0,0
391,,,,0,0
392,,,,0,0
393,,,,0,0
394,,,,0,0
395,,,,0,0
396,,,,0,0
397,,,,0,0
398,,,,0,0
399,,,,0,0
400,【答え】,コタエ.,@,4,0
401,わかりません。,ワカリマセン。,,4,1
402,いりません。,イリマセン。,,4,2
403,はい。お願いします。,ハイ。オネガイシマス。,,4,3
404,お願いします。,オネガイシマス。,,4,4
405,わかりました。,ワカリマシタ。,,4,5
406,今忙しいので、後にしてください。,イマイソガシイノデ、アトニシテクダサイ。,,4,6
407,今は独りで行動したいんです。,イマハヒトリデコウドウシタインデス。,,4,7
408,答えたいけど表現がわかりません。,コタエタイケドヒョウゲンガワカリマセン。,,4,8
409,なるほど。,ナルホド。,,4,9
410,せっかくだけど遠慮します。,セッカクダケドエンリョシマス。,,4,10
411,へぇー。,ヘェー。,,4,11
412,えーっと…,エーット・・・,,4,12
413,えっ！？,エッ!?,,4,13
414,本当に？,ホントウニ?,,4,14
415,むむむ。,ムムム。,,4,15
416,もうすぐ別の予定があるんです。,モウスグベツノヨテイガアルンデス。,,4,16
417,再戦を希望します。,サイセンヲキボウシマス。,,4,17
418,対戦を終わりにしましょう。,タイセンヲオワリニシマショウ。,,4,18
419,一時中断させてください。,イチジチュウダンサセテクダサイ。,,4,19
420,そうかもしれません。,ソウカモシレマセン。,,4,20
421,,,,0,0
422,,,,0,0
423,,,,0,0
424,,,,0,0
425,,,,0,0
426,,,,0,0
427,,,,0,0
428,,,,0,0
429,,,,0,0
430,,,,0,0
431,,,,0,0
432,,,,0,0
433,,,,0,0
434,,,,0,0
435,,,,0,0
436,,,,0,0
437,,,,0,0
438,,,,0,0
439,,,,0,0
440,,,,0,0
441,,,,0,0
442,,,,0,0
443,,,,0,0
444,,,,0,0
445,,,,0,0
446,,,,0,0
447,,,,0,0
448,,,,0,0
449,,,,0,0
450,,,,0,0
451,,,,0,0
452,,,,0,0
453,,,,0,0
454,,,,0,0
455,,,,0,0
456,,,,0,0
457,,,,0,0
458,,,,0,0
459,,,,0,0
460,,,,0,0
461,,,,0,0
462,,,,0,0
463,,,,0,0
464,,,,0,0
465,,,,0,0
466,,,,0,0
467,,,,0,0
468,,,,0,0
469,,,,0,0
470,,,,0,0
471,,,,0,0
472,,,,0,0
473,,,,0,0
474,,,,0,0
475,,,,0,0
476,,,,0,0
477,,,,0,0
478,,,,0,0
479,,,,0,0
480,,,,0,0
481,,,,0,0
482,,,,0,0
483,,,,0,0
484,,,,0,0
485,,,,0,0
486,,,,0,0
487,,,,0,0
488,,,,0,0
489,,,,0,0
490,,,,0,0
491,,,,0,0
492,,,,0,0
493,,,,0,0
494,,,,0,0
495,,,,0,0
496,,,,0,0
497,,,,0,0
498,,,,0,0
499,,,,0,0
500,【理由】,リユウ.,@,5,0
501,詠唱中です。,エイショウチュウデス。,,5,1
502,仕事の時間です。,シゴトノジカンデス。,,5,2
503,約束があるんです。,ヤクソクガアルンデス。,,5,3
504,眠くなりました。,ネムクナリマシタ。,,5,4
505,疲れました。,ツカレマシタ。,,5,5
506,用事があるので、これで。,ヨウジガアルノデ、コレデ。,,5,6
507,体調が悪いんです。,タイチョウガワルインデス。,,5,7
508,気が向きません。,キガムキマセン。,,5,8
509,興味があります。,キョウミガアリマス。,,5,9
510,コンテンツ中なんです。,コンテンツチュウナンデス。,,5,10
511,戦闘中なんです。,セントウチュウナンデス。,,5,11
512,お金を稼ぎたいです。,オカネヲカセギタイデス。,,5,12
513,覚えてないんです。,オボエテナインデス。,,5,13
514,知らないんです。,シラナインデス。,,5,14
515,使ったばかりです。,ツカッタバカリデス。,,5,15
516,経験値が欲しいです。,ケイケンチガホシイデス。,,5,16
517,間違えました。,マチガエマシタ。,,5,17
518,すでに誘われています。,スデニサソワレテイマス。,,5,18
519,すでに持っています。,スデニモッテイマス。,,5,19
520,募集が終わりました。,ボシュウガオワリマシタ。,,5,20
521,準備をしています。,ジュンビヲシテイマス。,,5,21
522,手が離せません。,テガハナセマセン。,,5,22
523,雑談をしています。,ザツダンヲシテイマス。,,5,23
524,キーボードを使っていません。,キーボードヲツカッテイマセン。,,5,24
525,探索中です。,タンサクチュウデス。,,5,25
526,,,,0,0
527,,,,0,0
528,,,,0,0
529,,,,0,0
530,,,,0,0
531,,,,0,0
532,,,,0,0
533,,,,0,0
534,,,,0,0
535,,,,0,0
536,,,,0,0
537,,,,0,0
538,,,,0,0
539,,,,0,0
540,,,,0,0
541,,,,0,0
542,,,,0,0
543,,,,0,0
544,,,,0,0
545,,,,0,0
546,,,,0,0
547,,,,0,0
548,,,,0,0
549,,,,0,0
550,,,,0,0
551,,,,0,0
552,,,,0,0
553,,,,0,0
554,,,,0,0
555,,,,0,0
556,,,,0,0
557,,,,0,0
558,,,,0,0
559,,,,0,0
560,,,,0,0
561,,,,0,0
562,,,,0,0
563,,,,0,0
564,,,,0,0
565,,,,0,0
566,,,,0,0
567,,,,0,0
568,,,,0,0
569,,,,0,0
570,,,,0,0
571,,,,0,0
572,,,,0,0
573,,,,0,0
574,,,,0,0
575,,,,0,0
576,,,,0,0
577,,,,0,0
578,,,,0,0
579,,,,0,0
580,,,,0,0
581,,,,0,0
582,,,,0,0
583,,,,0,0
584,,,,0,0
585,,,,0,0
586,,,,0,0
587,,,,0,0
588,,,,0,0
589,,,,0,0
590,,,,0,0
591,,,,0,0
592,,,,0,0
593,,,,0,0
594,,,,0,0
595,,,,0,0
596,,,,0,0
597,,,,0,0
598,,,,0,0
599,,,,0,0
600,【トレード】,トレード.,@,6,0
601,くれませんか？,クレマセンカ?,,6,1
602,してくれませんか？,シテクレマセンカ?,,6,2
603,安くしてくれませんか？,ヤスクシテクレマセンカ?,,6,3
604,買ってくれませんか？,カッテクレマセンカ?,,6,4
605,売ってくれませんか？,ウッテクレマセンカ?,,6,5
606,トレードしませんか？,トレードシマセンカ?,,6,6
607,いりませんか？,イリマセンカ?,,6,7
608,製作できませんか？,セイサクデキマセンカ?,,6,8
609,持っていませんか？,モッテイマセンカ?,,6,9
610,必要な素材は何ですか？,ヒツヨウナソザイハナンデスカ?,,6,10
611,お金がありません。,オカネガアリマセン。,,6,11
612,アイテムがありません。,アイテムガアリマセン。,,6,12
613,あなたにあげられる物はなさそうです。,アナタニアゲラレルモノハナサソウデス。,,6,13
614,これをあなたにあげましょう。,コレヲアナタニアゲマショウ。,,6,14
615,ください。,クダサイ。,,6,15
616,報酬：,ホウシュウ:,,6,16
617,値段：,ネダン:,,6,17
618,お届け物,オトドケモノ,,6,18
619,,,,0,0
620,,,,0,0
621,,,,0,0
622,,,,0,0
623,,,,0,0
624,,,,0,0
625,,,,0,0
626,,,,0,0
627,,,,0,0
628,,,,0,0
629,,,,0,0
630,,,,0,0
631,,,,0,0
632,,,,0,0
633,,,,0,0
634,,,,0,0
635,,,,0,0
636,,,,0,0
637,,,,0,0
638,,,,0,0
639,,,,0,0
640,,,,0,0
641,,,,0,0
642,,,,0,0
643,,,,0,0
644,,,,0,0
645,,,,0,0
646,,,,0,0
647,,,,0,0
648,,,,0,0
649,,,,0,0
650,,,,0,0
651,,,,0,0
652,,,,0,0
653,,,,0,0
654,,,,0,0
655,,,,0,0
656,,,,0,0
657,,,,0,0
658,,,,0,0
659,,,,0,0
660,,,,0,0
661,,,,0,0
662,,,,0,0
663,,,,0,0
664,,,,0,0
665,,,,0,0
666,,,,0,0
667,,,,0,0
668,,,,0,0
669,,,,0,0
670,,,,0,0
671,,,,0,0
672,,,,0,0
673,,,,0,0
674,,,,0,0
675,,,,0,0
676,,,,0,0
677,,,,0,0
678,,,,0,0
679,,,,0,0
680,,,,0,0
681,,,,0,0
682,,,,0,0
683,,,,0,0
684,,,,0,0
685,,,,0,0
686,,,,0,0
687,,,,0,0
688,,,,0,0
689,,,,0,0
690,,,,0,0
691,,,,0,0
692,,,,0,0
693,,,,0,0
694,,,,0,0
695,,,,0,0
696,,,,0,0
697,,,,0,0
698,,,,0,0
699,,,,0,0
700,【編成】,ヘンセイ.,@,7,0
701,募集中です。,ボシュウチュウデス。,,7,1
702,集まってください。,アツマッテクダサイ。,,7,2
703,一緒にやりませんか？,イッショニヤリマセンカ?,,7,3
704,1人ですか？,ヒトリデスカ?,,7,4
705,空きはありますか？,アキハアリマスカ?,,7,5
706,誘ってください。,サソッテクダサイ。,,7,6
707,入れてください。,イレテクダサイ。,,7,7
708,リーダーは誰ですか？,リーダーハダレデスカ?,,7,8
709,短時間でもいいんですが。,タンジカンデモイインデスガ。,,7,9
710,フルパーティなんです。,フルパーティナンデス。,,7,10
711,手伝ってください。,テツダッテクダサイ。,,7,11
712,パーティを解散します。,パーティヲカイサンシマス。,,7,12
713,席を外します。,セキヲハズシマス。,,7,13
714,パーティ参加を希望します。,パーティサンカヲキボウシマス。,,7,14
715,ライトパーティ,-,,7,15
716,フルパーティ,-,,7,16
717,不慣れです。,フナレデス。,,7,17
718,パーティメンバーの補充をしませんか？,メンバーノホジュウヲシマセンカ?,,7,18
719,,,,0,0
720,,,,0,0
721,,,,0,0
722,,,,0,0
723,,,,0,0
724,,,,0,0
725,,,,0,0
726,,,,0,0
727,,,,0,0
728,,,,0,0
729,,,,0,0
730,,,,0,0
731,,,,0,0
732,,,,0,0
733,,,,0,0
734,,,,0,0
735,,,,0,0
736,,,,0,0
737,,,,0,0
738,,,,0,0
739,,,,0,0
740,,,,0,0
741,,,,0,0
742,,,,0,0
743,,,,0,0
744,,,,0,0
745,,,,0,0
746,,,,0,0
747,,,,0,0
748,,,,0,0
749,,,,0,0
750,,,,0,0
751,,,,0,0
752,,,,0,0
753,,,,0,0
754,,,,0,0
755,,,,0,0
756,,,,0,0
757,,,,0,0
758,,,,0,0
759,,,,0,0
760,,,,0,0
761,,,,0,0
762,,,,0,0
763,,,,0,0
764,,,,0,0
765,,,,0,0
766,,,,0,0
767,,,,0,0
768,,,,0,0
769,,,,0,0
770,,,,0,0
771,,,,0,0
772,,,,0,0
773,,,,0,0
774,,,,0,0
775,,,,0,0
776,,,,0,0
777,,,,0,0
778,,,,0,0
779,,,,0,0
780,,,,0,0
781,,,,0,0
782,,,,0,0
783,,,,0,0
784,,,,0,0
785,,,,0,0
786,,,,0,0
787,,,,0,0
788,,,,0,0
789,,,,0,0
790,,,,0,0
791,,,,0,0
792,,,,0,0
793,,,,0,0
794,,,,0,0
795,,,,0,0
796,,,,0,0
797,,,,0,0
798,,,,0,0
799,,,,0,0
800,【戦術】,センジュツ.,@,8,0
801,ついてきてください。,ツイテキテクダサイ。,,8,201
802,ついていきます。,ツイテイキマス。,,8,202
803,調べてみてください。,シラベテミテクダサイ。,,8,203
804,見つけました！,ミツケマシタ!,,8,204
805,全力で攻撃してください！,ゼンリョクデコウゲキシテクダサイ!,,8,1
806,少し下がって。,スコシサガッテ。,,8,2
807,敵視に注意してください。,テキシニチュウイシテクダサイ。,,8,3
808,これを先にやっつけて！,コレヲサキニヤッツケテ!,,8,4
809,攻撃しないでください。,コウゲキシナイデクダサイ。,,8,5
810,足止めしてください！,アシドメシテクダサイ!,,8,6
811,無効化してください！,ムコウカシテクダサイ!,,8,7
812,回復してください！,カイフクシテクダサイ!,,8,8
813,掛けてください！,カケテクダサイ!,,8,9
814,逃げて！,ニゲテ!,,8,10
815,助けて！,タスケテ!,,8,11
816,止まって！,トマッテ!,,8,12
817,待機します。,タイキシマス。,,8,13
818,なくなりました。,ナクナリマシタ。,,8,14
819,ありません。,アリマセン。,,8,15
820,節約してください。,セツヤクシテクダサイ。,,8,16
821,節約します。,セツヤクシマス。,,8,17
822,装備品の耐久度が下がってきました。,ソウビヒンノタイキュウドガサガッテキマシタ。,,8,18
823,準備完了！,ジュンビカンリョウ!,,8,19
824,マーカーを設定してください。,マーカーヲセッテイシテクダサイ。,,8,100
825,使ってください。,ツカッテクダサイ。,,8,20
826,休憩しましょう。,キュウケイシマショウ。,,8,205
827,敵を連れてきます。,テキヲツレテキマス。,,8,21
828,敵を引きつけます。,テキヲヒキツケマス。,,8,22
829,待ってください。,マッテクダサイ。,,8,206
830,現地に集合しましょう。,ゲンチニシュウゴウシマショウ。,,8,207
831,移動しましょう。,イドウシマショウ。,,8,208
832,そこにいてください。,ソコニイテクダサイ。,,8,209
833,これから向かいます。,コレカラムカイマス。,,8,210
834,すぐ戻ります。,スグモドリマス。,,8,211
835,ロットしてください。,ロットシテクダサイ。,,8,212
836,弱点：,ジャクテン:,,8,300
837,注意：,チュウイ:,,8,301
838,おすすめ：,オススメ:,,8,302
839,討伐順：,トウバツジュン:,,8,303
840,欲しいもの：,ホシイモノ:,,8,304
841,敵視を稼いでください。,テキシヲカセイデクダサイ。,,8,23
842,敵が近づいてます！,テキガチカヅイテマス!,,8,24
843,気にしないでください。,キニシナイデクダサイ。,,8,25
844,無視してください。,ムシシテクダサイ。,,8,26
845,スイッチ,-,,8,1105
846,交代してください！,コウタイシテクダサイ!,,8,27
847,私が最初に攻撃します！,ワタシガサイショニコウゲキシマス!,,8,28
848,ゆっくり進みましょう。,ユックリススミマショウ。,,8,200
849,実行してください！,ジッコウシテクダサイ!,,8,30
850,方向：,ホウコウ:,,8,305
851,回避してください！,カイヒシテクダサイ!,,8,31
852,後ろを向いてください。,ウシロヲムイテクダサイ。,,8,32
853,ダメージを受けてください。,ダメージヲウケテクダサイ。,,8,33
854,敵を離してください。,テキヲハナシテクダサイ。,,8,34
855,離れてください。,ハナレテクダサイ。,,8,35
856,近づいてください。,チカヅイテクダサイ。,,8,36
857,運んでください。,ハコンデクダサイ。,,8,37
858,,,,0,0
859,切断してください！,セツダンシテクダサイ!,,8,39
860,維持してください！,イジシテクダサイ!,,8,40
861,同時に倒しましょう！,ドウジニタオシマショウ!,,8,41
862,隠れて！,カクレテ!,,8,42
863,搭乗します！,トウジョウシマス!,,8,43
864,搭乗してください！,トウジョウシテクダサイ!,,8,44
865,,,,0,0
866,,,,0,0
867,,,,0,0
868,,,,0,0
869,,,,0,0
870,,,,0,0
871,,,,0,0
872,,,,0,0
873,,,,0,0
874,,,,0,0
875,,,,0,0
876,,,,0,0
877,,,,0,0
878,,,,0,0
879,,,,0,0
880,,,,0,0
881,,,,0,0
882,,,,0,0
883,,,,0,0
884,,,,0,0
885,,,,0,0
886,,,,0,0
887,,,,0,0
888,,,,0,0
889,,,,0,0
890,,,,0,0
891,,,,0,0
892,,,,0,0
893,,,,0,0
894,,,,0,0
895,,,,0,0
896,,,,0,0
897,,,,0,0
898,,,,0,0
899,,,,0,0
900,【役割】,ヤクワリ.,@,9,0
901,リーダー,-,,9,1
902,マスター,-,,9,2
903,ファイター,-,,9,10
904,ソーサラー,-,,9,11
905,ギャザラー,-,,9,12
906,クラフター,-,,9,13
907,タンク,-,,9,20
908,近接攻撃役,キンセツコウゲキヤク,,9,23
909,遠隔攻撃役,エンカクコウゲキヤク,,9,24
910,ヒーラー,-,,9,21
911,強化役,キョウカヤク,,9,26
912,魔法攻撃役,マホウコウゲキヤク,,9,25
913,DPS,-,,9,22
914,,,,0,0
915,,,,0,0
916,,,,0,0
917,,,,0,0
918,,,,0,0
919,,,,0,0
920,,,,0,0
921,,,,0,0
922,,,,0,0
923,,,,0,0
924,,,,0,0
925,,,,0,0
926,,,,0,0
927,,,,0,0
928,,,,0,0
929,,,,0,0
930,,,,0,0
931,,,,0,0
932,,,,0,0
933,,,,0,0
934,,,,0,0
935,,,,0,0
936,,,,0,0
937,,,,0,0
938,,,,0,0
939,,,,0,0
940,,,,0,0
941,,,,0,0
942,,,,0,0
943,,,,0,0
944,,,,0,0
945,,,,0,0
946,,,,0,0
947,,,,0,0
948,,,,0,0
949,,,,0,0
950,【位置】,イチ.,@,10,0
951,位置,イチ,,10,1
952,北,キタ,,10,13
953,南,ミナミ,,10,12
954,東,ヒガシ,,10,10
955,西,ニシ,,10,11
956,上,ウエ,,10,20
957,下,シタ,,10,21
958,右,ミギ,,10,23
959,左,ヒダリ,,10,22
960,表,オモテ,,10,30
961,裏,ウラ,,10,31
962,横,ヨコ,,10,43
963,正面,ショウメン,,10,40
964,中央,チュウオウ,,10,46
965,側面,ソクメン,,10,41
966,内側,ウチガワ,,10,44
967,外側,ソトガワ,,10,45
968,こっち,コッチ,,10,50
969,あっち,アッチ,,10,51
970,そっち,ソッチ,,10,52
971,もっと近く,モットチカク,,10,53
972,もっと遠く,モットトオク,,10,54
973,入口,イリグチ,,10,60
974,出口,デグチ,,10,61
975,背面,ハイメン,,10,42
976,1時,イチジ,,10,70
977,2時,ニジ,,10,71
978,3時,サンジ,,10,72
979,4時,ヨジ,,10,73
980,5時,ゴジ,,10,74
981,6時,ロクジ,,10,75
982,7時,シチジ,,10,76
983,8時,ハチジ,,10,77
984,9時,クジ,,10,78
985,10時,ジュウジ,,10,79
986,11時,ジュウイチジ,,10,80
987,12時,ジュウニジ,,10,81
988,,,,0,0
989,,,,0,0
990,,,,0,0
991,,,,0,0
992,,,,0,0
993,,,,0,0
994,,,,0,0
995,,,,0,0
996,,,,0,0
997,,,,0,0
998,,,,0,0
999,,,,0,0
1000,【時間】,ジカン.,@,11,0
1001,おととい,オトトイ,,11,3
1002,昨日,キノウ,,11,2
1003,今日,キョウ,,11,1
1004,明日,アシタ,,11,4
1005,あさって,アサッテ,,11,5
1006,先週,センシュウ,,11,11
1007,今週,コンシュウ,,11,10
1008,来週,ライシュウ,,11,12
1009,午前,ゴゼン,,11,20
1010,午後,ゴゴ,,11,21
1011,朝,アサ,,11,30
1012,昼,ヒル,,11,31
1013,夜,ヨル.,,11,32
1014,曜日,ヨウビ,,11,40
1015,日曜日,ニチヨウビ,,11,41
1016,月曜日,ゲツヨウビ,,11,42
1017,火曜日,カヨウビ,,11,43
1018,水曜日,スイヨウビ,,11,44
1019,木曜日,モクヨウビ,,11,45
1020,金曜日,キンヨウビ,,11,46
1021,土曜日,ドヨウビ,,11,47
1022,休日,キュウジツ,,11,50
1023,休み,ヤスミ,,11,51
1024,長期,チョウキ,,11,60
1025,短期,タンキ,,11,61
1026,日付,ヒヅケ,,11,70
1027,秒,ビョウ,,11,75
1028,分,フン,,11,74
1029,時間,ジカン,,11,71
1030,月,ツキ,,11,73
1031,年,ネン,,11,72
1032,1月,イチガツ,,11,120
1033,2月,ニガツ,,11,121
1034,3月,サンガツ,,11,122
1035,4月,シガツ,,11,123
