#,Text,Unknown_70_1,Unknown_70_2,Unknown_70_3,AchievementCredit,Item,GatheringItemLevel,Unknown1,FishingSpot,GatheringSubCategory,OceanStars,FishingRecordType,IsHidden,IsInLog
20,レモン色の体に、淡い縞模様の入った美しい魚。金色を好むウルダハの富裕層の間で、観賞魚として人気が高い,,,,0,4876,9,2000,37,0,0,0,False,True
21,ヌルヌルとした細長い魚。農耕民であるララフェル族は好んで食べるが、一般的には泥臭いと考えられている,,,,0,4935,9,2000,3,0,0,3,False,True
22,山神オシュオンに踏まれて死んだ川魚を、女神リムレーンが哀れみ平らな海魚として甦らせたという伝説がある,,,,0,4877,10,2000,44,0,0,0,False,True
23,雑食性で良型の個体が簡単に釣れるため、漁師に人気がある。塩をかけて炙っただけで美味しい点も人気の秘密,,,,0,4936,10,2000,2,0,0,2,False,True
24,とても小さな魚だが、クルザス地方では貴重な食材とされている。釣り上げたその場で調理して食べる人も,,,,0,4937,35,2000,32,0,0,2,False,True
25,光のない環境により眼が退化したが、天敵がいないため問題が無い。水流の変化を感じ取りエサを捕食する,,,,0,4938,31,2000,97,0,0,3,False,True
26,殻が固く加工しにくいうえ、身が少ないため食用には不向き。エサを横取りすることもあるため漁師に嫌われる,,,,0,4878,12,2000,44,0,0,0,False,True
27,ヒレを器用に使って泥を這う奇妙な魚。飛び出した眼は、浅い水溜まりから外敵を見つけるためのものらしい,,,,0,4939,13,2000,73,0,0,3,False,True
28,フライルアーで釣り上げることができる魚。塩焼きはもちろん、フライやムニエルなど幅広く食用に利用される,,,,0,4940,15,2000,18,0,0,2,False,True
29,死んだ魚や藻類を食べるため、「川の掃除屋」とも呼ばれる。この蟹が死滅すると、川が淀むと伝えられる,,,,0,4941,15,2000,8,0,0,2,False,True
30,体表に鮮やかな模様がある魚。その模様が、オサード大陸原産の野獣「虎」に似ているためタイガーと呼ばれる,,,,0,4879,15,2000,45,0,0,0,False,True
31,闘争本能が強いため、同種を同じ水槽に入れると、どちらか一方が死ぬまで闘い続ける。飼育するなら単独で,,,,0,4942,16,2000,19,0,0,3,False,True
32,板金兜のような殻が特徴的。蟹の仲間にも思えるが、博物学者アテルーネの説によればマイトに近い種らしい,,,,0,4880,16,2000,64,0,0,0,False,True
33,エオルゼアでは一般的な小型のバス。棲息域が等しいダークバスとの間で、熾烈な生存競争にさらされている,,,,0,4943,17,2000,73,0,0,3,False,True
34,どんぐりの名を持つ巻貝。丁寧にあく抜きをすれば食用になるが、手間を惜しむと泥臭く非常に不味い,,,,0,4944,17,2000,73,0,0,2,False,True
35,特にロズリト湾産が美味で有名。採れたてのものにサンレモンの汁を搾ると、それだけで格別な味わいとなる,,,,0,4881,17,2000,59,0,0,0,False,True
36,普段の動きは鈍く、のっそりして見える。だが、獲物を狙う捕食行動のときだけは、驚くほど俊敏に動く,,,,0,4945,18,2000,11,0,0,2,False,True
37,その名の通り、ラノシアの河川ではよく見かける存在。小魚を補食するため、ミノーでよく釣ることができる,,,,0,4946,18,2000,42,0,0,2,False,True
38,大型の魚から逃げるため、ヒレを広げて滑空する。その姿は、女神リムレーンが投じたダガーに喩えられる,,,,0,4882,18,2000,64,0,0,1,False,True
39,グリダニアでは、かつて戦乱期に籠城戦の食料とするため、堀である翡翠湖に放流されたという言い伝えが残る,,,,0,4947,19,2000,3,0,0,3,False,True
40,南洋の暖かい海を原産とするあでやかな魚。時折、海流に流されることがあるらしく、エオルゼアでも釣れる,,,,0,4883,19,2000,37,0,0,1,False,True
41,人為的な交配の繰り返しによって、銅色の輝きを得た観賞魚。東方から持ち込まれたものが、放流され広まった,,,,0,4948,20,2000,67,0,0,3,False,True
42,川で生まれ、海で育ち、再び川に戻り産卵して死を迎える。それゆえ命の循環を象徴するとも考えられている,,,,0,4949,20,2000,67,0,0,2,False,True
43,驚くと巣穴から飛び上がる。この習性を知る海鳥は、巣穴に小石を落とし、驚いて現れた貝を捕食するという,,,,0,4884,20,2000,60,0,0,0,False,True
44,泥まみれになって、捕食者の目をくらますため、かつては「泥から生まれるゴーレムの一種」と考えられていた,,,,0,4950,21,2000,13,0,0,2,False,True
45,触手をうねらせ、舞うように泳ぐ。この動きについては、求愛行動説と老廃物除去説があり、論争が続いている,,,,0,4885,21,2000,46,0,0,1,False,True
46,真上から見たときにもっとも美しいように品種改良された観賞魚。だが、人工交配を続けないと色はあせてゆく,,,,0,4951,21,2000,18,0,0,2,False,True
47,鮮血のような、真っ赤な甲殻が特徴。太陽の女神アーゼマが流した血によって生まれたという伝説があるほど,,,,0,4952,22,2000,11,0,0,2,False,True
48,翡翠のような深い色合いのイール。体表の色は、食性の違いや棲息域の水質によっても、微妙に変化するらしい,,,,0,4953,22,2000,66,0,0,2,False,True
49,沈黙毒を有する危険な魚。ある家庭で誤って食卓に出された結果、家族間の会話が途絶え、その一家は離散した,,,,0,4886,22,2000,52,0,0,0,False,True
50,不純物を体内に蓄積するため、泥臭く食用には適さない。だが、この貝によって、棲息域の水質が保たれている,,,,0,4954,23,2000,66,0,0,3,False,True
51,フライルアーを使った釣りを楽しみたいなら、最適の魚。帰りがけに温泉に寄るのが紳士淑女の嗜み,,,,0,4955,23,2000,66,0,0,2,False,True
52,存在感が希薄な魚。ガラスのように透き通っているため、近年になるまで、その存在を知られていなかった,,,,0,4956,24,2000,42,0,0,2,False,True
53,かつて「食すと視力が高まる」と噂が流れ、流行したことがある。だが、不味かったため流行の収束は早かった,,,,0,4957,24,2000,66,0,0,2,False,True
54,刀剣のように鋭利なヒレを持つため、セイバーと呼ばれる。その鋭いヒレで、漁網を破ることもしばしば,,,,0,4887,24,2000,61,0,0,1,False,True
55,イールパイの材料として好まれる魚。昼間は巣穴でじっとして動かず、夜間になると活発に動きエサを探す,,,,0,4958,25,2000,11,0,0,2,False,True
56,生物の多くが死滅したとされる南方大陸から、持ち帰られた品種。生命力がとても強く、異郷で繁殖している,,,,0,4959,25,2000,15,0,0,3,False,True
57,目の覚めるような青い珊瑚。その色合いは、海の名をとって「ロータノブルー」と呼ばれ、称えられている,,,,0,5461,25,2000,51,0,0,1,False,True
58,その逞しい体つきから、妖異「オーガ」の名を冠する大型魚。本物のオーガを相手にするよりは楽という噂,,,,0,4888,25,2000,38,0,0,1,False,True
59,盾型の殻を持つため、伝説の「イージスの盾」にちなんだ名を与えられた。博物学者は古代種だと考えている,,,,0,4960,26,2000,77,0,0,3,False,True
60,特徴的な口吻で、流木や岩に生える藻を食べる小魚。多くの場合、5イルム（約13cm）ほどに成長する,,,,0,4961,26,2000,15,0,0,3,False,True
61,光を発する誘引突起で小魚を誘き寄せ、捕食するため「漁師魚」とも呼ばれる。漁師にとっては縁起の良い魚,,,,0,4889,26,2000,71,0,0,1,False,True
62,シーホースとシードラゴン、どちらと名付けるかで学会が紛糾。だが、誰一人として馬も竜も見たことがなかった,,,,0,4890,26,2000,51,0,0,0,False,True
63,しばしば樹上で発見されるため「木を登る魚」と命名された。しかし実際は、鳥に捕らわれ運ばれただけである,,,,0,4962,27,2000,16,0,0,3,False,True
64,湖沼の底に潜む巨大魚。感覚器である長いヒゲにより、獲物が発する振動を感知。眼前の獲物を一気に呑み込む,,,,0,4963,27,2000,19,0,0,3,False,True
65,特徴的な桜色の体表は、フィンガーシュリンプを主食とするためらしい。特にビアナック島産が美味で有名,,,,0,4891,27,2000,52,0,0,1,False,True
66,雷気を発して獲物を気絶させて捕食する、恐ろしい魚。知らずに近づき、雷撃を受ける人が年に数人はいる,,,,0,4964,28,2000,15,0,0,3,False,True
67,靴底のような形の扁平な形状を持つため、ブラックソールと呼ばれる。焼いてギルバンソースをかけると美味,,,,0,4892,28,2000,53,0,0,0,False,True
68,とげの生えた吻で獲物に吸い付き、体液を吸い取る魚。かつてウルダハでは、王侯貴族の食べ物とされていた,,,,0,4965,29,2000,83,0,0,2,False,True
69,トカゲの頭骨を被り、縄張り争いに利用する奇妙な魚。大きい個体ほど大きな頭骨を被れるため、有利らしい,,,,0,4966,29,2000,83,0,0,2,False,True
70,金槌のような頭で素早く獲物を感知する鮫。群れを成すことで知られ、多いときには百匹単位になるという,,,,0,4893,29,2000,61,0,0,1,False,True
71,食材として有名な魚。毎年、決まって遡上してくるこの魚は、魔物や獣にとっても、貴重な食料となっている,,,,0,4967,28,2000,80,0,0,2,False,True
72,北洋のゼーヴォルフ族の間では、薄切りにして食べる文化がある。コリコリとした食感が味わえるというが……,,,,0,4894,30,2000,53,0,0,0,False,True
73,岩肌に吸い付くための口が特徴的。さまざまな体色や模様を持つ種類がいるプレコの中でも、特に斑紋が美しい,,,,0,4968,30,2000,4,0,0,3,False,True
74,なぜ藻が光を発するのかについては、諸説があり謎のまま。現世を彷徨う亡霊の仕業とも考えられている,,,,0,5544,31,2000,32,0,0,3,False,True
75,食材としても、大型肉食魚のベイトとしても重要な海洋資源。漁師ギルドが扱う魚で、もっとも漁獲高が多い,,,,0,4895,31,2000,52,0,0,0,False,True
76,細長い体は、びっしりと固い鱗で覆われている。息継ぎをするため、時折、水面に口を出すのも特徴的,,,,0,4969,32,2000,85,0,0,3,False,True
77,ミコッテ族が好んで食す、肉太で美味な大型魚。東方では釣れたものを即座に解体し、生食する文化がある,,,,0,4896,32,2000,52,0,0,1,False,True
78,ゴッズグリップで発見された魚。毒性に強い耐性を持つため、水質を推し量るのに役立つ存在でもある,,,,0,4970,32,2000,50,0,0,3,False,True
79,白骨化した骸に、びっしりと付着するおぞましい姿から、「妖異の手先」など不名誉な名で呼ばれることも,,,,0,4971,33,2000,78,0,0,3,False,True
80,根渡り沼のみに見られる固有種で、ヒレを巧みに使って跳ね回ることから、ルートスキッパーと命名された,,,,0,4972,33,2000,16,0,0,3,False,True
81,シーホースの命名時に敗れ去った一派が、必死に近縁種を探し、ようやく見つけ出してシードラゴンと名付けた,,,,0,4897,33,2000,45,0,0,0,False,True
82,小型の魚や虫などを丸呑みにするための、尖った下あごが特徴。古の時代より姿を変えない、古代魚の一種,,,,0,4973,34,2000,15,0,0,3,False,True
83,深夜に海面近くを群泳するため、月光を受けると水面が乳白色に輝く。月神メネフィナの祝福を受けた存在とされる,,,,0,4898,34,2000,52,0,0,0,False,True
84,細かな繊毛が生えた鋏脚が、あたかもミトンをつけているように見えるため、その名で呼ばれるようになった,,,,0,4974,34,2000,54,0,0,2,False,True
85,身が締まっており、煮崩れしにくいため、煮込み料理によく使われる。北海の名王の好物としても有名,,,,0,4899,34,2000,74,0,0,1,False,True
86,はるか昔、南洋から来たララフェル族「モンケ・オンケ」が、友好を示すため角尊に贈った観賞魚の子孫らしい,,,,0,4975,33,2000,4,0,0,2,False,True
87,海に下りることなく、河川や湖沼で過ごす陸封型の淡水魚。警戒心が強く、釣るためには技量が求められる,,,,0,4976,35,2000,26,0,0,2,False,True
88,食用には適さないが、稀に白真珠を産するため珍重される二枚貝。真珠を求めて、養殖法の確立が急がれている,,,,0,4900,35,2000,53,0,0,0,False,True
89,きめ細やかな砂粒で形成された砂漠、「砂海」に棲息する魚。砂海魚の中では、食物連鎖の最下層に位置する,,,,0,4977,35,2000,86,0,0,4,False,True
90,東方で人為的に生み出された観賞魚。銀色の輝きを出すため、3世代の養殖師たちが数十年を費やしたという,,,,0,4978,36,2000,57,0,0,3,False,True
91,くっきりした縞模様が、道化師の衣装に似ていることから「クラウン」と命名された。観賞魚として珍重される,,,,0,4979,36,2000,85,0,0,3,False,True
92,細かくヒレを震動させることで、砂を液状化させて泳ぐ砂海魚。ブリームに似ているが、実は近縁種ではない,,,,0,5032,36,2000,86,0,0,4,False,True
93,クジラや鮫に吸着し、寄生する魚。時を止めて吸着すると考えられ、時神アルジクが好む花の名が付けられた,,,,0,4901,36,2000,52,0,0,1,False,True
94,あまりに鱗が固いため、大型魚にも狙われることが少ない。それゆえ、長い時間を生き抜き、大きく成長する,,,,0,4980,37,2000,16,0,0,3,False,True
95,淡水魚としては、大型な部類に属す魚。大飯喰らいの魚としても知られ、大きめのベイトを好んで捕食する,,,,0,4981,37,2000,68,0,0,3,False,True
96,砂海魚や虫、時には魔物すら捕食する大型の砂海魚。肉厚で美味そうだが、大量の砂を含むため調理は難しい,,,,0,5033,37,2000,87,0,0,4,False,True
97,怒ると風船のように膨らみ、全身の棘と相まって恐ろしい姿になる。「海のボム」という別名でも知られる存在,,,,0,4902,37,2000,53,0,0,0,False,True
98,雑食性の魚で、ルアーでもよく釣れる。そのため、グリダニアでは、焼き魚の定番食材として親しまれている,,,,0,4982,38,2000,12,0,0,2,False,True
99,河口などの、淡水～汽水域で見られる魚。斑紋をまぶした可愛らしい姿で、観賞魚として人気だが飼育は難しい,,,,0,4983,38,2000,54,0,0,2,False,True
100,まるで妖術のように素早く砂中に潜ることから、東方の暗殺者の技にちなみ「土遁（どとん）」と呼ばれる,,,,0,5034,38,2000,86,0,0,4,False,True
101,ローチとしては珍しく、非常に体色が薄く、光の加減では金色に見える。突然変異種が繁殖したものらしい,,,,0,4984,39,2000,31,0,0,3,False,True
102,サゴリー砂漠を吹き抜ける砂嵐に乗り、滑空飛行する砂海魚。オアシスの民は、無謀な者をこの魚の名で呼ぶ,,,,0,5035,39,2000,87,0,0,4,False,True
103,黄金の輝きを放つことから、商売の神「ナルザル」の名で呼ばれる。夜行性なのは、目立ちやすさを補うため,,,,0,4985,39,2000,80,0,0,2,False,True
104,フライルアーで狙う魚として地元民に知られる存在。血のような体色から、昔は「吸血魚」だと思われていた,,,,0,4986,40,2000,26,0,0,2,False,True
105,扁平な体に色鮮やかな模様が浮かぶ、見た目麗しい魚。交易船により南洋諸島から持ち込まれたという説がある,,,,0,4987,40,2000,55,0,0,2,False,True
106,作家ダーウィン卿の旅行記「地底都市見聞記」によると、この魚は地下世界の使者らしいが信じる者はいない,,,,0,5036,40,2000,86,0,0,4,False,True
107,血のように赤い珊瑚は、生命力の象徴と考えられる。そのためラノシアでは出産祝いの贈答品として人気が高い,,,,0,5462,40,2000,62,0,0,0,False,True
108,ブロンズレイクに棲む固有種。捕食しようとした鳥が落としたのか、周辺の河川で目撃されることもあるようだ,,,,0,4988,41,2000,68,0,0,3,False,True
109,アマルジャ族は、赤い殻を持つこの貝を「焔神イフリートの爪から生まれた」として、聖なる食物と考えている,,,,0,4989,41,2000,94,0,0,3,False,True
110,砂丘の頂上に登ると、そこから空中に飛び出て滑空する。そして獲物に覆い被さり、そのまま捕食してしまう,,,,0,5037,41,2000,87,0,0,4,False,True
111,普段は、中型の魚を狙うことが多いが、稀に人を襲うこともある。棲息域で無闇に泳ぐのは危険といえるだろう,,,,0,4903,41,2000,62,0,0,1,False,True
112,ウルダハの先代王ササバルの戴冠式において、ある商人が観賞魚として献上。それ以来、ロイヤルと呼ばれる,,,,0,4990,42,2000,82,0,0,3,False,True
113,黒衣森に棲むムーンキーパー族は、雷紋様を持つこの魚を力強さの象徴と考え、縁起物として扱っている,,,,0,4991,42,2000,99,0,0,2,False,True
114,竜が血から眷属を創った際、一滴が川に零れ、この魚になったと伝説は語る。空を舞う竜に近づこうと、滝を登る,,,,0,4992,43,2000,7,0,0,2,False,True
115,金属のように輝く鱗と、その形状が刃物に似ているため、ナイフと呼ばれる。だが、切れ味はすこぶる悪い,,,,0,4993,43,2000,25,0,0,2,False,True
116,鋭い歯を誇り、甲殻類を好んで補食する大型魚。味は悪いが食べると力が沸くとされ、薬剤の調合に用いられる,,,,0,4904,43,2000,65,0,0,1,False,True
117,雨天になると活発に活動をはじめ、釣れやすくなる。そのため、森の民たちは雨を呼ぶ魚と考えるようになった,,,,0,4905,43,2000,81,0,0,2,False,True
118,太く逞しい体を、オークの古木の根に喩えてそう呼ぶ。肉厚で食べ応えがありそうだが、大味で水っぽく不味い,,,,0,4994,44,2000,20,0,0,2,False,True
119,流れのある渓流を中心に、エオルゼア全土で見かけることができる。石の陰などに潜み、虫や小魚を食す,,,,0,4995,44,2000,66,0,0,2,False,True
120,稀に黒真珠を産する二枚貝。白蝶貝よりも棲息数が少ないため、その真珠は最高級の逸品とされている,,,,0,5466,44,2000,65,0,0,0,False,True
121,魚や貝、カエルに加え、ネズミや小鳥にまで飛びついて食すという獰猛な魚。ノーザンパイクの近縁種,,,,0,4996,45,2000,17,0,0,2,False,True
122,棲息域が異なるサウザンパイクの近縁種。尾びれの色が赤ならノーザン、青ならサウザンと、一目で区別できる,,,,0,4997,45,2000,32,0,0,2,False,True
123,名の由来には、「コボルド族のように小柄だから」説と、「コボルド族が錬金術で色づけしたから」説がある,,,,0,4998,45,2000,54,0,0,2,False,True
124,古の種として海賊たちに神聖視されてきた。その固い殻を、杯に加工し、勝利を祝う宴席で用いる風習がある,,,,0,4906,45,2000,101,0,0,0,False,True
125,虫を食べるため、フライルアーによく手を出す。ちなみに、リムサ・ロミンサでは銃の名手を「射手魚」と呼ぶ,,,,0,4999,45,2000,56,0,0,3,False,True
126,オーレリアなどの浮クラゲの近縁種。体の大半がガス嚢になっており、そこに浮行性のガスを蓄えて浮遊する,,,,0,5038,45,2000,34,0,0,5,False,True
127,ゴブリン族が巡礼の旅の最中で手に入れ、エオルゼアに持ち込んだとされる魚。ゴブリン族が好んで食す,,,,0,5000,46,2000,15,0,0,2,False,True
128,棲息域が限られている珍しい魚。この魚が跳ねる姿を目撃すると、三日間幸運が続くという言い伝えがある,,,,0,5001,46,2000,55,0,0,2,False,True
129,かつては食用に不向きと考えられ、釣れても捨てるか肥料にされていた。近年、多くのレシピが考案されている,,,,0,4907,46,2000,62,0,0,1,False,True
130,縄張り意識が強く、暗殺者のように他の魚を排除する。釣り上げるには、この習性を利用した泳がせ釣りが有効,,,,0,5002,47,2000,22,0,0,3,False,True
131,水質が悪い場所でも生き残れる、毒素への耐性がある。だが、体に毒素が蓄積されているため食用には向かない,,,,0,5003,44,2000,24,0,0,3,False,True
132,古くから記録には残されていたが、標本がなかったため長らく存在が疑問視されていた。別名「空飛ぶロッド」,,,,0,5039,47,2000,34,0,0,5,False,True
133,成魚になると額がみるみると突出していく。同種の魚が現れると、この額をぶつけあって優劣を決めるらしい,,,,0,4908,47,2000,65,0,0,1,False,True
134,上昇気流を利用して舞い上がり、一気に降下して羽虫を襲う。速度が速く、飛空艇の球皮に穴を開けることも,,,,0,5040,48,2000,34,0,0,5,False,True
135,雷気を発する魚の中でも、特に魔力が強い。そのため強力な雷撃魔法「サンダラ」の名を冠するに至った,,,,0,5004,48,2000,24,0,0,3,False,True
136,力が非常に強く、釣り上げるにはかなりの腕が必要。博物学者の中には、古代魚のひとつだと指摘する者もいる,,,,0,5005,48,2000,89,0,0,3,False,True
137,マンタに似た扁平な魚体のほぼ全面が、大気中の風属性エーテルを受ける「エーテル翼」として機能している,,,,0,5041,48,2000,34,0,0,5,False,True
138,比較的水深の浅い近海に棲息し、海底に張り付いてじっとしている。これは、獲物を待ち伏せるための習性である,,,,0,4909,48,2000,65,0,0,0,False,True
139,北州イルサバード大陸から持ち込まれた品種。不気味な赤い眼と視線が合うと、不幸が襲うという噂がある,,,,0,5006,48,2000,24,0,0,3,False,True
140,アマルジャ族が好んで食べる魚。彼らがパガルザン地方から持ち込み、放流したものがザナラーンでも見られる,,,,0,5007,49,2000,84,0,0,2,False,True
141,産卵場所を巡って、熾烈な競争を繰り広げることで知られる魚。格闘士のように、体を打ち付け合い闘うという,,,,0,5008,49,2000,25,0,0,2,False,True
142,風属性エーテルを捉えるための皮膜が、船の帆のように見える。その美しい姿を見ると、運気も上昇するという,,,,0,5042,49,2000,34,0,0,5,False,True
143,見る者を不安な気持ちにさせる、不気味な姿で嫌われている。見た目に反して美味らしいが、食べる者は少ない,,,,0,4910,49,2000,101,0,0,0,False,True
144,星々を散らしたかのような斑紋が煌めく魚。星の女神ニメーヤの名を冠するに相応しい魚といえるだろう,,,,0,5009,50,2000,26,0,0,2,False,True
145,戦神ハルオーネの如く、勇猛だとされる獰猛な魚。イシュガルドの騎士には、紋章の意匠として用いる者もいる,,,,0,5010,50,2000,29,0,0,2,False,True
146,輸入された当初は高値で取引されていたが、繁殖が進み値崩れ。今では放流されたものが野生化している,,,,0,5011,50,2000,22,0,0,3,False,True
147,サゴリー砂漠の砂海魚。キラリと光る疑似餌器官を、宝石と間違えて掴んだ者が、襲われる事件も起こっている,,,,0,5043,50,2000,86,0,0,4,False,True
148,不味い魚料理に激怒した王が、皿ごと雲海に投げ捨てたところ、それがこの魚に生まれ変わったという民話がある,,,,0,5044,50,2000,27,0,0,5,False,True
149,美味で知られる大型の海老。美食家たちの間では、どの調理法が一番美味しいかを巡り、論争になりやすい,,,,0,4911,50,2000,102,0,0,0,False,True
150,びっしりと細かい歯が並ぶ円形の口吻を、獲物の体に密着させて血を吸い尽くす。野獣や魔物すら餌食になる,,,,0,5012,50,2000,57,0,0,2,False,True
151,山と放浪の神オシュオンが、あるとき山中で道に迷ったところ、この魚が正しい道筋を示したと伝えられている,,,,0,5013,50,2000,33,0,0,2,False,True
152,普段は沖合にいるが、稀に沿岸まで進出してくる。網にかかると他の魚を食い荒らすため、これを嫌う漁師は多い,,,,0,4912,50,2000,60,0,0,1,False,True
153,釣り糸を切られずに釣り上げるには、超絶技巧の竿さばきが必要。まさに「幻」と呼ばれるに相応しい存在,,,,0,5014,50,2000,31,0,0,3,False,True
154,毎年のように、この魚に噛まれる漁師がいる。その傷跡は、魔獣クァールに噛まれたように、痛々しいという,,,,0,5015,70,2000,66,0,0,3,False,True
155,伝説の大海蛇「サラオス」の子に喩えられる存在。深海魚らしく蝋に覆われた肉には、可食部がほとんどない,,,,0,4913,55,2000,108,0,0,1,False,True
156,シャル貝に足を挟まれた男が、満潮時に溺死したという逸話がある。だが、実際はそんなに急には口を閉じない,,,,0,4914,55,2000,156,0,0,0,False,True
157,ほとんどの時間を動かずに寝て過ごすため、怠け者の象徴とされる。明け方付近の時間帯に、活発に活動する,,,,0,5016,55,2000,99,0,0,2,False,True
158,アマルジャ族が、イフリートに祝福された魚として神聖視している。釣り上げるところを、見られてはならない,,,,0,5017,55,2000,82,0,0,2,False,True
159,南洋に多く棲息する魚。その名は、南洋を根拠地とするララフェル族の古い言葉で「力強い」という意味を持つ,,,,0,4915,55,2000,47,0,0,1,False,True
160,水温の低い海底を好む。季節に応じて変わる海流に身を任せながら、過ごしやすい海域を移動するという,,,,0,4916,55,2000,59,0,0,1,False,True
161,獰猛なる巨大魚。デューンフォーク族は、言うことを聞かない子供を脅す手段として、よくこの魚の名を出す,,,,0,5018,55,2000,89,0,0,3,False,True
162,その体表に現れる模様が、既に製法の失われた「ウーツ鋼のナイフ」に似ているため、そう呼ばれている,,,,0,5019,55,2000,88,0,0,3,False,True
163,あまりにも大きなその巨体を釣り上げるには、数人がかりが必要とさえ言われる。巨大魚釣りの登竜門的存在,,,,0,5020,55,2000,68,0,0,3,False,True
164,産卵地のサゴリー砂漠と、生育地のグランドウェイクが東方交易のルートと重なるため、「隊商魚」と呼ばれる,,,,0,5045,55,2000,87,0,0,4,False,True
165,超高速で泳ぐ大型魚。かつて女神リムレーンの入浴をのぞき見たため、止まると死ぬ呪いをかけられたという,,,,0,4917,50,2000,53,0,0,1,False,True
166,主な棲息域は深海だが、繁殖期になると沿岸部にも姿を現すようになる。なお、古代魚のひとつとしても有名,,,,0,4918,55,2000,63,0,0,0,False,True
167,外套部からもの凄い腐臭を発するため、誰も食べようとはしないが、身には毒や臭みはなく淡泊な味わいらしい,,,,0,5021,70,2000,24,0,0,3,False,True
168,クルザスの雲海に潜む、肉食の大型魚。イシュガルドの民の中には、ドラゴン族の眷属だと考える者もいる,,,,0,5046,70,2000,27,0,0,5,False,True
169,時折、海岸に死体が打ち寄せられることはあるのものの、生きた状態で釣り上げるのは至難の業とされる,,,,0,4919,55,2000,65,0,0,1,False,True
170,数々の悪名高い伝説を持つ存在。船を沈めたという逸話は、エオルゼアに留まらず、東方でも伝えられている,,,,0,4920,70,2000,107,0,0,1,False,True
171,稀に海面近くに体を横たえ、ぷかぷかと浮遊する姿が見られる。船乗りたちに愛されて止まない存在,,,,0,4921,50,2000,62,0,0,1,False,True
172,強靱なプレート状の顎を持ち、巨大な鮫すら食いちぎるという。サハギン族たちに神聖視されるのも頷ける,,,,0,4922,70,2000,102,0,0,1,False,True
173,その幻覚性キノコを食べた男は「俺はシルフになり、空飛ぶイールパイと踊り、42の真理を悟った」と語った,,,,0,5022,55,2000,9,0,0,3,False,True
174,雷神「ラムウ」の名で呼ばれるのは、天候が荒れた際に活発に活動することに由来する。別名「嵐を呼ぶ者」,,,,0,5023,55,2000,16,0,0,3,False,True
