#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
31,"Merci infiniment ! Grâce à vous, le poussin est hors de danger. Le problème, c'est qu'il a la bougeotte et ça ne me sur­pren­drait pas s'il se retrouvait à nouveau dans une situation difficile... N'hésitez pas à repasser de temps à autre, on ne sait jamais !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
32,Votre sac est si plein que je n'arrive pas à ranger votre lot. Faites un peu de place et revenez me voir.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
33,"Vous êtes en possession d'un billet de Méga Cactpot, vous dites ? Très bien. Voyons voir combien de bons numéros vous avez...",,,,,,,,,,,100,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
34,"Tiens, tiens... Vous m'avez l'air d'être quelqu'un de talentueux, et je ne dis pas ça tous les jourrrs, croyez-moi. Ça vous dirait de prendre une leçon de danse ?",,,,,,,,,,,35,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
35,"Pour ce faire, il vous suffit de monter sur la scène et d'imiter les mouvements de mes danseurs étoiles. Je serais currrieuse de voir si vous êtes capable de faire un sans-faute !",,,,,,,,,,,37,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
36,Voulez-vous aller sur la scène ?,Oui,Non,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
37,Les danseurs exécutent quatre emotes à la suite. Observez bien leurs mouvements et utilisez les mêmes emotes après eux. Vous pouvez vous servir de la barre de raccourcis spéciale.,,,,,,,,,,,277,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
38,Il s'agit d'un bonus qui s'améliore au fur et à mesure que le nombre de par­ti­ci­pants augmente. Voilà pourquoi vous avez tout intérêt à convaincre vos amis de jouer avec vous !,,,,,,,,,,,39,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
39,"Le bonus de par­ti­ci­pa­tion est divisé en 7 rangs. Plus le nombre de par­ti­ci­pants au Méga Cactpot augmente, plus le rang s'élève et accroît la quantité de PGS reçus en récompense.",,,,,,,,,,,40,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
40,Il est possible de consulter l'état du bonus à tout moment en s'adressant à la courtière et en choisissant l'option “Voir l'état du bonus de par­ti­ci­pa­tion”.,,,,,,,,,,,105,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
41,"Les résultats sont annoncés une fois par semaine, le samedi à 21h (temps réel).",,,,,,,,,,,42,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
42,"Vous pouvez retirer votre récompense jusqu'au samedi suivant à 21h (temps réel). Attention toutefois à ne pas dépasser ce délai, sans quoi vous ne pourrez plus exiger vos gains.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
43,"Les résultats sont annoncés une fois par semaine, le samedi à 21h (temps réel).",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
44,Un billet de Mini Cactpot coûte UNKNOWN PGS.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
45,Le Mini Cactpot est disponible trois fois par jour à partir de 0h (temps réel).,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
46,"Bravo, vous avez remporté le UNKNOWNe prix ! Puisque vous êtes venue retirer vos gains rapidement, nous avons également ajouté une prime de célérité. J'espère de tout cœur que vous aurez encore plus de chance la semaine prochaine !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
47,"Toutes mes félicitations, Mademoiselle ! Vous avez remporté le premier prix ! Voici votre  et vos points du Gold Saucer. Ah oui, comme vous êtes venue retirer vos gains rapidement, nous avons également ajouté un bonus de célérité.
Voilà qui devrait vous permettre de profiter de notre éta­blis­se­ment comme il se doit.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
48,"Je suis vraiment confuse, mais la période d'exigibilité des gains a expiré... Tout ce que je peux faire pour vous ac­tu­el­le­ment, c'est vous débarrasser de votre billet et vous conseiller d'être un peu plus rapide la prochaine fois. Encore désolée...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
49,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
50,Un ignoble imp a pénétré en douce dans le Gold Saucer et a pris mon apparence !  Il a sûrement dû en faire voir de toutes les couleurs aux autres clients !,,,,,,,,,,,51,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
51,"Je compte sur toi pour m'observer soigneusement et mettre cette sale bête à découvert ! Pour ce faire, jette cette boule puante sur son déguisement, ça lui apprendra ! Et fais bien attention à ne pas te tromper, d'accord ? Les autres chasseurs risqueraient de le prendre mal...",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
52,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
53,"Ouf, heureusement que tu étais là ! Tu as réussi à renvoyer l'imp dans sa tanière, mais je ne doute pas qu'un de ses congénères tentera de nous refaire une mauvaise blague très bientôt. J'espère que tu seras dans les parages à ce moment-là !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
54,Tu n'as pas réussi à démasquer notre imp-osteur ? Quel dommage... Ce sera pour la prochaine fois.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
55,"Pouaaah, qu'est-ce que ça sent mauvais ! Je vois qu'on ne peut pas te berner aussi facilement, toi ! Dis, tu veux bien me laisser partir si je te donne une récompense ? Je te promets que je ne recommencerai plus ! ",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
56,"Allez, à la revoyu... Euh, à jaaamais, je voulais dire ! Hi hi hi hi !",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
57,Beeerk ! (tousse) Mais qu'est-ce que c'est que cette horreur !?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
58,"... Hmm, je sens comme une odeur étrange...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
59,"Eh, oh ! Je suis venu ici pour m'amuser, pas pour être la cible de tes gamineries !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
60,Encore !? Je commence à en avoir par-dessus la tête de ces lanceurs de boules puantes !,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
61,"Non mais, on ne t'a jamais dit que c'était pas bien d'embêter les inconnus ?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
62,"Quelle horreur ! Je te préviens, ce n'est pas comme ça que tu risques d'attirer mon attention !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
63,Pouah ! Mais qu'est-ce qui te prend !?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
64,"(tousse) Tu peux aller faire ça ailleurs, s'il te plaît !?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
65,"(tousse) Mal élevée, va !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
66,"Beurk ! Ils laissent entrer de drôles de zouaves au Gold Saucer, quand même !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
67,(tousse) Qu'est-ce qui se passe ici ? Une attraction spéciale capable de tuer les mouches en plein vol ?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
68,Mais ça empeste ici ! On se croirait dans une étable ! Je vais me plaindre à la direction !,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
69,"Par les Douze, mon nez !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
70,Quelle infection ! C'est comme ça qu'on accueille les clients au Gold Saucer ?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
71,"Je devais livrer ce vase à un client du Gold Saucer, mais je me suis fait surprendre en chemin par une bande de voleurs sans foi ni loi...",,,,,,,,,,,72,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
72,"Vous m'avez l'air d'être une aventurière aguerrie, puis-je vous demander un service ? Si vous pouviez livrer la commande sans vous faire repérer par les voleurs, vous me sauveriez vraiment la mise... Faites attention car le contenu est ex­trê­me­ment fragile !",,,,,,,,,,,80,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
73,Vous avez réussi à effectuer la livraison ? Je savais que je pouvais compter sur vous ! J'espère que nous pourrons collaborer à nouveau !,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
74,"Laissez-moi vous dire que ces voleurs ne font pas dans la dentelle. Si vous vous faites repérer, la marchandise ne fera pas long feu. Prenez bien garde à ne pas entrer dans leur champ de vision !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
75,"Les voleurs sont venus vous mettre des bâtons dans les roues, n'est-ce pas ? Ne vous inquiétez pas, j'ai d'autres vases à disposition.",,,,,,,,,,,76,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
76,Souhaitez-vous retenter ce JACTA ?,Oui,Non,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
77,"Merci beaucoup, aventurière. Il n'y a pas à dire, vous avancez à pas de loup !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
78,"Comme je suis contente de récupérer ce beau vase ! Merci infiniment pour tous vos efforrrts, aventurière !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
79,"C'est bien le vase que j'ai commandé, n'est-ce pas ? Ça n'a pas dû être une partie de plaisir de le transporter jusqu'ici. Un grand merci à vous !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
80,Souhaitez-vous participer à ce JACTA ?,Oui,Non,,,,,,,,,97,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
81,Sachez également que vous recevrez un bonus spécial si vous vous présentez à notre comptoir juste après le tirage.,,,,,,,,,,,82,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
82,Le contenu de cette prime de célérité sera dévoilé en même temps que le numéro gagnant.,,,,,,,,,,,130,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
83,Le bonus de célérité est octroyé aux par­ti­ci­pants se présentant au comptoir du Méga Cactpot dans une limite de UNKNOWN heure (temps réel) après le tirage au sort.,,,,,,,,,,,105,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
84,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
85,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
86,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
87,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
88,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
89,Maître Typhon s'apprête à soulever toute la poussière du Gold Saucer avec sa respiration foudroyante ! Serez-vous capable de prévoir la direction de son souffle pour ne pas vous faire éjecter à l'autre bout du bâtiment ?,,,,,,,,,,,90,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
90,"Vous pensez pouvoir relever le défi, aventurière ? Dans ce cas, montez sur scène et montrez-nous ce que vous savez faire ! Mais je vous préviens... Si jamais la tornade vous emporte, votre coupe de cheveux en sera toute chamboulée !",,,,,,,,,,,276,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
91,Maître Typhon vous en fait voir de toutes les couleurs ? Ne perdez pas espoir ! Remontez im­mé­dia­te­ment sur scène et prouvez-lui que vous êtes in­é­bran­la­ble !,,,,,,,,,,,92,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
92,Voulez-vous monter sur scène ?,Oui,Non,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
93,"Vous êtes venue admirer la puissance fulgurante du souffle de maître Typhon ? C'est un bon début, mais n'hésitez pas à l'affronter lorsque vous vous sentirez d'attaque !",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
94,"Alors, qu'est-ce que ça fait d'avoir les lèvres gercées pour les quinze prochains jours ? Quoi qu'il en soit, au Gold Saucer, il n'y a pas de meilleure preuve de témérité !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
95,"Vous voulez remonter surrr scène ? Décidez-vous vite, ça va bientôt commencer ! ",,,,,,,,,,,36,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
96,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
97,"J'ai marqué sur votre carte l'emplacement du des­ti­na­tai­re. Je vous en prie, apportez-lui sa commande dès que possible, sinon je risque de me retrouver au chômage... Bonne chance !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
98,"Fé­li­ci­ta­tions ! Vous avez touché le gros lot !
Tenez, voici vos 0 points du Gold Saucer. En espérant vous revoir demain !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
99,Merci d'avoir participé. En espérant vous revoir bientôt à mon guichet.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
100,"Votre billet étant éligible pour la prime de célérité, le nombre de PGS reçus a augmenté.",,,,,,,,,,,134,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
101,Mon petit doigt me dit que le UNKNOWNer tirage du Méga Cactpot sera mé-mo-rable. Je vous conseille vivement d'y participer.,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
102,En quoi puis-je vous être utile ?,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
103,"Vous avez un billet de Méga Cactpot ? Dans ce cas, adressez-vous à l'hôtesse sur votre gauche. C'est elle qui s'occupe de remettre les gains aux gagnants.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
104,"Vous avez un billet gagnant ? Toutes mes fé... Flûte ! Le délai de réclamation des gains a expiré. Je suis désolée, mais la seule chose que je puisse faire pour vous ac­tu­el­le­ment, c'est vous débarasser de votre ancien billet et vous en proposer un nouveau.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
105,Que voulez-vous faire ?,Participer au Méga Cactpot,Voir l'état du bonus de par­ti­ci­pa­tion,Afficher l'historique des vainqueurs,En savoir plus sur le Méga Cactpot,En savoir plus sur le bonus de par­ti­ci­pa­tion,Rien en particulier,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,False,False
106,,,,,,,,,,,,137,764,0,0,0,0,0,0,0,0,0,0,8,0,2,False,False
107,,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,7,0,2,False,False
108,"Tout d'abord, sachez que votre premier billet de la semaine vous coûtera UNKNOWN points du Gold Saucer. Pour ce qui est du principe, il est on ne peut plus simple. Tout ce que vous avez à faire, c'est de choisir quatre chiffres : un pour les milliers, les centaines, les dizaines et les unités, ce qui formera un numéro.",,,,,,,,,,,128,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
109,,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,6,0,2,False,False
110,"Personne n'a encore décroché le premier prix. Qui sait, peut-être que vous serez la première à inscrire votre nom au palmarès ? C'est en tout cas tout le mal que je vous souhaite.",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
111,"Vous désirez participer au Méga Cactpot ? Dans ce cas, allez voir la courtière sur votre droite et achetez un billet.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
112,"Vous voulez retirer votre prix ? La patience n'est pas votre fort, on dirait. Hi hi hi ! Attendez que le tirage au sort ait lieu et revenez me voir. D'accord ?",,,,,,,,,,,43,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
113,"Vous êtes en possession d'un billet de Méga Cactpot, vous dites ? Très bien. Voyons voir combien de bons numéros vous avez...",,,,,,,,,,,134,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
114,Je suis à votre serrrvice pour vous conseiller et inscrire votre chocobo aux courses du Gold Saucer.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
115,"Vous avez parlé à Katering, vous dites ? C'est étrrrange, je pensais qu'elle vous remettrait un certificat de jeune chocobo... Vous feriez mieux de retourner au ranch de Brancharquée et de lui parler à nouveau, elle a peut-être oublié.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
116,Annuler l'inscription à la course ?,Oui,Non,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
117,L'inscription a été annulée.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
118,Que voulez-vous faire ?,Participer à une course,Demander des ren­sei­gne­ments,Rien en particulier,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,10,0,2,False,False
119,Que demandez-vous ?,Que sont les courses de chocobos ?,Comment enregistrer un chocobo de course ?,Comment s'inscrire à une course ?,Que sont les catégories ?,Que sont les objets de course ?,Quels sont les différents objets de course ?,Que sont les aptitudes de course ?,En quoi la météo influe-t-elle sur la course ?,Retour,,0,764,120,121,122,281,282,283,284,285,118,0,10,0,2,False,False
120,Les courses de chocobos sont de loin l'attraction la plus populairrre du Gold Saucer des Manderville. Il s'agit d'une épreuve sportive où les par­ti­ci­pants s'affrontent en quête de gloire et de fortune.,,,,,,,,,,,286,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
121,"Le règlement de notre éta­blis­se­ment est très strict, et seuls les chocobos qui ont reçu une forrrmation nécessaire sont autorisés à concourir sur le circuit.",,,,,,,,,,,287,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
122,"C'est très simple, il suffit de vous inscrire à mon guichet. Nos courses sont classées en différentes catégorrries, qui indiquent le degré de compétition que vous pouvez attendre.",,,,,,,,,,,289,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
123,"Vous devez d'abord enregistrer votre chocobo pour participer aux courrrses. Adressez-vous donc à la dresseuse à ma gauche, c'est elle qui s'occupe des formalités administratives.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
124,"Si vous voulez faire une course avec vos camarades, il faut que vous demandiez à votre chef d'équipe d'effectuer l'inscrrription pour vous.",Annuler,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
125,Choix de la course,Course normale,Challenges de performance,Course d'ap­pren­tis­sage,Retour,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False,False
126,Choix de la course,Course aléatoire,Retour,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False
127,Votre inscription est validée. Vous êtes enregistrée dans la course “” de la . Veuillez rrrester dans le square des chocobos en attendant que les préparatifs soient terminés.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
128,"Nous tirerons au sort un numéro de notre côté, et nous le comparerons avec le vôtre pour déterminer votre récompense. Plus vous aurez de chiffres en commun avec le nôtre, de la colonne des unités vers celle des milliers, plus la récompense sera conséquente.",,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
129,"D'ailleurs, je vous invite chaudement à venir au comptoir pour assister au tirage. Non seulement vous pourrez vivre cet instant magique avec les autres par­ti­ci­pants, mais en plus vous aurez le plaisir d'entendre Dame Fortune annoncer les chiffres gagnants en direct.",,,,,,,,,,,81,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
130,"Bon, ça a l'air un peu compliqué dit comme ça, mais vous verrez qu'il n'en est rien. Contentez-vous de croiser les doigts et d'apporter votre billet à l'hôtesse sur votre gauche une fois le tirage effectué.

Juste une dernière chose avant de vous laisser : si d'aventure vous touchez le gros lot, sachez qu'un cadeau spécial vous sera également remis.",,,,,,,,,,,131,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
131,"Il est possible d'acheter jusqu'à trois billets de Méga Cactpot par semaine.
Les résultats sont annoncés le samedi à 21h (temps réel).",,,,,,,,,,,132,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
132,Les gains peuvent être retirés jusqu'au samedi suivant à 21h (temps réel).,,,,,,,,,,,133,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
133,"Notez que si vous ne vous présentez pas au comptoir avant cette échéance, vous ne pourrez pas récupérer votre récompense spéciale ni vos PGS.",,,,,,,,,,,83,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
134,,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,9,0,2,False,False
135,"Bravo, vous avez remporté le UNKNOWNe prix ! Tenez, voici vos points du Gold Saucer. À la semaine prochaine, j'espère !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
136,"Toutes mes félicitations, Mademoiselle ! Vous avez remporté le premier prix ! Voici vos points du Gold Saucer ainsi que la récompense réservée aux grands vainqueurs, à savoir .",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
