#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Talk[0],Talk[1],Talk[2],Talk[3],Talk[4],Talk[5]
10,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Aaah, enfin une livraison ! Alors, voyons voir ce que nous avons là...","Ooh... Pas mal ! Pas mal du tout ! Oui, je devrais pouvoir en tirer un bon prix. Tiens, c'est ta récompense. N'hésite pas à accomplir d'autres mandats pour moi, j'aime beaucoup ce que tu fais.","T'es pas sympa de me faire des fausses joies, comme ça ! J'ai besoin de cette marchandise le plus rapidement possible. Au cas où tu l'aurais pas remarqué, je roule pas sur l'or et chaque minute qui passe me rapproche un peu plus de la famine. Fais vite !",0,0,0
11,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Salut, mousaillon ! Alors, qu'est-ce que tu m'apporrrtes de beau, aujourd'hui ?","Parrrfait, c'est exactement ce que je voulais. Si jamais tu te lasses du métier d'aventurier et que tu veux devenir marin, sache que tu es la bienvenue sur la Prrrincesse de glace.","Ça y est, tu te rappelles de ce que tu devais m'apporrrter ? Bien, dans ce cas, dépêche-toi de me livrer ! Plus tu me fais attendrrre, plus ta récompense diminue ! Hé hé hé !","Par Llymlaen ! Tu te débrouilles sacrément bien, dis donc ! Dis, tu voudrrrais pas m'en livrer un peu plus ? Je te paierai, bien sûr...","Comment ça “non” !? Tu sais à qui tu parrrles, petite ? Bon, tant pis... Je vais me contenter de ce que j'ai sous la main.","Alors là, chapeau... c'est de l'excellent boulot ! Avec une artisane de ton calibrrre dans mon équipage, je suis sûr que la Princesse de glace deviendrait le navire de commerce numéro un dans la région ! Penses-y et reviens me voir si le cœurrr t'en dit."
12,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Bonsoir aventurière. Avez-vous les mar­chan­di­ses que messire Gegeruju a commandées ?,"Merci. C'est un beau produit que vous m'avez livré. Je suis sûr que le seigneur en sera fort satisfait. Prenez soin de vous, et à bientôt j'espère.","Eh bien, n'avez-vous rien à me montrer ? Ne me dites pas que vous n'avez pas encore commencé !? Je vous conseille de faire vite, le seigneur Gegeruju a *horreur* d'attendre !","Quel travail remarquable... Connaissant le seigneur, je suis persuadé qu'il apprécierait d'en avoir quelques exemplaires sup­plé­men­tai­res. Que diriez-vous d'effectuer une nouvelle livraison ? Bien sûr, vous serez généreusement récompensée. Vous le savez, l'argent n'est pas un problème chez nous. Ho ho ho !","Quel dommage... Enfin, j'imagine que vous avez d'autres coeurls à fouetter.","Parfait ! Messire Gegeruju sera aux anges. Après tout, c'est un homme dont la devise est : “Pourquoi se contenter d'un arbre quand on peut avoir toute une forêt ?”. Continuez à mettre votre talent au service du seigneur et, bientôt, vous serez aussi riche que lui ! Enfin... presque. Ho ho ho !"
13,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Bonsoir aventurière. C'est pour une livraison ou un enlèvement ?,"Une livraison ? Signez ici, je vous prie. Merci, et bonne journée. Au suivant !","Je suis désolé, mais je ne peux pas signer votre contrat tant que vous n'avez pas livré les mar­chan­di­ses. Au suivant !","Les affaires marchent fort en ce moment et j'aimerais en profiter pour renflouer nos stocks. Que diriez-vous de prolonger votre contrat avec nous ? Bien sûr, vous serez récompensée comme il se doit.","Vous n'êtes pas intéressée ? Tant pis, alors... Au suivant !","C'est pour... ? Ah, je vous reconnais. Une livraison, donc. Signez ici, je vous prie. Merci, et bonne journée !"
14,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Bonsoir, bonsoir ! C'est pour une livraison, j'imagine ? Montrez-moi ce que vous avez.","Hmm... Oui, je pense que ça fera l'affaire. Tenez, c'est pour vous. Au plaisir de vous revoir !","Comment voulez-vous que je procède au contrôle des mar­chan­di­ses si vous venez les mains vides !? Si vous n'êtes pas capable de fabriquer les produits que j'ai commandés, dites-le tout de suite et ne me faites pas perdre mon temps.",0,0,0
15,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Une livraison, vous dites ? Montrez-moi la marchandise, que je l'inspecte.","Oui, c'est bien ce que j'avais commandé. Merci, aventurière.","Il faudrait savoir : vous avez quelque chose pour moi, oui ou non ? Si vous cherchez juste à enquiquiner quelqu'un, allez voir mon collègue Gigiyon, au rond-point des Scorpions !",0,0,0
16,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Une livraison, tu dis ? Ha ! On ne me la fait pas, à moi ! C'est les Amalj'aa qui t'envoient, c'est ça !?","Oups ! C'est bien le produit que j'avais commandé. Je me sens un peu idiote maintenant... Enfin, avec tous ces escrocs qui traînent, on n'est jamais trop prudent. Merci encore et... désolée pour la méprise.","Ha ! J'en étais sûre ! Tu ne manques pas de toupet pour t'aventurer dans ce camp. Je vais être gentille et te laisser la vie sauve... pour cette fois. Mais ne t'avise pas de remettre les pieds ici, sinon je te dénoncerai aux autorités !","Maintenant que je sais que tu es une artisane digne de confiance, j'aimerais te demander un petit service... Rien de compliqué, rassure-toi. Je voudrais juste que tu me fabriques quelques objets en plus, histoire de réapprovisionner mes stocks de mar­chan­di­ses.","Tu refuses ? C'est juste une petite commande de rien du tout. Une artisane digne de ce nom ne laisserait jamais un client dans l'embarras. Hmm... Je commence à douter de ton honnêteté, tout à coup.",Merci ! Merci mille fois ! C'est tellement rassurant de savoir qu'il existe des gens honnêtes dans ce bas monde.
17,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,0,0,0,0,0
18,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Voilà donc le fameux envoyé de la guilde des aventuriers que j'attendais... Tu as du courage de venir travailler dans un endroit aussi froid.,"Voyons voir ça... Oui, il y a bien tout ce que j'ai commandé. Brrr, décidément, qu'est-ce qu'il fait froid par ici...","Non, ça ne va pas. Tu dois m'apporter ce que j'ai demandé, c'est pourtant simple ! Tu as de la chance que j'ai l'habitude d'attendre dans le froid. Brrr...","Pas de doute, tout y est. En fait, ça serait encore mieux s'il y en avait un peu plus ! Tu crois que tu peux faire ça pour me rendre service ?","Pas de problème, je comprends très bien. Qui aurait envie de faire du zèle avec une température pareille, après tout ?","Ça alors, merci beaucoup ! Ça valait le coup d'attendre ici, sous cette neige glaciale... Je crois que je vais m'acheter une épaisseur de fourrure sup­plé­men­tai­re pour la prochaine fois."
19,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,C'est bien toi l'aventurière qu'on envoie pour ma requête ?,"Hum, oui, c'est vraiment pas mal du tout. J'ai bien fait de m'adresser à la guilde des aventuriers, finalement. ","Avec tous les frais que j'ai payés à la guilde, j'espérais qu'on me fasse parvenir mon dû aussitôt. Dépêche-toi, je n'ai pas que ça à faire.","Tu travailles bien, dis donc. Si ça t'intéresse, j'ai encore du travail pour toi. Bien sûr, il y a une récompense à la clef !","Si tu es occupée... Pas grave, je demanderai à quelqu'un d'autre.","Tu me rends un immense service ! Avec tout ce que tu m'as apporté, ça devrait permettre à ma bourse de retrouver des couleurs."
20,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Bonsoir, aventurière, je vous attendais.","Je vois que vous apportez tout ce dont j'avais besoin. Au nom de la Trouvaille de Saint-Coinach, permettez-moi de vous remercier.","Vous souvenez-vous des articles dont j'ai fait la demande ? Ils sont très importants pour nos recherches ici, vous savez.","Très bien, on dirait que tout y est. Au fait, si vous avez un peu de temps devant vous, puis-je vous demander un autre service ?","Ah, pardonnez-moi. Vous devez être très occupée, et je ne voudrais surtout pas vous déranger. Une autre fois, peut-être.","Ça alors, vous êtes la bienfaitrice de la Trouvaille de Saint-Coinach ! Merci beaucoup."
21,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Tu es la pêcheuse que la guilde des aventuriers m'envoie ? Fais donc voir ce que tu rapportes.,"C'est exactement ce qu'il me faut ! Avec ça, je vais préparer un plat original dont j'ai le secret. Merci à toi, aventurière.","Alors, qu'est-ce que tu attends ? La fraîcheur est tout pour les fruits de mer, et c'est pareil pour ma requête, compris ?","Tiens, pendant que je t'ai sous la main... Tu accepterais une petite requête sup­plé­men­tai­re ?","Tant pis. Tu dois avoir tes raisons je suppose... Je trouverai quelqu'un d'autre à qui m'adresser, ne t'en fais pas.","Voilà ce que j'appelle du travail bien fait ! Avec tout ça, je vais pouvoir laisser libre court à mon imagination culinaire. Merci !"
22,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Salut, aventurrrière ! Alors, tu m'apportes ces délicieux petits poissons ?","Oh, tu l'as vrrraiment fait ! À ta place, j'en aurais avalé la moitié en route, héhé. Tiens, voilà ta récompense !","Quoi, tu vas te mettre à les pêcher maintenant ? Bon, au moins comme ça ils seront de la première frrraîcheur...","C'est excellent ! Vu comme tu t'en sorrrs bien, j'aurais presque envie de t'en demander encorrre plus... Qu'en dis-tu ?","Ah bon... Je suppose que tu dois t'en aller pêcher dans d'autres eaux. Tant pis, une prrrochaine fois !","Mille merrrcis ! Voici la récompense promise, avec un petit supplément. À bientôt, aventurrrière !"
23,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Que fait donc ce pêcheur que la guilde des aventuriers m'a envoyé... Ah, c'est vous ? J'avais hâte de vous rencontrer !","Vous avez vraiment été pêcher tout ça pour moi ? Comme c'est gentil ! Merci, merci !","Vous n'avez pas encore mes poissons ? Ça n'est pas grave, je vous attendrai ici le temps qu'il faudra, hihi.","Vous alors, vous êtes quelqu'un sur qui on peut compter ! J'aimerais vous en demander encore plus... C'est possible ?","Oh, quel dommage... Mais ça n'est pas grave, je suis déjà tellement contente d'avoir pu faire votre con­nais­san­ce !","Oh ! Tout ça, vraiment ? Je ne sais pas comment vous remercier... Tenez, ça vient du fond du cœur !"
24,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Vous venez de la part de la guilde des aventuriers ? Oh... C'est donc à ça que ressemble une vérrritable pêcheuse...,"Merci, je ne sais pas comment j'aurrrais fait, sans vous ! Enfin si, je sais... J'aurais été la risée de tout le hameau.","Dites, vous ne voudriez pas vous dépêcher un peu ? C'est que ça va commencer à se voir, que je passe la journée à me tourrrner les pouces.","Hé, c'est que vous savez y fairrre ! Ça vous embêterait de m'en apporter un peu plus ? Ça ferait meilleur effet, vous voyez.","Bien sûr, les choses ne se passent pas toujourrrs comme on veut... Bah, j'ai l'habitude d'être méprisée, ça ne me fait plus rien !","Voilà ce que j'appelle une affaire rrrondement menée ! Ça vaut bien une petite compensation améliorrrée, héhé."
25,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Êtes-vous l'envoyée de la guilde des aventuriers ? Parrrfait, je vous attendais.","Permettez-moi de vérrrifier... Excellent. Le seigneur Gegeruju sera ravi, à n'en point douter.","Ce n'est pas ce qui était prrrévu. Pourriez-vous m'apporter la marchandise, comme convenu ?",Je vois que vous êtes une personne sérrrieuse. Accepteriez-vous une commande sup­plé­men­tai­re ?,"C'est tout à fait naturrrel. Vous avez déjà rempli vos engagements initiaux, et je vous en remercie.","Je vous remercie d'avoir pu répondre à ma requête favorablement. Voici le paiement convenu, avec un supplément pour vos serrrvices."
26,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Ah, vous voilà. Trêve de bavardages, apportez-vous ce que j'ai demandé ?","Je vous remercie. C'est bien de voir qu'il est possible de faire confiance à la guilde des aventuriers. Tenez, voici la récompense dont nous avions convenu.","Alors, avez-vous apporté ce que j'ai commandé ? Non ? Bon, j'aimerais que vous vous dépêchiez un peu...","Merci à vous, aventurière. Si cela ne vous embête pas, j'aimerais vous en demander un peu plus...","Ah, vraiment ? Dans ce cas, je vais essayer de trouver une autre solution. Merci encore.",Vous êtes décidément une personne sur qui on peut compter. Je ne manquerai pas de le faire savoir à la guilde des aventuriers.
27,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Bien le bonsoir, chère aventurière. Je vous remercie de vous être déplacée jusqu'ici. Que m'apportez-vous de beau ?","Oui, c'est ce que j'attendais ! Heu­reu­se­ment qu'il y a des pêcheurs comme vous pour que les gens comme moi puissent faire du commerce. Je vous remercie.","Il semblerait que vous n'ayez pas pu préparer les mar­chan­di­ses pour l'instant. J'imagine que vous devez être gelée, mais je vous demande encore un petit effort.",J'aime les gens pleins de bonne volonté comme vous. Puis-je abuser de votre patience et vous demander quelques unités sup­plé­men­tai­res ?,"Très bien, je ne veux en aucun cas vous mettre la pression. Je m'adresserai à quelqu'un d'autre, voilà tout.","J'admire votre abnégation. C'est un plaisir pour moi de travailler avec vous. Tenez, prenez ceci, vous l'avez amplement mérité."
28,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Salutations, mon amie. Alors, la pêche a été bonne ?","Eh bien oui, on dirait que tout y est. Quelle chance que la guilde des aventuriers m'ait envoyé quelqu'un comme vous ! Je suis satisfait.",Hein ? Où sont les poissons que j'ai commandés ? Moi qui pensais que tout cela serait rapidement réglé...,Ce n'est pas tous les jours que j'ai la chance d'avoir une pêcheuse comme vous à mon service. Puis-je vous demander un dernier effort ?,"Évidemment... Vous devez être quelqu'un de très demandé, ce que je comprends. Ça sera pour une prochaine fois !","Que dire... Si seulement tout le monde travaillait aussi bien que vous ! C'est un plaisir de vous payer, et de rajouter un bonus par-dessus le marché !"
29,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,C'est vous qui avez accepté notre demande ? Je vous prie de vous dépêcher.,"Oh, mais quel admirable travail ! C'est exactement ce qu'il nous fallait comme qualité.","J'ai bien peur que vous n'ayez pas sur vous ce que nous vous avons demandé... Dépêchez, je vous prie !","C'est vraiment du bon travail, avec le niveau de qualité requis. Accepteriez-vous de faire un autre travail pour nous dans la foulée ? Bien sûr, votre récompense sera à la hauteur de vos efforts.","Écoutez, si vous n'avez pas le temps, nous ne pouvons pas vous y obliger. J'espère toutefois que vous nous ferez le plaisir de retravailler pour nous.","Oui, je crois bien que le compte y est ! Merci énormément. Voici votre dû !"
30,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"C'est vous qui avez accepté notre demande, n'est-ce pas ? Avez-vous apporté ce que nous voulons ?","Oui, c'est exactement ce qu'il nous faut ! Une chance qu'il y ait des pêcheurs de votre envergure par ici. Je vais récompenser vos efforts à leur juste valeur.",J'ai comme qui dirait l'impression que vous avez oublié le plus important... notre commande !,"Écoutez, ce que vous m'apportez me satisfait pleinement, mais j'aimerais vous demander un petit supplément, si vous le voulez bien...","Vous ne pouvez pas ? Eh bien, ce n'est pas grave. Je trouverai sûrement quelqu'un d'autre, qui acceptera à votre place...","Merci infiniment ! Vous avez fait un excellent travail ! Tenez, voici la récompense promise."
31,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Quand vous aurez récupéré les produits pour les mandats, n'hésitez pas à me les apporter. Je suis certaine que nos clients sont impatients de recevoir leur commande.",C'est une belle livraison que vous me faites là ! Continuez comme ça et les clients ne seront jamais déçus.,"Hum... Vous n'avez visiblement aucune commande de prête. Je ne doute pas du fait que vous avez été très occupée, mais il ne faut pas pour autant délaisser nos clients...","Voilà qui va faire plaisir à la personne qui attendait sa commande. D'ailleurs, elle nous en a passé une autre ! Si ça vous intéresse, le mandat est pour vous. Il y aura évidemment une autre récompense à la clef !","Désolée, je vois que vous n'êtes pas intéressée. Peut-être une autre fois, quand vous aurez plus de temps ?","Parfait ! Pour vous remercier, une compensation a été ajoutée à votre récompense..."
32,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"C'est vous la pêcheuse qui a accepté de remplir certains mandats, non ? Si vous avez des prises à livrer, c'est à moi qu'il faut les amener !","Bien, bien, bien... Tout y est ! Vous avez bien mérité votre récompense.","Bien, bien, bien... La commande... n'est absolument pas prête ! Courage, c'est juste un petit effort à fournir !","Bien, bien, bien... Tout a l'air en ordre. Maintenant que vous avez effectué cette commande, seriez-vous intéressée par un autre mandat ?","Quel dommage ! Mais bon, tant pis... Pour être tout à fait honnête, j'étais justement en train de me dire que je pourrais très bien remplir ce mandat moi-même. Il faudrait juste que je trouve cinq minutes pour sortir ma canne et m'en occuper !","Merci à vous ! Je suis épatée par votre travail. Vous faites toujours de belles prises comme ça ? Bref, voilà votre récompense, avec un petit plus en compensation !"
33,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Vous avez rempli la commande pour le mandat que vous avez accepté ? Si c'est le cas, je vous prie de l'apporter ici !","Oui, c'est bien ce qui était stipulé dans le mandat. Vous avez bien mérité votre récompense !","Euh... Où est l'article qui vous a été demandé ? Ne me dites pas que vous l'avez oublié, quand même ! ...","Oui, c'est bien ce qui était stipulé dans le mandat. Mais dites, ça vous embêterait de faire quelque chose en plus ? Bien sûr, votre récompense sera majorée !","Non ? Ce n'est pas grave, puisque vous avez fait ce qu'on vous avait demandé initialement.","Oui, c'est parfait comme ça ! Tenez, comme promis, voici votre récompense avec un petit supplément !"
34,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"C'est bien vous la pêcheuse qui aviez accepté le mandat ? Avez-vous attrrrapé ce qu'on vous avait demandé ? Si oui, veuillez me remettre ça, s'il vous plaît !","Oui, c'est bien ça ! Tenez, voici la rrrécompense !","Attendez, mais ça ne suffit pas... Vous n'aurrriez pas oublié quelque chose sur le lieu de pêche ?","Oui, c'est bien ça ! Mais dites, vous pensez que vous pourriez accepter une commande supplémentairrre ? Bien sûr, la récompense serait conséquente !",Je vois... J'imagine que vous avez d'autrrres engagements à tenir. Je ne vais pas insister alors.,"Parrrfait ! Tenez, voici la récompense augmentée, comme je vous l'avais dit ! Merci pour votre travail !"
35,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Passez au guichet dès que vous aurez ce que l'on vous a commandé.,Parfait ! Exactement ce qui nous a été commandé !,Notre commande ne se trouve pas dans vos affaires ? Me dites pas que vous avez oublié de la mettre dans votre baluchon avant de venir...,0,0,0
36,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,Merci pour votre aide ! N'oubliez pas de nous livrer la commande quand vous reviendrez de votre pêche. Ce serait dommage qu'elle pourrisse dans votre sac !,"Belle prise ! Tenez, les pros de la pêche comme vous méritent une belle récompense !","Euh... Croyez-le ou pas, votre prise s'est fait la malle... À moins que vous l'ayez oubliée ?",0,0,0
37,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Si vous avez rempli la commande pour le mandat que vous avez accepté, n'oubliez pas de me l'apporter !",C'est en tous points conforme aux conditions du mandat. Vous avez bien mérité votre récompense !,"Apparemment, vous n'avez aucun article correspondant... Je vous laisse le soin de mettre de l'ordre dans vos affaires.",0,0,0
38,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,0,1,2,0,0,True,"Vous devez être la pêcheuse qui avait accepté le mandat ? Remettez-moi donc votre prise, si vous l'avez apportée !",C'est ef­fec­ti­ve­ment une très belle prise ! Vous méritez une récompense à sa hauteur !,Hum... Rien ne correspond dans votre besace... Vous n'avez pas relâché votre prise par mégarde ?,0,0,0
