#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
114,Vous faites vos adieux vous.,29,1,0,0,False
115,Vous faites signe de la main vous.,29,1,0,0,False
116,Vous êtes consterné par vous.,29,1,0,0,False
117,Vous montrez votre joie vous.,29,1,0,0,False
118,Vous vous agenouillez respectueusement devant vous.,29,1,0,0,False
119,Vous riez de vous.,29,1,0,0,False
120,Vous vous esclaffez devant vous.,29,1,0,0,False
121,Vous regardez autour de vous.,29,1,0,0,False
122,Vous vous montrez du doigt devant vous.,29,1,0,0,False
123,Vous dites non vous.,29,1,0,0,False
124,Vous n'êtes pas d'accord avec vous.,29,1,0,0,False
125,Vous regardez vous et paniquez.,29,1,0,0,False
126,Vous montrez vous du doigt.,29,1,0,0,False
127,Vous touchez légèrement vous du doigt.,29,1,0,0,False
128,Vous félicitez vous.,29,1,0,0,False
129,Vous vous motivez devant vous.,29,1,0,0,False
130,Vous saluez vous.,29,1,0,0,False
131,Vous êtes choqué par vous.,29,1,0,0,False
132,Vous haussez les épaules devant vous.,29,1,0,0,False
133,Vous essayez de stimuler vous.,29,1,0,0,False
134,Vous tentez d'apaiser vous.,29,1,0,0,False
135,Vous regardez vous et chancelez.,29,1,0,0,False
136,Vous vous étirez devant vous.,29,1,0,0,False
137,"Vous vous détournez de vous, l'air boudeur.",29,1,0,0,False
138,Vous êtes plongé dans vos pensées devant vous.,29,1,0,0,False
139,Vous êtes très déçu par vous.,29,1,0,0,False
140,Vous souhaitez la bienvenue vous.,29,1,0,0,False
141,Vous dites oui vous.,29,1,0,0,False
142,Vous êtes d'accord avec vous.,29,1,0,0,False
143,Vous demandez vous de vous regarder.,29,1,0,0,False
144,Vous posez pour vous.,29,1,0,0,False
145,Vous faites le salut du Maelstrom vous.,29,1,0,0,False
146,Vous faites le salut de l'ordre des Deux Vipères vous.,29,1,0,0,False
147,Vous faites le salut des Immortels vous.,29,1,0,0,False
148,Vous envoyez un baiser vous.,29,1,0,0,False
149,Vous lancez une boule de neige sur vous.,29,1,0,0,False
150,Vous vous prosternez devant vous.,29,1,0,0,False
151,Vous jubilez devant vous.,29,1,0,0,False
152,Vous êtes désespéré par vous.,29,1,0,0,False
153,Vous appelez vous au combat.,29,1,0,0,False
154,Vous vous réjouissez de la victoire avec vous.,29,1,0,0,False
155,Vous effectuez un salto arrière pour vous.,29,1,0,0,False
156,Vous faites un salut oriental vous.,29,1,0,0,False
157,Vous avez un éclair de génie en vous regardant.,29,1,0,0,False
158,,0,0,0,0,False
159,,0,0,0,0,False
160,,0,0,0,0,False
161,Vous affichez une expression normale devant vous.,29,1,0,0,False
162,Vous souriez vous.,29,1,0,0,False
163,Vous êtes radieux devant vous.,29,1,0,0,False
164,Vous semblez plein de confiance face vous.,29,1,0,0,False
165,Vous prenez un air audacieux face vous.,29,1,0,0,False
166,Vous fermez les yeux devant vous.,29,1,0,0,False
167,Vous fondez en larmes devant vous.,29,1,0,0,False
168,Vous semblez terrorisé devant vous.,29,1,0,0,False
169,Vous montrez votre stupéfaction vous.,29,1,0,0,False
170,Vous montrez votre douleur vous.,29,1,0,0,False
171,Vous montrez votre mauvaise humeur vous.,29,1,0,0,False
172,Vous semblez interloqué devant vous.,29,1,0,0,False
173,Vous montrez votre inquiétude vous.,29,1,0,0,False
174,Vous êtes hilare devant vous.,29,1,0,0,False
175,Vous êtes en colère devant vous.,29,1,0,0,False
176,Vous prenez un air navré devant vous.,29,1,0,0,False
177,Vous montrez votre surprise vous.,29,1,0,0,False
178,Vous priez devant vous.,29,1,0,0,False
179,Vous effectuez le salut des Impériaux devant vous.,29,1,0,0,False
180,Vous lancez quelque chose vous.,29,1,0,0,False
181,Seuls les Lalafells peuvent entrer ici.,60,8,0,0,False
182,Vous faites des claquettes pour vous.,29,1,0,0,False
183,Vous exécutez la danse des moissons pour vous.,29,1,0,0,False
184,Vous exécutez la danse de la cour pour vous.,29,1,0,0,False
185,Vous exécutez la danse du gentilhomme pour vous.,29,1,0,0,False
186,Vous caressez vous.,29,1,0,0,False
187,Vous donnez quelque chose vous.,29,1,0,0,False
188,Vous donnez à manger vous.,29,1,0,0,False
189,Vous exécutez la danse du bombo pour vous.,29,1,0,0,False
190,Vous lancez un grand hourra vous !,29,1,0,0,False
191,Vous donnez une claque vous !,29,1,0,0,False
192,Vous donnez une accolade vous.,29,1,0,0,False
193,Vous étreignez vous dans vos bras.,29,1,0,0,False
194,Vous prenez la pose du détective pour vous.,29,1,0,0,False
195,Vous tendez votre poing vers vous.,29,1,0,0,False
196,,0,0,0,0,False
197,Vous exécutez la danse thavnairoise pour vous.,29,1,0,0,False
198,Vous exécutez la danse de l'or pour vous.,29,1,0,0,False
199,Vous exécutez la danse du soleil pour vous.,29,1,0,0,False
200,Vous êtes surpris.,29,1,0,0,False
201,Vous êtes en colère.,29,1,0,0,False
202,Vous êtes furieux.,29,1,0,0,False
203,Vous rougissez d'embarras.,29,1,0,0,False
204,Vous vous inclinez.,29,1,0,0,False
205,Vous poussez des cris d'encouragement.,29,1,0,0,False
206,Vous applaudissez.,29,1,0,0,False
207,Vous faites signe de venir.,29,1,0,0,False
208,Vous faites un geste réconfortant.,29,1,0,0,False
209,Vous pleurez.,29,1,0,0,False
210,Vous dansez.,29,1,0,0,False
211,Vous questionnez votre interlocuteur.,29,1,0,0,False
212,Vous somnolez.,29,1,0,0,False
213,Vous êtes dépité.,29,1,0,0,False
214,Vous faites vos adieux.,29,1,0,0,False
215,Vous faites signe de la main.,29,1,0,0,False
216,Vous êtes consterné.,29,1,0,0,False
217,Vous vous réjouissez.,29,1,0,0,False
218,Vous vous agenouillez respectueusement.,29,1,0,0,False
219,Vous riez.,29,1,0,0,False
220,Vous vous esclaffez.,29,1,0,0,False
221,Vous regardez les alentours.,29,1,0,0,False
222,Vous vous montrez du doigt.,29,1,0,0,False
223,Vous dites non.,29,1,0,0,False
224,Vous n'êtes pas d'accord.,29,1,0,0,False
225,Vous paniquez.,29,1,0,0,False
226,Vous montrez du doigt.,29,1,0,0,False
227,Vous touchez légèrement du doigt.,29,1,0,0,False
228,Vous offrez vos félicitations.,29,1,0,0,False
229,Vous vous motivez.,29,1,0,0,False
230,Vous saluez.,29,1,0,0,False
231,Vous êtes choqué.,29,1,0,0,False
232,Vous haussez les épaules.,29,1,0,0,False
233,Vous faites un geste stimulant.,29,1,0,0,False
234,Vous tentez d'apaiser l'atmosphère.,29,1,0,0,False
235,Vous chancelez.,29,1,0,0,False
236,Vous vous étirez.,29,1,0,0,False
237,Vous boudez.,29,1,0,0,False
238,Vous êtes plongé dans vos pensées.,29,1,0,0,False
239,Vous êtes très déçu.,29,1,0,0,False
240,Vous souhaitez la bienvenue.,29,1,0,0,False
241,Vous acquiescez.,29,1,0,0,False
242,Vous êtes d'accord.,29,1,0,0,False
243,Vous vous regardez.,29,1,0,0,False
244,Vous prenez une pose.,29,1,0,0,False
245,Vous faites le salut du Maelstrom.,29,1,0,0,False
246,Vous faites le salut de l'ordre des Deux Vipères.,29,1,0,0,False
247,Vous faites le salut des Immortels.,29,1,0,0,False
248,Vous envoyez un baiser.,29,1,0,0,False
249,Vous lancez une boule de neige.,29,1,0,0,False
250,Vous vous prosternez.,29,1,0,0,False
251,Vous êtes fou de joie.,29,1,0,0,False
252,Vous êtes désespéré.,29,1,0,0,False
253,Vous vous préparez au combat.,29,1,0,0,False
254,Vous vous réjouissez de la victoire.,29,1,0,0,False
255,Vous effectuez un salto arrière.,29,1,0,0,False
256,Vous faites un salut oriental.,29,1,0,0,False
257,Vous avez un éclair de génie.,29,1,0,0,False
258,,0,0,0,0,False
259,,0,0,0,0,False
260,,0,0,0,0,False
261,Vous affichez une expression normale.,29,1,0,0,False
262,Vous souriez.,29,1,0,0,False
263,Vous êtes radieux.,29,1,0,0,False
264,Vous avez l'air sûr de vous.,29,1,0,0,False
265,Vous affichez un air audacieux.,29,1,0,0,False
266,Vous fermez les yeux.,29,1,0,0,False
267,Vous êtes en larmes.,29,1,0,0,False
268,Vous avez peur.,29,1,0,0,False
269,Vous êtes stupéfait.,29,1,0,0,False
270,Vous souffrez.,29,1,0,0,False
271,Vous êtes maussade.,29,1,0,0,False
272,Vous êtes interloqué.,29,1,0,0,False
273,Vous semblez inquiet.,29,1,0,0,False
274,Vous êtes hilare.,29,1,0,0,False
275,Vous êtes en colère.,29,1,0,0,False
276,Vous avez l'air navré.,29,1,0,0,False
277,Vous êtes surpris.,29,1,0,0,False
278,Vous priez avec ferveur.,29,1,0,0,False
279,Vous faites le salut des Impériaux.,29,1,0,0,False
280,Vous lancez quelque chose.,29,1,0,0,False
281,Vous n'êtes pas lalafelle. Vous allez être téléportée vers une zone sécurisée.,60,8,0,0,False
282,Vous faites des claquettes.,29,1,0,0,False
283,Vous exécutez la danse des moissons.,29,1,0,0,False
284,Vous exécutez la danse de la cour.,29,1,0,0,False
285,Vous exécutez la danse du gentilhomme.,29,1,0,0,False
286,Vous caressez le vide.,29,1,0,0,False
287,Vous donnez quelque chose.,29,1,0,0,False
288,Vous exécutez la danse du bombo.,29,1,0,0,False
289,Vous lancez un grand hourra !,29,1,0,0,False
290,Vous donnez une claque dans le vide !,29,1,0,0,False
291,Vous donnez une accolade dans le vide.,29,1,0,0,False
292,Vous étreignez le vide dans vos bras.,29,1,0,0,False
293,Vous prenez la pose du détective.,29,1,0,0,False
294,Vous tendez votre poing dans le vide.,29,1,0,0,False
295,,0,0,0,0,False
296,Vous exécutez la danse thavnairoise.,29,1,0,0,False
297,Vous exécutez la danse de l'or.,29,1,0,0,False
298,Vous exécutez la danse du soleil.,29,1,0,0,False
299,,0,0,0,0,False
300,Le traitement de la liste noire n'a pas pu s'effectuer.,60,8,0,0,False
301,L'ajout à la liste noire n'a pas pu s'effectuer.,60,8,0,0,False
302,Le nom n'a pas pu être effacé de la liste noire.,60,8,0,0,False
303,Votre liste noire est pleine.,60,8,0,0,False
304,Ce joueur est déjà dans la liste noire.,60,8,0,0,False
305,Les amis ne peuvent pas être ajoutés à la liste noire. Effacez le nom de la liste d'amis et réessayez.,60,8,0,0,False
306,Il est impossible d'envoyer plus de sept requêtes d'ami par jour.,60,8,0,0,False
307,Impossible d'envoyer une invitation. Cette fonction ne peut être utilisée que 5 fois dans un certain laps de temps.,60,8,0,0,False
308,L'invitation a été envoyée. Vous pouvez encore utiliser cette fonction UNKNOWN fois.,57,33,0,0,False
309,Impossible d'utiliser cette fonction hors campagne.,60,8,0,0,False
310,Le traitement de la liste d'amis n'a pas pu s'effectuer.,60,8,0,0,False
311,La demande d'ami n'a pas pu être envoyée.,60,8,0,0,False
312,Ce joueur est déjà dans la liste d'amis ou a reçu une requête d'ami.,60,8,0,0,False
313,Votre liste d'amis est pleine.,60,8,0,0,False
314,La demande d'ami n'a pas pu être envoyée. La liste d'amis du joueur est pleine.,60,8,0,0,False
315,Les joueurs de la liste noire ne peuvent pas être enregistrés comme amis. Effacez le nom de la liste noire et réessayez.,60,8,0,0,False
316,Impossible de faire une requête d'ami à ce joueur. Il est occupé.,60,8,0,0,False
317,Vous avez ajouté UNKNOWN au groupe “UNKNOWN”.,57,32,0,0,False
318,Le nom du groupe d'amis a été modifié.,57,32,0,0,False
319,La cible désignée est erronée. Veuillez réessayer en insérant le nom désiré.,60,8,0,0,False
320,Le traitement de l'équipe n'a pas pu s'effectuer.,60,8,0,0,False
321,L'invitation dans l'équipe n'a pas pu se faire.,60,8,0,0,False
322,L'exclusion de l'équipe n'a pas pu se faire.,60,8,0,0,False
323,Impossible de changer le chef d'équipe.,60,8,0,0,False
324,Vous n'avez pas pu quitter l'équipe.,60,8,0,0,False
325,La dissolution de l'équipe n'a pas pu se faire.,60,8,0,0,False
326,Ce joueur est déjà membre d'une équipe.,60,8,0,0,False
327,Impossible d'envoyer l'invitation. Ce joueur a déjà été invité par une autre équipe.,60,8,0,0,False
328,Ce joueur est déjà invité dans l'équipe.,60,8,0,0,False
329,Impossible d'envoyer une invitation. L'équipe est pleine.,60,8,0,0,False
330,La modification des détails du personnage n'a pas pu se faire.,60,8,0,0,False
331,Impossible de l'inviter dans l'équipe. Ce joueur est en mission ou dans une autre zone.,60,8,0,0,False
332,Impossible de changer le chef d'équipe. Ce joueur est déconnecté.,60,8,0,0,False
333,Vous devez spécifier une classe ou un job préféré.,60,8,0,0,False
334,Impossible d'inviter ce joueur dans l'équipe. Il est occupé.,60,8,0,0,False
335,Impossible de rejoindre l'équipe. Vous êtes en mission ou dans une autre zone que celle du chef d'équipe.,60,8,0,0,False
336,Impossible d'inviter ce joueur dans l'équipe. Il regarde ac­tu­el­le­ment une scène cinématique.,60,8,0,0,False
337,Impossible de changer le chef d'équipe. Ce joueur est déconnecté ou en instance.,60,8,0,0,False
338,Le nom de la linkshell ne peut être constitué uniquement de signes de ponctuation et diacritiques.,60,8,0,0,False
339,Invitation dans la linkshell impossible. ,60,8,0,0,False
340,La linkshell n'a pas pu être créée.,60,8,0,0,False
341,Les noms des linkshells doivent avoir entre 3 et 20 caractères.,60,8,0,0,False
342,Le nom de la linkshell contient des espaces invalides.,60,8,0,0,False
343,Le nom de la linkshell contient des caractères invalides.,60,8,0,0,False
344,Le nom de la linkshell contient des caractères qui ne peuvent pas être utilisés successivement.,60,8,0,0,False
345,La première lettre du nom de la linkshell est en minuscule.,60,8,0,0,False
346,Ce nom est déjà utilisé par une linkshell. Veuillez en choisir un autre.,60,8,0,0,False
347,Ce nom est inapproprié. Veuillez en choisir un autre.,60,8,0,0,False
348,Vous ne pouvez pas créer de linkshells sup­plé­men­tai­res.,60,8,0,0,False
349,Le traitement de l'entrée dans la linkshell n'a pas pu s'effectuer.,60,8,0,0,False
350,Invitation impossible. La personne a atteint le nombre maximum de linkshells autorisées.,60,8,0,0,False
351,Ce joueur est déjà membre de la linkshell.,60,8,0,0,False
352,La linkshell est pleine. Impossible d'ajouter de nouveaux membres.,60,8,0,0,False
353,Le traitement de l'entrée officielle dans la linkshell n'a pas pu s'effectuer.,60,8,0,0,False
354,Vous n'avez pas pu quitter la linkshell.,60,8,0,0,False
355,Vous devez promouvoir un autre membre au rang de chef de la linkshell avant de pouvoir la quitter.,60,8,0,0,False
356,L'exclusion de la linkshell n'a pas pu se faire.,60,8,0,0,False
357,Le traitement des paramètres des officiers n'a pas pu s'effectuer.,60,8,0,0,False
358,Impossible de promouvoir un invité au rang d'officier de la linkshell.,60,8,0,0,False
359,La dissolution de la linkshell n'a pas pu se faire.,60,8,0,0,False
360,Vous n'avez pas pu promouvoir ce membre au rang de chef de la linkshell.,60,8,0,0,False
361,Impossible de promouvoir un invité au rang de chef de la linkshell.,60,8,0,0,False
362,Un ou plusieurs mots ne peuvent pas être utilisés pour un nom de linkshell.,60,8,0,0,False
363,Impossible d'inviter ce joueur dans la linkshell. Il est occupé.,60,8,0,0,False
364,Le nom de la linkshell n'a pas pu être changé.,60,8,0,0,False
365,Le nom de la linkshell n'a pas pu être changé. Le nouveau nom comporte des caractères in­uti­li­sa­bles.,60,8,0,0,False
366,Aucun personnage portant ce nom n'existe.,60,8,0,0,False
367,Vous avez renoncé au rang d'officier de la linkshell “UNKNOWN”.,57,33,0,0,False
368,Vous avez changé le nom de la linkshell “UNKNOWN” en “UNKNOWN”.,57,33,0,0,False
369,Le nom de la linkshell “UNKNOWN” a été changé en “UNKNOWN”.,57,33,1,0,False
370,Le traitement du courrier n'a pas pu s'effectuer.,60,9,0,0,False
371,Le courrier n'a pas pu être envoyé vous.,60,9,0,0,False
372,Impossible d'envoyer une lettre vide.,60,8,0,0,False
373,La lettre est trop longue.,60,8,0,0,False
374,Impossible d'envoyer le courrier. Le ou les objets n'ont pas pu être joints.,60,9,0,0,False
375,Impossible d'envoyer le courrier. L'argent n'a pas pu être joint.,60,9,0,0,False
376,Le courrier n'a pas pu être effacé.,60,8,0,0,False
377,Impossible d'effacer le courrier. Il reste un ou plusieurs objets joints.,60,8,0,0,False
378,Impossible d'effacer le courrier. Il reste de l'argent joint.,60,8,0,0,False
379,Impossible de recevoir le ou les objets joints. Il n'y a pas assez de place dans votre inventaire.,60,9,0,0,False
380,Vous n'avez pas pu recevoir l'argent joint.,60,8,0,0,False
381,"Impossible de recevoir le ou les objets joints.
Il n'y a pas assez de place dans votre inventaire, ou vous ne pouvez pas posséder plus d'un exemplaire d'un objet.",60,8,0,0,False
382,Vous n'avez pas d'ami appartenant au même Monde d'origine à qui envoyer une lettre.,60,8,0,0,False
383,Vous avez renoncé au rang d'officier de la linkshell “UNKNOWN”.,57,33,1,0,False
384,Tous les objets en vente à  ont été vendus.,71,33,1,0,False
385,La recherche aux marchés n'a pas pu se faire.,60,8,0,0,False
386,L'achat aux marchés n'a pas pu se faire. ,60,8,0,0,False
387,L'achat aux marchés n'a pas pu se faire. Attendez un peu et réessayez.,60,8,0,0,False
388,Achat impossible. L'inventaire est plein.,60,8,0,0,False
389,Achat impossible. Vous possédez déjà un exemplaire de cet objet unique.,60,8,0,0,False
390,L'achat aux marchés n'a pas pu se faire.,60,8,0,0,False
391,L'achat aux marchés n'a pas pu se faire. Attendez un peu et réessayez.,60,8,0,0,False
392,Achat impossible. Vous n'avez pas assez d'argent.,60,8,0,0,False
393,Le traitement du servant n'a pas pu s'effectuer.,60,8,0,0,False
394,Vous engagez UNKNOWN.,57,33,0,0,False
395,Vous congédiez UNKNOWN.,57,33,0,0,False
396,Vous envoyez UNKNOWN à .,57,33,0,0,False
397,Vous rappelez UNKNOWN qui se trouvait à .,57,33,0,0,False
398,Vos objets ont été mis en vente à .,57,33,0,0,False
399,Vos objets ont été retirés de la vente à .,57,33,1,0,False
400,Cette fonction n'est pas disponible dans la version d'essai.,60,8,0,0,False
401,Cette fonction ne peut pas être utilisée avec des personnages de la version d'essai.,60,9,0,0,False
402,"Vous avez atteint le maximum de gils accumulables dans la version d'essai.
Tout excédent sera perdu. ",57,1,0,0,False
403,Le prix unitaire a été ajusté afin que le total ne dépasse pas la limite.,57,32,0,0,False
404,"Vous avez déjà obtenu le droit de remodeler un servant.
Vous ne pouvez pas utiliser un autre  pour le moment.",60,9,0,0,False
405,"Vous avez obtenu le droit de remodeler un servant.
Retirez ses pièces d'équipement à l'exception de l'arme/outil principal et adressez-vous à un des comptoirs d'emploi des servants.",57,33,0,0,False
406,Les changements ont été appliqués au servant “UNKNOWN”.,57,33,0,0,False
407,Vous ne pouvez inclure qu'un seul espace.,60,9,0,0,False
408,ハングルかアルファベットのどちらか片方のみを使用してください。,60,9,0,0,False
409,"ゲームを開始してから1500時間以上が経過しました。
過剰なゲームの利用は正常な日常生活に支障を与える恐れがあります。",57,1,0,0,False
410,"Vous avez atteint le niveau requis pour la prochaine quête de votre classe ou job actuel.
Cette quête vous permettra peut-être d'apprendre une nouvelle action.",57,33,0,0,False
411,"Votre écran ne répondant plus aux conditions requises, la taille de l'interface a été changée.",57,33,0,0,False
412,La caméra diaporama a été mise en pause.,57,33,0,0,False
413,La caméra diaporama a été redémarrée.,57,33,0,0,False
414,L'envoi du message a échoué. Veuillez réessayer.,60,9,0,0,False
415,Combat engagé ! Attention à vos PV restants !,60,17,0,0,False
416,Opération interrompue du fait d'une altération d'état contraignante.,60,9,0,0,False
417,Un bonus de gain d'expérience est appliqué à toutes les classes et jobs dont le niveau est inférieur à UNKNOWN !,57,33,0,0,False
418,"Votre personnage ayant atteint le niveau UNKNOWN ou le niveau maximum avec toutes les classes et jobs, il ne bénéficie plus du bonus de gain d'expérience.",57,33,0,0,False
419,Cette mission n'est pas disponible dans la version d'essai.,60,9,0,0,False
420,"Transaction impossible.
Le servant ne peut pas posséder davantage de gils.",60,8,0,0,False
421,Cette mission n'est accessible qu'après avoir enregistré une extension.,60,9,0,0,False
422,,0,0,0,0,False
423,,0,0,0,0,False
424,,0,0,0,0,False
425,La vitesse de lecture a été réglée sur UNKNOWN.,57,32,0,0,False
426,Le prix a été ajusté car il était inférieur au prix minimum.,57,32,0,0,False
427,Impossible de rejoindre cette équipe. Elle est déjà complète.,60,8,0,0,False
428,Impossible de supprimer ce personnage. Déconnectez-vous du jeu depuis votre Monde d'origine.,60,8,0,0,False
429,Impossible de récupérer le profil de recherche.,60,8,0,0,False
430,Veuillez attendre un moment avant de réessayer de vous connecter.,60,8,0,0,False
431,Vous avez achevé votre tâche.,57,33,0,0,False
