#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
2000146,pile de sacs de jute tièdes,piles de sacs de jute tièdes,0,0,0,1,1,0
2000147,caisse d'outils d'arpentage,caisses d'outils d'arpentage,0,0,0,1,1,0
2000148,caisse d'outils d'arpentage,caisses d'outils d'arpentage,0,0,0,1,1,0
2000149,corde à treize nœuds,cordes à treize nœuds,0,0,0,1,1,0
2000150,œuf d'anolis,œufs d'anolis,0,0,1,1,0,0
2000151,éthérite urbaine,éthérites urbaines,0,0,1,1,1,0
2000152,petite clef,petites clefs,0,0,0,1,1,0
2000153,éthérite urbaine,éthérites urbaines,0,0,1,1,1,0
2000154,éthérite urbaine,éthérites urbaines,0,0,1,1,1,0
2000155,éthérite urbaine,éthérites urbaines,0,0,1,1,1,0
2000156,éthérite urbaine,éthérites urbaines,0,0,1,1,1,0
2000157,éthérite urbaine,éthérites urbaines,0,0,1,1,1,0
2000158,,,0,0,0,1,0,0
2000159,petite clef,petites clefs,0,0,0,1,1,0
2000160,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000161,,,0,0,0,1,0,0
2000162,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000163,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000164,,,0,0,0,1,0,0
2000165,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000166,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000167,,,0,0,0,1,0,0
2000168,,,0,0,0,1,0,0
2000169,amas de 6 onz de poudre,amas de 6 onz de poudre,0,0,1,1,0,0
2000170,détonateur,détonateurs,0,0,0,1,0,0
2000171,,,0,0,0,1,0,0
2000172,amas de 6 onz de poudre,amas de 6 onz de poudre,0,0,1,1,0,0
2000173,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000174,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000175,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000176,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000177,levier du monte-charge,leviers du monte-charge,0,0,0,1,0,0
2000178,petite clef,petites clefs,0,0,0,1,1,0
2000179,amas de 6 onz de poudre,amas de 6 onz de poudre,0,0,1,1,0,0
2000180,détonateur,détonateurs,0,0,0,1,0,0
2000181,,,0,0,0,1,0,0
2000182,,,0,0,0,1,0,0
2000183,,,0,0,0,1,0,0
2000184,détonateur amélioré,détonateurs améliorés,0,0,0,1,0,0
2000185,,,0,0,0,1,0,0
2000186,,,0,0,0,1,0,0
2000187,sortie,sorties,0,0,0,1,1,0
2000188,,,0,0,0,1,0,0
2000189,,,0,0,0,1,0,0
2000190,,,0,0,0,1,0,0
2000191,,,0,0,0,1,0,0
2000192,,,0,0,0,1,0,0
2000193,,,0,0,0,1,0,0
2000194,,,0,0,0,1,0,0
2000195,,,0,0,0,1,0,0
2000196,,,0,0,0,1,0,0
2000197,,,0,0,0,1,0,0
2000198,,,0,0,0,1,0,0
2000199,,,0,0,0,1,0,0
2000200,,,0,0,0,1,0,0
2000201,,,0,0,0,1,0,0
2000202,,,0,0,0,1,0,0
2000203,,,0,0,0,1,0,0
2000204,,,0,0,0,1,0,0
2000205,,,0,0,0,1,0,0
2000206,,,0,0,0,1,0,0
2000207,,,0,0,0,1,0,0
2000208,,,0,0,0,1,0,0
2000209,levier en fer,leviers en fer,0,0,0,1,0,0
2000210,,,0,0,0,1,0,0
2000211,,,0,0,0,1,0,0
2000212,vieux papier,vieux papiers,0,0,0,1,0,0
2000213,corail bleu,coraux bleus,0,0,0,1,0,0
2000214,corail rouge,coraux rouges,0,0,0,1,0,0
2000215,corail vert,coraux verts,0,0,0,1,0,0
2000216,interrupteur,interrupteurs,0,0,1,1,0,0
2000217,porte cachée,portes cachées,0,0,0,1,1,0
2000218,,,0,0,0,1,0,0
2000219,,,0,0,0,1,0,0
2000220,,,0,0,0,1,0,0
2000221,,,0,0,0,1,0,0
2000222,,,0,0,0,1,0,0
2000223,,,0,0,0,1,0,0
2000224,,,0,0,0,1,0,0
2000225,porte de La Rambade,portes de La Rambade,0,0,0,1,1,0
2000226,porte en bois,portes en bois,0,0,0,1,1,0
2000227,porte des quartiers du capitaine,portes des quartiers du capitaine,0,0,0,1,1,0
2000228,porte en bois,portes en bois,0,0,0,1,1,0
2000229,porte en bois,portes en bois,0,0,0,1,1,0
2000230,porte en bois,portes en bois,0,0,0,1,1,0
2000231,porte des bourlingueurs,portes des bourlingueurs,0,0,0,1,1,0
2000232,porte du Trou,portes du Trou,0,0,0,1,1,0
2000233,,,0,0,0,1,0,0
2000234,,,0,0,0,1,0,0
2000235,,,0,0,0,1,0,0
2000236,porte de la rambade,portes de la rambade,0,0,0,1,1,0
2000237,,,0,0,0,1,0,0
2000238,,,0,0,0,1,0,0
2000239,,,0,0,0,1,0,0
2000240,,,0,0,0,0,0,0
2000241,,,0,0,0,0,0,0
2000242,,,0,0,0,0,0,0
2000243,,,0,0,0,0,0,0
2000244,,,0,0,0,0,0,0
2000245,,,0,0,0,0,0,0
2000246,,,0,0,0,0,0,0
2000247,,,0,0,0,0,0,0
2000248,,,0,0,0,1,0,0
2000249,,,0,0,0,1,0,0
2000250,clef de la cabine du capitaine,clefs de la cabine du capitaine,0,0,0,1,1,0
2000251,clef du repaire,clefs du repaire,0,0,0,1,1,0
2000252,clef du repaire,clefs du repaire,0,0,0,1,1,0
2000253,clef du repaire,clefs du repaire,0,0,0,1,1,0
2000254,clef du repaire,clefs du repaire,0,0,0,1,1,0
2000255,clef des bourlingueurs,clefs des bourlingueurs,0,0,0,1,1,0
2000256,clef du Trou,clefs du Trou,0,0,0,1,1,0
2000257,,,0,0,0,1,0,0
2000258,,,0,0,0,1,0,0
2000259,,,0,0,0,1,0,0
2000260,,,0,0,0,1,0,0
2000261,,,0,0,0,1,0,0
2000262,,,0,0,0,1,0,0
2000263,,,0,0,0,1,0,0
2000264,,,0,0,0,1,0,0
2000265,,,0,0,0,0,0,0
2000266,,,0,0,0,1,0,0
2000267,,,0,0,0,1,0,0
2000268,fissure étroite,fissures étroites,0,0,0,1,1,0
2000269,touffe d'herbe,touffes d'herbe,0,0,0,1,1,0
2000270,,,0,0,0,1,0,0
2000271,,,0,0,0,1,0,0
2000272,,,0,0,0,1,0,0
2000273,,,0,0,0,1,0,0
2000274,,,0,0,0,1,0,0
2000275,sortie,sorties,0,0,0,1,1,0
2000276,,,0,0,0,1,0,0
2000277,,,0,0,0,1,0,0
2000278,,,0,0,0,1,0,0
2000279,,,0,0,0,1,0,0
2000280,,,0,0,0,1,0,0
2000281,,,0,0,0,1,0,0
2000282,,,0,0,0,0,0,0
2000283,,,0,0,0,0,0,0
2000284,nid de mégalocrabes,nids de mégalocrabes,0,0,0,1,0,0
2000285,,,0,0,0,0,0,0
2000286,charrette renversée,charrettes renversées,0,0,0,1,1,0
2000287,charrette renversée,charrettes renversées,0,0,0,1,1,0
2000288,destination,destinations,0,0,0,1,1,0
2000289,gourde de Sighard,gourdes de Sighard,0,0,0,1,1,0
2000290,sacoche de Sighard,sacoches de Sighard,0,0,0,1,1,0
2000291,,,0,0,0,0,0,0
2000292,,,0,0,0,0,0,0
2000293,,,0,0,0,0,0,0
2000294,hachette de Sighard,hachettes de Sighard,0,0,0,1,1,0
2000295,×ClsExc250：待ち合わせポイント,,0,0,0,1,0,0
2000296,pot de lavande,pots de lavande,0,0,0,1,0,0
2000297,tonneau de fruits,tonneaux de fruits,0,0,0,1,0,0
2000298,caisse cassée,caisses cassées,0,0,0,1,1,0
2000299,charrette renversée,charrettes renversées,0,0,0,1,1,0
2000300,caisse d'Amajina,caisses d'Amajina,0,0,0,1,1,0
2000301,petite clef,petites clefs,0,0,0,1,1,0
2000302,petite clef,petites clefs,0,0,0,1,1,0
2000303,petite clef,petites clefs,0,0,0,1,1,0
2000304,petite clef,petites clefs,0,0,0,1,1,0
2000305,petite clef,petites clefs,0,0,0,1,1,0
2000306,petite clef,petites clefs,0,0,0,1,1,0
2000307,petite clef,petites clefs,0,0,0,1,1,0
2000308,petite clef,petites clefs,0,0,0,1,1,0
2000309,petite clef,petites clefs,0,0,0,1,1,0
2000310,petite clef,petites clefs,0,0,0,1,1,0
2000311,petite clef,petites clefs,0,0,0,1,1,0
2000312,petite clef,petites clefs,0,0,0,1,1,0
2000313,petite clef,petites clefs,0,0,0,1,1,0
2000314,petite clef,petites clefs,0,0,0,1,1,0
2000315,petite clef,petites clefs,0,0,0,1,1,0
2000316,petite clef,petites clefs,0,0,0,1,1,0
2000317,petite clef,petites clefs,0,0,0,1,1,0
2000318,petite clef,petites clefs,0,0,0,1,1,0
2000319,petite clef,petites clefs,0,0,0,1,1,0
2000320,petite clef,petites clefs,0,0,0,1,1,0
2000321,petite clef,petites clefs,0,0,0,1,1,0
2000322,petite clef,petites clefs,0,0,0,1,1,0
2000323,petite clef,petites clefs,0,0,0,1,1,0
2000324,clef du Gui,clefs du Gui,0,0,0,1,1,0
2000325,clef de l'Œillet,clefs de l'Œillet,0,0,0,1,1,0
2000326,clef du Lys,clefs du Lys,0,0,0,1,1,0
2000327,clef de la Rose,clefs de la Rose,0,0,0,1,1,0
2000328,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000329,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000330,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000331,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000332,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000333,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000334,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000335,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000336,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000337,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000338,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000339,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000340,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000341,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000342,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000343,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000344,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000345,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000346,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000347,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000348,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000349,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000350,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000351,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000352,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000353,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000354,porte de la Rose,portes de la Rose,0,0,0,1,1,0
2000355,porte du Gui,portes du Gui,0,0,0,1,1,0
2000356,porte de l'Œillet,portes de l'Œillet,0,0,0,1,1,0
2000357,porte du Lys,portes du Lys,0,0,0,1,1,0
2000358,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000359,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000360,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000361,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000362,orbe lugubre,orbes lugubres,0,0,1,1,0,0
2000363,orbe lugubre,orbes lugubres,0,0,1,1,0,0
2000364,orbe lugubre,orbes lugubres,0,0,1,1,0,0
2000365,orbe lugubre,orbes lugubres,0,0,1,1,0,0
2000366,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000367,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000368,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000369,lanterne sinistre,lanternes sinistres,0,0,0,1,1,0
2000370,sortie,sorties,0,0,0,1,1,0
2000371,,,0,0,0,1,0,0
2000372,monticule de terre,monticules de terre,0,0,0,1,0,0
2000373,monticule de terre,monticules de terre,0,0,0,1,0,0
2000374,monticule de terre,monticules de terre,0,0,0,1,0,0
2000375,,,0,0,0,0,0,0
2000376,,,0,0,0,0,0,0
2000377,morceau de minerai d'argent éraflé,morceaux de minerai d'argent éraflés,0,0,0,1,0,0
2000378,morceau de minerai d'argent éraflé,morceaux de minerai d'argent éraflés,0,0,0,1,0,0
2000379,morceau de minerai d'argent éraflé,morceaux de minerai d'argent éraflés,0,0,0,1,0,0
2000380,morceau de minerai d'argent éraflé,morceaux de minerai d'argent éraflés,0,0,0,1,0,0
2000381,,,0,0,0,0,0,0
2000382,マンドラアクセスその２,,0,0,0,1,0,0
2000383,,,0,0,0,0,0,0
2000384,porte de la chambre d'accusation,portes de la chambre d'accusation,0,0,0,1,1,0
2000385,porte de la chambre de torture,portes de la chambre de torture,0,0,0,1,1,0
2000386,,,0,0,0,1,0,0
2000387,,,0,0,0,1,0,0
2000388,,,0,0,0,1,0,0
2000389,,,0,0,0,1,0,0
2000390,,,0,0,0,1,0,0
2000391,,,0,0,0,1,0,0
2000392,,,0,0,0,1,0,0
2000393,,,0,0,0,1,0,0
2000394,×陰山テスト検索ポイント1,,0,0,0,1,0,0
2000395,×陰山テスト検索ポイント2,,0,0,0,1,0,0
2000396,×陰山テスト検索ポイント3,,0,0,0,1,0,0
2000397,,,0,0,0,1,0,0
2000398,,,0,0,0,1,0,0
2000399,,,0,0,0,1,0,0
2000400,,,0,0,0,1,0,0
2000401,sonnette,sonnettes,0,0,0,1,1,0
2000402,tableau des ventes,tableaux des ventes,0,0,0,1,0,0
2000403,sonnette,sonnettes,0,0,0,1,1,0
2000404,,,0,0,0,1,0,0
2000405,ondulation suspecte,ondulations suspectes,0,0,1,1,1,0
2000406,ondulation suspecte,ondulations suspectes,0,0,1,1,1,0
2000407,ondulation suspecte,ondulations suspectes,0,0,1,1,1,0
2000408,ondulation suspecte,ondulations suspectes,0,0,1,1,1,0
2000409,,,0,0,0,1,0,0
2000410,,,0,0,0,1,0,0
2000411,,,0,0,0,1,0,0
2000412,,,0,0,0,1,0,0
2000413,,,0,0,0,1,0,0
2000414,monument de la justice,monuments de la justice,0,0,0,1,0,0
2000415,statuette flamme,statuettes flamme,0,0,0,1,1,0
2000416,statuette raisin,statuettes raisin,0,0,0,1,1,0
2000417,statuette diamant,statuettes diamant,0,0,0,1,1,0
2000418,statuette casque,statuettes casque,0,0,0,1,1,0
2000419,piédestal en pierre,piédestaux en pierre,0,0,0,1,0,0
2000420,porte du pouvoir magique,portes du pouvoir magique,0,0,0,1,1,0
2000421,piédestal en pierre,piédestaux en pierre,0,0,0,1,0,0
2000422,porte de la sagesse,portes de la sagesse,0,0,0,1,1,0
2000423,piédestal en pierre,piédestaux en pierre,0,0,0,1,0,0
2000424,porte de la richesse,portes de la richesse,0,0,0,1,1,0
2000425,piédestal en pierre,piédestaux en pierre,0,0,0,1,0,0
2000426,porte de la puissance,portes de la puissance,0,0,0,1,1,0
2000427,plateau de la justice,plateaux de la justice,0,0,0,1,0,0
2000428,plateau de la justice,plateaux de la justice,0,0,0,1,0,0
2000429,porte de la justice,portes de la justice,0,0,0,1,1,0
2000430,,,0,0,0,1,0,0
2000431,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000432,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000433,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000434,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000435,porte verrouillée,portes verrouillées,0,0,0,1,1,0
2000436,porte du sanctuaire intérieur,portes du sanctuaire intérieur,0,0,0,1,1,0
2000437,porte du sanctuaire inférieur,portes du sanctuaire inférieur,0,0,0,1,1,0
2000438,porte du grand hall,porte du grand hall,0,0,0,1,1,0
2000439,sonnette,sonnettes,0,0,0,1,1,0
2000440,tableau des ventes,tableaux des ventes,0,0,0,1,0,0
2000441,sonnette,sonnettes,0,0,0,1,1,0
2000442,tableau des ventes,tableaux des ventes,0,0,0,1,0,0
2000443,,,0,0,0,1,0,0
2000444,,,0,0,0,1,0,0
2000445,,,0,0,0,1,0,0
2000446,,,0,0,0,1,0,0
2000447,,,0,0,0,1,0,0
2000448,,,0,0,0,1,0,0
2000449,,,0,0,0,1,0,0
2000450,charrette pillée,charrettes pillées,0,0,0,1,1,0
2000451,,,0,0,0,1,0,0
2000452,,,0,0,0,1,0,0
2000453,,,0,0,0,1,0,0
2000454,,,0,0,0,1,0,0
2000455,,,0,0,0,1,0,0
2000456,,,0,0,0,1,0,0
2000457,,,0,0,0,1,0,0
2000458,transporteur magitek,transporteurs magitek,0,0,0,1,0,0
2000459,,,0,0,0,1,0,0
2000460,sable mouvant,sables mouvants,0,0,0,1,0,0
2000461,sable mouvant,sables mouvants,0,0,0,1,0,0
2000462,,,0,0,0,1,0,0
2000463,,,0,0,0,1,0,0
2000464,sable mouvant,sables mouvants,0,0,0,1,0,0
2000465,sable mouvant,sables mouvants,0,0,0,1,0,0
2000466,sable mouvant,sables mouvants,0,0,0,1,0,0
2000467,,,0,0,0,1,0,0
2000468,,,0,0,0,1,0,0
2000469,sable mouvant,sables mouvants,0,0,0,1,0,0
2000470,coffre de compagnie libre,coffres de compagnie libre,0,0,0,1,0,0
2000471,,,0,0,0,1,0,0
2000472,,,0,0,0,1,0,0
2000473,,,0,0,0,1,0,0
2000474,transporteur magitek,transporteurs magitek,0,0,0,1,0,0
2000475,,,0,0,0,1,0,0
2000476,terminal magitek I,terminaux magitek I,0,0,0,1,0,0
2000477,terminal magitek II,terminaux magitek II,0,0,0,1,0,0
2000478,terminal magitek III,terminaux magitek III,0,0,0,1,0,0
2000479,terminal magitek IV,terminaux magitek IV,0,0,0,1,0,0
2000480,terminal magitek V,terminaux magitek V,0,0,0,1,0,0
2000481,terminal magitek VI,terminaux magitek VI,0,0,0,1,0,0
2000482,terminal magitek VII,terminaux magitek VII,0,0,0,1,0,0
2000483,terminal magitek VIII,terminaux magitek VIII,0,0,0,1,0,0
2000484,terminal magitek IX,terminaux magitek IX,0,0,0,1,0,0
2000485,terminal magitek X,terminaux magitek X,0,0,0,1,0,0
2000486,,,0,0,0,1,0,0
2000487,,,0,0,0,1,0,0
2000488,,,0,0,0,1,0,0
2000489,×川瀬実験EOBJ,,0,0,0,1,0,0
2000490,,,0,0,0,1,0,0
2000491,,,0,0,0,1,0,0
2000492,,,0,0,0,1,0,0
2000493,sortie,sorties,0,0,0,1,1,0
2000494,,,0,0,0,1,0,0
2000495,,,0,0,0,1,0,0
2000496,,,0,0,0,1,0,0
2000497,,,0,0,0,1,0,0
2000498,,,0,0,0,1,0,0
2000499,,,0,0,0,1,0,0
2000500,décharge éthérée,décharges éthérées,0,0,0,1,1,0
2000501,décharge éthérée,décharges éthérées,0,0,0,1,1,0
2000502,porte de la salle d'audience,porte de la salle d'audience,0,0,0,1,1,0
2000503,,,0,0,0,1,0,0
2000504,,,0,0,0,1,0,0
2000505,,,0,0,0,1,0,0
2000506,,,0,0,0,1,0,0
2000507,,,0,0,0,1,0,0
2000508,,,0,0,0,1,0,0
2000509,,,0,0,0,1,0,0
2000510,,,0,0,0,1,0,0
2000511,,,0,0,0,1,0,0
2000512,,,0,0,0,1,0,0
2000513,,,0,0,0,1,0,0
2000514,,,0,0,0,1,0,0
2000515,,,0,0,0,1,0,0
2000516,,,0,0,0,1,0,0
2000517,,,0,0,0,1,0,0
2000518,,,0,0,0,1,0,0
2000519,,,0,0,0,1,0,0
2000520,,,0,0,0,1,0,0
2000521,,,0,0,0,1,0,0
2000522,,,0,0,0,1,0,0
2000523,,,0,0,0,1,0,0
2000524,,,0,0,0,1,0,0
2000525,,,0,0,0,1,0,0
2000526,,,0,0,0,1,0,0
2000527,,,0,0,0,1,0,0
2000528,,,0,0,0,1,0,0
2000529,,,0,0,0,1,0,0
2000530,,,0,0,0,1,0,0
