#,Text,GroupTitle,LookupTable,Group,Key
334,Que faites-vous ?,-,,3,34
335,Voulez-vous jouer à Triple Triade ?,triple triade 335,,3,35
336,Peut-on changer les règles ?,règles 336,,3,36
337,Voulez-vous faire un match de tournoi ?,tournoi 337,,3,37
338,Avez-vous assez de PM ?,PM 338,,3,38
339,Y a-t-il quelque chose que vous voulez savoir ?,savoir 339,,3,39
340,Vous l'avez vu(e) ?,vu 340,,3,40
341,Quelle est la stratégie ?,stratégie 341,,3,41
342,Que penseriez-vous de mettre au point une stratégie ?,stratégie 342,,3,42
343,"Vous pourriez monter avec moi, qu'en dites-vous ?",monter 343,,3,43
344,Pourrais-je monter avec vous ?,monter 344,,3,44
345,,,,0,0
346,,,,0,0
347,,,,0,0
348,,,,0,0
349,,,,0,0
350,,,,0,0
351,,,,0,0
352,,,,0,0
353,,,,0,0
354,,,,0,0
355,,,,0,0
356,,,,0,0
357,,,,0,0
358,,,,0,0
359,,,,0,0
360,,,,0,0
361,,,,0,0
362,,,,0,0
363,,,,0,0
364,,,,0,0
365,,,,0,0
366,,,,0,0
367,,,,0,0
368,,,,0,0
369,,,,0,0
370,,,,0,0
371,,,,0,0
372,,,,0,0
373,,,,0,0
374,,,,0,0
375,,,,0,0
376,,,,0,0
377,,,,0,0
378,,,,0,0
379,,,,0,0
380,,,,0,0
381,,,,0,0
382,,,,0,0
383,,,,0,0
384,,,,0,0
385,,,,0,0
386,,,,0,0
387,,,,0,0
388,,,,0,0
389,,,,0,0
390,,,,0,0
391,,,,0,0
392,,,,0,0
393,,,,0,0
394,,,,0,0
395,,,,0,0
396,,,,0,0
397,,,,0,0
398,,,,0,0
399,,,,0,0
400,【Réponses】,réponses 400,@,4,0
401,Je ne comprends pas.,comprends 401,,4,1
402,"Non, merci.",-,,4,2
403,"Oui, s'il vous plaît.",svp 403,,4,3
404,"Je vous en prie, s'il vous plaît.",svp 404,,4,4
405,Compris.,-,,4,5
406,Je regrette. Je suis occupé(e) pour l'instant.,occupé 406,,4,6
407,Je veux jouer en solo pour l'instant.,solo 407,,4,7
408,Je ne sais pas répondre à cette question.,répondre 408,,4,8
409,Je vois.,-,,4,9
410,"Merci de l'offre, mais je dois refuser.",refuser 410,,4,10
411,C'est intéressant.,intéressant 411,,4,11
412,Euh...,-,,4,12
413,Hein !?,-,,4,13
414,Vraiment ?,-,,4,14
415,Hmmm.,-,,4,15
416,J'ai quelque chose à faire bientôt.,bientôt 416,,4,16
417,J'aimerais refaire une partie.,partie 417,,4,17
418,Arrêtons-nous là.,stop 418,,4,18
419,J'aimerais faire une pause.,pause 419,,4,19
420,Peut-être.,-,,4,20
421,,,,0,0
422,,,,0,0
423,,,,0,0
424,,,,0,0
425,,,,0,0
426,,,,0,0
427,,,,0,0
428,,,,0,0
429,,,,0,0
430,,,,0,0
431,,,,0,0
432,,,,0,0
433,,,,0,0
434,,,,0,0
435,,,,0,0
436,,,,0,0
437,,,,0,0
438,,,,0,0
439,,,,0,0
440,,,,0,0
441,,,,0,0
442,,,,0,0
443,,,,0,0
444,,,,0,0
445,,,,0,0
446,,,,0,0
447,,,,0,0
448,,,,0,0
449,,,,0,0
450,,,,0,0
451,,,,0,0
452,,,,0,0
453,,,,0,0
454,,,,0,0
455,,,,0,0
456,,,,0,0
457,,,,0,0
458,,,,0,0
459,,,,0,0
460,,,,0,0
461,,,,0,0
462,,,,0,0
463,,,,0,0
464,,,,0,0
465,,,,0,0
466,,,,0,0
467,,,,0,0
468,,,,0,0
469,,,,0,0
470,,,,0,0
471,,,,0,0
472,,,,0,0
473,,,,0,0
474,,,,0,0
475,,,,0,0
476,,,,0,0
477,,,,0,0
478,,,,0,0
479,,,,0,0
480,,,,0,0
481,,,,0,0
482,,,,0,0
483,,,,0,0
484,,,,0,0
485,,,,0,0
486,,,,0,0
487,,,,0,0
488,,,,0,0
489,,,,0,0
490,,,,0,0
491,,,,0,0
492,,,,0,0
493,,,,0,0
494,,,,0,0
495,,,,0,0
496,,,,0,0
497,,,,0,0
498,,,,0,0
499,,,,0,0
500,【Raisons】,raisons 500,@,5,0
501,Je lance un sort.,sort 501,,5,1
502,C'est l'heure d'aller au travail.,travail 502,,5,2
503,J'ai déjà quelque chose de prévu.,prévu 503,,5,3
504,J'ai sommeil.,sommeil 504,,5,4
505,Je suis fatigué(e).,fatigué 505,,5,5
506,"Désolé(e), mais je dois y aller.",partir 506,,5,6
507,Je ne me sens pas bien.,sens 507,,5,7
508,Je n'ai pas envie.,envie 508,,5,8
509,Ça m'intéresse.,intéresse 509,,5,9
510,Je suis en pleine mission.,mission 510,,5,10
511,Je suis en plein combat.,combat 511,,5,11
512,Je veux gagner de l'argent.,argent 512,,5,12
513,Je ne me souviens pas.,souviens 513,,5,13
514,Je ne sais pas.,sais 514,,5,14
515,Je viens de l'utiliser.,utiliser 515,,5,15
516,Je veux des points d'expérience.,expérience 516,,5,16
517,Oups ! J'ai fait une erreur.,erreur 517,,5,17
518,On m'a déjà invité(e).,invité 518,,5,18
519,J'en ai déjà un(e).,déjà 519,,5,19
520,Le recrutement est terminé.,terminé 520,,5,20
521,Je suis en train de me préparer.,préparer 521,,5,21
522,Je suis occupé(e).,occupé 522,,5,22
523,Je bavarde.,bavarde 523,,5,23
524,Je n'utilise pas de clavier.,clavier 524,,5,24
525,Je vérifie quelque chose.,quelque chose 525,,5,25
526,,,,0,0
527,,,,0,0
528,,,,0,0
529,,,,0,0
530,,,,0,0
531,,,,0,0
532,,,,0,0
533,,,,0,0
534,,,,0,0
535,,,,0,0
536,,,,0,0
537,,,,0,0
538,,,,0,0
539,,,,0,0
540,,,,0,0
541,,,,0,0
542,,,,0,0
543,,,,0,0
544,,,,0,0
545,,,,0,0
546,,,,0,0
547,,,,0,0
548,,,,0,0
549,,,,0,0
550,,,,0,0
551,,,,0,0
552,,,,0,0
553,,,,0,0
554,,,,0,0
555,,,,0,0
556,,,,0,0
557,,,,0,0
558,,,,0,0
559,,,,0,0
560,,,,0,0
561,,,,0,0
562,,,,0,0
563,,,,0,0
564,,,,0,0
565,,,,0,0
566,,,,0,0
567,,,,0,0
568,,,,0,0
569,,,,0,0
570,,,,0,0
571,,,,0,0
572,,,,0,0
573,,,,0,0
574,,,,0,0
575,,,,0,0
576,,,,0,0
577,,,,0,0
578,,,,0,0
579,,,,0,0
580,,,,0,0
581,,,,0,0
582,,,,0,0
583,,,,0,0
584,,,,0,0
585,,,,0,0
586,,,,0,0
587,,,,0,0
588,,,,0,0
589,,,,0,0
590,,,,0,0
591,,,,0,0
592,,,,0,0
593,,,,0,0
594,,,,0,0
595,,,,0,0
596,,,,0,0
597,,,,0,0
598,,,,0,0
599,,,,0,0
600,【Échange】,échange 600,@,6,0
601,Puis-je l'avoir ?,avoir 601,,6,1
602,Pouvez-vous le faire pour moi ?,-,,6,2
603,Pourriez-vous baisser le prix ?,prix 603,,6,3
604,Pourriez-vous me l'acheter ?,acheter 604,,6,4
605,Pourriez-vous me le vendre ?,vendre 605,,6,5
606,Pourriez-vous faire un échange ?,échange 606,,6,6
607,En avez-vous besoin ?,besoin 607,,6,7
608,Pouvez-vous fabriquer ?,fabriquer 608,,6,8
609,En avez-vous ?,-,,6,9
610,Quels sont les matériaux ?,matériaux 610,,6,10
611,Je n'ai pas d'argent.,argent 611,,6,11
612,Je n'ai pas cet objet.,objet 612,,6,12
613,Je n'ai rien à vous donner.,donner 613,,6,13
614,Je vous donne ceci.,donne 614,,6,14
615,S'il vous plaît.,svp 615,,6,15
616,Récompense :,-,,6,16
617,Prix :,-,,6,17
618,Colis,-,,6,18
619,,,,0,0
620,,,,0,0
621,,,,0,0
622,,,,0,0
623,,,,0,0
624,,,,0,0
625,,,,0,0
626,,,,0,0
627,,,,0,0
628,,,,0,0
629,,,,0,0
630,,,,0,0
631,,,,0,0
632,,,,0,0
633,,,,0,0
634,,,,0,0
635,,,,0,0
636,,,,0,0
637,,,,0,0
638,,,,0,0
639,,,,0,0
640,,,,0,0
641,,,,0,0
642,,,,0,0
643,,,,0,0
644,,,,0,0
645,,,,0,0
646,,,,0,0
647,,,,0,0
648,,,,0,0
649,,,,0,0
650,,,,0,0
651,,,,0,0
652,,,,0,0
653,,,,0,0
654,,,,0,0
655,,,,0,0
656,,,,0,0
657,,,,0,0
658,,,,0,0
659,,,,0,0
660,,,,0,0
661,,,,0,0
662,,,,0,0
663,,,,0,0
664,,,,0,0
665,,,,0,0
666,,,,0,0
667,,,,0,0
668,,,,0,0
669,,,,0,0
670,,,,0,0
671,,,,0,0
672,,,,0,0
673,,,,0,0
674,,,,0,0
675,,,,0,0
676,,,,0,0
677,,,,0,0
678,,,,0,0
679,,,,0,0
680,,,,0,0
681,,,,0,0
682,,,,0,0
683,,,,0,0
684,,,,0,0
685,,,,0,0
686,,,,0,0
687,,,,0,0
688,,,,0,0
689,,,,0,0
690,,,,0,0
691,,,,0,0
692,,,,0,0
693,,,,0,0
694,,,,0,0
695,,,,0,0
696,,,,0,0
697,,,,0,0
698,,,,0,0
699,,,,0,0
700,【Organisation】,organisation 700,@,7,0
701,Je cherche des équipiers.,équipiers 701,,7,1
702,Rassemblez-vous.,-,,7,2
703,Voulez-vous faire équipe ?,équipe 703,,7,3
704,Êtes-vous seul(e) ?,seul 704,,7,4
705,Reste-t-il de la place ?,place 705,,7,5
706,"Invitez-moi, s'il vous plaît.",-,,7,6
707,Laissez-moi rejoindre l'équipe.,équipe 707,,7,7
708,Qui est le chef d'équipe ?,chef 708,,7,8
709,Même une courte durée me va.,courte 709,,7,9
710,Notre équipe est complète.,complète 710,,7,10
711,"Aidez-moi, s'il vous plaît.",-,,7,11
712,Je dissous l'équipe.,équipe 712,,7,12
713,Je fais une pause.,pause 713,,7,13
714,Je souhaite participer.,participer 714,,7,14
715,Petite équipe,-,,7,15
716,Équipe complète,-,,7,16
717,Je suis inexpérimenté(e).,inexpérimenté 717,,7,17
718,Que diriez-vous d'ajouter des membres à l'équipe ?,membres 718,,7,18
719,,,,0,0
720,,,,0,0
721,,,,0,0
722,,,,0,0
723,,,,0,0
724,,,,0,0
725,,,,0,0
726,,,,0,0
727,,,,0,0
728,,,,0,0
729,,,,0,0
730,,,,0,0
731,,,,0,0
732,,,,0,0
733,,,,0,0
734,,,,0,0
735,,,,0,0
736,,,,0,0
737,,,,0,0
738,,,,0,0
739,,,,0,0
740,,,,0,0
741,,,,0,0
742,,,,0,0
743,,,,0,0
744,,,,0,0
745,,,,0,0
746,,,,0,0
747,,,,0,0
748,,,,0,0
749,,,,0,0
750,,,,0,0
751,,,,0,0
752,,,,0,0
753,,,,0,0
754,,,,0,0
755,,,,0,0
756,,,,0,0
757,,,,0,0
758,,,,0,0
759,,,,0,0
760,,,,0,0
761,,,,0,0
762,,,,0,0
763,,,,0,0
764,,,,0,0
765,,,,0,0
766,,,,0,0
767,,,,0,0
768,,,,0,0
769,,,,0,0
770,,,,0,0
771,,,,0,0
772,,,,0,0
773,,,,0,0
774,,,,0,0
775,,,,0,0
776,,,,0,0
777,,,,0,0
778,,,,0,0
779,,,,0,0
780,,,,0,0
781,,,,0,0
782,,,,0,0
783,,,,0,0
784,,,,0,0
785,,,,0,0
786,,,,0,0
787,,,,0,0
788,,,,0,0
789,,,,0,0
790,,,,0,0
791,,,,0,0
792,,,,0,0
793,,,,0,0
794,,,,0,0
795,,,,0,0
796,,,,0,0
797,,,,0,0
798,,,,0,0
799,,,,0,0
800,【Tactiques】,tactiques 800,@,8,0
801,"Suivez-moi, s'il vous plaît.",-,,8,201
802,Je vous suis.,suivre 802,,8,202
803,Veuillez l'examiner.,examiner 803,,8,203
804,Je l'ai trouvé(e) !,trouvé 804,,8,204
805,Attaque maximum !,-,,8,1
806,Reculez un peu.,-,,8,2
807,Attention à l'inimitié.,inimitié 807,,8,3
808,Éliminez d'abord celui-ci !,d'abord 808,,8,4
809,N'attaquez pas.,-,,8,5
810,Entravez la cible !,-,,8,6
811,Empêchez-le d'agir !,-,,8,7
812,Soignez !,-,,8,8
813,Lancez le sort !,-,,8,9
814,Fuyez !,-,,8,10
815,À l'aide !,aide 815,,8,11
816,Stop !,-,,8,12
817,Je me tiens prêt(e).,prêt 817,,8,13
818,Il n'y en a plus.,plus 818,,8,14
819,Il n'y en a pas.,pas 819,,8,15
820,Ne gaspillez pas.,gaspiller 820,,8,16
821,J'économise.,économise 821,,8,17
822,Mon équipement est usé.,équipement 822,,8,18
823,Prêt !,-,,8,19
824,Placez des signes.,signes 824,,8,100
825,Utilisez ça.,-,,8,20
826,Reposons-nous un instant.,-,,8,205
827,Je vais conduire l'ennemi ici.,ennemi 827,,8,21
828,Je vais attirer l'ennemi.,ennemi 828,,8,22
829,"Attendez, s'il vous plaît.",-,,8,206
830,Retrouvons-nous sur place.,-,,8,207
831,Déplaçons-nous.,-,,8,208
832,Restez où vous êtes.,-,,8,209
833,J'arrive.,-,,8,210
834,Je reviens tout de suite.,-,,8,211
835,Jetez les dés.,dés 835,,8,212
836,Point faible :,-,,8,300
837,Attention :,-,,8,301
838,Recommandation :,-,,8,302
839,Ordre d'élimination :,élimination 839,,8,303
840,Je voudrais :,-,,8,304
841,Accumulez de l'inimitié.,inimitié 841,,8,23
842,L'ennemi approche !,ennemi 842,,8,24
843,Ne vous en faites pas pour ça.,-,,8,25
844,Ignorez ça.,-,,8,26
845,On change.,change 845,,8,1105
846,Remplacez-moi !,-,,8,27
847,J'attaque en premier !,premier 847,,8,28
848,Allons-y doucement.,-,,8,200
849,Allez-y !,-,,8,30
850,Direction :,-,,8,305
851,Évitez l'attaque !,attaque 851,,8,31
852,Tournez le dos.,dos 852,,8,32
853,Encaissez des dégâts.,dégâts 853,,8,33
854,Éloignez les ennemis.,ennemis 854,,8,34
855,Éloignez-vous.,-,,8,35
856,Approchez-vous.,-,,8,36
857,Transportez ça.,-,,8,37
858,,,,0,0
859,Brisez le lien !,-,,8,39
860,Gardez-le comme ça !,-,,8,40
861,Vainquons-les en même temps !,même temps 861,,8,41
862,Cachez-vous !,-,,8,42
863,Je vais manœuvrer une machine de guerre !,machine 863,,8,43
864,Manœuvrez une machine de guerre !,machine 864,,8,44
865,,,,0,0
866,,,,0,0
867,,,,0,0
868,,,,0,0
869,,,,0,0
870,,,,0,0
871,,,,0,0
872,,,,0,0
873,,,,0,0
874,,,,0,0
875,,,,0,0
876,,,,0,0
877,,,,0,0
878,,,,0,0
879,,,,0,0
880,,,,0,0
881,,,,0,0
882,,,,0,0
883,,,,0,0
884,,,,0,0
885,,,,0,0
886,,,,0,0
887,,,,0,0
888,,,,0,0
889,,,,0,0
890,,,,0,0
891,,,,0,0
892,,,,0,0
893,,,,0,0
894,,,,0,0
895,,,,0,0
896,,,,0,0
897,,,,0,0
898,,,,0,0
899,,,,0,0
900,【Rôles】,rôles 900,@,9,0
901,Chef,-,,9,1
902,Maître,-,,9,2
903,Disciples de la guerre,guerre 903,,9,10
904,Disciples de la magie,magie 904,,9,11
905,Disciples de la terre,terre 905,,9,12
906,Disciples de la main,main 906,,9,13
907,Tank,-,,9,20
908,Attaquant de mêlée,mêlée 908,,9,23
909,Attaquant à distance,distance 909,,9,24
910,Soigneur,-,,9,21
911,Soutien,-,,9,26
912,Attaquant magique,magie 912,,9,25
913,DPS,-,,9,22
914,,,,0,0
915,,,,0,0
916,,,,0,0
917,,,,0,0
918,,,,0,0
919,,,,0,0
920,,,,0,0
921,,,,0,0
922,,,,0,0
923,,,,0,0
924,,,,0,0
925,,,,0,0
926,,,,0,0
927,,,,0,0
928,,,,0,0
929,,,,0,0
930,,,,0,0
931,,,,0,0
932,,,,0,0
933,,,,0,0
934,,,,0,0
935,,,,0,0
936,,,,0,0
937,,,,0,0
938,,,,0,0
939,,,,0,0
940,,,,0,0
941,,,,0,0
942,,,,0,0
943,,,,0,0
944,,,,0,0
945,,,,0,0
946,,,,0,0
947,,,,0,0
948,,,,0,0
949,,,,0,0
950,【Positions】,positions 950,@,10,0
951,Position,-,,10,1
952,Nord,-,,10,13
953,Sud,-,,10,12
954,Est,-,,10,10
955,Ouest,-,,10,11
956,Haut,-,,10,20
957,Bas,-,,10,21
958,Droite,-,,10,23
959,Gauche,-,,10,22
960,Avant,-,,10,30
961,Arrière,-,,10,31
962,Côté,-,,10,43
963,Devant,-,,10,40
964,Milieu,-,,10,46
965,Flanc,-,,10,41
966,À l'intérieur,intérieur 966,,10,44
967,Dehors,-,,10,45
968,Par ici,ici 968,,10,50
969,Là-bas,-,,10,51
970,Par là,là 970,,10,52
971,Plus près,près 971,,10,53
972,Plus loin,loin 972,,10,54
973,Entrée,-,,10,60
974,Sortie,-,,10,61
975,Par derrière,derrière 975,,10,42
976,1h,-,,10,70
977,2h,-,,10,71
978,3h,-,,10,72
979,4h,-,,10,73
980,5h,-,,10,74
981,6h,-,,10,75
982,7h,-,,10,76
983,8h,-,,10,77
984,9h,-,,10,78
985,10h,-,,10,79
986,11h,-,,10,80
987,12h,-,,10,81
988,,,,0,0
989,,,,0,0
990,,,,0,0
991,,,,0,0
992,,,,0,0
993,,,,0,0
994,,,,0,0
995,,,,0,0
996,,,,0,0
997,,,,0,0
998,,,,0,0
999,,,,0,0
1000,【Repères temporels】,Repères temporels 1000,@,11,0
1001,Avant-hier,-,,11,3
1002,Hier,-,,11,2
1003,Aujourd'hui,-,,11,1
1004,Demain,-,,11,4
1005,Après-demain,-,,11,5
1006,La semaine dernière,dernière 1006,,11,11
1007,Cette semaine,-,,11,10
1008,La semaine prochaine,prochaine 1008,,11,12
1009,am,-,,11,20
1010,pm,-,,11,21
1011,Matin,-,,11,30
1012,Après-midi,-,,11,31
1013,Nuit,-,,11,32
1014,Jour de la semaine,semaine 1014,,11,40
1015,Dimanche,-,,11,41
1016,Lundi,-,,11,42
1017,Mardi,-,,11,43
1018,Mercredi,-,,11,44
1019,Jeudi,-,,11,45
1020,Vendredi,-,,11,46
1021,Samedi,-,,11,47
1022,Jour férié,férié 1022,,11,50
1023,Jour de repos,repos 1023,,11,51
1024,Longtemps,-,,11,60
1025,Pas longtemps,-,,11,61
1026,Date,-,,11,70
1027,Seconde,-,,11,75
1028,Minute,-,,11,74
1029,Heure,-,,11,71
1030,Mois,-,,11,73
1031,Année,-,,11,72
1032,Janvier,-,,11,120
1033,Février,-,,11,121
1034,Mars,-,,11,122
1035,Avril,-,,11,123
1036,Mai,-,,11,124
1037,Juin,-,,11,125
1038,Juillet,-,,11,126
1039,Août,-,,11,127
1040,Septembre,-,,11,128
1041,Octobre,-,,11,129
1042,Novembre,-,,11,130
1043,Décembre,-,,11,131
1044,Le mois dernier,-,,11,81
1045,Ce mois,-,,11,80
1046,Le mois prochain,-,,11,82
1047,L'année dernière,année 1047,,11,84
1048,Cette année,-,,11,83
1049,L'année prochaine,année 1049,,11,85
1050,Maintenant,-,,11,90
1051,Bientôt,-,,11,91
1052,N'importe quand,-,,11,92
1053,Premier,-,,11,100
1054,Dernier,-,,11,101
1055,Temps d'attente,-,,11,110
1056,Temps restant,-,,11,111
1057,Heure de fin,-,,11,112
1058,6e ère astrale,astrale 1058,,11,140
1059,7e ère ombrale,ombrale 1059,,11,141
1060,7e ère astrale,astrale 1060,,11,142
1061,Juste avant,avant 1061,,11,93
1062,Juste après,après 1061,,11,94
1063,,,,0,0
1064,,,,0,0
1065,,,,0,0
1066,,,,0,0
1067,,,,0,0
1068,,,,0,0
1069,,,,0,0
1070,,,,0,0
1071,,,,0,0
1072,,,,0,0
1073,,,,0,0
1074,,,,0,0
1075,,,,0,0
1076,,,,0,0
1077,,,,0,0
1078,,,,0,0
1079,,,,0,0
1080,,,,0,0
1081,,,,0,0
1082,,,,0,0
1083,,,,0,0
1084,,,,0,0
1085,,,,0,0
1086,,,,0,0
1087,,,,0,0
1088,,,,0,0
1089,,,,0,0
1090,,,,0,0
1091,,,,0,0
1092,,,,0,0
1093,,,,0,0
1094,,,,0,0
1095,,,,0,0
1096,,,,0,0
1097,,,,0,0
1098,,,,0,0
1099,,,,0,0
1100,,,,0,0
1101,,,,0,0
1102,,,,0,0
1103,,,,0,0
1104,,,,0,0
1105,,,,0,0
1106,,,,0,0
1107,,,,0,0
1108,,,,0,0
1109,,,,0,0
1110,,,,0,0
1111,,,,0,0
1112,,,,0,0
1113,,,,0,0
1114,,,,0,0
1115,,,,0,0
1116,,,,0,0
1117,,,,0,0
1118,,,,0,0
1119,,,,0,0
1120,,,,0,0
1121,,,,0,0
1122,,,,0,0
1123,,,,0,0
1124,,,,0,0
1125,,,,0,0
1126,,,,0,0
1127,,,,0,0
1128,,,,0,0
1129,,,,0,0
1130,,,,0,0
1131,,,,0,0
1132,,,,0,0
1133,,,,0,0
1134,,,,0,0
1135,,,,0,0
1136,,,,0,0
1137,,,,0,0
1138,,,,0,0
1139,,,,0,0
1140,,,,0,0
1141,,,,0,0
1142,,,,0,0
1143,,,,0,0
