#,Name,Image,Icon,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown0,SortKey,Category
63,Crystalline Conflict : platine S3,192427,82093,338,0,0,0,3223,5
64,Crystalline Conflict : diamant S3,192428,82093,339,0,0,0,3222,5
65,Crystalline Conflict : cristal S3,192429,82093,340,0,0,0,3221,5
66,Crystalline Conflict : bleu,192430,82093,341,0,0,0,3002,10
67,Crystalline Conflict : rouge,192431,82093,342,0,0,0,3003,10
68,Donjon à embranchements : Les canalisations sildiennes,192705,82093,343,0,0,0,2402,4
69,Quêtes des Omicrons,192966,82093,344,0,0,0,2315,3
70,Drapeau limséen,192601,82093,346,0,0,0,1010,9
71,Drapeau gridanien,192602,82093,346,0,0,0,1011,9
72,Drapeau uldien,192603,82093,346,0,0,0,1012,9
73,Fleuron typographique,192015,82093,1,0,0,0,3,1
74,Bulle de B.D.,192016,82093,1,0,0,0,21,1
75,Particules lumineuses,192019,82093,1,0,0,0,30,1
76,Notes de musique,192018,82093,347,0,0,0,31,7
77,Anniversaire,192012,82093,1,0,0,0,20,1
78,Novice,192013,82093,1,0,0,0,19,1
79,Halos lumineux,192014,82093,1,0,0,0,33,1
80,Roses,192017,82093,1,0,0,0,34,1
81,Roi du conflit S4,192432,82093,409,0,0,0,3227,5
82,Prince du conflit S4,192433,82093,410,0,0,0,3228,5
83,As du conflit S4,192434,82093,411,0,0,0,3229,5
84,Crystalline Conflict : cristal S4,192440,82093,412,0,0,0,3230,5
85,Crystalline Conflict : diamant S4,192439,82093,413,0,0,0,3231,5
86,Crystalline Conflict : platine S4,192438,82093,414,0,0,0,3232,5
87,Crystalline Conflict : or S4,192437,82093,415,0,0,0,3233,5
88,Crystalline Conflict : argent S4,192436,82093,416,0,0,0,3234,5
89,Crystalline Conflict : bronze S4,192435,82093,417,0,0,0,3235,5
90,Roi du conflit S5,192441,82093,418,0,0,0,3236,5
91,Prince du conflit S5,192442,82093,419,0,0,0,3237,5
92,As du conflit S5,192443,82093,420,0,0,0,3238,5
93,Crystalline Conflict : cristal S5,192449,82093,421,0,0,0,3239,5
94,Crystalline Conflict : diamant S5,192448,82093,422,0,0,0,3240,5
95,Crystalline Conflict : platine S5,192447,82093,423,0,0,0,3241,5
96,Crystalline Conflict : or S5,192446,82093,424,0,0,0,3242,5
97,Crystalline Conflict : argent S5,192445,82093,425,0,0,0,3243,5
98,Crystalline Conflict : bronze S5,192444,82093,426,0,0,0,3244,5
99,Faucons,192450,82093,427,0,0,0,3004,10
100,Corbeaux,192451,82093,428,0,0,0,3005,10
101,Quêtes des Pixies,192962,82093,429,0,0,0,2311,3
102,Quêtes des Qitari,192963,82093,430,0,0,0,2312,3
103,Quêtes des Nains,192964,82093,431,0,0,0,2313,3
104,Quêtes des Arkasodaras,192965,82093,432,0,0,0,2314,3
105,Quêtes des Loporrites,192967,82093,433,0,0,0,2316,3
106,Protocole Oméga (fatal),192706,82093,434,0,0,0,2504,4
107,Eurêka Orthos,192711,82093,465,0,0,0,2358,4
108,Enaretos,192712,82093,466,0,0,0,2359,4
109,Félicité insulaire 1,192713,82093,468,0,0,0,2340,8
110,Félicité insulaire 2,192714,82093,469,0,0,0,2341,8
111,Roi du conflit S6,192452,82093,502,0,0,0,3245,5
112,Prince du conflit S6,192453,82093,503,0,0,0,3246,5
113,As du conflit S6,192454,82093,504,0,0,0,3247,5
114,Crystalline Conflict : cristal S6,192460,82093,505,0,0,0,3248,5
115,Crystalline Conflict : diamant S6,192459,82093,506,0,0,0,3249,5
116,Crystalline Conflict : platine S6,192458,82093,507,0,0,0,3250,5
117,Crystalline Conflict : or S6,192457,82093,508,0,0,0,3251,5
118,Crystalline Conflict : argent S6,192456,82093,509,0,0,0,3252,5
119,Crystalline Conflict : bronze S6,192455,82093,510,0,0,0,3253,5
120,Roi du conflit S7,192461,82093,511,0,0,0,3254,5
121,Prince du conflit S7,192462,82093,512,0,0,0,3255,5
122,As du conflit S7,192463,82093,513,0,0,0,3256,5
123,Crystalline Conflict : cristal S7,192469,82093,514,0,0,0,3257,5
124,Crystalline Conflict : diamant S7,192468,82093,515,0,0,0,3258,5
125,Crystalline Conflict : platine S7,192467,82093,516,0,0,0,3259,5
126,Crystalline Conflict : or S7,192466,82093,517,0,0,0,3260,5
127,Crystalline Conflict : argent S7,192465,82093,518,0,0,0,3261,5
128,Crystalline Conflict : bronze S7,192464,82093,519,0,0,0,3262,5
129,Motif oriental 1 : masque d'Oni,192470,82093,520,0,0,0,3006,10
130,Motif oriental 2 : masque d'Okina,192471,82093,521,0,0,0,3007,10
131,Quêtes des Kojin,192960,82093,524,0,0,0,2308,3
132,Quêtes des Anantas,192959,82093,525,0,0,0,2309,3
133,Quêtes des Namazu,192961,82093,526,0,0,0,2310,3
134,Mage bleu,192320,82093,522,0,0,0,2171,2
135,10e anniversaire,192715,82093,523,0,0,0,3950,7
136,Donjon à embranchements : Le mont Rokkon,192716,82093,528,0,0,0,2403,4
137,Grand pêcheur,192717,82093,529,0,0,0,2346,8
138,Pêcheur de légendes,192718,82093,530,0,0,0,2347,8
139,Tuiles essentielles,192719,82093,531,0,0,0,2350,8
140,Le Palestre,192490,82093,578,0,0,0,3008,10
141,Le Petit Nuage,192491,82093,579,0,0,0,3009,10
142,Roi du conflit S8,192472,82093,580,0,0,0,3263,5
143,Prince du conflit S8,192473,82093,581,0,0,0,3264,5
144,As du conflit S8,192474,82093,582,0,0,0,3265,5
145,Crystalline Conflict : cristal S8,192480,82093,583,0,0,0,3266,5
146,Crystalline Conflict : diamant S8,192479,82093,584,0,0,0,3267,5
147,Crystalline Conflict : platine S8,192478,82093,585,0,0,0,3268,5
148,Crystalline Conflict : or S8,192477,82093,586,0,0,0,3269,5
149,Crystalline Conflict : argent S8,192476,82093,587,0,0,0,3270,5
150,Crystalline Conflict : bronze S8,192475,82093,588,0,0,0,3271,5
151,Roi du conflit S9,192481,82093,589,0,0,0,3272,5
152,Prince du conflit S9,192482,82093,590,0,0,0,3273,5
153,As du conflit S9,192483,82093,591,0,0,0,3274,5
154,Crystalline Conflict : cristal S9,192489,82093,592,0,0,0,3275,5
155,Crystalline Conflict : diamant S9,192488,82093,593,0,0,0,3276,5
156,Crystalline Conflict : platine S9,192487,82093,594,0,0,0,3277,5
157,Crystalline Conflict : or S9,192486,82093,595,0,0,0,3278,5
158,Crystalline Conflict : argent S9,192485,82093,596,0,0,0,3279,5
159,Crystalline Conflict : bronze S9,192484,82093,597,0,0,0,3280,5
160,Roi du conflit S10,192492,82093,598,0,0,0,3281,5
161,Prince du conflit S10,192493,82093,599,0,0,0,3282,5
162,As du conflit S10,192494,82093,600,0,0,0,3283,5
163,Crystalline Conflict : cristal S10,192500,82093,601,0,0,0,3284,5
164,Crystalline Conflict : diamant S10,192499,82093,602,0,0,0,3285,5
165,Crystalline Conflict : platine S10,192498,82093,603,0,0,0,3286,5
166,Crystalline Conflict : or S10,192497,82093,604,0,0,0,3287,5
167,Crystalline Conflict : argent S10,192496,82093,605,0,0,0,3288,5
168,Crystalline Conflict : bronze S10,192495,82093,606,0,0,0,3289,5
169,Quêtes des Vanu Vanu,192956,82093,567,0,0,0,2305,3
170,Quêtes des Gnathes,192957,82093,568,0,0,0,2306,3
171,Quêtes des Mogs,192958,82093,569,0,0,0,2307,3
172,Le Mythe éorzéen : Halone,192722,82093,572,0,0,0,2252,3
173,Le Mythe éorzéen : Menphina,192723,82093,572,0,0,0,2253,3
174,Le Mythe éorzéen : Thaliak,192724,82093,572,0,0,0,2254,3
175,Le Mythe éorzéen : Nymeia,192725,82093,572,0,0,0,2255,3
176,Le Mythe éorzéen : Llymlaen,192726,82093,572,0,0,0,2256,3
177,Le Mythe éorzéen : Oschon,192727,82093,572,0,0,0,2257,3
178,Le Mythe éorzéen : Byregot,192728,82093,572,0,0,0,2258,3
179,Le Mythe éorzéen : Rhalgr,192729,82093,572,0,0,0,2259,3
180,Le Mythe éorzéen : Azeyma,192730,82093,572,0,0,0,2260,3
181,Le Mythe éorzéen : Nald'thal,192731,82093,572,0,0,0,2261,3
182,Le Mythe éorzéen : Nophica,192732,82093,572,0,0,0,2262,3
183,Le Mythe éorzéen : Althyk,192733,82093,572,0,0,0,2263,3
184,Donjon à embranchements : L'île d'Aloalo,192734,82093,574,0,0,0,2404,4
185,Aventures imaginaires de Khloe,192720,82093,570,0,0,0,2351,8
186,Touché-tourné,192721,82093,571,0,0,0,2352,8
187,Blunderville 1,192735,82093,575,0,0,0,3951,7
188,Blunderville 2,192736,82093,576,0,0,0,3952,7
189,Blunderville 3,192737,82093,577,0,0,0,3953,7
190,Yo-kai Watch,192738,82093,607,0,0,0,3954,7
191,Rôdeur vipère,192321,82093,681,0,0,0,2163,2
192,Pictomancien,192322,82093,682,0,0,0,2170,2
193,Le Cœur volcanique,192501,82093,683,0,0,0,3010,10
194,Le Traquenard oriental,192502,82093,684,0,0,0,3011,10
195,Roi du conflit S11,192503,82093,685,0,0,0,3290,5
196,Prince du conflit S11,192504,82093,686,0,0,0,3291,5
197,As du conflit S11,192505,82093,687,0,0,0,3292,5
198,Crystalline Conflict : cristal S11,192511,82093,688,0,0,0,3293,5
199,Crystalline Conflict : diamant S11,192510,82093,689,0,0,0,3294,5
200,Crystalline Conflict : platine S11,192509,82093,690,0,0,0,3295,5
201,Crystalline Conflict : or S11,192508,82093,691,0,0,0,3296,5
202,Crystalline Conflict : argent S11,192507,82093,692,0,0,0,3297,5
203,Crystalline Conflict : bronze S11,192506,82093,693,0,0,0,3298,5
204,Quêtes des Kobolds,192954,82093,694,0,0,0,2302,3
205,Quêtes des Sylphes,192952,82093,695,0,0,0,2301,3
206,Quêtes des Amalj'aa,192951,82093,696,0,0,0,2300,3
207,Quêtes des Sahuagins,192955,82093,697,0,0,0,2303,3
208,Quêtes des Ixali,192953,82093,698,0,0,0,2304,3
209,Tuliyollal 1,192662,82093,701,0,0,0,1036,9
210,Tuliyollal 2,192663,82093,702,0,0,0,1037,9
211,Solution Neuf 1,192664,82093,699,0,0,0,1038,9
212,Solution Neuf 2,192665,82093,700,0,0,0,1039,9
213,Rocher des tréfonds,192512,82093,756,0,0,0,3013,10
214,Sables sanglants,192513,82093,757,0,0,0,3012,10
215,Roi du conflit S12,192514,82093,758,0,0,0,3299,5
216,Prince du conflit S12,192515,82093,759,0,0,0,3300,5
217,As du conflit S12,192516,82093,760,0,0,0,3301,5
218,Crystalline Conflict : cristal S12,192522,82093,761,0,0,0,3302,5
219,Crystalline Conflict : diamant S12,192521,82093,762,0,0,0,3303,5
220,Crystalline Conflict : platine S12,192520,82093,763,0,0,0,3304,5
221,Crystalline Conflict : or S12,192519,82093,764,0,0,0,3305,5
222,Crystalline Conflict : argent S12,192518,82093,765,0,0,0,3306,5
223,Crystalline Conflict : bronze S12,192517,82093,766,0,0,0,3307,5
224,Quêtes des Pelupelu,192968,82093,767,0,0,0,2317,3
225,Ishgard 1,192654,82093,768,0,0,0,1020,9
226,Ishgard 2,192672,82093,769,0,0,0,1021,9
227,Idyllée 1,192655,82093,770,0,0,0,1022,9
228,Idyllée 2,192673,82093,771,0,0,0,1023,9
229,Kugane 1,192656,82093,772,0,0,0,1024,9
230,Kugane 2,192668,82093,773,0,0,0,1025,9
231,L'Étendue de Rhalgr 1,192657,82093,774,0,0,0,1026,9
232,L'Étendue de Rhalgr 2,192669,82093,775,0,0,0,1027,9
233,Cristarium 1,192658,82093,776,0,0,0,1028,9
234,Cristarium 2,192670,82093,777,0,0,0,1029,9
235,Eulmore 1,192659,82093,778,0,0,0,1030,9
236,Eulmore 2,192671,82093,779,0,0,0,1031,9
237,Vieille Sharlayan 1,192660,82093,780,0,0,0,1032,9
238,Vieille Sharlayan 2,192666,82093,781,0,0,0,1033,9
239,Radz-at-Han 1,192661,82093,782,0,0,0,1034,9
240,Radz-at-Han 2,192667,82093,783,0,0,0,1035,9
241,Champs de la Gloire,192523,82093,852,0,0,0,3014,10
242,Onsal Hakair,192524,82093,853,0,0,0,3015,10
243,Roi du conflit S13,192525,82093,854,0,0,0,3308,5
244,Prince du conflit S13,192526,82093,855,0,0,0,3309,5
245,As du conflit S13,192527,82093,856,0,0,0,3310,5
246,Crystalline Conflict : cristal S13,192533,82093,857,0,0,0,3311,5
247,Crystalline Conflict : diamant S13,192532,82093,858,0,0,0,3312,5
248,Crystalline Conflict : platine S13,192531,82093,859,0,0,0,3313,5
249,Crystalline Conflict : or S13,192530,82093,860,0,0,0,3314,5
250,Crystalline Conflict : argent S13,192529,82093,861,0,0,0,3315,5
251,Crystalline Conflict : bronze S13,192528,82093,862,0,0,0,3316,5
252,Roi du conflit S14,192534,82093,863,0,0,0,3317,5
253,Prince du conflit S14,192535,82093,864,0,0,0,3318,5
254,As du conflit S14,192536,82093,865,0,0,0,3319,5
255,Crystalline Conflict : cristal S14,192542,82093,866,0,0,0,3320,5
256,Crystalline Conflict : diamant S14,192541,82093,867,0,0,0,3321,5
257,Crystalline Conflict : platine S14,192540,82093,868,0,0,0,3322,5
258,Crystalline Conflict : or S14,192539,82093,869,0,0,0,3323,5
259,Crystalline Conflict : argent S14,192538,82093,870,0,0,0,3324,5
260,Crystalline Conflict : bronze S14,192537,82093,871,0,0,0,3325,5
261,Futures Rewritten,192739,82093,872,0,0,0,2505,4
262,Quêtes des Mamool Ja,192969,82093,873,0,0,0,2318,3
263,Palais des morts 1,192707,82093,874,0,0,0,2354,4
264,Palais des morts 2,192708,82093,875,0,0,0,2355,4
265,Pilier des Cieux 1,192709,82093,876,0,0,0,2356,4
266,Pilier des Cieux 2,192710,82093,877,0,0,0,2357,4
267,Île de Lunule,192740,82093,879,0,0,0,2406,4
268,Exploration cosmique 1,192741,82093,878,0,0,0,2343,8
269,Monster Hunter Wilds 1,192742,82093,943,0,0,0,3955,7
270,Monster Hunter Wilds 2,192743,82093,944,0,0,0,3956,7
271,Gorge dérobée,192543,82093,916,0,0,0,3016,10
272,Ruines frontalières (annexion),192544,82093,917,0,0,0,3017,10
273,Roi du conflit S15,192545,82093,918,0,0,0,3326,5
274,Prince du conflit S15,192546,82093,919,0,0,0,3327,5
275,As du conflit S15,192547,82093,920,0,0,0,3328,5
276,Crystalline Conflict : cristal S15,192553,82093,921,0,0,0,3329,5
277,Crystalline Conflict : diamant S15,192552,82093,922,0,0,0,3330,5
278,Crystalline Conflict : platine S15,192551,82093,923,0,0,0,3331,5
279,Crystalline Conflict : or S15,192550,82093,924,0,0,0,3332,5
280,Crystalline Conflict : argent S15,192549,82093,925,0,0,0,3333,5
281,Crystalline Conflict : bronze S15,192548,82093,926,0,0,0,3334,5
282,Roi du conflit S16,192554,82093,927,0,0,0,3335,5
283,Prince du conflit S16,192555,82093,928,0,0,0,3336,5
284,As du conflit S16,192556,82093,929,0,0,0,3337,5
285,Crystalline Conflict : Ultima S16,192564,82093,930,0,0,0,3338,5
286,Crystalline Conflict : Oméga S16,192563,82093,931,0,0,0,3339,5
287,Crystalline Conflict : cristal S16,192562,82093,932,0,0,0,3340,5
288,Crystalline Conflict : diamant S16,192561,82093,933,0,0,0,3341,5
289,Crystalline Conflict : platine S16,192560,82093,934,0,0,0,3342,5
290,Crystalline Conflict : or S16,192559,82093,935,0,0,0,3343,5
291,Crystalline Conflict : argent S16,192558,82093,936,0,0,0,3344,5
292,Crystalline Conflict : bronze S16,192557,82093,937,0,0,0,3345,5
293,Quêtes des Yok Huy,192970,82093,938,0,0,0,2319,3
294,Sanctuaire des pèlerins 1,192744,82093,941,0,0,0,2400,4
295,Sanctuaire des pèlerins 2,192745,82093,942,0,0,0,2401,4
296,Exploration cosmique 2,192746,82093,940,0,0,0,2344,8
297,Le Rivage redoutable,192565,82093,995,0,0,0,3018,10
298,Worqor Chirteh,192566,82093,996,0,0,0,3019,10
299,Roi du conflit S17,192567,82093,997,0,0,0,3346,5
300,Prince du conflit S17,192568,82093,998,0,0,0,3347,5
301,As du conflit S17,192569,82093,999,0,0,0,3348,5
302,Crystalline Conflict : Ultima S17,192577,82093,1000,0,0,0,3349,5
303,Crystalline Conflict : Oméga S17,192576,82093,1001,0,0,0,3350,5
304,Crystalline Conflict : cristal S17,192575,82093,1002,0,0,0,3351,5
305,Crystalline Conflict : diamant S17,192574,82093,1003,0,0,0,3352,5
306,Crystalline Conflict : platine S17,192573,82093,1004,0,0,0,3353,5
307,Crystalline Conflict : or S17,192572,82093,1005,0,0,0,3354,5
308,Crystalline Conflict : argent S17,192571,82093,1006,0,0,0,3355,5
309,Crystalline Conflict : bronze S17,192570,82093,1007,0,0,0,3356,5
310,Roi du conflit S18,192578,82093,1008,0,0,0,3357,5
311,Prince du conflit S18,192579,82093,1009,0,0,0,3358,5
312,As du conflit S18,192580,82093,1010,0,0,0,3359,5
313,Crystalline Conflict : Ultima S18,192588,82093,1011,0,0,0,3360,5
314,Crystalline Conflict : Oméga S18,192587,82093,1012,0,0,0,3361,5
315,Crystalline Conflict : cristal S18,192586,82093,1013,0,0,0,3362,5
316,Crystalline Conflict : diamant S18,192585,82093,1014,0,0,0,3363,5
317,Crystalline Conflict : platine S18,192584,82093,1015,0,0,0,3364,5
318,Crystalline Conflict : or S18,192583,82093,1016,0,0,0,3365,5
319,Crystalline Conflict : argent S18,192582,82093,1017,0,0,0,3366,5
320,Crystalline Conflict : bronze S18,192581,82093,1018,0,0,0,3367,5
321,Récompense spéciale,192903,82093,1021,0,0,0,4002,7
322,Exploration cosmique 3,192747,82093,1020,0,0,0,2345,8
323,,0,0,0,0,0,0,0,0
324,Style épuré 1,192020,82093,1044,0,0,0,35,7
325,Style épuré 2,192021,82093,1045,0,0,0,36,7
326,Style épuré 3,192022,82093,1046,0,0,0,37,7
327,Style épuré 4,192023,82093,1047,0,0,0,38,7
328,Style épuré 5,192024,82093,1048,0,0,0,39,7
329,Style épuré 6,192025,82093,1049,0,0,0,40,7
330,Style épuré 7,192026,82093,1050,0,0,0,41,7
331,Style épuré 8,192027,82093,1051,0,0,0,42,7
332,,0,0,0,0,0,0,0,0
333,,0,0,0,0,0,0,0,0
334,,0,0,0,0,0,0,0,0
335,,0,0,0,0,0,0,0,0
336,,0,0,0,0,0,0,0,0
337,,0,0,0,0,0,0,0,0
338,,0,0,0,0,0,0,0,0
339,,0,0,0,0,0,0,0,0
340,,0,0,0,0,0,0,0,0
341,,0,0,0,0,0,0,0,0
342,,0,0,0,0,0,0,0,0
343,,0,0,0,0,0,0,0,0
344,,0,0,0,0,0,0,0,0
345,,0,0,0,0,0,0,0,0
346,,0,0,0,0,0,0,0,0
347,,0,0,0,0,0,0,0,0
348,,0,0,0,0,0,0,0,0
349,,0,0,0,0,0,0,0,0
350,,0,0,0,0,0,0,0,0
