#,Name,Unknown0,StampIcon,Unknown1,Category,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
79,,0,0,0,0,0,0,0,False,False,False
80,,0,0,0,0,0,0,0,False,False,False
81,,0,0,0,0,0,0,0,False,False,False
82,,0,0,0,0,0,0,0,False,False,False
83,,0,0,0,0,0,0,0,False,False,False
84,,0,0,0,0,0,0,0,False,False,False
85,,0,0,0,0,0,0,0,False,False,False
86,,0,0,0,0,0,0,0,False,False,False
87,,0,0,0,0,0,0,0,False,False,False
88,,0,0,0,0,0,0,0,False,False,False
89,,0,0,0,0,0,0,0,False,False,False
90,!,0,230401,1,7,0,1,10,True,False,False
91,?,0,230402,1,7,0,2,10,True,False,False
92,!?,0,230403,1,7,0,3,10,True,False,False
93,?!,0,230404,1,7,0,4,10,True,False,False
94,...,0,230405,1,7,0,5,10,True,False,False
95,,0,0,0,0,0,0,0,False,False,False
96,,0,0,0,0,0,0,0,False,False,False
97,,0,0,0,0,0,0,0,False,False,False
98,,0,0,0,0,0,0,0,False,False,False
99,,0,0,0,0,0,0,0,False,False,False
100,Prochain adversaire ! 1,70501,230791,2,10,0,204,1,True,False,False
101,Prochain adversaire ! 2,70830,230792,2,10,0,205,1,True,False,False
102,Groove parfait,70830,128404,2,10,0,206,1,False,False,False
103,Quête acceptée,70910,180186,2,29,0,207,1,False,False,False
104,Début de la quête,70910,180187,2,29,0,208,1,False,False,False
105,Quête réussie,70910,180188,2,29,0,209,1,False,False,False
106,,0,0,0,0,0,0,0,False,False,False
107,,0,0,0,0,0,0,0,False,False,False
108,,0,0,0,0,0,0,0,False,False,False
109,,0,0,0,0,0,0,0,False,False,False
110,Bulle normale,0,230101,1,2,0,1,10,True,True,True
111,Bulle de pensée,0,230102,1,2,0,2,10,True,True,True
112,Bulle de surprise,0,230103,1,2,0,3,10,True,True,True
113,,0,0,0,0,0,0,0,False,False,False
114,,0,0,0,0,0,0,0,False,False,False
115,,0,0,0,0,0,0,0,False,False,False
116,,0,0,0,0,0,0,0,False,False,False
117,Anniversaire 0,0,230131,0,28,0,1,10,True,False,False
118,Anniversaire 1,0,230132,0,28,0,2,10,True,False,False
119,Anniversaire 2,0,230133,0,28,0,3,10,True,False,False
120,Anniversaire 3,0,230134,0,28,0,4,10,True,False,False
121,Anniversaire 4,0,230135,0,28,0,5,10,True,False,False
122,Anniversaire 5,0,230136,0,28,0,6,10,True,False,False
123,Anniversaire 6,0,230137,0,28,0,7,10,True,False,False
124,Anniversaire 7,0,230138,0,28,0,8,10,True,False,False
125,Anniversaire 8,0,230139,0,28,0,9,10,True,False,False
126,Anniversaire 9,0,230140,0,28,0,10,10,True,False,False
127,Mog d'anniversaire,0,230141,0,28,0,11,10,True,True,True
128,Couronne d'anniversaire,0,230142,0,28,0,12,10,True,True,True
129,Ballons d'anniversaire,0,230143,0,28,0,13,10,True,True,True
130,Étincelle 1 ,0,230201,1,9,0,2,10,True,True,True
131,Cœur ,0,230202,1,9,0,43,10,True,True,True
132,Halos ,0,230203,1,9,0,21,10,True,True,True
133,Empreinte de pas ,0,230204,1,9,0,61,10,True,True,True
134,Étincelles 1 ,0,230301,1,9,0,1,10,True,True,True
135,Lunettes de soleil,0,230302,1,9,0,110,10,True,True,True
136,Cœurs ,0,230303,1,9,0,42,10,True,True,True
137,Halos ,0,230304,1,9,0,20,10,True,True,True
138,Lèvres,0,230305,1,9,0,111,10,True,True,True
139,Empreintes de pas ,0,230306,1,9,0,60,10,True,True,True
140,Flèche,0,230307,1,9,0,100,10,True,True,True
141,Triangles ,0,230210,1,9,0,31,10,True,True,True
142,Carrés ,0,230211,1,9,0,33,10,True,True,True
143,Pentagones ,0,230209,1,9,0,35,10,True,True,True
144,Fleur ,0,230205,1,9,0,45,10,True,True,True
145,Cercles ,0,230208,1,9,0,41,10,True,True,True
146,Note de musique 1 ,0,230206,1,9,0,51,10,True,True,True
147,Note de musique 2 ,0,230207,1,9,0,52,10,True,True,True
148,Notes de musique ,0,230309,1,9,0,50,10,True,True,True
149,Triangles ,0,230312,1,9,0,30,10,True,True,True
150,Carrés ,0,230313,1,9,0,32,10,True,True,True
151,Pentagones ,0,230311,1,9,0,34,10,True,True,True
152,Fleurs ,0,230308,1,9,0,44,10,True,True,True
153,Cercles ,0,230310,1,9,0,40,10,True,True,True
154,Étincelles 2 ,0,230314,1,9,0,3,10,True,True,True
155,Étincelle 2 ,0,230212,1,9,0,4,10,True,True,True
156,Étincelles 3 ,0,230315,1,9,0,5,10,True,True,True
157,Étincelle 3 ,0,230213,1,9,0,6,10,True,True,True
158,Étincelles 4 ,0,230316,1,9,0,7,10,True,True,True
159,Étincelle 4 ,0,230214,1,9,0,8,10,True,True,True
160,Étoile,0,230215,1,9,0,53,10,True,True,True
161,Confettis,0,230317,1,9,0,90,10,True,True,True
162,,0,0,0,0,0,0,0,False,False,False
163,,0,0,0,0,0,0,0,False,False,False
164,,0,0,0,0,0,0,0,False,False,False
165,,0,0,0,0,0,0,0,False,False,False
166,,0,0,0,0,0,0,0,False,False,False
167,,0,0,0,0,0,0,0,False,False,False
168,,0,0,0,0,0,0,0,False,False,False
169,,0,0,0,0,0,0,0,False,False,False
170,Miqo-brochette de viande,0,230501,1,8,0,1,10,True,True,True
171,Steak de cerf,0,230502,1,8,0,2,10,True,True,True
172,Omelette aux œufs de dodo,0,230503,1,8,0,3,10,True,True,True
173,Œuf au plat,0,230504,1,8,0,4,10,True,True,True
174,Truite grillée,0,230505,1,8,0,5,10,True,True,True
175,Miqo-brochette de thon,0,230506,1,8,0,6,10,True,True,True
176,Salade de panais,0,230507,1,8,0,7,10,True,True,True
177,Miqo-brochette forestière,0,230508,1,8,0,8,10,True,True,True
178,Pain plat,0,230509,1,8,0,9,10,True,True,True
179,Bretzel noir,0,230510,1,8,0,10,10,True,True,True
180,Pain de chevalier,0,230511,1,8,0,11,10,True,True,True
181,Sandwich à la Bismarck,0,230512,1,8,0,12,10,True,True,True
182,Tarte aux pommes,0,230513,1,8,0,13,10,True,True,True
183,Soupe de pois,0,230514,1,8,0,14,10,True,True,True
184,Biscuit au gingembre,0,230515,1,8,0,15,10,True,True,True
185,Cœur en chocolat,0,230516,1,8,0,16,10,True,True,True
186,Biscuit citrouille,0,230517,1,8,0,17,10,True,True,True
187,Jus d'orange,0,230518,1,8,0,18,10,True,True,True
188,Thé épicé,0,230519,1,8,0,19,10,True,True,True
189,Poisson pané,0,230520,1,8,0,20,10,True,True,True
190,Pain ishgardais,0,230521,1,8,0,21,10,True,True,True
191,Baguette tradition,0,230522,1,8,0,22,10,True,True,True
192,,0,0,0,0,0,0,0,False,False,False
193,,0,0,0,0,0,0,0,False,False,False
194,,0,0,0,0,0,0,0,False,False,False
195,,0,0,0,0,0,0,0,False,False,False
196,,0,0,0,0,0,0,0,False,False,False
197,,0,0,0,0,0,0,0,False,False,False
198,,0,0,0,0,0,0,0,False,False,False
199,,0,0,0,0,0,0,0,False,False,False
200,Note de musique,70789,230318,1,30,0,1,1,True,True,True
201,Étoile,70789,230319,1,30,0,2,1,True,True,True
202,Lunettes,70789,230320,1,30,0,3,1,True,True,True
203,Pudding,70789,230321,1,30,0,4,1,True,True,True
204,Planète,70789,230322,1,30,0,5,1,True,True,True
205,Carotte,70789,230323,1,30,0,6,1,True,True,True
206,Cœur,70789,230324,1,30,0,7,1,True,True,True
207,Tête de Loporrite,70789,230325,1,30,0,8,1,True,True,True
208,Loporrite pixelisé,70789,230326,1,30,0,9,1,True,True,True
209,,0,0,0,0,0,0,0,False,False,False
210,,0,0,0,0,0,0,0,False,False,False
211,,0,0,0,0,0,0,0,False,False,False
212,,0,0,0,0,0,0,0,False,False,False
213,,0,0,0,0,0,0,0,False,False,False
214,,0,0,0,0,0,0,0,False,False,False
215,,0,0,0,0,0,0,0,False,False,False
216,,0,0,0,0,0,0,0,False,False,False
217,Haricot rose,499,234899,1,1,0,1306,6,True,True,True
218,Pegwin,500,234900,1,1,0,1307,6,True,True,True
219,Talgor louveteau,498,234898,1,1,0,1301,6,True,True,True
220,Nidhogg miniature,233,234633,1,1,0,1075,6,True,True,True
221,Pantin P001,0,234401,1,1,0,1200,10,True,True,True
222,Bébé chocobo,0,234402,1,1,0,1,10,True,True,True
223,Bombino,0,234403,1,1,0,100,10,True,True,True
224,Bébéhémoth,0,234405,1,1,0,101,10,True,True,True
225,Bulbe de morbol,0,234412,1,1,0,102,10,True,True,True
226,Lapin mutin,0,234424,1,1,0,113,10,True,True,True
227,Mini-pampa,0,234429,1,1,0,114,10,True,True,True
228,Coquépique,0,234430,1,1,0,115,10,True,True,True
229,Goobbue goulu,0,234436,1,1,0,127,10,True,True,True
230,Bloc démonique,0,234439,1,1,0,129,10,True,True,True
231,Curseur flottant,0,234444,1,1,0,1217,10,True,True,True
232,Qiqirn mécanique,0,234446,1,1,0,700,10,True,True,True
233,Bébé chacal,0,234450,1,1,0,116,10,True,True,True
234,Joli coeurl,0,234452,1,1,0,107,10,True,True,True
235,Tomberry mécanique,0,234453,1,1,0,110,10,True,True,True
236,Balai enchanté,0,234471,1,1,0,1220,10,True,True,True
237,Poupée mog,0,234472,1,1,0,3,10,True,True,True
238,Écureuil grignoteur,0,234487,1,1,0,401,10,True,True,True
239,Gros minou,0,234507,1,1,0,402,10,True,True,True
240,Petit kappa,0,234511,1,1,0,1302,10,True,True,True
241,Sphère de guidage,0,234542,1,1,0,1211,10,True,True,True
242,Petiot païssa,0,234558,1,1,0,142,10,True,True,True
243,Pon-korpokkur,0,234566,1,1,0,144,10,True,True,True
244,Loutre choute,0,234641,1,1,0,501,10,True,True,True
245,Namazu mécanique,0,234653,1,1,0,701,10,True,True,True
246,Khloe miniature,0,234660,1,1,0,1042,10,True,True,True
247,Mame shiba,0,234667,1,1,0,410,10,True,True,True
248,Serpent marin de Ronka ?,0,234737,1,1,0,417,10,True,True,True
249,Castor géant,0,234742,1,1,0,703,10,True,True,True
250,Requin commandeur,0,234775,1,1,0,508,10,True,True,True
251,Poupée Cait Sith,0,234404,1,1,0,1202,10,True,True,True
252,Oiseau bleu,0,234416,1,1,0,600,10,True,True,True
253,Dodu dodo,0,234432,1,1,0,117,10,True,True,True
254,Apkallu nain,0,234435,1,1,0,126,10,True,True,True
255,Belin bêlant,0,234441,1,1,0,130,10,True,True,True
256,Mini-mini-mandragore,0,234442,1,1,0,118,10,True,True,True
257,Perroquet taciturne,0,234462,1,1,0,133,10,True,True,True
258,Poupée succube,0,234475,1,1,0,135,10,True,True,True
259,Pantin Gilgamesh,0,234476,1,1,0,1070,10,True,True,True
260,Prince oignon,0,234477,1,1,0,119,10,True,True,True
261,Chevalier aubergine,0,234478,1,1,0,120,10,True,True,True
262,Baron ail,0,234479,1,1,0,121,10,True,True,True
263,Roi tomate,0,234480,1,1,0,122,10,True,True,True
264,Reine mandragore,0,234481,1,1,0,123,10,True,True,True
265,Orthros articulé,0,234504,1,1,0,1072,10,True,True,True
266,Enkidu,0,234521,1,1,0,1071,10,True,True,True
267,Atomos atrophié,0,234529,1,1,0,139,10,True,True,True
268,Gaélichaton,0,234532,1,1,0,140,10,True,True,True
269,Petit panda roux,0,234534,1,1,0,404,10,True,True,True
270,Manchot prince,0,234564,1,1,0,604,10,True,True,True
271,Porcelet promeneur,0,234600,1,1,0,1303,10,True,True,True
272,Marcassin,0,234616,1,1,0,155,10,True,True,True
273,Moineau voyageur,0,234647,1,1,0,605,10,True,True,True
274,Chimère mécanique,0,234655,1,1,0,1205,10,True,True,True
275,Ko-yukinko,0,234719,1,1,0,158,10,True,True,True
276,Bébé renard,0,234642,1,1,0,407,10,True,True,True
277,Bec-en-sabot,0,234749,1,1,0,606,10,True,True,True
278,Bout-de-cochon,0,234753,1,1,0,160,10,True,True,True
279,Renard des sables,0,234787,1,1,0,421,10,True,True,True
280,Momo Ramora,0,234796,1,1,0,510,10,True,True,True
281,Bébé chocobo grassouillet,0,234506,1,1,0,2,10,True,True,True
282,Mini-gluant,0,234451,1,1,0,131,10,True,True,True
283,Bébé opo-opo,0,234470,1,1,0,134,10,True,True,True
284,Petit yéti,0,234508,1,1,0,137,10,True,True,True
285,Poussin oculus,0,234563,1,1,0,143,10,True,True,True
286,Morpho,0,234579,1,1,0,150,10,True,True,True
287,Poro Roggo,0,234580,1,1,0,151,10,True,True,True
288,Drippy,0,234805,1,1,0,162,10,True,True,True
289,Bunbuku,0,234646,1,1,0,409,10,True,True,True
290,Hérisson mignon,0,234730,1,1,0,415,10,True,True,True
291,Momonga,0,234862,1,1,0,429,10,True,True,True
292,Ghido,0,234658,1,1,0,502,10,True,True,True
293,Bébé phoque,0,234672,1,1,0,503,10,True,True,True
294,Axolotl,0,234673,1,1,0,504,10,True,True,True
295,Ornithorynque nain,0,234740,1,1,0,506,10,True,True,True
296,Vilain petit canard,0,234531,1,1,0,602,10,True,True,True
297,Bébé Byakko,0,234684,1,1,0,913,10,True,True,True
298,Paonne vermillon,0,234703,1,1,0,914,10,True,True,True
299,Dragonnet azur,0,234727,1,1,0,916,10,True,True,True
300,Y'shtola miniature,91,234500,1,1,0,1000,6,True,True,True
301,Minfilia miniature,98,234488,1,1,0,1003,6,True,True,True
302,Thancred miniature,99,234489,1,1,0,1004,6,True,True,True
303,Yda miniature,107,234501,1,1,0,1006,6,True,True,True
304,Papalymo miniature,108,234502,1,1,0,1008,6,True,True,True
305,Urianger miniature,109,234503,1,1,0,1009,6,True,True,True
306,Alphinaud miniature,130,234519,1,1,0,1013,6,True,True,True
307,Alisaie miniature,131,234520,1,1,0,1014,6,True,True,True
308,Tataru miniature,132,234526,1,1,0,1016,6,True,True,True
309,Cid miniature,133,234527,1,1,0,1018,6,True,True,True
310,Madmiaouselle,0,234856,1,1,0,1208,10,True,True,True
311,Silkie-éponge,0,234863,1,1,0,200,10,True,True,True
312,Chihuaouaf,0,234848,1,1,0,430,10,True,True,True
313,Gaélichat emmitouflé,0,234784,1,1,0,141,10,True,True,True
314,Ourson de Nanakko,0,234485,1,1,0,400,10,True,True,True
315,Kuro shiba,0,234733,1,1,0,411,10,True,True,True
316,Bébé koala,0,234671,1,1,0,412,10,True,True,True
317,Bébé cabiaï,0,234716,1,1,0,414,10,True,True,True
318,Drapo,0,234822,1,1,0,423,10,True,True,True
319,Corgi,0,234867,1,1,0,431,10,True,True,True
320,Mésange à longue queue,0,234771,1,1,0,607,10,True,True,True
321,Glaneur vert,0,234838,1,1,0,167,10,True,True,True
322,Arkasodara miniature,444,234844,1,1,0,800,6,True,True,True
323,Grébuloff miniature,439,234839,1,1,0,704,6,True,True,True
324,Findingway,472,234872,1,1,0,705,6,True,True,True
325,Omicron Optimus,425,234825,1,1,0,1213,6,True,True,True
326,Oméga-M miniature,344,234744,1,1,0,301,6,True,True,True
327,Oméga-F miniature,345,234745,1,1,0,302,6,True,True,True
328,Mini-Oméga,305,234705,1,1,0,300,6,True,True,True
329,Alpha mécanique,304,234704,1,1,0,1077,6,True,True,True
330,Krile miniature,192,234605,1,1,0,1019,6,True,True,True
331,Moenbryda miniature,224,234624,1,1,0,1021,6,True,True,True
332,Hildibrand miniature,21,234515,1,1,0,1022,6,True,True,True
333,Nanamo miniature,84,234499,1,1,0,1028,6,True,True,True
334,Haurchefant miniature,173,234568,1,1,0,1032,6,True,True,True
335,Aymeric miniature,193,234606,1,1,0,1034,6,True,True,True
336,Estinien miniature,228,234628,1,1,0,1036,6,True,True,True
337,Nero tol Scaeva miniature,174,234575,1,1,0,1033,6,True,True,True
338,Raubahn miniature,71,234555,1,1,0,1026,6,True,True,True
339,Kan-E miniature,71,234553,1,1,0,1025,6,True,True,True
340,Merlwyb miniature,71,234554,1,1,0,1024,6,True,True,True
341,Soldate pachypodium,0,234873,1,1,0,124,10,True,True,True
342,Shiromaru,0,234886,1,1,0,433,10,True,True,True
343,Kuromaru,0,234890,1,1,0,434,10,True,True,True
344,Mini-moai,0,234678,1,1,0,1223,10,True,True,True
345,Azeyma miniature,451,234851,1,1,0,308,6,True,True,True
346,Halone miniature,474,234874,1,1,0,309,6,True,True,True
347,Oschon miniature,494,234894,1,1,0,310,6,True,True,True
348,Golem graveleux,0,234419,1,1,0,109,10,True,True,True
349,Mini-momie,0,234509,1,1,0,138,10,True,True,True
350,Bébé Fenrir,0,234582,1,1,0,152,10,True,True,True
351,Mini-Leannan Sith,0,234761,1,1,0,161,10,True,True,True
352,Lapin nain,0,234609,1,1,0,406,10,True,True,True
353,Suricate,0,234756,1,1,0,420,10,True,True,True
354,Fretin assassin,0,234510,1,1,0,500,10,True,True,True
355,Bébé hibou,0,234530,1,1,0,601,10,True,True,True
356,Buse chasseuse,0,234562,1,1,0,603,10,True,True,True
357,Fou à pattes bleues,0,234853,1,1,0,609,10,True,True,True
358,Nouvelle Y'shtola miniature,177,234596,1,1,0,1001,6,True,True,True
359,Nouveau Thancred miniature,217,234617,1,1,0,1005,6,True,True,True
360,Louisoix miniature,118,234512,1,1,0,1011,6,True,True,True
361,Nouvelle Alisaie miniature,218,234618,1,1,0,1015,6,True,True,True
362,Godbert miniature,476,234876,1,1,0,1023,6,True,True,True
363,Ysayle miniature,145,234538,1,1,0,1029,6,True,True,True
364,Yugiri miniature,150,234543,1,1,0,1030,6,True,True,True
365,Edda miniature,219,234619,1,1,0,1035,6,True,True,True
366,Zhloe miniature,298,234698,1,1,0,1041,6,True,True,True
367,G'raha Tia miniature,306,234706,1,1,0,1048,6,True,True,True
368,Midgardsormr,119,234518,1,1,0,1073,6,True,True,True
369,Hraesvelgr miniature,229,234629,1,1,0,1074,6,True,True,True
370,Style gridanien,0,230801,1,23,0,2,10,True,True,True
371,Style limséen,0,230802,1,23,0,1,10,True,True,True
372,Style uldien,0,230803,1,23,0,3,10,True,True,True
373,Style ishgardais,0,230804,1,23,0,4,10,True,True,True
374,Style mhigois,0,230805,1,23,0,5,10,True,True,True
375,Style kuganien,0,230806,1,23,0,6,10,True,True,True
376,Style domien,0,230807,1,23,0,7,10,True,True,True
377,Style cristarien,0,230808,1,23,0,8,10,True,True,True
378,Style eulmorien,0,230809,1,23,0,9,10,True,True,True
379,Style bozjien,0,230810,1,23,0,10,10,True,True,True
380,Style garlemaldais,70000,230811,1,23,0,13,1,True,True,True
381,Style sharlayanais,70000,230812,1,23,0,11,1,True,True,True
382,Style hannois,70000,230813,1,23,0,12,1,True,True,True
383,Style turalien,70495,230814,1,23,0,14,1,True,True,True
384,Style alexandrin,70495,230815,1,23,0,15,1,True,True,True
385,,0,0,0,0,0,0,0,False,False,False
386,,0,0,0,0,0,0,0,False,False,False
387,,0,0,0,0,0,0,0,False,False,False
388,,0,0,0,0,0,0,0,False,False,False
389,,0,0,0,0,0,0,0,False,False,False
390,,0,0,0,0,0,0,0,False,False,False
391,,0,0,0,0,0,0,0,False,False,False
392,,0,0,0,0,0,0,0,False,False,False
393,,0,0,0,0,0,0,0,False,False,False
394,,0,0,0,0,0,0,0,False,False,False
395,,0,0,0,0,0,0,0,False,False,False
396,,0,0,0,0,0,0,0,False,False,False
397,,0,0,0,0,0,0,0,False,False,False
398,,0,0,0,0,0,0,0,False,False,False
399,,0,0,0,0,0,0,0,False,False,False
400,Potion,0,230523,1,18,0,1,10,True,True,True
401,Super potion,0,230524,1,18,0,2,10,True,True,True
402,Méga potion,0,230525,1,18,0,3,10,True,True,True
403,Potion X,0,230526,1,18,0,4,10,True,True,True
404,Éther,0,230527,1,18,0,5,10,True,True,True
405,Super éther,0,230528,1,18,0,6,10,True,True,True
406,Méga éther,0,230529,1,18,0,7,10,True,True,True
407,Éther X,0,230530,1,18,0,8,10,True,True,True
408,Élixir,0,230531,1,18,0,9,10,True,True,True
409,Philtre d'illusion,0,230532,1,18,0,10,10,True,True,True
410,,0,0,0,0,0,0,0,False,False,False
411,,0,0,0,0,0,0,0,False,False,False
412,,0,0,0,0,0,0,0,False,False,False
413,,0,0,0,0,0,0,0,False,False,False
414,,0,0,0,0,0,0,0,False,False,False
415,,0,0,0,0,0,0,0,False,False,False
416,,0,0,0,0,0,0,0,False,False,False
417,,0,0,0,0,0,0,0,False,False,False
418,,0,0,0,0,0,0,0,False,False,False
419,,0,0,0,0,0,0,0,False,False,False
420,,0,0,0,0,0,0,0,False,False,False
421,,0,0,0,0,0,0,0,False,False,False
422,,0,0,0,0,0,0,0,False,False,False
423,,0,0,0,0,0,0,0,False,False,False
424,,0,0,0,0,0,0,0,False,False,False
425,,0,0,0,0,0,0,0,False,False,False
426,,0,0,0,0,0,0,0,False,False,False
427,,0,0,0,0,0,0,0,False,False,False
428,,0,0,0,0,0,0,0,False,False,False
429,,0,0,0,0,0,0,0,False,False,False
430,Quête d'épopée disponible,0,230601,1,19,0,1,10,True,True,True
431,Quête d'épopée en cours,0,230602,1,19,0,2,10,True,True,True
432,Quête d'épopée terminée,0,230603,1,19,0,3,10,True,True,True
433,Quête annexe disponible,0,230604,1,19,0,4,10,True,True,True
434,Quête annexe en cours,0,230605,1,19,0,5,10,True,True,True
435,Quête annexe terminée,0,230606,1,19,0,6,10,True,True,True
436,Quête d'accès disponible,0,230607,1,19,0,7,10,True,True,True
437,Quête d'accès en cours,0,230608,1,19,0,8,10,True,True,True
438,Quête d'accès terminée,0,230609,1,19,0,9,10,True,True,True
439,,0,0,0,0,0,0,0,False,False,False
440,,0,0,0,0,0,0,0,False,False,False
441,,0,0,0,0,0,0,0,False,False,False
442,Fleur 1,0,230416,1,17,0,100,10,True,True,True
443,Fleur 2,0,230417,1,17,0,101,10,True,True,True
444,Pansement,0,230418,1,17,0,102,10,True,True,True
445,Coche,0,230419,1,17,0,103,10,True,True,True
446,Croix,0,230420,1,17,0,104,10,True,True,True
447,Vent d'automne,0,230421,1,17,0,105,10,True,True,True
448,Vertige,0,230422,1,17,0,106,10,True,True,True
449,?,0,230423,1,17,0,107,10,True,True,True
450,!,0,230424,1,17,0,108,10,True,True,True
451,Confusion,0,230425,1,17,0,109,10,True,True,True
452,Ronflement,0,230426,1,17,0,110,10,True,True,True
453,Explosion,0,230427,1,17,0,111,10,True,True,True
454,Bombe,0,230428,1,17,0,112,10,True,True,True
455,Colère,0,230429,1,17,0,113,10,True,True,True
456,Éclair de génie,0,230430,1,17,0,114,10,True,True,True
457,Cœurs,0,230431,1,17,0,115,10,True,True,True
458,Foudre,0,230432,1,17,0,116,10,True,True,True
459,Scintillement,0,230433,1,17,0,117,10,True,True,True
460,Sueur,0,230415,1,17,0,1,10,True,True,True
461,Sueur (panique),0,230406,1,17,0,2,10,True,True,True
462,Entrain,0,230407,1,17,0,3,10,True,True,True
463,Surprise,0,230408,1,17,0,4,10,True,True,True
