#,SnipeData[0].DataEventNPC,SnipeData[0].Unknown0,SnipeData[0].Unknown1,SnipeData[0].Unknown2,SnipeData[0].Unknown3,SnipeData[0].Unknown4,SnipeData[0].Unknown5,SnipeData[1].DataEventNPC,SnipeData[1].Unknown0,SnipeData[1].Unknown1,SnipeData[1].Unknown2,SnipeData[1].Unknown3,SnipeData[1].Unknown4,SnipeData[1].Unknown5,SnipeData[2].DataEventNPC,SnipeData[2].Unknown0,SnipeData[2].Unknown1,SnipeData[2].Unknown2,SnipeData[2].Unknown3,SnipeData[2].Unknown4,SnipeData[2].Unknown5,SnipeData[3].DataEventNPC,SnipeData[3].Unknown0,SnipeData[3].Unknown1,SnipeData[3].Unknown2,SnipeData[3].Unknown3,SnipeData[3].Unknown4,SnipeData[3].Unknown5,SnipeData[4].DataEventNPC,SnipeData[4].Unknown0,SnipeData[4].Unknown1,SnipeData[4].Unknown2,SnipeData[4].Unknown3,SnipeData[4].Unknown4,SnipeData[4].Unknown5,SnipeData[5].DataEventNPC,SnipeData[5].Unknown0,SnipeData[5].Unknown1,SnipeData[5].Unknown2,SnipeData[5].Unknown3,SnipeData[5].Unknown4,SnipeData[5].Unknown5,SnipeData[6].DataEventNPC,SnipeData[6].Unknown0,SnipeData[6].Unknown1,SnipeData[6].Unknown2,SnipeData[6].Unknown3,SnipeData[6].Unknown4,SnipeData[6].Unknown5,SnipeData[7].DataEventNPC,SnipeData[7].Unknown0,SnipeData[7].Unknown1,SnipeData[7].Unknown2,SnipeData[7].Unknown3,SnipeData[7].Unknown4,SnipeData[7].Unknown5,EventNPC[0],EventNPC[1],EventNPC[2],EventNPC[3],EventNPC[4],EventNPC[5],EventNPC[6],EventNPC[7],Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Objective0,Hint0,Objective1,Hint1,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,ActionText,Unknown19,Unknown20,VFXFire,VFXHit,VFXMiss,VFXAdditional,LGBTargetMarker,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32
11,6949952,27,0,0,3600,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Observation de suspect,"Surveillez les faits et gestes de
l'Intrépide suspect pour remarquer
tout com­por­te­ment anormal !",,Observer l'Intrépide suspect,,,,,,,,Observer,15,15,ev_snipe_clic0f,,,,7021040,0,9500,0,0,8,7,15,23,0,20,False,False
12,6949953,27,0,0,2200,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Observation de suspect,"Surveillez les faits et gestes de
l'Intrépide suspect pour remarquer
tout com­por­te­ment anormal !",,Observer l'Intrépide suspect,,,,,,,,Observer,15,15,ev_snipe_clic0f,,,,7021041,0,7700,0,0,8,11,19,30,0,20,False,False
13,6949954,27,0,0,2200,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,6949955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Observation de suspect,"Surveillez les faits et gestes de
l'Intrépide suspect pour remarquer
tout com­por­te­ment anormal !",,Observer l'Intrépide suspect,,,,,,,,Observer,15,15,ev_snipe_clic0f,,,,7021042,0,3020,0,0,20,30,62,39,0,20,False,False
14,6875122,28,0,0,2000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Capture de mouton craintif,"Visez le mouton perdu avec
votre sarbacane pour l'endormir
et le capturer !",,Tirer sur le mouton perdu,,,,,,,,Tirer,35,26,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,7021043,0,5800,0,0,4,4,15,7,1,20,False,False
15,7022106,29,0,0,2000,0,1,7022108,29,0,0,2000,0,1,7022109,29,0,0,2000,0,1,7022110,29,0,0,2000,0,1,7022111,30,0,0,20000,0,0,7022112,30,0,0,20000,0,0,7022113,30,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le trésor de Gegeruju,Regardez à travers la longue-vue pour découvrir ce que le seigneur de Costa del Sol a l'habitude d'observer !,La session échoue si un élément inapproprié est observé.,Éléments observés,,,,,,,,Observer,15,15,ev_snipe_clic0f,,,,7022105,0,7700,0,0,4,5,13,3,0,20,False,False
16,7083176,31,0,0,10000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Séduction bullée,Encouragez la timide raie rayée mâle et faites-lui souffler une bulle de la passion sur l'élue de son cœur !,,Faire souffler une bulle de la passion sur la raie rayée femelle,,,,,,,,Faire souffler,15,15,ev_snipe1cf,ev_snipe_hit0f,ev_snipe_mis0f,,7083179,0,9000,0,0,15,15,15,15,2,20,False,False
17,7108347,32,0,0,1500,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,7089197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Point faible d'une thalassina,Examinez at­ten­ti­ve­ment la thalassina afin d'en découvrir le point faible !,,Trouver le point faible,,,,,,,,Observer,20,14,ev_snipe_clic0f,,,,7089186,0,2800,0,0,4,2,8,13,0,20,False,False
18,7109884,33,0,0,1500,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,7089198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Point faible d'un phoebad,Examinez at­ten­ti­ve­ment le phoebad afin d'en découvrir le point faible !,,Trouver le point faible,,,,,,,,Observer,20,14,ev_snipe_clic0f,,,,7089199,0,2900,0,0,5,1,7,9,0,20,False,False
19,7107674,34,0,0,2500,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marquage au barbillon,Scrutez les environs à la recherche d'un Namazu à l'air louche.,,Repérer le Namazu craintif,,,,,,,,Observer,35,26,ev_snipe_clic0f,,,,7107673,0,7000,0,0,6,8,4,30,0,20,False,False
20,7107680,34,0,0,2500,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marquage au barbillon,Scrutez les environs à la recherche d'un Namazu à l'air louche.,,Repérer le Namazu craintif,,,,,,,,Observer,35,26,ev_snipe_clic0f,,,,7107679,0,8200,0,0,6,8,10,3,0,20,False,False
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
22,7238920,35,0,0,20000,0,1,7238921,35,0,0,20000,0,1,7238923,35,0,0,20000,0,1,7247105,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frappe chirurgicale,"Abattez les dharas enragés qui menacent
le campement en détruisant leur noyau !",La session échoue si un dhara enragé parvient jusqu'au minerai.,Abattre les dharas enragés,,,,,,,,Tirer,35,35,ev_snipe2cf,ev_snipe2_hit0f,ev_snipe2_hit0f,ev_snipe2_mis0f,7241979,0,300,0,0,17,7,24,22,2,20,False,True
23,7359005,37,0,0,6000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,À la recherche du pirate vangaa,Ba'Gamnan se trouve quelque part au Phare de Ridorana... Trouvez-le !,,Repérer Ba'Gamnan,,,,,,,,Observer,24,20,ev_snipe_clic0f,,,,7352833,0,2000,0,0,3,29,18,118,0,20,False,False
24,7400606,38,0,0,20000,0,1,7400611,39,0,0,20000,0,0,7516452,41,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tir à l'arc cérémoniel,Faites une dé­mon­stra­tion de votre adresse en tirant avec un arc cérémoniel sur la cible tenue par Gyoshin.,La session échoue si Gyoshin est touché.,Tirer sur la cible,,,,,,,,Décocher une flèche,35,35,ev_snipe3cf,ev_snipe_hit0f,ev_snipe_hit0f,ev_snipe_hit0f,7400603,0,900,0,0,16,5,15,15,1,7,False,False
25,7453963,40,0,0,6000,0,1,7453964,40,0,0,6000,0,1,7453965,40,0,0,6000,0,1,7453966,40,0,0,6000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tir à l'arc cérémoniel,Faites une dé­mon­stra­tion de votre adresse en tirant avec un arc cérémoniel sur la cible tenue par un Namazu.,,Tirer sur la cible,,,,,,,,Décocher une flèche,35,35,ev_snipe3cf,ev_snipe_hit0f,ev_snipe_mis0f,,7453945,0,500,0,1,18,5,25,25,1,7,False,False
26,8010875,66,0,0,20000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tir paralysant,Paralysez un cochon sauvage afin de récupérer une de ses défenses pour servir de matériau d'artisanat.,,Tirer sur le cochon,,,,,,,,Décocher une fléchette,35,35,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,7941310,0,4000,0,0,16,50,50,60,0,20,False,False
27,7964369,42,0,0,20000,0,1,7964370,43,0,0,20000,0,1,7964371,44,0,0,20000,0,1,7964372,45,0,0,20000,0,1,7964344,46,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Primachat,"Examinez tous les mets en vente
 dans la boutique de Rhon Ron !",,Examiner un mets,,,,,,,,Examiner,35,35,ev_snipe_clic0f,,,,7964390,0,0,0,0,15,10,30,30,0,7,False,False
28,7964427,47,0,0,900,0,1,7964431,48,0,0,20000,0,0,7964432,49,0,0,20000,0,0,7964433,50,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La tablette de l'Aurore,Trouvez l'ancienne tablette de pierre destinée à Y'shtola !,,Trouver la tablette,,,,,,,,Examiner,35,26,ev_snipe_clic0f,,,,7964462,0,1000,0,1,15,5,45,45,0,7,False,False
29,7964480,51,0,0,20000,0,1,7964482,52,0,0,20000,0,1,7964486,53,0,0,20000,0,1,7964487,54,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les fresques de Solide Serment,"À la demande de Y'shtola, observez at­ten­ti­ve­ment toutes les fresques.",,Observer les fresques,,,,,,,,Observer,35,26,ev_snipe_clic0f,,,,7964494,0,1000,0,0,18,2,70,85,0,20,False,False
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,False,False
32,7981478,65,0,0,5000,0,1,7981479,67,0,0,5000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chasse au faux coursier,Retrouvez le jeune Mystel aux cheveux bleus qui a volé les fruits d'Alphinaud !,,Repérer le Mystel aux cheveux bleus,,,,,,,,Observer,35,26,ev_snipe_clic0f,,,,7981474,0,10200,0,0,5,5,16,16,0,7,False,False
33,7981482,68,0,0,3000,0,1,7981483,69,0,0,3000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guetter le guetteur,"D'après Alisaie, un mystérieux individu serait venu vous espionner... Espionnez-le à votre tour.",,Repérer l'individu suspect,,,,,,,,Observer,35,26,ev_snipe_clic0f,,,,7981481,0,6500,0,0,12,12,16,16,0,7,False,False
34,7981491,70,0,0,4000,0,1,7981429,62,0,0,3000,0,0,7981433,63,0,0,3000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Thollminator (entraînement),Tirez au lance-pierre sur le Nain ne portant pas le casque des Tholl !,,Tirer sur le Nain ne portant pas le casque des Tholl,,,,,,,,Tirer,35,26,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,7981428,0,1000,0,0,5,40,25,25,1,20,False,False
35,7981430,59,0,0,4000,0,1,7981431,60,0,0,4000,0,0,7981432,61,0,0,4000,0,0,7981429,74,0,0,3000,0,0,7981433,75,0,0,3000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Thollminator,Tirez au lance-pierre sur le Nain ne portant pas le casque des Tholl !,La session échoue si vous touchez un Nain portant le casque des Tholl.,Tirer sur le Nain ne portant pas le casque des Tholl,,,,,,,,Tirer,35,26,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,7981428,0,1000,0,0,5,40,25,25,1,20,False,False
36,8035302,71,0,0,12800,0,1,8035305,73,0,0,3000,0,0,8035306,72,0,0,4000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les bâtiments de Baïne,Inspectez les bâtiments de Baïne à la recherche d'un élément distinctif.,,Repérer un élément distinctif,,,,,,,,Observer,35,26,ev_snipe_clic0f,,,,8035299,0,9200,0,0,32,3,15,13,0,7,False,False
37,7981756,64,0,0,6000,0,1,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,7981751,7981752,7981753,7981755,8052961,8052964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le jeu du télescope,Vous avez accepté de jouer avec la Pixie enjouée. Utilisez le télescope pour chercher et compter les Pixies.,,Compter les Pixies,,,,,,,,Observer,24,20,ev_snipe_clic0f,,,,7949226,30,2600,0,0,10,3,30,30,0,20,False,False
38,8049677,76,0,0,20000,0,1,8049678,76,0,0,20000,0,1,8049679,76,0,0,20000,0,1,8049697,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Opération garde du corps,Envoyez les fléchettes magiques sur les ghilmans qui tentent d'attaquer le garde.,La session échoue si le garde est touché.,Abattre les ghilmans,,,,,,,,Tirer les fléchettes,35,35,ev_snipe0cf,ev_snipe_hit0f,ev_snipe_mis0f,,8049671,0,500,0,0,17,20,70,70,2,20,False,True
39,8225506,77,0,0,20000,0,1,8225509,78,0,0,20000,0,0,8225510,0,0,0,20000,0,0,8225511,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le gouverneur gouverné,Guidez Chai-Nuzz jusqu'au talos en toute discrétion !,La session échoue si Chai-Nuzz se fait repérer par le talos.,Donner le signal,,,,,,,,Donner le signal,35,35,ev_snipe_clic0f,,,,8225532,0,0,0,0,9,9,22,6,0,20,False,False
