#,Name,Description,ExpFactor,ExpReward,GilReward,LeveRewardItem,JournalGenre,LevelLevemete,LevelStart,LeveClient,LeveAssignmentType,Town,PlaceNameStart,PlaceNameIssued,PlaceNameStartZone,IconCityState,DataId,IconIssuer,ClassJobLevel,FishingSpot,BGM,Unknown1,TimeLimit,AllowanceCost,Unknown2,ClassJobCategory,MaxDifficulty,LeveVfx,LeveVfxFrame,CanCancel,LockedLeve
33,Fabrication : radicelles bon marché,"Pour apprendre un art magique, il est important d'avoir un bon outil. Les radicelles en bois, bon marché et solides, se vendent très bien auprès des aventuriers débutants venus apprendre l'élémentalisme, mais ce succès fait craindre une rupture de stock. Il nous faut un arrivage de radicelles pour répondre à la demande.",1,4280,170,6,270,2257767,0,9,5,2,39,39,39,80012,917523,110007,10,0,14,6,0,1,0,9,0,18,5,True,True
34,Fabrication : outils pour orfèvres,"Depuis que les marchands uldiens ont ouvert boutique aux Échoppes d'ébène, les orfèvres de passage à Gridania ont plus de facilité à se procurer des matières premières. Il semblerait toutefois que certains aient du mal à trouver des outils de qualité. Au Lièvre noir, nous voyons cela comme une excellente opportunité de commerce et nous recherchons d'urgence un artisan capable de répondre à cette demande.",1,7880,170,6,270,2257767,0,9,5,2,39,39,39,80012,917524,110007,10,0,14,6,0,1,0,9,0,18,5,True,True
35,Livraison : bois pour enclos,"La barrière de bois qui entoure le ranch commence à vieillir, et demande à être remplacée rapidement pour des raisons de sûreté. En temps normal, la guilde des menuisiers devrait prendre en charge cette commande, mais il se trouve qu'ils sont débordés par les divers travaux de recon­struc­tion et ne peuvent accorder qu'une faible priorité à ce projet. Pour fabriquer le nouvel enclos, du bois de frêne est nécessaire. Apportez-en sous la forme de madriers afin qu'il soit prêt à être travaillé.",1,3780,287,6,270,2119045,0,5,5,2,94,94,54,80012,917525,110002,10,0,14,6,0,1,0,9,0,19,5,True,True
36,Fabrication : lances décorées à offrir,"Les Montures Mog souhaitent exprimer leur recon­nais­san­ce aux vigiles sombres, qui veillent sur le ranch de Brancharquée. Pour cela, nous voudrions leur offrir des équipements pour leurs bons services, nous cherchons donc des lances décorées de plumets.",1,9430,174,7,270,2119045,0,5,5,2,94,94,54,80012,917505,110002,10,0,14,6,0,1,0,9,0,18,5,True,True
37,Fabrication : outils de couture pour le ranch,"Élever et dresser des chocobos n'est pas un métier de tout repos. Entre les coups de bec et les griffures des volatiles capricieux, les équipements ne durent pas bien longtemps. Faire réparer tout cela nous coûte énormément d'argent, voilà pourquoi nous avons décidé qu'il était temps de nous mettre à la couture ! Nous recherchons de toute urgence des outils de couture afin de remédier à cette situation.",1,13090,230,7,270,2119045,0,5,5,2,94,94,54,80012,917506,110002,10,0,14,6,0,1,0,9,0,18,5,True,True
38,Livraison : boucliers bon marché,"Les boucliers carrés, peu onéreux, font partie de l'équipement de base d'un aventurier faisant ses armes, et ils ont du succès auprès des nouveaux venus à Gridania, notamment ceux qui viennent apprendre l'élémentalisme. Nous cherchons à renouveler notre stock de boucliers carrés en frêne au plus vite, avant de risquer une rupture de stock.",1,9990,170,7,270,2257767,0,9,5,2,39,39,39,80012,917507,110007,10,0,14,6,0,1,0,9,0,19,5,True,True
39,Fabrication : lances métalliques,"Un incident sans précédent a été mis à jour, entachant l'honneur des vigiles sombres : une nouvelle recrue a en effet dérobé de l'équipement des Vigiles afin de le revendre. Bien entendu, le coupable a été im­mé­dia­te­ment révoqué et banni de Sombrelinceul, mais le matériel détourné ne pourra être récupéré. Pour remplacer celui-ci, une commande a été passée par la troupe. Nous cherchons un artisan fiable pour nous aider à produire les lances demandées.",1,18910,236,8,270,2257767,0,9,5,2,39,39,39,80012,917526,110007,15,0,14,6,0,1,0,9,0,18,5,True,True
40,Fabrication : armes d'élé­men­ta­lis­tes en orme,"Une rumeur s'est répandue dans Gridania selon laquelle un sort de soin appliqué au coucher empêcherait un enfant de faire des cauchemars. De nombreux parents con­scien­cieux ont ainsi pour soudaine lubie d'apprendre l'art de l'élémentalisme, provoquant une hausse de la demande en armes d'élé­men­ta­lis­tes en orme. Nous cherchons un artisan fiable pour nous aider à les produire et éviter une rupture de stock.",1,13040,235,8,270,2257767,0,9,5,2,39,39,39,80012,917527,110007,15,0,14,6,0,1,0,9,0,18,5,True,True
41,Livraison : bois pour la tour,"Des attaques de ballons ixali renforcés ont récemment eu lieu aux environs de la toute nouvelle Tour de Josselin, et les troupes en poste projettent de renforcer ses défenses contre les attaques aériennes. Nous prévoyons donc de l'équiper de nouvelles barricades pour arrêter les flèches ennemies, et nous avons besoin de madriers d'orme pour les fabriquer.",1,7170,350,8,270,2255476,0,7,5,2,107,107,55,80012,917528,110004,15,0,14,6,0,1,0,9,0,19,5,True,True
42,Fabrication : masques pour vigiles sombres,"La 4e Lance des Vigiles, qui patrouille autour des Neuf Lierres, demande la fabrication de masques pour ses nouvelles recrues. De nombreux masques ont en effet été brisés au court d'en­traî­ne­ments par­ti­cu­liè­rement rudes. Un artisan compétent est demandé pour mener à bien cette tâche.",1,24790,240,9,270,2255476,0,7,5,2,107,107,55,80012,917511,110004,15,0,14,6,0,1,0,9,0,18,5,True,True
43,Fabrication : bouclier de bois pour aventuriers,"L'autre jour, un aventurier originaire d'Ul'dah est passé à mon échoppe pour acheter un bouclier de bois. Manque de chance, je n'en avais plus en réserve et n'ai pas pu satisfaire sa demande. Je recherche donc un artisan capable de m'en fabriquer à bas prix afin de renouveler mon stock, et éviter qu'une telle situation ne se reproduise.",1,18910,170,9,270,2255476,0,7,5,2,107,107,55,80012,917512,110004,15,0,14,6,0,1,0,9,0,18,5,True,True
44,Livraison : arc court en frêne,"À l'occasion de la con­struc­tion d'une nouvelle tourelle de garde, les flèches divines projettent de recruter des nouveaux archers. Or, les arcs courts que nous avions apprêtés à leur effet ont été dérobés par les facétieux Sylphes. Nous cherchons des artisans sûrs et sérieux, capables de fabriquer des arcs courts en frêne pour remplacer les pertes.",1,14920,174,9,270,2257767,0,9,5,2,39,39,39,80012,917513,110007,15,0,14,6,0,1,0,9,0,19,5,True,True
45,Fabrication : armes d'élé­men­ta­lis­tes en if,Le Temple de la Sérénité nous a passé une commande d'armes d'élé­men­ta­lis­tes en if destinées à être offertes aux jeunes recrues qui ont terminé le programme de formation de base et s'apprêtent à poursuivre leur ap­pren­tis­sage auprès d'un druide. Nous recherchons un artisan qualifié capable de fournir diligemment un travail de qualité.,1,9540,287,10,270,2257767,0,9,5,2,39,39,39,80012,917529,110007,20,0,14,6,0,1,0,9,0,18,5,True,True
46,Grosse commande : des masques pour les vigiles,"Chaque mois, une cérémonie a lieu pour permettre aux vigiles sombres d'honorer les âmes des braves tombés au champ d'honneur lors de la bataille de Carteneau il y a cinq ans. Or, cette cérémonie consiste à brûler des masques à la mémoire de ces morts. Nous avons besoin d'un artisan capable de produire en masse des masques qui seront utilisés lors des prochaines commémorations.",1,16800,192,10,270,2257767,0,9,5,2,39,39,39,80012,917530,110007,20,0,14,6,0,1,0,9,0,26,5,True,True
47,Livraison : lances pour les volontaires,"Nous, membres de la 5e Lance des Vigiles, entraînons les jeunes populations des hameaux à manipuler l'arme d'hast afin qu'ils se défendent plus efficacement face aux agressions des Ixali. Ces soldats volontaires ont besoin de lances. Si vous êtes capable d'en fabriquer pour nous, venez nous rendre visite.",1,28010,245,10,270,2257677,0,13,5,2,129,129,56,80012,917531,110006,20,0,14,6,0,1,0,9,0,19,5,True,True
48,Fabrication : meule à aiguiser,"Nous, les habitants du Moulin de la Carrière, recherchons des meules pour affûter nos flèches et nos pointes de lance. Pour nous autres qui sommes sous la menace constante des Ixali, le bon entretien des équipements est crucial pour notre sécurité et notre survie. Les personnes qui accepteront de nous aider seront généreusement récompensées.",1,17120,293,11,270,2257677,0,13,5,2,129,129,56,80012,917517,110006,20,0,14,6,0,1,0,9,0,18,5,True,True
49,Grosse commande : projectiles de balistes,"Nous, membres de la 5e Lance des Vigiles, étudions des projets de renforcement de la défense des remparts du Moulin de la Carrière. Une des idées les plus porteuses est l'installation de balistes projetant des lances d'acier qui permettraient d'abattre en vol les ballons ennemis. Nous aimerions qu'un maître artisan accepte de con­fec­tion­ner des lances afin de procéder à des ex­pé­ri­men­ta­tions.",1,12960,91,11,270,2257677,0,13,5,2,129,129,56,80012,917518,110006,20,0,14,6,0,1,0,9,0,26,5,True,True
50,Fabrication : madriers de noyer,"Ceci est la requête d'un menuisier qui tient à garder l'anonymat. Un coup de marteau mal placé a gâché mon travail et j'ai dû tout recommencer en “empruntant” les madriers de la réserve de la guilde des menuisiers. Il me faut maintenant les remplacer dis­crè­te­ment. Hélas, compte tenu des cir­cons­tan­ces, je ne peux pas m'en occuper personnellement. Je cherche donc un menuisier de confiance capable de garder le silence quant à cette affaire.",1,8570,295,11,270,2257677,0,13,5,2,129,129,56,80012,917519,110006,20,0,14,6,0,1,0,9,0,18,5,True,True
51,Fabrication : bouclier à l'effigie des Deux Vipères,"Un de nos habitués voudrait offrir un bouclier rond à un membre de sa famille qui vient tout juste de s'enrôler dans l'ordre des Deux Vipères. Celui-ci désirerait y voir le symbole protecteur de Gridania, les deux serpents blancs entrelacés, en signe de porte-bonheur. Si vous avez des compétences en menuiserie et qu'en plus vous êtes doué pour la peinture, contactez-nous.",1,47200,316,12,270,2257767,0,9,5,2,39,39,39,80012,917673,110007,25,0,14,6,0,1,0,9,0,18,5,True,True
52,Livraison : un beau râteau,"Pour les membres de la 5e Lance des Vigiles, l'honnêteté est une vertu capitale. L'autre jour, au cours d'un en­traî­ne­ment au Moulin de la Carrière, nous avons cassé le râteau d'un habitant. Aussi, nous souhaiterions le remplacer par un modèle de meilleure qualité, comme une fourche en argent. À bon entendeur...",1,36390,379,12,270,2257677,0,13,5,2,129,129,56,80012,917674,110019,25,0,14,6,0,1,0,9,0,19,5,True,True
53,Grosse commande : madriers pour meubles de luxe,"Les meubles de luxe connaissent de plus en plus de succès parmi la classe aisée d'Ul'dah, et le Consortium de l'est d'Aldenard nous a passé une énorme commande de madriers de noyer pour profiter de cet engouement. Les stocks de la guilde des menuisiers n'étant guère suffisants pour répondre à la demande, nous recherchons des artisans capables de travailler vite et bien.",1,8660,202,12,270,2257767,0,9,5,2,39,39,39,80012,917675,110007,25,0,14,6,0,1,0,9,0,26,5,True,True
54,Fabrication : épées de bois pour les volontaires,"La 5e Lance des Vigiles forme les jeunes volontaires au maniement des armes. Dans le cadre de cet en­traî­ne­ment, nos instructeurs utilisent des épées de bois pour jouer le rôle d'Ixali au cours des simulations de batailles. Notre stock arrivant à épuisement, nous recherchons des menuisiers capables de nous réapprovisionner dans des délais raisonnables.",1,39990,294,13,270,2257677,0,13,5,2,129,129,56,80012,917676,110019,25,0,14,6,0,1,0,9,0,18,5,True,True
55,Fabrication : lances pour une cérémonie,"La famille Fortemps, une des quatre grandes maisons nobles d'Ishgard, nous a passé une commande de lances pour une cérémonie. C'est un client très exigeant qui veut des produits de premier choix. Nous recherchons par conséquent un artisan sérieux capable d'effectuer un travail d'une qualité irréprochable.",1,36390,388,13,270,2257677,0,13,5,2,129,129,56,80012,917677,110019,25,0,14,6,0,1,0,9,0,18,5,True,True
56,Grosse commande : armes d'élé­men­ta­lis­tes pour les volontaires,Un groupe de druides a été désigné pour initier les volontaires chargés de protéger les hameaux à la magie élémentaire. Nous recherchons un artisan capable de fabriquer des armes d'élé­men­ta­lis­tes en grande quantité.,1,12000,107,13,270,2257677,0,13,5,2,129,129,56,80012,917678,110019,25,0,14,6,0,1,0,9,0,26,5,True,True
57,Livraison : bois de collection,L'humeur de messire Gegeruju est dan­ge­reu­se­ment im­pré­vi­si­ble à l'approche du foehn. Il lui faut vite de quoi se distraire et le seigneur est un grand amateur des belles épées en bois. Nous cherchons un artisan aussi doué que discret pour ajouter une pièce à sa collection.,1,31070,377,14,270,3999030,0,113,5,2,206,206,32,80012,917679,110031,30,0,14,6,0,1,0,9,0,19,5,True,True
58,Fabrication : arc pour le vainqueur du concours,Les flèches divines nous ont confié la fabrication d'un arc très spécial. Ce dernier sera remis au vainqueur du concours d'archerie organisé dans le but d'encourager les troupes à se per­fec­tion­ner au tir à l'arc. Cette récompense doit être à la hauteur du but recherché. N'hésitez pas à postuler si vous vous sentez à la hauteur de la tâche.,1,64910,391,14,270,2257767,0,9,5,2,39,39,39,80012,917680,110007,30,0,14,6,0,1,0,9,0,18,5,True,True
59,Grosse commande : lances pour une cérémonie,"La famille Fortemps, une des quatre grandes maisons nobles d'Ishgard, nous a passé une importante commande de lances pour une cérémonie. C'est un client très important, et il va sans dire que l'échec n'est pas toléré. Nous avons besoin d'un artisan capable de produire ces armes en masse.",1,31330,160,233,270,2257767,0,9,5,2,39,39,39,80012,917681,110007,30,0,14,6,0,1,0,9,0,26,5,True,True
60,Fabrication : un arc pour la chasse,"Le seigneur Gegeruju désire entrer en communion avec la nature, et quoi de mieux pour ça que de tirer à distance ? Il lui faut un arc long, car il souhaite chasser le buffle. Il ne sera pas déçu, oh que non. Je vais m'arranger pour que des archers dissimulés abattent le gibier à sa place.",1,62560,428,15,270,3999030,0,113,5,1,206,206,32,80011,917682,110031,30,0,14,6,0,1,0,9,0,18,5,True,True
61,Fabrication : lances à louer,"Dans sa quête incessante pour protéger Costa del Sol de tous les ennemis, le seigneur Gegeruju a fait appel à des mercenaires aguerris, adeptes de la lance. Nous cherchons des disciples de la main pour fournir à ces vaillants combattants les meilleures lances que l'on puisse manier.",1,67730,593,15,270,3999030,0,113,5,1,206,206,32,80011,917683,110031,30,0,14,6,0,1,0,9,0,18,5,True,True
62,Grosse commande : la longue lance de la loi,"Messire Gegeruju a décidé d'offrir une grosse cargaison de lances au Maelstrom. Le seigneur dit qu'il s'agit d'“un grand geste pour une grande compagnie”. S'agit-il d'opportunisme ? On peut très bien le penser, mais je ne ferai aucun commentaire.",1,40640,184,234,270,3999030,0,113,5,1,206,206,32,80011,917684,110031,30,0,14,6,0,1,0,9,0,26,5,True,True
63,Livraison : harpon pour dragon,"Ce n'est pas en suivant aveuglément les vieilles traditions que la famille Durendaire a élevé les plus puissants chevaliers dragon d'Ishgard. Con­trai­re­ment à de nombreuses vieilles maisons de cette méfiante théocratie, elle a soif de con­nais­san­ces... Cherchant par exemple à savoir si un harpon limséen peut être adapté à une créature volante.",1,68670,442,16,270,3643002,0,122,5,2,385,385,63,80012,917685,110062,35,0,14,6,0,1,0,9,0,19,5,True,True
64,Fabrication : armes d'élé­men­ta­lis­te en chêne,"Le bûcheron de Waterbury s'est enfin décidé à abattre le fameux “chêne trompette”. D'après lui, son bois sera parfait pour des armes d'élé­men­ta­lis­te. Après trente-trois ans, il a intérêt à être parfait... Nous cherchons un artisan pour transformer cette noble essence en armes, si possible en moins de trente-trois ans, merci.",1,105270,593,16,270,2257767,0,9,5,2,39,39,39,80012,917686,110007,35,0,14,6,0,1,0,9,0,18,5,True,True
65,Grosse commande : gladiateurs en bois,"Le nouveau directeur artistique du Colisée devient de plus en plus excentrique. Ce mois-ci, c'est, voyons... “une mêlée de macuahuitl, où les gladiateurs modernes combattront avec les lames de bois des anciens”. Comme s'il n'y avait déjà pas assez de folie dans cette ville... Je vous fais confiance pour livrer les armes ?",1,25910,211,235,270,2257767,0,9,5,2,39,39,39,80012,917687,110007,35,0,14,6,0,1,0,9,0,26,5,True,True
66,Fabrication : arc de luxe,"La famille Durendaire désire un arc en mithril, et comme toujours, le plus tôt sera le mieux. Je crois que les seigneurs se sont résignés à un hiver sans fin. Ce froid constant apporte aussi son lot d'humidité... et il faut constamment prendre soin des arcs, car le bois et les tendons sont très fragiles. Ce qu'un arc en mithril perd en vitesse, il le gagne en robustesse.",1,90240,566,17,270,3643002,0,122,5,2,385,385,63,80012,917688,110062,35,0,14,6,0,1,0,9,0,18,5,True,True
67,Fabrication : des pieds bien au chaud,"Le Fléau a glacé le sol du Coerthas et ceux qui passent leurs journées debout sont parmi les plus touchés. Les jours du cuir et du tissu sont terminés pour les travailleurs des caves et des échoppes ombragées. À partir de maintenant, nous devons tous passer aux semelles de bois, plus épaisses et solides. ",1,72600,476,17,270,3643002,0,122,5,2,385,385,63,80012,917689,110062,35,0,14,6,0,1,0,9,0,18,5,True,True
68,Grosse commande : entorse aux traditions,"La famille Durendaire a besoin de renforcer l'armement de sa cavalerie et souhaite passer une importante commande d'arcs maniables et résistants. Vu l'ampleur du travail, elle a ex­cep­tion­nellement décidé d'accepter l'aide des artisans aventuriers. La guerre contre les dragons doit être gagnée à n'importe quel prix.",1,54140,182,236,270,3643002,0,122,5,2,385,385,63,80012,917690,110062,35,0,14,6,0,1,0,9,0,26,5,True,True
69,"Livraison : des armes, et vite","Ishgard a froidement confirmé que le Vigile de Pierre, une de ses forteresses érigées contre les dragons, est tombé. Reconstituer un arsenal est devenu leur priorité principale, alors même qu'ils regroupent leurs forces après de lourdes pertes qui pourraient leur coûter cher.",1,102600,625,18,270,3643494,0,123,5,2,402,402,63,80012,917691,110063,40,0,14,6,0,1,0,9,0,19,5,True,True
70,Fabrication : le vert leur va si bien,"Comme vous devriez le savoir à votre âge, les élé­men­ta­lis­tes qui sortent juste de leur guilde partent avec un bâton serti d'un jade aussi vert que les bois de Gridania. Vous préférez que ces bâtons viennent de vous, pas vrai ?",1,90590,736,18,270,2257767,0,9,5,2,39,39,39,80012,917692,110007,40,0,14,6,0,1,0,9,0,18,5,True,True
71,Grosse commande : que tourne la laine,"Le Lièvre noir cherche des rouets de qualité pour les vendre dans le Coerthas. On y produit de la belle laine et dans tous les coins la population travaille au fuseau. C'est pittoresque, mais mieux vaut tabler sur une plus grande productivité pour le futur.",1,61560,294,237,270,2257767,0,9,5,2,39,39,39,80012,917693,110007,40,0,14,6,0,1,0,9,0,26,5,True,True
72,Fabrication : combiner les forces,"Ishgard compte quatre grandes maisons dont les armoiries re­pré­sen­tent une rose, une licorne, une tour et une cloche. À l'instar de ces quatre familles qui s'unissent pour repousser leurs ennemis, il faut également quatre matériaux (le bois, le cuir, le tendon et la corne) pour concevoir un arc pouvant décocher des flèches capables de préserver la foi. ",1,102600,607,19,270,3643494,0,123,5,2,402,402,63,80012,917694,110063,40,0,14,6,0,1,0,9,0,18,5,True,True
73,Fabrication : le cœur de la meule,"Peu satisfaits par les armes conventionnelles, les chevaliers de la famille Durendaire ont entamé la con­struc­tion d'une baliste pour leur prochain af­fron­te­ment avec les dragons. Il leur faut une meule pour mettre les parties métalliques en forme et les polir. ",1,63810,658,19,270,3643494,0,123,5,2,402,402,63,80012,917695,110063,40,0,14,6,0,1,0,9,0,18,5,True,True
