#,DefaultTalkParams[0].ActionTimelinePose,DefaultTalkParams[0].Unknown0,DefaultTalkParams[0].Unknown1,DefaultTalkParams[0].Unknown2,DefaultTalkParams[0].Unknown3,DefaultTalkParams[0].Unknown4,DefaultTalkParams[1].ActionTimelinePose,DefaultTalkParams[1].Unknown0,DefaultTalkParams[1].Unknown1,DefaultTalkParams[1].Unknown2,DefaultTalkParams[1].Unknown3,DefaultTalkParams[1].Unknown4,DefaultTalkParams[2].ActionTimelinePose,DefaultTalkParams[2].Unknown0,DefaultTalkParams[2].Unknown1,DefaultTalkParams[2].Unknown2,DefaultTalkParams[2].Unknown3,DefaultTalkParams[2].Unknown4,Text[0],Text[1],Text[2],Unknown0,Unknown1
589849,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ils sont pas croyables ces Gridaniens. Tu as sûrement remarqué qu'ils préfèrent faire confiance à des esprits dont l'existence est plus que douteuse, plutôt qu'à nous, des aventuriers en chair et en os ?",0,0,0,1
589850,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Il paraît que les esprits se montrent lorsqu'ils sont en colère. T'as pas envie de savoir à quoi ils ressemblent, toi ? Parce que moi, si...",0,0,0,1
589851,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Aux Feuilles de carline, les aventuriers fatigués de leurs périples peuvent se retrouver et reprendre des forces.",Gridania a besoin de vous pour l'aider à redonner à la forêt l'apparence qu'elle avait avant que le septième fléau ne la frappe.,"Il y a bien des Gridaniens qui n'aiment pas beaucoup les étrangers, mais les mentalités évoluent. J'espère que toi et tes amis, vous ne nous décevrez pas...",0,1
589852,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589853,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589854,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589855,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ici, c'est le quartier général de l'ordre des Deux Vipères. Il s'agit de la grande compagnie chargée de la gestion des affaires militaires, de l'économie et de la recherche technologique gridaniennes.",0,0,0,1
589856,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589857,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589858,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Tenez le coup, il faut serrer les dents ! C'est dans les moments difficiles que notre volonté est mise à l'épreuve.",Les esprits veillent sur nous. Il faut faire son devoir et avoir foi en Kan-E-Senna.,0,0,1
589859,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589860,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je suis venu ici passer du temps avec les gamins parce qu'on m'a dit que ça m'aiderait à devenir un bon menuisier. Je vois pas bien comment, mais bon...",0,0,0,1
589861,0,0,2,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,1
589862,0,0,0,0,0,False,757,0,0,1,0,False,0,0,0,0,0,False,...,Maman m'a dit de pas parler aux inconnus.,0,0,1
589863,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,0,0,False,"Tu sais, les enfants du Verger de faines sont tous ici pour une bonne raison. On a tous une histoire à raconter.","Alors quand les adultes sont absents, c'est moi qui m'occupe de chaperonner les autres. C'est mon devoir en tant qu'aîné.",0,0,1
589864,0,0,2,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,1
589865,0,0,2,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,1
589866,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Vous êtes à la porte du Loup blanc, qui donne sur la partie ouest de la Forêt centrale. L'endroit est infesté de monstres redoutables, aussi l'accès est ac­tu­el­le­ment interdit.","Rien ne sert de prendre des risques inutilement, même pour les aventuriers. Circulez, maintenant.",0,0,1
589867,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Gridania fait partie intégrante de la forêt de Sombrelinceul.,"Où que l'on se trouve, on ne doit jamais oublier ce que l'on doit aux esprits et à la Sylve.",0,0,1
589868,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"C'est ici que l'on stocke le grain récolté. Moi vivant, il n'y aura pas un seul écureuil qui s'infiltrera là-dedans !",0,0,0,1
589869,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589870,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hé, toi ! Je te conseille de bien écouter Miounne.","Tu entendras peut-être dire qu'elle a un caractère difficile, mais sans elle, les aventuriers pourraient rien faire ici. On lui doit tous beaucoup, moi le premier.",0,0,1
589871,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Bonsoir ! Vous êtes au comptoir d'embauche des servants.,Nous sommes malheureusement fermés pour le moment.,0,0,1
589872,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Bonsoir, l'amie ! Vous êtes au Bannock. Ici, les vigiles sombres et les flèches divines forment les nouvelles recrues de l'ordre des Deux Vipères.","Vous pouvez observer, mais n'allez surtout pas déranger les soldats qui s'entraînent.",0,0,1
589873,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589874,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Les archers se rassemblent ici. Cette guilde transmet un savoir ancestral hérité des archers élézens et des chasseurs miqo'tes.,Je peux vous inscrire à la guilde si vous le souhaitez. Vous savez où me trouver en cas de besoin.,0,0,1
589875,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589876,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Les Élézens ont développé les techniques d'archerie qui ont rendu célèbre cette cité.,"Vous vous rendez compte de l'honneur qui vous est fait, à vous simples aventuriers, d'avoir accès à notre savoir ?",0,0,1
589877,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,On apprend aussi des choses en observant l'en­traî­ne­ment des autrrres... Même si je préfère m'exercer en forêt.,0,0,0,1
589878,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589879,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589880,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Les citoyens de Gridania et les aventuriers peuvent aller et venir librement dans l'amphithéâtre de Mih Khetto.,"Fais attention à ne rien esquinter, par respect pour le grand musicien Mih Khetto qui lui a donné son nom, et pour les hommes qui l'ont bâti à la sueur de leur front.",0,0,1
589881,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ici même, il y a cinq ans, un grand érudit aurait appelé les aventuriers d'Éorzéa à se joindre à lui pour combattre l'empire garrrlemaldais.",Je me demande bien ce qu'il est advenu de lui. J'aimerais tant pouvoir le rencontrrrer pour qu'il me raconte son histoire.,0,0,1
589882,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Laissez-moi tranquille... J'ai tout perdu. Mes camarades de scène, ma tendre épouse ainsi que ceux qui m'aimaient. Je suis seul au monde.",0,0,0,1
589883,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Le quartier des illustres combattants de Gridania se trouve juste là, derrière. Mais le public n'y a pas accès. Ça vaut aussi et surtout pour vous, les aventuriers.",Va-t'en sur-le-champ. Ta place n'est pas ici !,0,0,1
589884,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589885,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589886,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Bienvenue à la guilde des maîtres d'hast. Ici, on apprend non seulement le maniement de la lance, mais aussi à développer le courage de ne jamais plier face à l'adversité.",Je peux vous aider si vous désirez rejoindre nos rangs. N'hésitez pas à venir me demander.,0,0,1
589887,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Les aventuriers n'ont pas le droit de rentrer dans le quartier général des vigiles sombres. Vous feriez bien de partir au plus vite si rien ne justifie votre présence en ces lieux.,0,0,0,1
589888,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589889,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Les commerçants gridaniens me donnent l'impression d'avoir les échanges monétaires en horreur.,"Pourtant, tout faire pour offrir des produits de la meilleure qualité qui soit afin que les clients se l'arrachent, c'est la plus grande preuve de respect qu'on puisse avoir pour sa marchandise. C'est à ça qu'on reconnaît un véritable commerçant.",0,0,1
589890,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589891,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Il y a un ponton en bas de cette pente d'où partent des bateaux en direction de l'est de la forêt de Sombrelinceul.,Hésite pas à causer au capitaine si tu dois aller aux ruches ou aux Neuf Lierres.,0,0,1
589892,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589893,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je me demande combien de temps il va encore rester ici, ce satané commerçant uldien.",Il ne parle que de pertes et de profits. Il a un boulier à la place du cerveau ou quoi !?,0,0,1
589894,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ici, c'est le meilleur quartier commerçant de Gridania. Dans sa partie nord, les Échoppes d'ébène, on trouve des médicaments et des produits divers, et dans sa partie sud, les Échoppes de palissandre, des armes et des armures.",0,0,0,1
589895,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Tâche de retenir les gestes de ces tanneurs d'exception qui font la fierté de Gridania. Souviens-toi à quel point ils mettent du cœur à l'ouvrage.,0,0,0,1
589896,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589897,755,0,1,1,0,True,0,0,0,1,0,True,0,0,0,1,0,False,Les êtres peuplant la forêt changent avec elle. Rien n'est immuable. Leur existence peut en être bouleversée.,Mais il ne faut pas craindre la Sylve pour autant. Il est du devoir des Gridaniens de veiller sur ces vies en constante évolution.,0,0,1
589898,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Les artisans de la guilde des tanneurs fabriquent toutes sortes d'objets à partir des peaux de certains monstres et créatures.,0,0,0,1
589899,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Je vois que je ne suis pas le seul à être venu acheter les créations de cette guilde. Les souliers en cuir fabriqués ici sont d'une telle perfection qu'on en entend parler jusqu'à Ul'dah.,Les créations des artisans les plus doués sont commercialisées sous la marque de l'Atelier Fen-Yll. Leur prix est à l'égal de leur qualité.,Le magasin est juste à la sortie de l'atelier. Vous devriez aller y faire un tour.,0,1
589900,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Désolé, c'est l'heure de ma pause. Repasse plus tard ! 
Si seulement chaque jour pouvait être un jour de fête... (soupire)",0,0,0,1
589901,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589902,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Hé, toi, là ! Ne touche pas à ces pots ! On sera dans un fichu pétrin si tu les fais tomber et qu'ils se cassent.",0,0,0,1
589903,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,"Mais de jolies fleurs fleurissent quand on les entasse comme ça, tout simplement. C'est quelque chose que j'ai appris en devenant botaniste.",0,0,1
589904,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589905,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Vous êtes au Courtil. Les botanistes de la guilde s'occupent de toutes les cultures que vous voyez.,0,0,0,1
589906,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Ceux qui viennent de par-delà la forêt m'étonneront toujours. Ils se comportent comme s'ils savaient déjà tout, alors qu'ils ne sont même pas capables de faire pousser une fleur.",0,0,0,1
589907,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Un peu de calme, je vous prie. Attention à ne pas vous méprendre, je ne vous parle pas du bruit qu'on entend.","Vous vous trouvez dans un lieu sacré, où l'on écoute la voix des esprits. Faites en sorte que le vacarme de votre cœur en émoi ne les perturbe pas.",0,0,1
589908,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589909,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589910,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589911,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,0,0,False,"Tu arriveras à ressentir par toi-même l'énergie que tu dégages, si tu arrives à apaiser ton cœur et ton esprit.",Ca te permettra de réveiller et d'améliorer et d'affûter ce talent d'élé­men­ta­lis­te qui sommeille en toi.,0,0,1
589912,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Pfff, ce Pfarahr, y me traite comme si j'étais une gamine !",0,0,0,1
589913,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Memama a encore fait le mur. J'lui ai pourtant déjà dit de prévenir ses parents avant d'sortir, mais cette petite m'écoute pas.",0,0,0,1
589914,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589915,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Bonsoir et bienvenue à l'aérodrome de Gridania.,0,0,0,1
589916,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Je regrette, mais vous devez avoir une au­to­ri­sa­tion pour monter à bord de l'aéronef.",0,0,0,1
589917,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Bienvenue à l'aérodrome de Gridania. Je peux vous renseigner sur les vols réguliers ?,0,0,0,1
589918,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589919,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589920,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589921,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589922,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589923,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589924,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Vous êtes à la guilde des élé­men­ta­lis­tes. C'est ici que l'on transmet le savoir des esprits de la Sylve.,Je suis là pour aider ceux qui désireraient devenir membre de notre guilde. Vous savez donc à qui vous adresser si l'envie vous en prend.,0,0,1
589925,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589926,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,Aïe aïe aïe...,0,0,1
589927,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Nous, les élé­men­ta­lis­tes du Temple de la Sérénité, nous assistons les druides, ces mages qui président aux rituels de divination et de guérison.",Notre plus grande joie est de pouvoir servir notre belle cité.,0,0,1
589928,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Le quartier général des flèches divines est juste là, mais n'espère pas y entrer. L'accès est interdit à tous ceux dont la présence n'est pas requise.",0,0,0,1
589929,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589930,755,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Vous vous demandez ce que je suis venue fairrre à la guilde des archers ? J'aime l'idée de pouvoir combattre de loin... à l'abri.,0,0,0,1
589931,764,0,1,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589932,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589933,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Les menuisiers de notre guilde donnent une nouvelle vie au bois. Ils savent en tirer des meubles et des objets de la vie quotidienne, mais peuvent également s'en servir pour fabriquer des armes et des boucliers.",0,0,0,1
589934,755,0,1,1,0,True,0,0,0,1,0,True,0,0,0,1,0,True,Il y a un bois pour tout. Celui que nous utilisons pour les armes n'est pas le même que celui pour les meubles.,Je suis devenu un vrai menuisier quand j'ai compris comment utiliser les différentes parties d'un même arbre.,0,0,1
589935,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Comme c'est agréable de s'arrêter de combattre de temps en temps... et de sentir le grain du bois sous ses doigts...,0,0,0,1
589936,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589937,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Oh là là, j'y arriverai jamais ! Mais comment est-ce que le professeur fait pour obtenir les courbes qu'il donne à ses créations !?",0,0,0,1
589938,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589939,0,0,0,1,0,False,0,0,0,1,0,False,755,0,1,1,0,False,0,0,0,0,1
589940,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Tu as remarqué que les vigiles sombres et les flèches divines portent tous un masque ? C'est pour que les esprits ne puissent pas les reconnaître. Leur travail leur attire parfois la colère des esprits.,"Enfin, de là à dire que c'est efficace... C'est plus un porte-bonheur qu'autre chose.",0,0,1
589941,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589942,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,On a vraiment bien fait de laisser les maîtres d'hast utiliser la salle d'en­traî­ne­ment de la caserne.,"En faisant de cet endroit un lieu de rendez-vous pour des lanciers de premier choix, les combattants échangent de précieux conseils. Ceci bénéficiera très cer­tai­ne­ment aux vigiles sombres.",0,0,1
589943,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Cette année, les recrues sont prometteuses... J'ai hâte de voir ce que ça donnera après un bon en­traî­ne­ment !",0,0,0,1
589944,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589945,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589946,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Vous êtes à la Caserne des vigiles sombres, les soldats chargés de faire régner l'ordre à Gridania. La guilde des maîtres d'hast est également établie ici.",Les maîtres d'hast prennent cer­tai­ne­ment leur en­traî­ne­ment très à cœur avec les Vigiles juste à côté d'eux.,0,0,1
589947,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,De nombreux commerçants ont fermé boutique après le dernier fléau. La moitié des emplacements qui se sont libérés sont maintenant loués à des commerçants uldiens.,"Ceci a certes un peu redonné vie à la ville, mais il y a fréquemment des heurts entre les commerçants. La situation n'est donc pas toute rose.",0,0,1
589948,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Mon frère Hadrefort et moi, on est les res­pon­sa­bles des Échoppes de palissandre. Rishushu, lui, supervise les Échoppes d'ébène. C'est au vieux Parsemontret que nous rendons tous compte, vu qu'il chapeaute la rue commerçante dans sa globalité.","Hadrefort peut bien me dire que ce Rishushu est un type intelligent, moi, il me dégoûte. J'y peux rien, c'est l'effet qu'il me fait, c'est tout.",0,0,1
589949,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Nous sommes sur la place de l'Éthérite, un lieu clef du réseau de transport urbain éthéré de Gridania.",On l'a reconstruite ici après la catastrophe d'il y a cinq ans. J'imagine que les anciens aventuriers doivent s'y perdre un peu.,0,0,1
589950,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Tu sais pourquoi on appelle ce lieu les “chutes de l'Apkallu” ?,"Il paraît que c'est parce qu'on a tenté d'élever des apkallus près des chutes il y a un bon moment de ça. Comme tu peux le voir, ça n'a pas vraiment été une réussite...",0,0,1
589951,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Il paraît que c'est dans cet amphithéâtre qu'a été prononcé le discours d'inauguration de l'ordre des Deux Vipères, la fameuse grande compagnie. Enfin, je devrais dire sur son ancien emplacement, vu qu'il a été depuis reconstruit ici.",0,0,0,1
589952,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"La première fois de ma vie que j'ai vu la grande Kan-E-Senna en chair et en os, c'était à l'inauguration de l'ordre des Deux Vipères !","Je n'ai rien oublié de la dignité dont elle a fait preuve ce jour-là, ni comment sa voix résonnait en ces lieux chargés d'histoire.",0,0,1
589953,763,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"Les botanistes apprennent beaucoup en faisant pousser toutes ces plantes. Ils en apprennent tant sur toutes sortes de sujets qu'on pourrait croire que ce ne sont pas eux qui prennent soin d'elles, mais elles qui prennent soin d'eux.",0,0,0,1
589954,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,Tu veux quitter la ville ? Va au nord pour le Moulin des Bois et prends à l'ouest pour aller au Radeau de la Calebasse.,0,0,0,1
589955,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,0,0,0,0,1
589956,755,0,1,1,0,False,755,0,1,1,0,False,0,0,0,1,0,False,"Si c'est pour une commande de sacs en cuir de marrrmotte queue-de-soie que vous êtes là, nous avons arrêté la production cette année.","Nous en limitons la fabrication et il n'en sortira pas un de plus de notre tannerie d'ici la réouverture de la chasse l'an prochain. Le brrraconnage met en danger nos ressources, vous comprenez.",0,0,1
589957,764,0,2,1,0,False,0,0,0,1,0,False,0,0,0,1,0,False,"J'ai enfin trouvé du cuir de marmotte queue-de-soie, et ces têtes de mule de la guilde refusent de me fabriquer un sac avec ! L'animal est déjà *mort* de toute façon, c'est sûrement un plus grand crime de ne *pas* utiliser sa peau, non ?",0,0,0,1
